file_name,tumor_type,seed_index,n_mit,n_pool,frac_on_nucleus,arm,lo_um,hi_um,retention_nominal,n_kept,n_tp,recall,depth_90,depth_95,depth_100
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,apriori,4.0,18.0,,26276,176,0.9777777777777777,4944.0,9677.0,
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,insample@1.00,3.4417219161987305,9.092473030090332,1.0,26492,180,1.0,3633.0,5166.0,10011.0
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,lodo@1.00,0.8094951510429382,99.84673309326172,1.0,28353,180,1.0,3715.0,5273.0,10253.0
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,insample@0.99,3.503045003414154,9.05722004890442,0.99,26428,179,0.9944444444444445,3723.0,5347.0,
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,lodo@0.99,3.3165440559387207,25.900210552215498,0.99,26979,180,1.0,3711.0,5267.0,10223.0
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,insample@0.98,3.596889386177063,8.740860843658444,0.98,26195,178,0.9888888888888889,4264.0,6559.0,
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,lodo@0.98,3.665332794189453,22.36345672607422,0.98,26633,179,0.9944444444444445,3799.0,5449.0,
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,insample@0.95,3.8216505050659184,8.284262132644654,0.95,25695,174,0.9666666666666667,4827.0,9619.0,
300.tiff,canine cutaneous mast cell tumor,4,180,28442,0.44666338513466,lodo@0.95,4.172277450561523,18.69338035583496,0.95,26047,175,0.9722222222222222,5799.0,11880.0,
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,baseline,-inf,inf,,25447,217,1.0,4697.0,9433.0,15929.0
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,apriori,4.0,18.0,,23084,209,0.9631336405529954,7432.0,12518.0,
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,insample@1.00,2.195420742034912,9.958664894104004,1.0,22637,217,1.0,4241.0,8534.0,14371.0
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,lodo@1.00,0.8094951510429382,99.84673309326172,1.0,25403,217,1.0,4697.0,9433.0,15927.0
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,insample@0.99,2.6514748454093935,9.786138925552379,0.99,22231,216,0.9953917050691244,4866.0,8971.0,
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,lodo@0.99,3.3165440559387207,25.900210552215498,0.99,24058,215,0.9907834101382489,5283.0,9948.0,
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,insample@0.98,2.8352328848838817,7.5454699277877815,0.98,18898,215,0.9907834101382489,3850.0,7241.0,
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,lodo@0.98,3.665332794189453,22.36345672607422,0.98,23700,214,0.9861751152073732,5277.0,9930.0,
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,insample@0.95,3.7162007451057435,7.187196099758148,0.95,17291,210,0.967741935483871,4726.0,7965.0,
301.tiff,canine cutaneous mast cell tumor,0,217,25447,0.7860651550280976,lodo@0.95,4.172277450561523,18.69338035583496,0.95,22840,203,0.9354838709677419,10753.0,,
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,baseline,-inf,inf,,32225,217,1.0,3179.0,4956.0,15769.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,apriori,4.0,18.0,,31403,217,1.0,3140.0,4891.0,15466.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,insample@1.00,4.934008598327637,9.56961727142334,1.0,30070,217,1.0,3029.0,4712.0,14813.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,lodo@1.00,0.8094951510429382,99.84673309326172,1.0,32142,217,1.0,3175.0,4949.0,15737.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,insample@0.99,4.936969134807587,9.56166883468628,0.99,30061,217,1.0,3026.0,4709.0,14810.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,lodo@0.99,3.3165440559387207,25.900210552215498,0.99,31620,217,1.0,3156.0,4915.0,15550.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,insample@0.98,4.939929671287537,9.553720397949219,0.98,30053,217,1.0,3026.0,4709.0,14805.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,lodo@0.98,3.665332794189453,22.36345672607422,0.98,31549,217,1.0,3153.0,4911.0,15528.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,insample@0.95,4.948811280727386,9.529875087738038,0.95,30031,217,1.0,3024.0,4706.0,14796.0
301.tiff,canine cutaneous mast cell tumor,1,217,32225,0.1928626842513576,lodo@0.95,4.172277450561523,18.69338035583496,0.95,31384,217,1.0,3140.0,4890.0,15456.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,baseline,-inf,inf,,33716,217,1.0,1226.0,2324.0,10756.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,apriori,4.0,18.0,,32637,217,1.0,1268.0,2659.0,32364.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,insample@1.00,0.7562071681022644,9.958664894104004,1.0,32312,217,1.0,1207.0,2284.0,10416.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,lodo@1.00,0.8094951510429382,99.84673309326172,1.0,33625,217,1.0,1225.0,2690.0,33342.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,insample@0.99,0.9197201609611513,9.656462812423701,0.99,32102,217,1.0,1256.0,2633.0,31838.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,lodo@0.99,3.3165440559387207,25.900210552215498,0.99,32974,217,1.0,1221.0,2672.0,32697.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,insample@0.98,1.0832331538200382,9.35426073074341,0.98,31881,217,1.0,1251.0,2621.0,31618.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,lodo@0.98,3.665332794189453,22.36345672607422,0.98,32867,217,1.0,1220.0,2668.0,32592.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,insample@0.95,1.5737721920013437,8.447654485702515,0.95,31210,217,1.0,1237.0,2585.0,30951.0
301.tiff,canine cutaneous mast cell tumor,2,217,33716,0.2449875430062878,lodo@0.95,4.172277450561523,18.69338035583496,0.95,32590,217,1.0,1265.0,2654.0,32318.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,baseline,-inf,inf,,34274,217,1.0,2914.0,5947.0,15692.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,apriori,4.0,18.0,,33832,217,1.0,3206.0,6138.0,17034.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,insample@1.00,0.49505379796028137,9.958664894104004,1.0,33537,217,1.0,2887.0,5858.0,15398.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,lodo@1.00,0.8094951510429382,99.84673309326172,1.0,34238,217,1.0,2913.0,5943.0,17154.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,insample@0.99,0.5588721638917924,9.717598006725309,0.99,33460,217,1.0,2883.0,5848.0,16813.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,lodo@0.99,3.3165440559387207,25.900210552215498,0.99,33973,217,1.0,3211.0,6149.0,17077.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,insample@0.98,0.6226905298233033,9.476531119346614,0.98,33373,217,1.0,2879.0,5834.0,16767.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,lodo@0.98,3.665332794189453,22.36345672607422,0.98,33934,217,1.0,3210.0,6146.0,17067.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,insample@0.95,0.8141456276178363,8.753330457210538,0.95,33102,217,1.0,2866.0,5793.0,16635.0
301.tiff,canine cutaneous mast cell tumor,3,217,34274,0.1374803057711384,lodo@0.95,4.172277450561523,18.69338035583496,0.95,33807,217,1.0,3204.0,6136.0,17024.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,baseline,-inf,inf,,30382,217,1.0,3411.0,5876.0,22143.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,apriori,4.0,18.0,,27899,214,0.9861751152073732,5240.0,13295.0,
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,insample@1.00,2.829468250274658,9.797396659851074,1.0,26840,217,1.0,3096.0,5312.0,19606.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,lodo@1.00,0.8094951510429382,99.84673309326172,1.0,30330,217,1.0,3411.0,5876.0,22139.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,insample@0.99,3.604382961988449,7.913853080272676,0.99,23541,217,1.0,3210.0,5592.0,21791.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,lodo@0.99,3.3165440559387207,25.900210552215498,0.99,28925,217,1.0,3401.0,5858.0,27151.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,insample@0.98,3.6715283226966857,7.5454699277877815,0.98,22652,217,1.0,3089.0,6901.0,20906.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,lodo@0.98,3.665332794189453,22.36345672607422,0.98,28519,217,1.0,3897.0,5935.0,26746.0
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,insample@0.95,3.7378471553325654,7.229732096195221,0.95,21758,215,0.9907834101382489,3565.0,7383.0,
301.tiff,canine cutaneous mast cell tumor,4,217,30382,0.6664472384964781,lodo@0.95,4.172277450561523,18.69338035583496,0.95,27628,207,0.9539170506912442,13344.0,27565.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,baseline,-inf,inf,,32553,104,1.0,722.0,1102.0,5457.0
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,apriori,4.0,18.0,,26641,100,0.9615384615384616,3094.0,12235.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,insample@1.00,3.665332794189453,99.84673309326172,1.0,31004,104,1.0,717.0,1094.0,5388.0
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,31948,102,0.9807692307692307,848.0,1562.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,insample@0.99,3.7409360909461977,70.02123683929413,0.99,30780,103,0.9903846153846154,769.0,1572.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,28992,101,0.9711538461538461,838.0,3437.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,insample@0.98,3.8193419313430788,41.06229682922369,0.98,30555,102,0.9807692307692307,873.0,3715.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,lodo@0.98,3.630616426467896,20.047897911071562,0.98,27979,101,0.9711538461538461,948.0,4662.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,insample@0.95,4.149535894393921,24.31567611694337,0.95,28906,102,0.9807692307692307,1286.0,6571.0,
402.tiff,human neuroendocrine tumor,0,104,32553,0.6651614290541579,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,23355,99,0.9519230769230769,10265.0,22666.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,baseline,-inf,inf,,21387,104,1.0,1753.0,3439.0,10127.0
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,apriori,4.0,18.0,,17709,100,0.9615384615384616,2839.0,12731.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,insample@1.00,3.8135745525360107,99.84673309326172,1.0,20635,104,1.0,1742.0,3423.0,10039.0
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,20970,102,0.9807692307692307,1856.0,4163.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,insample@0.99,3.9606427121162415,70.02123683929413,0.99,20442,103,0.9903846153846154,1820.0,3411.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,19273,100,0.9615384615384616,2186.0,8693.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,insample@0.98,4.103674125671387,41.06229682922369,0.98,20251,101,0.9711538461538461,2195.0,5467.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,lodo@0.98,3.630616426467896,20.047897911071562,0.98,18622,100,0.9615384615384616,2101.0,8395.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,insample@0.95,4.222479295730591,24.31567611694337,0.95,19181,99,0.9519230769230769,2230.0,12696.0,
402.tiff,human neuroendocrine tumor,1,104,21387,0.7117875344835648,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,15464,96,0.9230769230769231,9839.0,,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,baseline,-inf,inf,,29723,104,1.0,1507.0,2127.0,10028.0
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,apriori,4.0,18.0,,24241,102,0.9807692307692307,1641.0,3812.0,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,insample@1.00,3.665332794189453,99.84673309326172,1.0,28319,104,1.0,1474.0,2073.0,9672.0
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,29168,102,0.9807692307692307,1751.0,2152.0,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,insample@0.99,3.8880042505264285,70.02123683929413,0.99,28011,103,0.9903846153846154,1718.0,2109.0,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,26403,102,0.9807692307692307,1648.0,2128.0,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,insample@0.98,4.103674125671387,40.99334632873543,0.98,27684,102,0.9807692307692307,1762.0,2302.0,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,lodo@0.98,3.630616426467896,20.047897911071562,0.98,25496,102,0.9807692307692307,1565.0,2025.0,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,insample@0.95,4.222479295730591,21.375512790679938,0.95,25486,102,0.9807692307692307,1750.0,5511.0,
402.tiff,human neuroendocrine tumor,2,104,29723,0.7038320492547858,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,21151,101,0.9711538461538461,1575.0,6723.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,baseline,-inf,inf,,31042,104,1.0,596.0,1298.0,7683.0
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,apriori,4.0,18.0,,25008,101,0.9711538461538461,2222.0,17457.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,insample@1.00,3.665332794189453,99.84673309326172,1.0,29404,104,1.0,588.0,1276.0,7538.0
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,30450,102,0.9807692307692307,1050.0,1947.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,insample@0.99,3.74167729973793,69.72883001327511,0.99,29201,103,0.9903846153846154,1044.0,1946.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,27394,102,0.9807692307692307,1059.0,2574.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,insample@0.98,3.8222256207466128,40.910761299133284,0.98,28967,102,0.9807692307692307,1135.0,2665.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,lodo@0.98,3.630616426467896,20.047897911071562,0.98,26402,102,0.9807692307692307,1102.0,6577.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,insample@0.95,4.151699185371399,24.229487991333,0.95,27241,101,0.9711538461538461,1363.0,6851.0,
402.tiff,human neuroendocrine tumor,3,104,31042,0.71960569550931,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,21690,100,0.9615384615384616,8260.0,19668.0,
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,baseline,-inf,inf,,33966,104,1.0,1256.0,1871.0,10907.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,apriori,4.0,18.0,,31185,104,1.0,1215.0,2256.0,10129.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,insample@1.00,0.9555289149284363,31.1600399017334,1.0,33435,104,1.0,1241.0,1851.0,10754.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,33611,104,1.0,1244.0,1856.0,10806.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,insample@0.99,1.1604769921302798,31.12990955352783,0.99,33355,104,1.0,1241.0,1849.0,10736.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,32158,104,1.0,1215.0,1950.0,10404.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,insample@0.98,1.3654250693321233,31.099779205322264,0.98,33281,104,1.0,1239.0,1846.0,10721.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,lodo@0.98,3.630616426467896,20.047897911071562,0.98,31765,104,1.0,1229.0,2289.0,10301.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,insample@0.95,1.9802693009376535,31.009388160705566,0.95,33109,104,1.0,1235.0,1839.0,10670.0
402.tiff,human neuroendocrine tumor,4,104,33966,0.2738915385974209,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,29548,104,1.0,1187.0,2180.0,9689.0
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,baseline,-inf,inf,,30303,52,1.0,1542.0,4285.0,5747.0
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,apriori,4.0,18.0,,28889,51,0.9807692307692307,4084.0,7487.0,
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,insample@1.00,0.8094951510429382,20.076457977294922,1.0,29469,52,1.0,1514.0,4158.0,5544.0
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,30004,52,1.0,1533.0,4245.0,5678.0
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,insample@0.99,0.8212895831465721,19.79981559753418,0.99,29428,51,0.9807692307692307,1943.0,4435.0,
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,29338,52,1.0,2119.0,5538.0,22937.0
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,insample@0.98,0.833084015250206,19.52317321777344,0.98,29394,51,0.9807692307692307,1943.0,4428.0,
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,lodo@0.98,3.630616426467896,20.047897911071562,0.98,29154,51,0.9807692307692307,4120.0,7599.0,
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,insample@0.95,0.8684673115611077,18.69324607849121,0.95,29283,51,0.9807692307692307,1936.0,4408.0,
403.tiff,human neuroendocrine tumor,0,52,30303,0.1413721413721413,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,28358,51,0.9807692307692307,4261.0,9371.0,
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,baseline,-inf,inf,,28794,52,1.0,2346.0,2590.0,4104.0
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,apriori,4.0,18.0,,26209,47,0.9038461538461539,3505.0,,
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,insample@1.00,4.564863681793213,45.084590911865234,1.0,27259,52,1.0,2234.0,2463.0,3863.0
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,28391,52,1.0,2282.0,2514.0,3983.0
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,insample@0.99,4.868885636329651,39.14052724838257,0.99,27016,51,0.9807692307692307,2166.0,2393.0,
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,27241,51,0.9807692307692307,2259.0,2411.0,
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,insample@0.98,5.17290759086609,33.1964635848999,0.98,26657,51,0.9807692307692307,2071.0,2287.0,
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,lodo@0.98,3.630616426467896,20.047897911071562,0.98,26788,48,0.9230769230769231,2324.0,,
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,insample@0.95,5.789428114891052,21.239856243133545,0.95,25449,49,0.9423076923076923,1961.0,,
403.tiff,human neuroendocrine tumor,1,52,28794,0.3455581023824408,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,25156,46,0.8846153846153846,,,
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,baseline,-inf,inf,,28589,52,1.0,2016.0,2907.0,5392.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,apriori,4.0,18.0,,27303,52,1.0,2342.0,3146.0,5336.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,insample@1.00,0.8094951510429382,21.03441619873047,1.0,27882,52,1.0,1951.0,2797.0,5120.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,28303,52,1.0,1995.0,2867.0,5270.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,insample@0.99,0.8768636047840119,20.972148914337158,0.99,27852,52,1.0,2400.0,3229.0,5503.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,27735,52,1.0,1964.0,2790.0,5114.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,insample@0.98,0.9442320585250856,20.909881629943847,0.98,27834,52,1.0,2398.0,3227.0,5501.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,lodo@0.98,3.630616426467896,20.047897911071562,0.98,27552,52,1.0,2370.0,3192.0,5435.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,insample@0.95,1.1463374197483065,20.723079776763914,0.95,27795,52,1.0,2394.0,3221.0,5489.0
403.tiff,human neuroendocrine tumor,2,52,28589,0.1418727482598202,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,26788,52,1.0,2371.0,4778.0,8527.0
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,baseline,-inf,inf,,28178,52,1.0,3226.0,3937.0,6739.0
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,apriori,4.0,18.0,,25788,51,0.9807692307692307,3748.0,9938.0,
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,insample@1.00,4.564863681793213,45.084590911865234,1.0,26784,52,1.0,2998.0,3657.0,6230.0
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,27772,52,1.0,3116.0,4301.0,8455.0
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,insample@0.99,4.856724758148194,39.37828979492183,0.99,26577,51,0.9807692307692307,3538.0,6092.0,
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,26735,51,0.9807692307692307,2956.0,4067.0,
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,insample@0.98,5.148585834503175,33.67198867797842,0.98,26220,51,0.9807692307692307,3374.0,5842.0,
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,lodo@0.98,3.630616426467896,20.047897911071562,0.98,26329,51,0.9807692307692307,3467.0,5929.0,
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,insample@0.95,5.818869400024414,21.25355224609375,0.95,25058,50,0.9615384615384616,3265.0,5024.0,
403.tiff,human neuroendocrine tumor,3,52,28178,0.3298672723401235,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,24795,51,0.9807692307692307,3331.0,8997.0,
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,baseline,-inf,inf,,30303,52,1.0,1542.0,4285.0,5747.0
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,apriori,4.0,18.0,,28889,51,0.9807692307692307,4084.0,7487.0,
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,insample@1.00,0.8094951510429382,20.076457977294922,1.0,29469,52,1.0,1514.0,4158.0,5544.0
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,lodo@1.00,0.49505379796028137,33.65827941894531,1.0,30004,52,1.0,1533.0,4245.0,5678.0
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,insample@0.99,0.8212895831465721,19.79981559753418,0.99,29428,51,0.9807692307692307,1943.0,4435.0,
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,lodo@0.99,3.3210134387016317,22.36345672607422,0.99,29338,52,1.0,2119.0,5538.0,22937.0
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,insample@0.98,0.833084015250206,19.52317321777344,0.98,29394,51,0.9807692307692307,1943.0,4428.0,
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,lodo@0.98,3.630616426467896,20.047897911071562,0.98,29154,51,0.9807692307692307,4120.0,7599.0,
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,insample@0.95,0.8684673115611077,18.69324607849121,0.95,29283,51,0.9807692307692307,1936.0,4408.0,
403.tiff,human neuroendocrine tumor,4,52,30303,0.1413721413721413,lodo@0.95,3.9799020290374756,13.894429206848145,0.95,28358,51,0.9807692307692307,4261.0,9371.0,
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,baseline,-inf,inf,,26152,130,1.0,4975.0,8853.0,15466.0
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,apriori,4.0,18.0,,24217,128,0.9846153846153847,5135.0,10016.0,
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,insample@1.00,5.16340446472168,20.54703712463379,1.0,23254,130,1.0,4752.0,8295.0,13885.0
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,26110,130,1.0,4975.0,8852.0,15464.0
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,insample@0.99,5.181726241111756,19.921770372390743,0.99,23114,129,0.9923076923076923,5002.0,9668.0,
459.tiff,canine soft tissue sarcoma,0,130,26152,0.6337565004588559,lodo@0.99,2.6703365898132327,25.155529022216797,0.99,25672,130,1.0,4967.0,8825.0,15375.0
