subset,roi_tier,domain,file_name,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_self_hits,n_near_click,od_nan,od_descending,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
original_14,existing_7,human neuroendocrine tumor,402.tiff,402,0,hem_rect_fill,20254,989.0,4917.0,0.22632094805310524,33.13877952755905,104,c1d36c665e839d4e3991662450212105e8da30e7,100,99,1,0,0,True,7,12,18,0.7,0.6,0.6
original_14,existing_7,human neuroendocrine tumor,402.tiff,402,1,default_51,20258,2420.0,4970.0,0.22632094805310524,33.13877952755905,104,229dd56fb20de97136657c68c2cc0d6646fdb363,100,99,1,0,0,True,7,13,19,0.7,0.65,0.6333333333333333
original_14,existing_7,human neuroendocrine tumor,402.tiff,402,1,hem_rect_fill,20258,2420.0,4970.0,0.22632094805310524,33.13877952755905,104,87313db328e5975488636898a01623f69a62ad89,100,99,1,0,0,True,7,12,17,0.7,0.6,0.5666666666666667
original_14,existing_7,human neuroendocrine tumor,402.tiff,402,2,default_51,20157,3483.0,272.0,0.22632094805310524,33.13877952755905,104,d83b5f65d9f4aec127045fc4384544125a722c29,100,99,1,0,0,True,8,14,17,0.8,0.7,0.5666666666666667
original_14,existing_7,human neuroendocrine tumor,402.tiff,402,2,hem_rect_fill,20157,3483.0,272.0,0.22632094805310524,33.13877952755905,104,9232f15bb54a592267f3ec84dce194484403919f,100,99,1,0,0,True,8,13,17,0.8,0.65,0.5666666666666667
original_14,existing_7,human neuroendocrine tumor,403.tiff,403,0,default_51,20356,2227.0,2970.0,0.22686065932495555,33.059940944881895,52,ec511c3500d76e9443f557e4963e05daff86895e,100,98,1,0,0,True,5,10,14,0.5,0.5,0.4666666666666667
original_14,existing_7,human neuroendocrine tumor,403.tiff,403,0,hem_rect_fill,20356,2227.0,2970.0,0.22686065932495555,33.059940944881895,52,6bde70e23247578b3cdc1913089f2a0d0805ccbd,100,98,1,0,0,True,5,10,12,0.5,0.5,0.4
original_14,existing_7,human neuroendocrine tumor,403.tiff,403,1,default_51,20344,2715.0,1673.0,0.22686065932495555,33.059940944881895,52,662cdef0ff6caf2d28a1627d92bcc24de828a8ce,100,98,1,0,0,True,5,7,12,0.5,0.35,0.4
original_14,existing_7,human neuroendocrine tumor,403.tiff,403,1,hem_rect_fill,20344,2715.0,1673.0,0.22686065932495555,33.059940944881895,52,50a8d729580c51d8cb496f89dbd53f41008b52aa,100,98,1,0,0,True,5,8,11,0.5,0.4,0.36666666666666664
original_14,existing_7,human neuroendocrine tumor,403.tiff,403,2,default_51,20396,3815.0,4532.0,0.22686065932495555,33.059940944881895,52,460ad3cad9ce175aa0d2fd523aaee04d96e865cf,100,99,1,0,0,True,6,13,15,0.6,0.65,0.5
original_14,existing_7,human neuroendocrine tumor,403.tiff,403,2,hem_rect_fill,20396,3815.0,4532.0,0.22686065932495555,33.059940944881895,52,7e2c22e1fb21a45df07dd83e4bf7a8da0186acc8,100,99,1,0,0,True,5,13,15,0.5,0.65,0.5
testing_35,existing_7,human neuroendocrine tumor,404.tiff,404,0,default_51,20471,3045.0,2542.0,0.22632094805310524,33.13877952755905,60,3d253e5fdecb4eb53406a86c3a9d5bd4eba176de,100,98,1,0,0,True,4,8,11,0.4,0.4,0.36666666666666664
testing_35,existing_7,human neuroendocrine tumor,404.tiff,404,0,hem_rect_fill,20471,3045.0,2542.0,0.22632094805310524,33.13877952755905,60,e047a9275ba9435ff0fa8f95f72057d3ec9fc453,100,98,1,0,0,True,4,8,11,0.4,0.4,0.36666666666666664
testing_35,existing_7,human neuroendocrine tumor,404.tiff,404,1,default_51,20474,5840.0,2192.0,0.22632094805310524,33.13877952755905,60,7b8c840d696dc1fea303cd0e0add5fa2426b28c5,100,98,1,0,0,True,4,7,9,0.4,0.35,0.3
testing_35,existing_7,human neuroendocrine tumor,404.tiff,404,1,hem_rect_fill,20474,5840.0,2192.0,0.22632094805310524,33.13877952755905,60,7da133e4c2a27427590445ce0e5c315934f7206f,100,99,1,0,0,True,4,6,9,0.4,0.3,0.3
testing_35,existing_7,human neuroendocrine tumor,404.tiff,404,2,default_51,20472,3048.0,2084.0,0.22632094805310524,33.13877952755905,60,b3048a413681f0542921ab5d20121673753fd73e,100,99,1,0,0,True,5,8,12,0.5,0.4,0.4
testing_35,existing_7,human neuroendocrine tumor,404.tiff,404,2,hem_rect_fill,20472,3048.0,2084.0,0.22632094805310524,33.13877952755905,60,5878041f3b6cbd53380fd4c3c35801f112b4777f,100,98,1,0,0,True,5,8,12,0.5,0.4,0.4
unanimous_new,unanimous_new,human neuroendocrine tumor,351.tiff,351,0,default_51,18201,2732.0,4949.0,0.22744367634943946,32.9751968503937,4,970ec4c977e6714ec6ade72f62e403df9b9fb5ac,100,97,1,0,0,True,3,3,3,0.3,0.15,0.1
unanimous_new,unanimous_new,human neuroendocrine tumor,351.tiff,351,0,hem_rect_fill,18201,2732.0,4949.0,0.22744367634943946,32.9751968503937,4,c32f7fef26c2d64bd49a0913dbd443cb3cc5fdee,100,97,1,0,0,True,3,3,3,0.3,0.15,0.1
unanimous_new,unanimous_new,human neuroendocrine tumor,351.tiff,351,1,default_51,18199,73.0,4714.0,0.22744367634943946,32.9751968503937,4,066561148c0e6af8b385f019324b2291be7e5f4d,100,99,1,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,351.tiff,351,1,hem_rect_fill,18199,73.0,4714.0,0.22744367634943946,32.9751968503937,4,ad4dbea5d290051c08e82c61edf0df189e4d4c09,100,98,1,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,351.tiff,351,2,default_51,18192,3690.0,2864.0,0.22744367634943946,32.9751968503937,4,242cd829d91518ff8ab3af5b3275d79f6482a024,100,98,1,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,351.tiff,351,2,hem_rect_fill,18192,3690.0,2864.0,0.22744367634943946,32.9751968503937,4,ed655222219e21e30a0b3c6901d14671c3579971,100,97,1,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,356.tiff,356,0,default_51,18434,6800.0,2026.0,0.22686065932495555,33.059940944881895,18,12e85a88189a9854ea959b9873ffc69357858a57,100,98,1,0,0,True,3,4,5,0.3,0.2,0.16666666666666666
unanimous_new,unanimous_new,human neuroendocrine tumor,356.tiff,356,0,hem_rect_fill,18434,6800.0,2026.0,0.22686065932495555,33.059940944881895,18,d09079e12f547e0d13cd28e01e983494050f774d,100,99,1,0,0,True,3,4,5,0.3,0.2,0.16666666666666666
