file_name,tumor_type,arm_tag,arm,axis,budget,n_seeds,mean,sd,min,max,range,seed_pool_size,n_gt_mitotic,granularity_1_over_n
300.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,100,5,0.3466666666666667,0.04788747097668879,0.2833333333333333,0.4166666666666667,0.13333333333333336,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,250,5,0.5333333333333333,0.08314794192830982,0.4166666666666667,0.65,0.23333333333333334,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,500,5,0.65,0.07038255255177736,0.5555555555555556,0.7222222222222222,0.16666666666666663,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,1000,5,0.7522222222222222,0.045575876226652615,0.6833333333333333,0.7944444444444444,0.11111111111111105,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.24666666666666667,0.0030429030972509274,0.24444444444444444,0.25,0.005555555555555564,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.3988888888888889,0.007243558228002945,0.3888888888888889,0.40555555555555556,0.016666666666666663,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.6033333333333334,0.013944333775567929,0.5833333333333334,0.6166666666666667,0.033333333333333326,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.7455555555555555,0.010686324478706311,0.7277777777777777,0.7555555555555555,0.02777777777777779,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.8388888888888889,0.009622504486493776,0.8222222222222222,0.8444444444444444,0.022222222222222254,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,50,5,0.21000000000000002,0.024658156690191276,0.17222222222222222,0.2388888888888889,0.06666666666666668,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,100,5,0.34555555555555556,0.048336526075902685,0.2833333333333333,0.4166666666666667,0.13333333333333336,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,250,5,0.5344444444444444,0.08309224384775225,0.4166666666666667,0.65,0.23333333333333334,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,500,5,0.6511111111111111,0.06659718601551559,0.5611111111111111,0.7222222222222222,0.1611111111111111,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,1000,5,0.7577777777777778,0.045575876226652635,0.6888888888888889,0.8,0.11111111111111116,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.25222222222222224,0.0030429030972509118,0.25,0.25555555555555554,0.005555555555555536,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.4188888888888889,0.004969039949999537,0.4111111111111111,0.4222222222222222,0.011111111111111127,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.6133333333333334,0.0150102845401181,0.5888888888888889,0.6277777777777778,0.03888888888888886,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.7522222222222222,0.017829785039868033,0.7277777777777777,0.7666666666666667,0.03888888888888897,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.8344444444444445,0.011385500851066222,0.8166666666666667,0.8444444444444444,0.02777777777777779,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.20777777777777778,0.025337231668869736,0.16666666666666666,0.23333333333333334,0.06666666666666668,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.3466666666666667,0.04788747097668879,0.2833333333333333,0.4166666666666667,0.13333333333333336,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.5333333333333333,0.08314794192830982,0.4166666666666667,0.65,0.23333333333333334,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.6488888888888888,0.06578115606940305,0.5611111111111111,0.7166666666666667,0.15555555555555556,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.75,0.043212081072511226,0.6833333333333333,0.7888888888888889,0.10555555555555551,127,180,0.005555555555555556
301.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.1631336405529954,0.03426911049323172,0.1336405529953917,0.20276497695852536,0.06912442396313365,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.2949308755760368,0.05334487051977063,0.24423963133640553,0.35944700460829493,0.1152073732718894,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.5050691244239631,0.03152558779075958,0.4792626728110599,0.543778801843318,0.06451612903225806,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.6414746543778802,0.020966475882170182,0.6267281105990783,0.6774193548387096,0.05069124423963134,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.76036866359447,0.015627488440380786,0.7373271889400922,0.7788018433179723,0.041474654377880116,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,50,5,0.1631336405529954,0.025366560266401623,0.14746543778801843,0.2073732718894009,0.05990783410138248,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,100,5,0.2764976958525346,0.0699641771921151,0.21658986175115208,0.39631336405529954,0.17972350230414746,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,250,5,0.4423963133640553,0.04223572069083724,0.41013824884792627,0.511520737327189,0.10138248847926268,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,500,5,0.5723502304147464,0.05543378482468413,0.4930875576036866,0.6267281105990783,0.13364055299539168,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,1000,5,0.687557603686636,0.060822510421737946,0.5944700460829493,0.7419354838709677,0.14746543778801846,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.15207373271889402,0.032093060546507186,0.11981566820276497,0.1889400921658986,0.06912442396313363,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.2838709677419355,0.054389594926527465,0.23963133640552994,0.3456221198156682,0.10599078341013826,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.5041474654377881,0.034577569552634226,0.47465437788018433,0.543778801843318,0.06912442396313362,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.6387096774193549,0.024944458253869813,0.6221198156682027,0.6820276497695853,0.05990783410138256,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.7622119815668202,0.013670411957780005,0.7419354838709677,0.7788018433179723,0.03686635944700456,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,50,5,0.16129032258064516,0.02627132315896631,0.14285714285714285,0.2073732718894009,0.06451612903225806,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,100,5,0.2774193548387097,0.06720847035563941,0.21658986175115208,0.391705069124424,0.1751152073732719,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,250,5,0.44147465437788014,0.04436905032962547,0.41013824884792627,0.5161290322580645,0.10599078341013823,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,500,5,0.5741935483870967,0.053800733171230464,0.4976958525345622,0.6267281105990783,0.12903225806451607,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on,tm_score@pad_on,tm_score,1000,5,0.6894009216589861,0.05807183042220596,0.5990783410138248,0.7373271889400922,0.13824884792626735,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.1631336405529954,0.03426911049323172,0.1336405529953917,0.20276497695852536,0.06912442396313365,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.2949308755760368,0.05334487051977063,0.24423963133640553,0.35944700460829493,0.1152073732718894,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.5059907834101383,0.03265067204408913,0.4792626728110599,0.543778801843318,0.06451612903225806,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.6405529953917051,0.021859062167062522,0.6221198156682027,0.6774193548387096,0.055299539170506895,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.7594470046082948,0.012787499470517608,0.7419354838709677,0.7741935483870968,0.032258064516129004,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.1631336405529954,0.025366560266401623,0.14746543778801843,0.2073732718894009,0.05990783410138248,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.2764976958525346,0.0699641771921151,0.21658986175115208,0.39631336405529954,0.17972350230414746,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.44147465437788025,0.04266096520196541,0.41013824884792627,0.511520737327189,0.10138248847926268,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.5723502304147465,0.05446762881877376,0.4930875576036866,0.6267281105990783,0.13364055299539168,162,217,0.004608294930875576
301.tiff,canine cutaneous mast cell tumor,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.6866359447004609,0.060084814794494464,0.5944700460829493,0.7419354838709677,0.14746543778801846,162,217,0.004608294930875576
402.tiff,human neuroendocrine tumor,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.23461538461538461,0.035066504863097064,0.17307692307692307,0.25961538461538464,0.08653846153846156,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.3846153846153847,0.04855531220366383,0.2980769230769231,0.41346153846153844,0.11538461538461536,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.6692307692307692,0.05336321894427544,0.5769230769230769,0.7115384615384616,0.1346153846153847,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.8096153846153845,0.017200522903844526,0.7788461538461539,0.8173076923076923,0.038461538461538436,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.8942307692307694,0.021500653629805695,0.8557692307692307,0.9038461538461539,0.04807692307692313,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,tm_score@pad_off,tm_score,50,5,0.275,0.054647200916857,0.20192307692307693,0.3173076923076923,0.11538461538461536,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,tm_score@pad_off,tm_score,100,5,0.4384615384615385,0.07888132423843723,0.3269230769230769,0.5096153846153846,0.18269230769230765,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,tm_score@pad_off,tm_score,250,5,0.6865384615384615,0.10212244651809041,0.5192307692307693,0.7692307692307693,0.25,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,tm_score@pad_off,tm_score,500,5,0.826923076923077,0.06194278234002465,0.7307692307692307,0.8846153846153846,0.15384615384615385,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_off,tm_score@pad_off,tm_score,1000,5,0.901923076923077,0.018495561597760918,0.875,0.9230769230769231,0.04807692307692313,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.21923076923076926,0.027534271275531454,0.17307692307692307,0.2403846153846154,0.06730769230769232,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.37884615384615383,0.05115167722411687,0.28846153846153844,0.41346153846153844,0.125,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.6557692307692309,0.05060652833438758,0.5673076923076923,0.6923076923076923,0.125,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.801923076923077,0.029322982080724813,0.75,0.8173076923076923,0.06730769230769229,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.8923076923076924,0.020845657104498868,0.8557692307692307,0.9038461538461539,0.04807692307692313,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,tm_score@pad_on,tm_score,50,5,0.2711538461538462,0.0598166577499838,0.19230769230769232,0.3173076923076923,0.12499999999999997,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,tm_score@pad_on,tm_score,100,5,0.4288461538461538,0.07888132423843726,0.3173076923076923,0.5,0.1826923076923077,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,tm_score@pad_on,tm_score,250,5,0.6846153846153846,0.09885625509596059,0.5288461538461539,0.7692307692307693,0.24038461538461542,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,tm_score@pad_on,tm_score,500,5,0.826923076923077,0.05606684514274326,0.7403846153846154,0.875,0.13461538461538458,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on,tm_score@pad_on,tm_score,1000,5,0.9,0.01993888591666129,0.875,0.9230769230769231,0.04807692307692313,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.23461538461538461,0.035066504863097064,0.17307692307692307,0.25961538461538464,0.08653846153846156,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.3846153846153847,0.04855531220366383,0.2980769230769231,0.41346153846153844,0.11538461538461536,65,104,0.009615384615384616
402.tiff,human neuroendocrine tumor,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.6692307692307693,0.05872473647924027,0.5673076923076923,0.7115384615384616,0.14423076923076927,65,104,0.009615384615384616
