file_name,image_id,mpp,pass,n_clicks,seed_index,seed_ann_id,n_candidates_after_selfhit,n_selfhit_dropped,dist_seed_to_nearest_cand,crop_um,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_100,encoder,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,variant,query
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,11037.0,17525.0,,resnet18_in1k,2000,2000,11,10,0.09565217391304348,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,11037.0,17525.0,,resnet18_in1k,5000,5000,28,27,0.24347826086956523,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,11031.0,16780.0,,resnet18_in1k,500,500,3,1,0.02608695652173913,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,11031.0,16780.0,,resnet18_in1k,1000,1000,7,5,0.06086956521739131,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,11031.0,16780.0,,resnet18_in1k,2000,2000,11,14,0.09565217391304348,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,11031.0,16780.0,,resnet18_in1k,5000,5000,27,27,0.23478260869565218,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6695.0,14752.0,,resnet18_in1k_16um,500,500,4,0,0.034782608695652174,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6695.0,14752.0,,resnet18_in1k_16um,1000,1000,9,3,0.0782608695652174,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6695.0,14752.0,,resnet18_in1k_16um,2000,2000,16,14,0.1391304347826087,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6695.0,14752.0,,resnet18_in1k_16um,5000,5000,44,41,0.3826086956521739,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5397.0,12784.0,,resnet18_in1k_16um,500,500,5,4,0.043478260869565216,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5397.0,12784.0,,resnet18_in1k_16um,1000,1000,12,4,0.10434782608695652,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5397.0,12784.0,,resnet18_in1k_16um,2000,2000,26,12,0.22608695652173913,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5397.0,12784.0,,resnet18_in1k_16um,5000,5000,53,41,0.4608695652173913,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5298.0,12007.0,,resnet18_in1k_16um,500,500,11,5,0.09565217391304348,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5298.0,12007.0,,resnet18_in1k_16um,1000,1000,18,6,0.1565217391304348,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5298.0,12007.0,,resnet18_in1k_16um,2000,2000,27,15,0.23478260869565218,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,5298.0,12007.0,,resnet18_in1k_16um,5000,5000,56,46,0.48695652173913045,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,1736.0,7507.0,,rawpixel_ccoeff,500,500,30,19,0.2608695652173913,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,1736.0,7507.0,,rawpixel_ccoeff,1000,1000,42,32,0.3652173913043478,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,1736.0,7507.0,,rawpixel_ccoeff,2000,2000,64,48,0.5565217391304348,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,1736.0,7507.0,,rawpixel_ccoeff,5000,5000,86,82,0.7478260869565218,cosine,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2589.0,9842.0,,rawpixel_ccoeff,500,500,22,13,0.19130434782608696,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2589.0,9842.0,,rawpixel_ccoeff,1000,1000,33,26,0.28695652173913044,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2589.0,9842.0,,rawpixel_ccoeff,2000,2000,51,45,0.4434782608695652,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2589.0,9842.0,,rawpixel_ccoeff,5000,5000,79,72,0.6869565217391305,cl2n,click
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2492.0,9604.0,,rawpixel_ccoeff,500,500,25,13,0.21739130434782608,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2492.0,9604.0,,rawpixel_ccoeff,1000,1000,37,28,0.3217391304347826,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2492.0,9604.0,,rawpixel_ccoeff,2000,2000,51,37,0.4434782608695652,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,4,6588,21058,1,1.15,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,2492.0,9604.0,,rawpixel_ccoeff,5000,5000,78,78,0.6782608695652174,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,chromatin,od,False,,False,False,113,123,21056,0.9165,123,2,0.021182,0.9646017699115044,30.222,209.0,1132.0,,chromatin_density_51px,500,500,77,42,0.6814159292035398,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,chromatin,od,False,,False,False,113,123,21056,0.9165,123,2,0.021182,0.9646017699115044,30.222,209.0,1132.0,,chromatin_density_51px,1000,1000,87,62,0.7699115044247787,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,chromatin,od,False,,False,False,113,123,21056,0.9165,123,2,0.021182,0.9646017699115044,30.222,209.0,1132.0,,chromatin_density_51px,2000,2000,99,86,0.8761061946902655,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,chromatin,od,False,,False,False,113,123,21056,0.9165,123,2,0.021182,0.9646017699115044,30.222,209.0,1132.0,,chromatin_density_51px,5000,5000,104,105,0.9203539823008849,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,blob_native,score,False,,False,False,113,123,21056,0.9165,123,2,0.0,0.9646017699115044,30.222,192.0,576.0,,otsu_component_mean,500,500,87,54,0.7699115044247787,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,blob_native,score,False,,False,False,113,123,21056,0.9165,123,2,0.0,0.9646017699115044,30.222,192.0,576.0,,otsu_component_mean,1000,1000,98,78,0.8672566371681416,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,blob_native,score,False,,False,False,113,123,21056,0.9165,123,2,0.0,0.9646017699115044,30.222,192.0,576.0,,otsu_component_mean,2000,2000,107,94,0.9469026548672567,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,blob_native,score,False,,False,False,113,123,21056,0.9165,123,2,0.0,0.9646017699115044,30.222,192.0,576.0,,otsu_component_mean,5000,5000,107,110,0.9469026548672567,,
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,500,500,107,36,0.9469026548672567,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,1000,1000,109,57,0.9646017699115044,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,2000,2000,109,90,0.9646017699115044,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,5000,5000,109,110,0.9646017699115044,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,500,500,107,38,0.9469026548672567,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,1000,1000,109,60,0.9646017699115044,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,2000,2000,109,90,0.9646017699115044,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,117.0,,fcos_midogpp_r18,5000,5000,109,110,0.9646017699115044,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,120.0,,fcos_midogpp_r18,500,500,107,37,0.9469026548672567,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,120.0,,fcos_midogpp_r18,1000,1000,109,57,0.9646017699115044,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,120.0,,fcos_midogpp_r18,2000,2000,109,87,0.9646017699115044,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,59.0,120.0,,fcos_midogpp_r18,5000,5000,109,109,0.9646017699115044,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6431.0,15216.0,,kaiko_vits16,500,500,5,6,0.04424778761061947,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6431.0,15216.0,,kaiko_vits16,1000,1000,12,11,0.10619469026548672,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6431.0,15216.0,,kaiko_vits16,2000,2000,23,21,0.20353982300884957,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6431.0,15216.0,,kaiko_vits16,5000,5000,43,40,0.3805309734513274,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,4622.0,13936.0,,kaiko_vits16,500,500,13,9,0.11504424778761062,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,4622.0,13936.0,,kaiko_vits16,1000,1000,21,13,0.18584070796460178,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,4622.0,13936.0,,kaiko_vits16,2000,2000,31,26,0.2743362831858407,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,4622.0,13936.0,,kaiko_vits16,5000,5000,58,48,0.5132743362831859,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,5150.0,14060.0,,kaiko_vits16,500,500,12,10,0.10619469026548672,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,5150.0,14060.0,,kaiko_vits16,1000,1000,21,15,0.18584070796460178,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,5150.0,14060.0,,kaiko_vits16,2000,2000,31,27,0.2743362831858407,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,5150.0,14060.0,,kaiko_vits16,5000,5000,56,50,0.49557522123893805,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,8421.0,15721.0,,lunit_dino_vits16,500,500,5,11,0.04424778761061947,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,8421.0,15721.0,,lunit_dino_vits16,1000,1000,13,14,0.11504424778761062,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,8421.0,15721.0,,lunit_dino_vits16,2000,2000,23,24,0.20353982300884957,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,8421.0,15721.0,,lunit_dino_vits16,5000,5000,39,38,0.34513274336283184,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6943.0,14148.0,,lunit_dino_vits16,500,500,13,9,0.11504424778761062,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6943.0,14148.0,,lunit_dino_vits16,1000,1000,20,13,0.17699115044247787,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6943.0,14148.0,,lunit_dino_vits16,2000,2000,26,24,0.23008849557522124,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,6943.0,14148.0,,lunit_dino_vits16,5000,5000,45,39,0.39823008849557523,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,7701.0,14336.0,,lunit_dino_vits16,500,500,11,8,0.09734513274336283,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,7701.0,14336.0,,lunit_dino_vits16,1000,1000,17,15,0.1504424778761062,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,7701.0,14336.0,,lunit_dino_vits16,2000,2000,27,20,0.23893805309734514,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_cl2n_snap,cos_lunit_dino_vits16_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,7701.0,14336.0,,lunit_dino_vits16,5000,5000,46,38,0.40707964601769914,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,3267.0,12149.0,,lunit_dino_vits16_16um,500,500,29,23,0.25663716814159293,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,3267.0,12149.0,,lunit_dino_vits16_16um,1000,1000,39,29,0.34513274336283184,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,3267.0,12149.0,,lunit_dino_vits16_16um,2000,2000,47,38,0.415929203539823,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,3267.0,12149.0,,lunit_dino_vits16_16um,5000,5000,72,62,0.6371681415929203,cosine,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,616.0,6511.0,,lunit_dino_vits16_16um,500,500,52,22,0.46017699115044247,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,616.0,6511.0,,lunit_dino_vits16_16um,1000,1000,63,43,0.5575221238938053,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,616.0,6511.0,,lunit_dino_vits16_16um,2000,2000,75,62,0.6637168141592921,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,616.0,6511.0,,lunit_dino_vits16_16um,5000,5000,87,85,0.7699115044247787,cl2n,click
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,1156.0,7459.0,,lunit_dino_vits16_16um,500,500,44,21,0.3893805309734513,cl2n_snap,snap
246.tiff,246,0.2482,3click,3,0,6485|6549|6599,21056,3,1.59,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,113,123,21056,0.9165,123,5,0.0,0.9646017699115044,30.222,1156.0,7459.0,,lunit_dino_vits16_16um,1000,1000,54,33,0.4778761061946903,cl2n_snap,snap
