subset,file_name,domain,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,base_size,tpl_cx,tpl_cy,tpl_offset_px,tpl_sha1,n_agreement_pool,n_after_border,n_joint_valid,n_seed_pool,n_retries,refused_draws,contested_seed_tier,n_gt_mitotic,nearest_other_ann_px,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,od_descending,match_radius_px,mpp,t_pipeline_s,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
testing_35,284.tiff,canine lymphosarcoma,284,1,gray_bbox,11817,6459.0,1078.0,25,6458.5,1077.5,0.707,90b7b2708cc0c78c637095bace8938a799001415,56,55,47,54,1,11818:hem_bbox,False,74,42.38,100,True,99,625,0,,0,True,30.221751968503938,0.24816562612969095,8.5,8,16,20,0.8,0.8,0.6666666666666666
testing_35,284.tiff,canine lymphosarcoma,284,1,hem_bbox,11817,6459.0,1078.0,21,6458.0,1079.0,1.414,8aa3f8b16aaea630ff7bb26e37da36a9b85d3ffe,56,55,47,54,1,11818:hem_bbox,False,74,42.38,100,True,99,441,0,,0,True,30.221751968503938,0.24816562612969095,7.5,7,14,19,0.7,0.7,0.6333333333333333
testing_35,284.tiff,canine lymphosarcoma,284,2,default_51,11832,6340.0,2156.0,51,6340.0,2156.0,0.0,b98a9b816ed005a98cfbc8712c0cf1f063a513b3,56,55,47,53,0,,False,74,294.21,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,8.6,7,15,20,0.7,0.75,0.6666666666666666
testing_35,284.tiff,canine lymphosarcoma,284,2,gray_bbox,11832,6340.0,2156.0,43,6344.5,2155.5,4.528,71eedf54d6fc78aab80059e81cae95daf5c9fb18,56,55,47,53,0,,False,74,294.21,100,True,99,1849,0,,0,True,30.221751968503938,0.24816562612969095,8.0,7,15,19,0.7,0.75,0.6333333333333333
testing_35,284.tiff,canine lymphosarcoma,284,2,hem_bbox,11832,6340.0,2156.0,23,6344.0,2157.0,4.123,b6c605adfd2310abd39d6d4e8bfbe40396eb6b22,56,55,47,53,0,,False,74,294.21,100,True,99,529,0,,0,True,30.221751968503938,0.24816562612969095,7.7,6,13,17,0.6,0.65,0.5666666666666667
testing_35,289.tiff,canine lymphosarcoma,289,0,default_51,12690,5248.0,4332.0,51,5248.0,4332.0,0.0,f5bebcc20c21996a90baad2471ba222cb679bbc7,12,12,12,12,0,,False,17,483.76,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,8.2,3,3,3,0.3,0.15,0.1
testing_35,289.tiff,canine lymphosarcoma,289,0,gray_bbox,12690,5248.0,4332.0,25,5249.5,4331.0,1.803,b16618875f11f4b11c1308c0507597c7baa3f0d2,12,12,12,12,0,,False,17,483.76,100,True,100,625,1,rank10:non_human_findings:ann-1:d_click=24.6:d_tpl=24.4,0,True,30.221751968503938,0.24816562612969095,7.9,3,4,4,0.3,0.2,0.13333333333333333
testing_35,289.tiff,canine lymphosarcoma,289,0,hem_bbox,12690,5248.0,4332.0,23,5249.5,4331.5,1.581,64c71373829d48bd45a5b3ca429db97cbe7ff7bb,12,12,12,12,0,,False,17,483.76,100,True,100,529,1,rank7:non_human_findings:ann-1:d_click=23.7:d_tpl=24.0,0,True,30.221751968503938,0.24816562612969095,8.4,3,3,3,0.3,0.15,0.1
testing_35,289.tiff,canine lymphosarcoma,289,1,default_51,12675,2178.0,3287.0,51,2178.0,3287.0,0.0,b97fe64d93d27c92b61af39a3a89964c493a6474,12,12,12,11,0,,False,17,304.69,100,True,98,2601,0,,0,True,30.221751968503938,0.24816562612969095,10.8,4,6,7,0.4,0.3,0.23333333333333334
testing_35,289.tiff,canine lymphosarcoma,289,1,gray_bbox,12675,2178.0,3287.0,27,2177.5,3287.0,0.5,983c1e5b602ed6e2031d7682004f9380c8cf9324,12,12,12,11,0,,False,17,304.69,100,True,99,729,0,,0,True,30.221751968503938,0.24816562612969095,12.5,2,2,5,0.2,0.1,0.16666666666666666
testing_35,289.tiff,canine lymphosarcoma,289,1,hem_bbox,12675,2178.0,3287.0,25,2176.0,3288.0,2.236,bc1675882eb5021d20fe9a5133622c00fea8b1b3,12,12,12,11,0,,False,17,304.69,100,True,100,625,0,,0,True,30.221751968503938,0.24816562612969095,11.4,2,2,5,0.2,0.1,0.16666666666666666
testing_35,289.tiff,canine lymphosarcoma,289,2,default_51,12640,4540.0,784.0,51,4540.0,784.0,0.0,ea3fe1e5e6184323f6a5abfa6c09351dc8b93b9f,12,12,12,10,0,,False,17,192.77,100,True,99,2601,0,,0,True,30.221751968503938,0.24816562612969095,12.9,5,7,7,0.5,0.35,0.23333333333333334
testing_35,289.tiff,canine lymphosarcoma,289,2,gray_bbox,12640,4540.0,784.0,29,4541.0,784.5,1.118,d6dbbc974b82a99e1924727ff12073cda739b10f,12,12,12,10,0,,False,17,192.77,100,True,97,841,0,,0,True,30.221751968503938,0.24816562612969095,9.3,3,3,4,0.3,0.15,0.13333333333333333
testing_35,289.tiff,canine lymphosarcoma,289,2,hem_bbox,12640,4540.0,784.0,23,4540.0,782.5,1.5,d5b614a9bab281be0a9cd2af67474df749c06723,12,12,12,10,0,,False,17,192.77,100,True,99,529,0,,0,True,30.221751968503938,0.24816562612969095,9.3,3,3,3,0.3,0.15,0.1
testing_35,291.tiff,canine lymphosarcoma,291,0,default_51,13272,6309.0,3146.0,51,6309.0,3146.0,0.0,68de75058ec71f7e0317aed4bdfa41ed5b64420d,61,59,55,59,0,,False,86,90.79,100,True,82,2601,0,,0,True,30.221751968503938,0.24816562612969095,8.2,0,1,5,0.0,0.05,0.16666666666666666
testing_35,291.tiff,canine lymphosarcoma,291,0,gray_bbox,13272,6309.0,3146.0,51,6311.5,3146.0,2.5,10315929bdad246cba2afa1dffbc3c077fd0bd7a,61,59,55,59,0,,False,86,90.79,100,True,88,2601,0,,0,True,30.221751968503938,0.24816562612969095,7.0,1,1,4,0.1,0.05,0.13333333333333333
testing_35,291.tiff,canine lymphosarcoma,291,0,hem_bbox,13272,6309.0,3146.0,27,6304.0,3148.0,5.385,c6b8120c171a7a1c12cabae85c538e9b7a3718e6,61,59,55,59,0,,False,86,90.79,100,True,100,729,0,,0,True,30.221751968503938,0.24816562612969095,5.7,4,6,9,0.4,0.3,0.3
testing_35,291.tiff,canine lymphosarcoma,291,1,default_51,13169,5139.0,934.0,51,5139.0,934.0,0.0,2abce002b63ce6306f53711875040033851a2775,61,59,55,58,0,,False,86,140.17,100,True,97,2601,0,,0,True,30.221751968503938,0.24816562612969095,5.4,4,9,15,0.4,0.45,0.5
testing_35,291.tiff,canine lymphosarcoma,291,1,gray_bbox,13169,5139.0,934.0,43,5139.5,934.0,0.5,1a081e7c0d6635ecae99f2a4c3898525c9042fde,61,59,55,58,0,,False,86,140.17,100,True,98,1849,0,,0,True,30.221751968503938,0.24816562612969095,4.9,5,9,14,0.5,0.45,0.4666666666666667
testing_35,291.tiff,canine lymphosarcoma,291,1,hem_bbox,13169,5139.0,934.0,23,5139.0,931.0,3.0,4f5d86d685ffbe9b8d4adf7b044e62778471b813,61,59,55,58,0,,False,86,140.17,100,True,100,529,0,,0,True,30.221751968503938,0.24816562612969095,4.4,4,6,9,0.4,0.3,0.3
testing_35,291.tiff,canine lymphosarcoma,291,2,default_51,13283,2989.0,4384.0,51,2989.0,4384.0,0.0,046cbd8983784fb0b7942fa27d93ea33683a7419,61,59,55,57,0,,False,86,152.32,100,True,99,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.2,4,9,14,0.4,0.45,0.4666666666666667
testing_35,291.tiff,canine lymphosarcoma,291,2,gray_bbox,13283,2989.0,4384.0,51,2995.0,4384.0,6.0,cc96cd8047a9944a85deae589fe29b2c73cd4509,61,59,55,57,0,,False,86,152.32,100,True,98,2601,0,,0,True,30.221751968503938,0.24816562612969095,3.9,4,9,13,0.4,0.45,0.43333333333333335
testing_35,291.tiff,canine lymphosarcoma,291,2,hem_bbox,13283,2989.0,4384.0,23,2988.0,4383.5,1.118,488a3d0f962120352de47de1d53af339e5c77512,61,59,55,57,0,,False,86,152.32,100,True,97,529,0,,0,True,30.221751968503938,0.24816562612969095,3.4,4,7,11,0.4,0.35,0.36666666666666664
testing_35,293.tiff,canine lymphosarcoma,293,0,default_51,13596,1988.0,2641.0,51,1988.0,2641.0,0.0,5153dce86517f9282a84dd6b5319ce120cf51fc6,79,79,69,79,0,,False,104,35.0,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.1,4,13,21,0.4,0.65,0.7
testing_35,293.tiff,canine lymphosarcoma,293,0,gray_bbox,13596,1988.0,2641.0,41,1993.5,2646.5,7.778,4fdcfb79565eaa3cb32e826838533a7ef5571553,79,79,69,79,0,,False,104,35.0,100,True,100,1681,0,,0,True,30.221751968503938,0.24816562612969095,4.1,8,18,23,0.8,0.9,0.7666666666666667
testing_35,293.tiff,canine lymphosarcoma,293,0,hem_bbox,13596,1988.0,2641.0,25,1987.5,2645.5,4.528,35da763df9857f8504c6ab9df946c7f1b05986e5,79,79,69,79,0,,False,104,35.0,100,True,97,625,0,,0,True,30.221751968503938,0.24816562612969095,3.9,9,16,22,0.9,0.8,0.7333333333333333
testing_35,293.tiff,canine lymphosarcoma,293,1,default_51,13588,922.0,2714.0,51,922.0,2714.0,0.0,1121aa721d056555552ca9b93228d6d01e860c8b,79,79,69,78,0,,False,104,315.29,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.3,4,13,20,0.4,0.65,0.6666666666666666
testing_35,293.tiff,canine lymphosarcoma,293,1,gray_bbox,13588,922.0,2714.0,49,926.5,2715.0,4.61,fd056868a2e1540ddb8554af2184e5beca265873,79,79,69,78,0,,False,104,315.29,100,True,100,2401,0,,0,True,30.221751968503938,0.24816562612969095,4.1,5,14,22,0.5,0.7,0.7333333333333333
testing_35,293.tiff,canine lymphosarcoma,293,1,hem_bbox,13588,922.0,2714.0,25,921.5,2711.0,3.041,c2ab7c6aae186dcc3795a621de578185b95f3196,79,79,69,78,0,,False,104,315.29,100,True,99,625,0,,0,True,30.221751968503938,0.24816562612969095,3.6,9,17,24,0.9,0.85,0.8
testing_35,293.tiff,canine lymphosarcoma,293,2,default_51,13625,1205.0,2853.0,51,1205.0,2853.0,0.0,de4e0fa0161c7ca8c0ff2d0f9516deb0caecc3b1,79,79,69,77,0,,False,104,229.73,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,3.7,6,15,24,0.6,0.75,0.8
testing_35,293.tiff,canine lymphosarcoma,293,2,gray_bbox,13625,1205.0,2853.0,45,1207.5,2856.5,4.301,21f0c43709b99af8d538df21bcaa60eeea6d30cb,79,79,69,77,0,,False,104,229.73,100,True,99,2025,0,,0,True,30.221751968503938,0.24816562612969095,3.5,7,16,24,0.7,0.8,0.8
testing_35,293.tiff,canine lymphosarcoma,293,2,hem_bbox,13625,1205.0,2853.0,21,1204.5,2852.0,1.118,5071685492d3a7901c5136a576251b686b6763c1,79,79,69,77,0,,False,104,229.73,100,True,99,441,0,,0,True,30.221751968503938,0.24816562612969095,3.3,8,17,24,0.8,0.85,0.8
original_14,459.tiff,canine soft tissue sarcoma,459,0,default_51,22441,1845.0,4003.0,51,1845.0,4003.0,0.0,f5ab6ec231e15425c89188b52c1081706745efb5,122,121,104,121,0,,False,130,130.92,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.0,9,17,26,0.9,0.85,0.8666666666666667
original_14,459.tiff,canine soft tissue sarcoma,459,0,gray_bbox,22441,1845.0,4003.0,33,1844.5,4002.5,0.707,91b727c44961bd697996a6aede8d1e37e7e4b67f,122,121,104,121,0,,False,130,130.92,100,True,100,1089,0,,0,True,30.221751968503938,0.24816562612969095,4.0,9,17,25,0.9,0.85,0.8333333333333334
original_14,459.tiff,canine soft tissue sarcoma,459,0,hem_bbox,22441,1845.0,4003.0,31,1845.0,4002.0,1.0,4b4d867b65a9d713e23512679adda120b71e02d3,122,121,104,121,0,,False,130,130.92,100,True,100,961,0,,0,True,30.221751968503938,0.24816562612969095,4.1,9,17,25,0.9,0.85,0.8333333333333334
original_14,459.tiff,canine soft tissue sarcoma,459,1,default_51,22446,2798.0,4372.0,51,2798.0,4372.0,0.0,4ab6383fd9ce91054d42ab25bc38152d53a6ae25,122,121,104,120,0,,False,130,191.69,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.4,9,18,28,0.9,0.9,0.9333333333333333
original_14,459.tiff,canine soft tissue sarcoma,459,1,gray_bbox,22446,2798.0,4372.0,41,2797.0,4370.0,2.236,08063e6fb5afd70113705d106641459f8d0c0a36,122,121,104,120,0,,False,130,191.69,100,True,100,1681,0,,0,True,30.221751968503938,0.24816562612969095,4.3,10,19,29,1.0,0.95,0.9666666666666667
original_14,459.tiff,canine soft tissue sarcoma,459,1,hem_bbox,22446,2798.0,4372.0,39,2797.0,4371.0,1.414,6782920782103295249e5b00bd9fbe21df120e89,122,121,104,120,0,,False,130,191.69,100,True,100,1521,0,,0,True,30.221751968503938,0.24816562612969095,4.2,9,18,28,0.9,0.9,0.9333333333333333
original_14,459.tiff,canine soft tissue sarcoma,459,2,default_51,22306,494.0,427.0,51,494.0,427.0,0.0,6a49286d9a4f6a062eca15e0a3c7377e27637641,122,121,104,119,0,,False,130,129.99,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.3,10,17,25,1.0,0.85,0.8333333333333334
original_14,459.tiff,canine soft tissue sarcoma,459,2,gray_bbox,22306,494.0,427.0,39,494.5,427.5,0.707,6e62921098f0010c6f6994a21e33ac503304967b,122,121,104,119,0,,False,130,129.99,100,True,100,1521,0,,0,True,30.221751968503938,0.24816562612969095,3.9,10,17,23,1.0,0.85,0.7666666666666667
original_14,459.tiff,canine soft tissue sarcoma,459,2,hem_bbox,22306,494.0,427.0,33,494.5,426.5,0.707,797357ba1eef34013617ddfe4134b06baac70cb7,122,121,104,119,0,,False,130,129.99,100,True,100,1089,0,,0,True,30.221751968503938,0.24816562612969095,3.6,10,14,17,1.0,0.7,0.5666666666666667
original_14,460.tiff,canine soft tissue sarcoma,460,0,default_51,22577,5152.0,3999.0,51,5152.0,3999.0,0.0,b5e5b23e32b8930f7ef5d5160b7cbf836bc6ff6c,31,31,27,31,0,,False,35,498.52,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.0,7,16,17,0.7,0.8,0.5666666666666667
original_14,460.tiff,canine soft tissue sarcoma,460,0,gray_bbox,22577,5152.0,3999.0,47,5156.0,3997.0,4.472,7041fca741816a6a22f1cbd043741463b1b7601f,31,31,27,31,0,,False,35,498.52,100,True,100,2209,0,,0,True,30.221751968503938,0.24816562612969095,4.3,7,16,17,0.7,0.8,0.5666666666666667
original_14,460.tiff,canine soft tissue sarcoma,460,0,hem_bbox,22577,5152.0,3999.0,41,5149.0,3996.5,3.905,bbfe1bfef0a3e2115cfd96344f9631af453282ff,31,31,27,31,0,,False,35,498.52,100,True,100,1681,0,,0,True,30.221751968503938,0.24816562612969095,4.2,7,14,15,0.7,0.7,0.5
original_14,460.tiff,canine soft tissue sarcoma,460,1,default_51,22538,2385.0,1437.0,51,2385.0,1437.0,0.0,ae0d3ea2bb571e7d2e8a2fee811ed72d0bb588b1,31,31,27,30,0,,False,35,44.82,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.3,8,15,17,0.8,0.75,0.5666666666666667
original_14,460.tiff,canine soft tissue sarcoma,460,1,gray_bbox,22538,2385.0,1437.0,39,2383.5,1432.5,4.743,25456ede683396dbf5b1262336898dc158d9d966,31,31,27,30,0,,False,35,44.82,100,True,98,1521,0,,0,True,30.221751968503938,0.24816562612969095,4.1,8,12,15,0.8,0.6,0.5
original_14,460.tiff,canine soft tissue sarcoma,460,1,hem_bbox,22538,2385.0,1437.0,23,2387.5,1434.5,3.536,d21d8404f3a9eea73283e715423f4893caa4fec7,31,31,27,30,0,,False,35,44.82,100,True,97,529,0,,0,True,30.221751968503938,0.24816562612969095,3.8,4,5,6,0.4,0.25,0.2
original_14,460.tiff,canine soft tissue sarcoma,460,2,default_51,22552,4868.0,2589.0,51,4868.0,2589.0,0.0,a1a26abe06ac1d8f1b16354e8a46096f6b145da9,31,31,27,29,0,,False,35,202.41,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,3.9,9,18,19,0.9,0.9,0.6333333333333333
original_14,460.tiff,canine soft tissue sarcoma,460,2,gray_bbox,22552,4868.0,2589.0,51,4868.0,2590.0,1.0,06c82020194a835ad22c014da5da97b2941674da,31,31,27,29,0,,False,35,202.41,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,3.8,9,18,19,0.9,0.9,0.6333333333333333
original_14,460.tiff,canine soft tissue sarcoma,460,2,hem_bbox,22552,4868.0,2589.0,29,4865.0,2590.5,3.354,a73631d2da7b704bef619f534e360497863df88f,31,31,27,29,0,,False,35,202.41,100,True,98,841,0,,0,True,30.221751968503938,0.24816562612969095,3.4,5,6,6,0.5,0.3,0.2
testing_35,410.tiff,canine soft tissue sarcoma,410,0,default_51,20699,3470.0,4831.0,51,3470.0,4831.0,0.0,35a58ce6b59d5513bb3a7e2e5aa8facd5a7ecc14,13,13,10,13,1,20696:gray_bbox+hem_bbox,False,16,607.07,100,True,90,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.1,5,5,5,0.5,0.25,0.16666666666666666
testing_35,410.tiff,canine soft tissue sarcoma,410,0,gray_bbox,20699,3470.0,4831.0,29,3464.0,4836.5,8.139,e39a970f6a1753b8d11ebcb284b30218900e5676,13,13,10,13,1,20696:gray_bbox+hem_bbox,False,16,607.07,100,True,95,841,0,,0,True,30.221751968503938,0.24816562612969095,4.0,3,3,3,0.3,0.15,0.1
testing_35,410.tiff,canine soft tissue sarcoma,410,0,hem_bbox,20699,3470.0,4831.0,21,3467.5,4833.0,3.202,9d11f031200a289d713388cc0bb482ec3864ca24,13,13,10,13,1,20696:gray_bbox+hem_bbox,False,16,607.07,100,True,98,441,0,,0,True,30.221751968503938,0.24816562612969095,4.0,2,2,2,0.2,0.1,0.06666666666666667
testing_35,410.tiff,canine soft tissue sarcoma,410,1,default_51,20687,2892.0,635.0,51,2892.0,635.0,0.0,017a0924c66257ba76e6a1fe150aa5e0e1847613,13,13,10,12,0,,False,16,390.62,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.6,3,3,3,0.3,0.15,0.1
testing_35,410.tiff,canine soft tissue sarcoma,410,1,gray_bbox,20687,2892.0,635.0,35,2891.0,638.5,3.64,1877eb54cdd4172a1e0c1ac36a4db66fa1b6267f,13,13,10,12,0,,False,16,390.62,100,True,100,1225,0,,0,True,30.221751968503938,0.24816562612969095,4.1,3,3,3,0.3,0.15,0.1
testing_35,410.tiff,canine soft tissue sarcoma,410,1,hem_bbox,20687,2892.0,635.0,29,2890.0,632.5,3.202,745ef64607d1962848f5fac24056c17c3b35deb8,13,13,10,12,0,,False,16,390.62,100,True,100,841,0,,0,True,30.221751968503938,0.24816562612969095,3.8,2,2,2,0.2,0.1,0.06666666666666667
testing_35,410.tiff,canine soft tissue sarcoma,410,2,default_51,20694,2894.0,2616.0,51,2894.0,2616.0,0.0,0ad2449d1671ac772dcc71317b6fcbedd758a69d,13,13,10,11,1,20695:gray_bbox+hem_bbox,False,16,717.52,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,3.9,2,5,5,0.2,0.25,0.16666666666666666
testing_35,410.tiff,canine soft tissue sarcoma,410,2,gray_bbox,20694,2894.0,2616.0,35,2893.5,2617.0,1.118,5a0a6e48e63bf7d7484da8660a4fe07bacf96fa2,13,13,10,11,1,20695:gray_bbox+hem_bbox,False,16,717.52,100,True,99,1225,0,,0,True,30.221751968503938,0.24816562612969095,3.5,2,3,3,0.2,0.15,0.1
testing_35,410.tiff,canine soft tissue sarcoma,410,2,hem_bbox,20694,2894.0,2616.0,33,2893.5,2616.0,0.5,f7bd4d439a6a4301c22c962cd86cf950602bad96,13,13,10,11,1,20695:gray_bbox+hem_bbox,False,16,717.52,100,True,99,1089,0,,0,True,30.221751968503938,0.24816562612969095,3.4,2,3,3,0.2,0.15,0.1
testing_35,425.tiff,canine soft tissue sarcoma,425,0,default_51,21116,4612.0,559.0,51,4612.0,559.0,0.0,b25fa2dfab07c3e0831d6caf4a45686fc4a78578,11,11,11,11,0,,False,16,1536.9,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.0,9,15,15,0.9,0.75,0.5
testing_35,425.tiff,canine soft tissue sarcoma,425,0,gray_bbox,21116,4612.0,559.0,51,4612.0,557.5,1.5,73cd32a5ab2a605cea51e88a59db59140b1c54f2,11,11,11,11,0,,False,16,1536.9,100,True,99,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.4,9,15,15,0.9,0.75,0.5
testing_35,425.tiff,canine soft tissue sarcoma,425,0,hem_bbox,21116,4612.0,559.0,39,4606.0,559.0,6.0,9a716046b29d825d2b404ddebb53555d34aaefac,11,11,11,11,0,,False,16,1536.9,100,True,98,1521,0,,0,True,30.221751968503938,0.24816562612969095,4.2,9,15,16,0.9,0.75,0.5333333333333333
testing_35,425.tiff,canine soft tissue sarcoma,425,1,default_51,21113,2166.0,544.0,51,2166.0,544.0,0.0,b07d4d0976f2f1d00d1e7c179f1b76d6e4199fa7,11,11,11,10,0,,False,16,351.39,100,True,97,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.3,9,12,12,0.9,0.6,0.4
testing_35,425.tiff,canine soft tissue sarcoma,425,1,gray_bbox,21113,2166.0,544.0,51,2166.0,545.5,1.5,93d65631e497495d03691d731844eab7351a90f0,11,11,11,10,0,,False,16,351.39,100,True,95,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.3,9,12,12,0.9,0.6,0.4
testing_35,425.tiff,canine soft tissue sarcoma,425,1,hem_bbox,21113,2166.0,544.0,51,2165.5,546.0,2.062,93d65631e497495d03691d731844eab7351a90f0,11,11,11,10,0,,False,16,351.39,100,True,95,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.1,9,12,12,0.9,0.6,0.4
testing_35,425.tiff,canine soft tissue sarcoma,425,2,default_51,21120,2750.0,1080.0,51,2750.0,1080.0,0.0,ed60f94cefc8ef4c2899b649b8c5557ddb7cf23b,11,11,11,9,0,,False,16,750.56,100,True,99,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.1,9,15,15,0.9,0.75,0.5
testing_35,425.tiff,canine soft tissue sarcoma,425,2,gray_bbox,21120,2750.0,1080.0,51,2750.0,1081.5,1.5,e47f593e3e34cf0a36d38d8c7fc006e965dfbb94,11,11,11,9,0,,False,16,750.56,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.1,9,14,15,0.9,0.7,0.5
testing_35,425.tiff,canine soft tissue sarcoma,425,2,hem_bbox,21120,2750.0,1080.0,37,2749.0,1078.0,2.236,e1d2b23a9fce5e7537f8c30e434f3ec544aecfba,11,11,11,9,0,,False,16,750.56,100,True,100,1369,0,,0,True,30.221751968503938,0.24816562612969095,3.8,10,14,14,1.0,0.7,0.4666666666666667
testing_35,435.tiff,canine soft tissue sarcoma,435,0,default_51,21400,2508.0,2704.0,51,2508.0,2704.0,0.0,e310cfde12ef25bc8c60885948ad438bd13d494f,40,40,29,40,1,21358:gray_bbox+hem_bbox,False,52,450.14,100,True,97,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.7,6,7,10,0.6,0.35,0.3333333333333333
testing_35,435.tiff,canine soft tissue sarcoma,435,0,gray_bbox,21400,2508.0,2704.0,51,2508.0,2704.0,0.0,e310cfde12ef25bc8c60885948ad438bd13d494f,40,40,29,40,1,21358:gray_bbox+hem_bbox,False,52,450.14,100,True,97,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.8,6,7,10,0.6,0.35,0.3333333333333333
testing_35,435.tiff,canine soft tissue sarcoma,435,0,hem_bbox,21400,2508.0,2704.0,29,2507.0,2705.0,1.414,0d5d6e8e542c084b8118f8a453005570249608d2,40,40,29,40,1,21358:gray_bbox+hem_bbox,False,52,450.14,100,True,98,841,0,,0,True,30.221751968503938,0.24816562612969095,4.4,4,7,10,0.4,0.35,0.3333333333333333
testing_35,435.tiff,canine soft tissue sarcoma,435,1,default_51,21385,1579.0,1891.0,51,1579.0,1891.0,0.0,69b1310d18cf15abc88921ea1eac48b629b7a306,40,40,29,39,0,,False,52,378.65,100,True,99,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.9,6,10,12,0.6,0.5,0.4
testing_35,435.tiff,canine soft tissue sarcoma,435,1,gray_bbox,21385,1579.0,1891.0,33,1580.0,1889.0,2.236,c96fc519ed98059456bf3b9a6db1ad98574c5833,40,40,29,39,0,,False,52,378.65,100,True,100,1089,0,,0,True,30.221751968503938,0.24816562612969095,4.3,7,8,11,0.7,0.4,0.36666666666666664
testing_35,435.tiff,canine soft tissue sarcoma,435,1,hem_bbox,21385,1579.0,1891.0,31,1579.5,1889.0,2.062,6d2066b466b8f8067f496ec6c9cb69653551a23a,40,40,29,39,0,,False,52,378.65,100,True,99,961,0,,0,True,30.221751968503938,0.24816562612969095,3.9,7,8,10,0.7,0.4,0.3333333333333333
testing_35,435.tiff,canine soft tissue sarcoma,435,2,default_51,21359,1656.0,71.0,51,1656.0,71.0,0.0,939cbca1d509d014455a9fb1c204fbd390cd460f,40,40,29,38,2,21354:hem_bbox;21388:gray_bbox+hem_bbox,False,52,296.71,100,True,99,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.1,6,8,10,0.6,0.4,0.3333333333333333
testing_35,435.tiff,canine soft tissue sarcoma,435,2,gray_bbox,21359,1656.0,71.0,51,1656.0,70.0,1.0,4c4f878ce78c74e8eb8daf138ded42ae635d458e,40,40,29,38,2,21354:hem_bbox;21388:gray_bbox+hem_bbox,False,52,296.71,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,3.9,6,8,10,0.6,0.4,0.3333333333333333
testing_35,435.tiff,canine soft tissue sarcoma,435,2,hem_bbox,21359,1656.0,71.0,25,1656.0,78.0,7.0,ac102268fe52fd075cc88953c3a04ed794fbcddd,40,40,29,38,2,21354:hem_bbox;21388:gray_bbox+hem_bbox,False,52,296.71,100,True,100,625,0,,0,True,30.221751968503938,0.24816562612969095,3.6,2,5,9,0.2,0.25,0.3
testing_35,462.tiff,canine soft tissue sarcoma,462,0,default_51,22660,4205.0,369.0,51,4205.0,369.0,0.0,dff8edc30198c6b8599200252b1c16f084bde9a9,13,13,12,13,0,,False,14,245.98,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.1,0,2,3,0.0,0.1,0.1
testing_35,462.tiff,canine soft tissue sarcoma,462,0,gray_bbox,22660,4205.0,369.0,39,4205.0,366.0,3.0,7f36a9cba64d45cf292c3c2c7d2371dfbe00c44b,13,13,12,13,0,,False,14,245.98,100,True,100,1521,0,,0,True,30.221751968503938,0.24816562612969095,4.1,1,2,3,0.1,0.1,0.1
testing_35,462.tiff,canine soft tissue sarcoma,462,0,hem_bbox,22660,4205.0,369.0,31,4204.5,368.5,0.707,f7c5cd0d824966040f7f36d2aa4384f8996bf1d4,13,13,12,13,0,,False,14,245.98,100,True,100,961,0,,0,True,30.221751968503938,0.24816562612969095,4.1,1,2,3,0.1,0.1,0.1
testing_35,462.tiff,canine soft tissue sarcoma,462,1,default_51,22686,4752.0,2901.0,51,4752.0,2901.0,0.0,00de1d0f508570ee85e967662cbbffd42683a3a6,13,13,12,12,1,22673:gray_bbox,False,14,187.32,100,True,100,2601,0,,0,True,30.221751968503938,0.24816562612969095,4.3,2,2,3,0.2,0.1,0.1
