file_name,image_id,seed_index,seed_ann_id,query_variant,n_candidates,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_100,encoder,provenance,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
246.tiff,246,0,6549,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,10640.0,12051.0,,fcos_midogpp_r18,lookalike,2000,2000,0,27,0.0
246.tiff,246,0,6549,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,10640.0,12051.0,,fcos_midogpp_r18,lookalike,5000,5000,0,56,0.0
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11486.0,17532.0,,kaiko_vits16,lookalike,500,500,4,4,0.034782608695652174
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11486.0,17532.0,,kaiko_vits16,lookalike,1000,1000,7,8,0.06086956521739131
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11486.0,17532.0,,kaiko_vits16,lookalike,2000,2000,10,13,0.08695652173913043
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11486.0,17532.0,,kaiko_vits16,lookalike,5000,5000,21,30,0.1826086956521739
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11763.0,17183.0,,lunit_dino_vits16,lookalike,500,500,6,8,0.05217391304347826
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11763.0,17183.0,,lunit_dino_vits16,lookalike,1000,1000,8,11,0.06956521739130435
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11763.0,17183.0,,lunit_dino_vits16,lookalike,2000,2000,12,15,0.10434782608695652
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,11763.0,17183.0,,lunit_dino_vits16,lookalike,5000,5000,22,31,0.19130434782608696
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6754.0,10649.0,,lunit_dino_vits16_16um,lookalike,500,500,8,12,0.06956521739130435
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6754.0,10649.0,,lunit_dino_vits16_16um,lookalike,1000,1000,12,18,0.10434782608695652
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6754.0,10649.0,,lunit_dino_vits16_16um,lookalike,2000,2000,19,26,0.16521739130434782
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6754.0,10649.0,,lunit_dino_vits16_16um,lookalike,5000,5000,38,44,0.33043478260869563
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6553.0,12458.0,,resnet18_in1k,lookalike,500,500,3,12,0.02608695652173913
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6553.0,12458.0,,resnet18_in1k,lookalike,1000,1000,9,18,0.0782608695652174
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6553.0,12458.0,,resnet18_in1k,lookalike,2000,2000,16,24,0.1391304347826087
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6553.0,12458.0,,resnet18_in1k,lookalike,5000,5000,45,51,0.391304347826087
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3163.0,10858.0,,resnet18_in1k_16um,lookalike,500,500,14,24,0.12173913043478261
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3163.0,10858.0,,resnet18_in1k_16um,lookalike,1000,1000,20,30,0.17391304347826086
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3163.0,10858.0,,resnet18_in1k_16um,lookalike,2000,2000,42,47,0.3652173913043478
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3163.0,10858.0,,resnet18_in1k_16um,lookalike,5000,5000,69,71,0.6
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3025.0,9423.0,,rawpixel_ccoeff,lookalike,500,500,17,13,0.14782608695652175
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3025.0,9423.0,,rawpixel_ccoeff,lookalike,1000,1000,30,27,0.2608695652173913
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3025.0,9423.0,,rawpixel_ccoeff,lookalike,2000,2000,43,37,0.3739130434782609
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,3025.0,9423.0,,rawpixel_ccoeff,lookalike,5000,5000,70,79,0.6086956521739131
246.tiff,246,0,6549,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,931.0,1662.0,,fcos_midogpp_r18,random,500,500,25,6,0.21739130434782608
246.tiff,246,0,6549,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,931.0,1662.0,,fcos_midogpp_r18,random,1000,1000,60,16,0.5217391304347826
246.tiff,246,0,6549,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,931.0,1662.0,,fcos_midogpp_r18,random,2000,2000,109,41,0.9478260869565217
246.tiff,246,0,6549,cl2n_snap,21056,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,931.0,1662.0,,fcos_midogpp_r18,random,5000,5000,111,93,0.9652173913043478
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9128.0,15047.0,,kaiko_vits16,random,500,500,6,1,0.05217391304347826
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9128.0,15047.0,,kaiko_vits16,random,1000,1000,8,4,0.06956521739130435
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9128.0,15047.0,,kaiko_vits16,random,2000,2000,14,11,0.12173913043478261
246.tiff,246,0,6549,cl2n_snap,21056,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9128.0,15047.0,,kaiko_vits16,random,5000,5000,31,29,0.26956521739130435
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9420.0,14599.0,,lunit_dino_vits16,random,500,500,10,5,0.08695652173913043
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9420.0,14599.0,,lunit_dino_vits16,random,1000,1000,14,7,0.12173913043478261
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9420.0,14599.0,,lunit_dino_vits16,random,2000,2000,20,12,0.17391304347826086
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,9420.0,14599.0,,lunit_dino_vits16,random,5000,5000,40,35,0.34782608695652173
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6918.0,13646.0,,lunit_dino_vits16_16um,random,500,500,2,2,0.017391304347826087
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6918.0,13646.0,,lunit_dino_vits16_16um,random,1000,1000,7,3,0.06086956521739131
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6918.0,13646.0,,lunit_dino_vits16_16um,random,2000,2000,16,9,0.1391304347826087
246.tiff,246,0,6549,cl2n_snap,21056,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,6918.0,13646.0,,lunit_dino_vits16_16um,random,5000,5000,42,32,0.3652173913043478
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5925.0,11463.0,,resnet18_in1k,random,500,500,9,10,0.0782608695652174
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5925.0,11463.0,,resnet18_in1k,random,1000,1000,13,12,0.11304347826086956
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5925.0,11463.0,,resnet18_in1k,random,2000,2000,26,26,0.22608695652173913
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,5925.0,11463.0,,resnet18_in1k,random,5000,5000,53,57,0.4608695652173913
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,4450.0,10282.0,,resnet18_in1k_16um,random,500,500,6,5,0.05217391304347826
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,4450.0,10282.0,,resnet18_in1k_16um,random,1000,1000,16,5,0.1391304347826087
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,4450.0,10282.0,,resnet18_in1k_16um,random,2000,2000,33,20,0.28695652173913044
246.tiff,246,0,6549,cl2n_snap,21056,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,4450.0,10282.0,,resnet18_in1k_16um,random,5000,5000,62,43,0.5391304347826087
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7184.0,15950.0,,rawpixel_ccoeff,random,500,500,3,3,0.02608695652173913
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7184.0,15950.0,,rawpixel_ccoeff,random,1000,1000,10,6,0.08695652173913043
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7184.0,15950.0,,rawpixel_ccoeff,random,2000,2000,20,13,0.17391304347826086
246.tiff,246,0,6549,cl2n_snap,21056,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,115,123,21056,0.9166,123,5,0.0,0.9652173913043478,30.222,7184.0,15950.0,,rawpixel_ccoeff,random,5000,5000,35,40,0.30434782608695654
246.tiff,246,0,6549,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,123,2,0.0,0.9652173913043478,30.222,192.0,576.0,,otsu_component_mean,none,500,500,88,53,0.7652173913043478
246.tiff,246,0,6549,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,123,2,0.0,0.9652173913043478,30.222,192.0,576.0,,otsu_component_mean,none,1000,1000,99,77,0.8608695652173913
246.tiff,246,0,6549,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,123,2,0.0,0.9652173913043478,30.222,192.0,576.0,,otsu_component_mean,none,2000,2000,109,94,0.9478260869565217
246.tiff,246,0,6549,cl2n_snap,21056,blob_native,score,False,,False,False,115,123,21056,0.9166,123,2,0.0,0.9652173913043478,30.222,192.0,576.0,,otsu_component_mean,none,5000,5000,109,110,0.9478260869565217
246.tiff,246,0,6549,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,123,2,0.021182,0.9652173913043478,30.222,209.0,1121.0,,chromatin_density_51px,none,500,500,78,42,0.6782608695652174
246.tiff,246,0,6549,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,123,2,0.021182,0.9652173913043478,30.222,209.0,1121.0,,chromatin_density_51px,none,1000,1000,89,62,0.7739130434782608
246.tiff,246,0,6549,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,123,2,0.021182,0.9652173913043478,30.222,209.0,1121.0,,chromatin_density_51px,none,2000,2000,101,86,0.8782608695652174
246.tiff,246,0,6549,cl2n_snap,21056,chromatin,od,False,,False,False,115,123,21056,0.9166,123,2,0.021182,0.9652173913043478,30.222,209.0,1121.0,,chromatin_density_51px,none,5000,5000,106,105,0.9217391304347826
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,64.0,120.0,,fcos_midogpp_r18,mitotic,500,500,109,31,0.9478260869565217
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,64.0,120.0,,fcos_midogpp_r18,mitotic,1000,1000,111,51,0.9652173913043478
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,64.0,120.0,,fcos_midogpp_r18,mitotic,2000,2000,111,83,0.9652173913043478
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,64.0,120.0,,fcos_midogpp_r18,mitotic,5000,5000,111,108,0.9652173913043478
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,5662.0,15445.0,,kaiko_vits16,mitotic,500,500,12,6,0.10434782608695652
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,5662.0,15445.0,,kaiko_vits16,mitotic,1000,1000,16,11,0.1391304347826087
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,5662.0,15445.0,,kaiko_vits16,mitotic,2000,2000,21,19,0.1826086956521739
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,5662.0,15445.0,,kaiko_vits16,mitotic,5000,5000,52,51,0.45217391304347826
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,7474.0,14905.0,,lunit_dino_vits16,mitotic,500,500,11,4,0.09565217391304348
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,7474.0,14905.0,,lunit_dino_vits16,mitotic,1000,1000,16,9,0.1391304347826087
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,7474.0,14905.0,,lunit_dino_vits16,mitotic,2000,2000,23,22,0.2
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,7474.0,14905.0,,lunit_dino_vits16,mitotic,5000,5000,44,40,0.3826086956521739
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,1816.0,8922.0,,lunit_dino_vits16_16um,mitotic,500,500,39,19,0.3391304347826087
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,1816.0,8922.0,,lunit_dino_vits16_16um,mitotic,1000,1000,49,22,0.4260869565217391
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,1816.0,8922.0,,lunit_dino_vits16_16um,mitotic,2000,2000,59,42,0.5130434782608696
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,1816.0,8922.0,,lunit_dino_vits16_16um,mitotic,5000,5000,77,70,0.6695652173913044
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,8318.0,14549.0,,resnet18_in1k,mitotic,500,500,1,2,0.008695652173913044
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,8318.0,14549.0,,resnet18_in1k,mitotic,1000,1000,5,6,0.043478260869565216
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,8318.0,14549.0,,resnet18_in1k,mitotic,2000,2000,12,17,0.10434782608695652
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,8318.0,14549.0,,resnet18_in1k,mitotic,5000,5000,33,36,0.28695652173913044
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,4209.0,8261.0,,resnet18_in1k_16um,mitotic,500,500,13,4,0.11304347826086956
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,4209.0,8261.0,,resnet18_in1k_16um,mitotic,1000,1000,21,16,0.1826086956521739
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,4209.0,8261.0,,resnet18_in1k_16um,mitotic,2000,2000,37,19,0.3217391304347826
246.tiff,246,1,6599,cl2n_snap,21056,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,4209.0,8261.0,,resnet18_in1k_16um,mitotic,5000,5000,65,54,0.5652173913043478
246.tiff,246,1,6599,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,2697.0,8975.0,,rawpixel_ccoeff,mitotic,500,500,28,13,0.24347826086956523
246.tiff,246,1,6599,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,2697.0,8975.0,,rawpixel_ccoeff,mitotic,1000,1000,42,18,0.3652173913043478
246.tiff,246,1,6599,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,2697.0,8975.0,,rawpixel_ccoeff,mitotic,2000,2000,51,36,0.4434782608695652
246.tiff,246,1,6599,cl2n_snap,21056,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,2697.0,8975.0,,rawpixel_ccoeff,mitotic,5000,5000,77,70,0.6695652173913044
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10490.0,12496.0,,fcos_midogpp_r18,lookalike,500,500,0,12,0.0
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10490.0,12496.0,,fcos_midogpp_r18,lookalike,1000,1000,0,25,0.0
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10490.0,12496.0,,fcos_midogpp_r18,lookalike,2000,2000,0,37,0.0
246.tiff,246,1,6599,cl2n_snap,21056,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10490.0,12496.0,,fcos_midogpp_r18,lookalike,5000,5000,3,78,0.02608695652173913
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10507.0,16589.0,,kaiko_vits16,lookalike,500,500,0,5,0.0
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10507.0,16589.0,,kaiko_vits16,lookalike,1000,1000,3,7,0.02608695652173913
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10507.0,16589.0,,kaiko_vits16,lookalike,2000,2000,13,11,0.11304347826086956
246.tiff,246,1,6599,cl2n_snap,21056,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,10507.0,16589.0,,kaiko_vits16,lookalike,5000,5000,29,27,0.25217391304347825
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,8904.0,16580.0,,lunit_dino_vits16,lookalike,500,500,0,4,0.0
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,8904.0,16580.0,,lunit_dino_vits16,lookalike,1000,1000,3,4,0.02608695652173913
246.tiff,246,1,6599,cl2n_snap,21056,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,115,123,21056,0.9165,122,5,0.0,0.9652173913043478,30.222,8904.0,16580.0,,lunit_dino_vits16,lookalike,2000,2000,6,13,0.05217391304347826
