file_name,tumor_type,seed_index,budget_pre_nms,n_pre_nms,n_post_nms,z_last_kept,z_excluded,null_hit_frac,null_precision,n_detections,tp,fp_lookalike,fp_unannotated,fp_dup_on_mitotic,n_gt_mitotic_eval,n_mitotic_missed,recall_mitotic,precision_mitotic,precision_mitotic_dedup,f1_mitotic,coverage_frac
245.tiff,canine lymphosarcoma,3,-1,52238,16857,1.0003142035041548,,0.007776416250353474,0.0040694814144106,16856,89,70,16697,38,89,0,1.0,0.005280018984337921,0.007534409112482202,0.010504573620537033,0.9541269990888239
245.tiff,canine lymphosarcoma,4,10,9,9,5.29120889748084,5.072136205817314,0.007768561284444026,0.007766188362702278,8,3,1,4,0,89,86,0.033707865168539325,0.375,0.375,0.061855670103092786,0.0006990919659408679
245.tiff,canine lymphosarcoma,4,25,24,23,4.804530252752042,4.75796878412376,0.007768561284444026,0.007761445417910159,22,8,2,12,0,89,81,0.0898876404494382,0.36363636363636365,0.36363636363636365,0.14414414414414414,0.0019166116819053006
245.tiff,canine lymphosarcoma,4,50,49,48,4.553516628499673,4.552621568541314,0.007768561284444026,0.007752985476978858,47,12,3,32,0,89,77,0.1348314606741573,0.2553191489361702,0.2553191489361702,0.17647058823529413,0.004116002136550727
245.tiff,canine lymphosarcoma,4,100,99,97,4.32217321991855,4.31596514644007,0.007768561284444026,0.007736439638837633,96,18,5,73,0,89,71,0.20224719101123595,0.1875,0.1875,0.19459459459459458,0.008467653250384894
245.tiff,canine lymphosarcoma,4,250,249,244,3.948411595974436,3.948237263435135,0.007768561284444026,0.007687084005039692,243,26,7,210,1,89,63,0.29213483146067415,0.10699588477366255,0.1111111111111111,0.15662650602409636,0.021161278160052786
245.tiff,canine lymphosarcoma,4,500,499,478,3.7293467033981944,3.7290040023275157,0.007768561284444026,0.00760938199661671,477,34,12,431,1,89,55,0.38202247191011235,0.07127882599580712,0.07337526205450734,0.12014134275618375,0.04158418952461746
245.tiff,canine lymphosarcoma,4,1000,999,929,3.4972506828941157,3.496790536744329,0.007768561284444026,0.007462563586367804,928,38,16,874,1,89,51,0.42696629213483145,0.040948275862068964,0.04202586206896552,0.07472959685349066,0.08006566751500299
245.tiff,canine lymphosarcoma,4,2500,2499,2203,3.148460589510443,3.148036227408197,0.007768561284444026,0.007067877248534841,2202,50,31,2121,3,89,39,0.5617977528089888,0.022706630336058128,0.024069028156221618,0.043649061545176775,0.1836569579288026
245.tiff,canine lymphosarcoma,4,5000,4999,4031,2.8643687422352104,2.864290751362365,0.007768561284444026,0.006549496811664112,4030,59,40,3931,7,89,30,0.6629213483146067,0.014640198511166254,0.016377171215880892,0.028647730031561056,0.3229097935714959
245.tiff,canine lymphosarcoma,4,-1,46609,16748,1.0002318170282278,,0.007768561284444026,0.0040824884754844856,16747,85,70,16592,31,89,4,0.9550561797752809,0.005075535916880636,0.006926613721860632,0.010097410311237825,0.9478823011908128
246.tiff,canine lymphosarcoma,0,10,9,9,9.783182448861162,9.763108199768162,0.010030791466365036,0.010027729750757552,8,8,0,0,0,115,107,0.06956521739130435,1.0,1.0,0.13008130081300812,0.0007148018977597637
246.tiff,canine lymphosarcoma,0,25,24,24,8.67719967342552,8.648903520736521,0.010030791466365036,0.010021173126557592,23,20,1,2,0,115,95,0.17391304347826086,0.8695652173913043,0.8695652173913043,0.2898550724637681,0.002026581204637572
246.tiff,canine lymphosarcoma,0,50,49,48,7.798947970144054,7.76403462902557,0.010030791466365036,0.010010694414303991,47,31,4,12,0,115,84,0.26956521739130435,0.6595744680851063,0.6595744680851063,0.38271604938271603,0.0041552769660979675
246.tiff,canine lymphosarcoma,0,100,99,97,6.909501534475889,6.903711059670784,0.010030791466365036,0.009989345714824233,96,47,11,38,0,115,68,0.40869565217391307,0.4895833333333333,0.4895833333333333,0.44549763033175355,0.008310553932195935
246.tiff,canine lymphosarcoma,0,250,249,240,5.883835240245145,5.881071177521209,0.010030791466365036,0.009927388735246491,239,73,32,134,0,115,42,0.6347826086956522,0.3054393305439331,0.3054393305439331,0.4124293785310735,0.020650705375938667
246.tiff,canine lymphosarcoma,0,500,499,467,5.043912290934398,5.038058142478931,0.010030791466365036,0.009830087392643464,466,82,55,329,1,115,33,0.7130434782608696,0.1759656652360515,0.1781115879828326,0.2822719449225473,0.040036761240456215
246.tiff,canine lymphosarcoma,0,1000,999,923,4.297271935291727,4.29612650547209,0.010030791466365036,0.009638451537349895,922,98,81,743,3,115,17,0.8521739130434782,0.10629067245119306,0.10954446854663774,0.18900675024108005,0.0776777578785308
246.tiff,canine lymphosarcoma,0,2500,2499,2246,3.4451901023092835,3.4449851636204114,0.010030791466365036,0.009110129602549717,2245,110,98,2037,8,115,5,0.9565217391304348,0.04899777282850779,0.05256124721603563,0.09322033898305085,0.18174034624689728
246.tiff,canine lymphosarcoma,0,5000,4999,4306,2.9160846841201025,2.9160672869478725,0.010030791466365036,0.008362967551305908,4305,114,112,4079,11,115,1,0.991304347826087,0.0264808362369338,0.029036004645760744,0.05158371040723982,0.335045715901593
246.tiff,canine lymphosarcoma,0,-1,34771,16837,1.000258844131478,,0.010030791466365036,0.00525782737750101,16836,115,121,16600,32,115,0,1.0,0.006830601092896175,0.008731290092658588,0.013568521031207597,0.9439783831338172
246.tiff,canine lymphosarcoma,1,10,9,9,9.131394880458732,9.124731249209958,0.01001508153454614,0.010012029400940023,8,7,0,1,0,115,108,0.06086956521739131,0.875,0.875,0.11382113821138212,0.0006990919659408679
246.tiff,canine lymphosarcoma,1,25,24,24,8.026429077553045,7.959111414877195,0.01001508153454614,0.010005493289910183,23,17,4,2,0,115,98,0.14782608695652175,0.7391304347826086,0.7391304347826086,0.24637681159420288,0.00199516134099978
246.tiff,canine lymphosarcoma,1,50,49,49,7.240557657857311,7.215051260747053,0.01001508153454614,0.009994612410925302,48,30,5,13,0,115,85,0.2608695652173913,0.625,0.625,0.36809815950920244,0.004116002136550727
246.tiff,canine lymphosarcoma,1,100,99,97,6.430391350349001,6.424805863341707,0.01001508153454614,0.009973765326978657,96,48,9,39,0,115,67,0.41739130434782606,0.5,0.5,0.4549763033175355,0.008247714204920351
246.tiff,canine lymphosarcoma,1,250,249,237,5.536366151857424,5.532989110954078,0.01001508153454614,0.00991329182987873,236,70,29,137,0,115,45,0.6086956521739131,0.2966101694915254,0.2966101694915254,0.39886039886039887,0.02029723191001351
246.tiff,canine lymphosarcoma,1,500,499,462,4.8458233480898985,4.84544834139721,0.01001508153454614,0.009817124302557361,461,87,52,322,1,115,28,0.7565217391304347,0.18872017353579176,0.19088937093275488,0.3020833333333333,0.03955760831997989
246.tiff,canine lymphosarcoma,1,1000,999,875,4.194481948169308,4.194002956346165,0.01001508153454614,0.00964382767136352,874,96,74,704,3,115,19,0.8347826086956521,0.10983981693363844,0.11327231121281464,0.19413549039433772,0.07362459546925566
246.tiff,canine lymphosarcoma,1,2500,2499,2116,3.4454344691156322,3.445228479523874,0.01001508153454614,0.009147217644678917,2115,104,94,1917,10,115,11,0.9043478260869565,0.0491725768321513,0.05390070921985816,0.09327354260089686,0.1732569830646935
246.tiff,canine lymphosarcoma,1,5000,4999,4001,2.95094291952717,2.9509059470363415,0.01001508153454614,0.008457082454884484,4000,109,107,3784,15,115,6,0.9478260869565217,0.02725,0.031,0.05297691373025516,0.3141672165142803
246.tiff,canine lymphosarcoma,1,-1,41271,16654,1.000077144311147,,0.01001508153454614,0.005286340389171327,16653,115,123,16415,34,115,0,1.0,0.006905662643367561,0.008947336816189276,0.013716603053435113,0.9418968171678135
246.tiff,canine lymphosarcoma,2,10,9,9,8.557291560877248,8.528369023747349,0.010030791466365036,0.010027729750757552,8,8,0,0,0,115,107,0.06956521739130435,1.0,1.0,0.13008130081300812,0.0006755270682125239
246.tiff,canine lymphosarcoma,2,25,24,24,7.807034825528517,7.796180541830621,0.010030791466365036,0.010021173126557592,23,22,0,1,0,115,93,0.19130434782608696,0.9565217391304348,0.9565217391304348,0.31884057971014496,0.0019323216137241965
246.tiff,canine lymphosarcoma,2,50,49,49,6.862032618538304,6.85343371158064,0.010030791466365036,0.010010258118497047,48,35,5,8,0,115,80,0.30434782608695654,0.7291666666666666,0.7291666666666666,0.42944785276073627,0.0041002922047318315
246.tiff,canine lymphosarcoma,2,100,99,98,6.150657672157472,6.144308317437697,0.010030791466365036,0.009988910659801887,97,49,15,33,0,115,66,0.4260869565217391,0.5051546391752577,0.5051546391752577,0.46226415094339623,0.008475508216294341
246.tiff,canine lymphosarcoma,2,250,249,242,5.318171583493898,5.314104139358358,0.010030791466365036,0.009926525847085796,241,75,33,133,0,115,40,0.6521739130434783,0.3112033195020747,0.3112033195020747,0.42134831460674155,0.02090991925095045
246.tiff,canine lymphosarcoma,2,500,499,469,4.553533828279153,4.5513208409726325,0.010030791466365036,0.009829235791253506,468,89,51,328,1,115,26,0.7739130434782608,0.19017094017094016,0.19230769230769232,0.3053173241852487,0.03976183743362554
246.tiff,canine lymphosarcoma,2,1000,999,921,3.96561697504145,3.961736562147783,0.010030791466365036,0.009639281060711116,920,99,68,753,4,115,16,0.8608695652173913,0.10760869565217392,0.11195652173913044,0.19130434782608696,0.07763062808307412
246.tiff,canine lymphosarcoma,2,2500,2499,2228,3.2638615178619976,3.2638026256716497,0.010030791466365036,0.00911705182239441,2227,109,93,2025,6,115,6,0.9478260869565217,0.048944768747193536,0.05163897620116749,0.09308283518360376,0.18155968203098
246.tiff,canine lymphosarcoma,2,5000,4999,4217,2.794810461254172,2.7946104866737618,0.010030791466365036,0.008393479120739443,4216,110,106,4000,10,115,5,0.9565217391304348,0.026091081593927895,0.028462998102466792,0.05079658277534057,0.33171521035598706
246.tiff,canine lymphosarcoma,2,-1,34264,16355,1.000295365545489,,0.010030791466365036,0.0053432650244254355,16354,113,120,16121,25,115,2,0.9826086956521739,0.0069096245566833804,0.008438302555949614,0.01372275183678426,0.9346859584629402
246.tiff,canine lymphosarcoma,3,10,9,9,9.804268377554168,9.717081030646817,0.010022936500455588,0.010019879577731206,8,8,0,0,0,115,107,0.06956521739130435,1.0,1.0,0.13008130081300812,0.0006833820341219719
246.tiff,canine lymphosarcoma,3,25,24,24,8.833586870782806,8.673691416032812,0.010022936500455588,0.010013333214131115,23,22,1,0,0,115,93,0.19130434782608696,0.9565217391304348,0.9565217391304348,0.31884057971014496,0.0019558865114525405
246.tiff,canine lymphosarcoma,3,50,49,49,7.70848982233176,7.672904502806522,0.010022936500455588,0.010002435277275389,48,36,4,8,0,115,79,0.3130434782608696,0.75,0.75,0.441717791411043,0.004163131932007415
246.tiff,canine lymphosarcoma,3,100,99,99,6.72639036790732,6.690607503786637,0.010022936500455588,0.009980686819813324,98,51,13,34,0,115,64,0.4434782608695652,0.5204081632653061,0.5204081632653061,0.47887323943661975,0.00855405787538882
246.tiff,canine lymphosarcoma,3,250,249,244,5.595599616346815,5.593745686311289,0.010022936500455588,0.009917972103807458,243,71,26,146,1,115,44,0.6173913043478261,0.29218106995884774,0.2962962962962963,0.39664804469273746,0.021161278160052786
246.tiff,canine lymphosarcoma,3,500,499,488,4.899480729076251,4.897693730268786,0.010022936500455588,0.009813621442833919,487,83,47,357,2,115,32,0.7217391304347827,0.1704312114989733,0.17453798767967146,0.2757475083056478,0.041505639865522984
246.tiff,canine lymphosarcoma,3,1000,999,960,4.287403096085276,4.287114901913963,0.010022936500455588,0.00961589714232008,959,92,63,804,5,115,23,0.8,0.09593326381647549,0.10114702815432743,0.17132216014897578,0.08025418669682974
246.tiff,canine lymphosarcoma,3,2500,2499,2342,3.5942948144419793,3.593738570449547,0.010022936500455588,0.009066925969738007,2341,104,88,2149,12,115,11,0.9043478260869565,0.04442545920546775,0.049551473729175566,0.08469055374592835,0.18846419706538473
246.tiff,canine lymphosarcoma,3,5000,4999,4526,3.073478560730501,3.072623075665036,0.010022936500455588,0.008282903573603253,4525,111,103,4311,21,115,4,0.9652173913043478,0.024530386740331492,0.029171270718232046,0.047844827586206895,0.34380400289062746
246.tiff,canine lymphosarcoma,3,-1,33856,17638,1.0002990422450464,,0.010022936500455588,0.005118668499032693,17637,115,123,17399,43,115,0,1.0,0.006520383285139196,0.008958439643930373,0.012956286615592609,0.9538913501115405
246.tiff,canine lymphosarcoma,4,10,9,9,11.545698900032033,11.35947640208741,0.010030791466365036,0.010027729750757552,8,8,0,0,0,115,107,0.06956521739130435,1.0,1.0,0.13008130081300812,0.0006755270682125239
246.tiff,canine lymphosarcoma,4,25,24,24,9.251649861083944,9.243375804738577,0.010030791466365036,0.010021173126557592,23,20,0,3,0,115,95,0.17391304347826086,0.8695652173913043,0.8695652173913043,0.2898550724637681,0.00199516134099978
246.tiff,canine lymphosarcoma,4,50,49,47,7.997877453394191,7.991074588849523,0.010030791466365036,0.010011130735474438,46,31,6,9,0,115,84,0.26956521739130435,0.6739130434782609,0.6739130434782609,0.38509316770186336,0.003966757784271216
246.tiff,canine lymphosarcoma,4,100,99,95,7.173039334633101,7.1609330768471136,0.010030791466365036,0.009990215900717575,94,44,13,37,0,115,71,0.3826086956521739,0.46808510638297873,0.46808510638297873,0.4210526315789474,0.007988500329908568
246.tiff,canine lymphosarcoma,4,250,249,237,6.177544939979568,6.174573619212668,0.010030791466365036,0.009928683255345358,236,68,28,140,1,115,47,0.591304347826087,0.288135593220339,0.2923728813559322,0.3874643874643875,0.02025010211455682
246.tiff,canine lymphosarcoma,4,500,499,468,5.281812081061271,5.279140325723614,0.010030791466365036,0.009829661579610037,467,87,61,319,1,115,28,0.7565217391304347,0.18629550321199143,0.18843683083511778,0.29896907216494845,0.039801112263172775
246.tiff,canine lymphosarcoma,4,1000,999,919,4.420539440280205,4.418586510440163,0.010030791466365036,0.009640110679906212,918,102,83,733,5,115,13,0.8869565217391304,0.1111111111111111,0.11655773420479303,0.19748305905130684,0.0769236811512238
246.tiff,canine lymphosarcoma,4,2500,2499,2189,3.540489538570379,3.5404543536077786,0.010030791466365036,0.009132074438497206,2188,110,104,1974,7,115,5,0.9565217391304348,0.050274223034734916,0.05347349177330896,0.09552757273122016,0.17821346655355516
246.tiff,canine lymphosarcoma,4,5000,4999,4190,3.0124572957245004,3.0124099439991316,0.010030791466365036,0.00840276571570409,4189,113,113,3963,9,115,2,0.9826086956521739,0.026975411792790643,0.02912389591788016,0.0525092936802974,0.32819618562855435
246.tiff,canine lymphosarcoma,4,-1,40160,16930,1.0002208171916938,,0.010030791466365036,0.005241580590653162,16929,115,122,16692,33,115,0,1.0,0.006793076968515565,0.008742394707306988,0.013494484862708284,0.9468533006566752
300.tiff,canine cutaneous mast cell tumor,0,10,9,9,8.74456612218879,8.611615281778086,0.01587925541933846,0.015874353352988146,8,6,1,1,0,180,174,0.03333333333333333,0.75,0.75,0.06382978723404256,0.0007206676002587852
300.tiff,canine cutaneous mast cell tumor,0,25,24,24,7.755463136781999,7.724032744815747,0.01587925541933846,0.01586385571807072,23,16,3,4,0,180,164,0.08888888888888889,0.6956521739130435,0.6956521739130435,0.15763546798029557,0.002006404114356845
300.tiff,canine cutaneous mast cell tumor,0,50,49,49,7.228971981181509,7.199445177849006,0.01587925541933846,0.015846380223279305,48,32,5,11,0,180,148,0.17777777777777778,0.6666666666666666,0.6666666666666666,0.2807017543859649,0.004184785724229991
300.tiff,canine cutaneous mast cell tumor,0,100,99,98,6.662987458562247,6.6573652615185415,0.01587925541933846,0.015812202670229827,97,52,6,39,0,180,128,0.28888888888888886,0.5360824742268041,0.5360824742268041,0.3754512635379061,0.008459654898492331
300.tiff,canine cutaneous mast cell tumor,0,250,249,246,6.019073251966057,6.010811317885734,0.01587925541933846,0.015709567961996324,245,76,13,156,0,180,104,0.4222222222222222,0.31020408163265306,0.31020408163265306,0.3576470588235294,0.021276073016730953
300.tiff,canine cutaneous mast cell tumor,0,500,499,490,5.528743220570307,5.52761107952178,0.01587925541933846,0.015542293935506641,489,106,19,364,0,180,74,0.5888888888888889,0.2167689161554192,0.2167689161554192,0.31689088191330345,0.042314653301558446
300.tiff,canine cutaneous mast cell tumor,0,1000,999,981,5.0143170045960845,5.014194099261168,0.01587925541933846,0.015212848147314655,980,124,27,829,0,180,56,0.6888888888888889,0.12653061224489795,0.12653061224489795,0.21379310344827585,0.08381855555282576
300.tiff,canine cutaneous mast cell tumor,0,2500,2499,2430,4.387147125599411,4.387106691990535,0.01587925541933846,0.01429378342941509,2429,148,44,2237,2,180,32,0.8222222222222222,0.06093042404281598,0.06175380815150268,0.11345343043311613,0.20195071616342775
300.tiff,canine cutaneous mast cell tumor,0,5000,4999,4769,3.8184699171700047,3.8181233433796393,0.01587925541933846,0.01296298702147677,4768,163,58,4547,6,180,17,0.9055555555555556,0.03418624161073826,0.03544463087248322,0.06588520614389652,0.3764996847079249
300.tiff,canine cutaneous mast cell tumor,0,-1,25079,15452,1.0005519141883084,,0.01587925541933846,0.008669009995014158,15451,179,85,15187,19,180,1,0.9944444444444445,0.011585010678920458,0.012814704549867323,0.022903205169215023,0.9090648518946187
300.tiff,canine cutaneous mast cell tumor,1,10,9,9,6.990983013327694,6.954496918651671,0.015871066014790065,0.01586616900298793,8,7,0,1,0,180,173,0.03888888888888889,0.875,0.875,0.07446808510638299,0.0006960993866135994
300.tiff,canine cutaneous mast cell tumor,1,25,24,23,6.39387731346818,6.377333716807086,0.015871066014790065,0.015856381022054666,22,15,0,7,0,180,165,0.08333333333333333,0.6818181818181818,0.6818181818181818,0.1485148514851485,0.0019081312597761016
300.tiff,canine cutaneous mast cell tumor,1,50,49,46,6.1072929722736475,6.089218365040194,0.015871066014790065,0.01584031824161647,45,24,4,17,0,180,156,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.21333333333333335,0.004004618824165295
300.tiff,canine cutaneous mast cell tumor,1,100,99,88,5.6536513561078054,5.64027570684275,0.015871066014790065,0.015811042166539436,87,42,5,40,1,180,138,0.23333333333333334,0.4827586206896552,0.4942528735632184,0.31460674157303375,0.007698040275491569
300.tiff,canine cutaneous mast cell tumor,1,250,249,223,5.079326746265809,5.079228344830157,0.015871066014790065,0.015717428137146293,222,69,20,133,1,180,111,0.38333333333333336,0.3108108108108108,0.3153153153153153,0.34328358208955223,0.019548108657019548
300.tiff,canine cutaneous mast cell tumor,1,500,499,431,4.667587934392676,4.665560864818233,0.015871066014790065,0.015574636867978874,430,96,27,307,9,180,84,0.5333333333333333,0.22325581395348837,0.2441860465116279,0.3147540983606557,0.0371798966497146
300.tiff,canine cutaneous mast cell tumor,1,1000,999,833,4.213844443799335,4.21312929689493,0.015871066014790065,0.015303546853290469,832,129,34,669,17,180,51,0.7166666666666667,0.15504807692307693,0.17548076923076922,0.25494071146245056,0.07092843279365157
300.tiff,canine cutaneous mast cell tumor,1,2500,2499,2009,3.604063481363822,3.604022963125612,0.015871066014790065,0.014546035823792942,2008,155,57,1796,28,180,25,0.8611111111111112,0.07719123505976096,0.09113545816733068,0.14168190127970748,0.1669737693372315
300.tiff,canine cutaneous mast cell tumor,1,5000,4999,3801,3.089635246571569,3.08941905282912,0.015871066014790065,0.013486377889976099,3800,171,67,3562,33,180,9,0.95,0.045,0.05368421052631579,0.08592964824120602,0.30464584920030463
300.tiff,canine cutaneous mast cell tumor,1,-1,32799,14958,1.0004600401405777,,0.015871066014790065,0.008815978095112786,14957,179,84,14694,66,180,1,0.9944444444444445,0.011967640569632948,0.016380290165140067,0.023650657329721877,0.8987216339499955
300.tiff,canine cutaneous mast cell tumor,2,10,9,9,9.033552164077134,8.931731381114457,0.015871066014790065,0.01586616900298793,8,7,1,0,0,180,173,0.03888888888888889,0.875,0.875,0.07446808510638299,0.0007042887911619946
300.tiff,canine cutaneous mast cell tumor,2,25,24,24,8.35039771901997,8.321383830811186,0.015871066014790065,0.01585568218871043,23,20,2,1,0,180,160,0.1111111111111111,0.8695652173913043,0.8695652173913043,0.19704433497536947,0.0019900253052600545
300.tiff,canine cutaneous mast cell tumor,2,50,49,49,7.70920989359001,7.6992263356109065,0.015871066014790065,0.015838224696538283,48,41,5,2,0,180,139,0.22777777777777777,0.8541666666666666,0.8541666666666666,0.35964912280701755,0.00415202810603641
300.tiff,canine cutaneous mast cell tumor,2,100,99,99,6.971111929796432,6.967158210668223,0.015871066014790065,0.01580338655323592,98,72,12,14,0,180,108,0.4,0.7346938775510204,0.7346938775510204,0.5179856115107914,0.008525170134879493
300.tiff,canine cutaneous mast cell tumor,2,250,249,249,6.100425410985841,6.095875555484932,0.015871066014790065,0.015699483813687066,248,117,23,108,0,180,63,0.65,0.4717741935483871,0.4717741935483871,0.5467289719626168,0.02159545979411837
300.tiff,canine cutaneous mast cell tumor,2,500,499,495,5.509829193687341,5.508197874559343,0.015871066014790065,0.015531050208748055,494,132,35,327,1,180,48,0.7333333333333333,0.26720647773279355,0.2692307692307692,0.39169139465875374,0.04263404007894586
300.tiff,canine cutaneous mast cell tumor,2,1000,999,987,5.017392641908172,5.015825769955602,0.015871066014790065,0.015201372561435809,986,145,48,793,2,180,35,0.8055555555555556,0.14705882352941177,0.14908722109533468,0.24871355060034306,0.08444095029850379
300.tiff,canine cutaneous mast cell tumor,2,2500,2499,2456,4.410155530951072,4.410038720445611,0.015871066014790065,0.014271391414758779,2455,160,60,2235,6,180,20,0.8888888888888888,0.06517311608961303,0.06761710794297353,0.12144212523719164,0.20359678647765522
300.tiff,canine cutaneous mast cell tumor,2,5000,4999,4841,3.8443217022574,3.844149651315858,0.015871066014790065,0.012919428204091431,4840,166,73,4601,8,180,14,0.9222222222222223,0.03429752066115702,0.03595041322314049,0.06613545816733067,0.3799801816409929
300.tiff,canine cutaneous mast cell tumor,2,-1,21198,15477,1.0000949365874716,,0.015871066014790065,0.0086594706527124,15476,178,84,15214,21,180,2,0.9888888888888889,0.011501680020677177,0.012858619798397518,0.022738886050076648,0.9070420689711651
300.tiff,canine cutaneous mast cell tumor,3,10,9,9,9.033552164077134,8.931731381114457,0.015871066014790065,0.01586616900298793,8,7,1,0,0,180,173,0.03888888888888889,0.875,0.875,0.07446808510638299,0.0007042887911619946
300.tiff,canine cutaneous mast cell tumor,3,25,24,24,8.35039771901997,8.321383830811186,0.015871066014790065,0.01585568218871043,23,20,2,1,0,180,160,0.1111111111111111,0.8695652173913043,0.8695652173913043,0.19704433497536947,0.0019900253052600545
300.tiff,canine cutaneous mast cell tumor,3,50,49,49,7.70920989359001,7.6992263356109065,0.015871066014790065,0.015838224696538283,48,41,5,2,0,180,139,0.22777777777777777,0.8541666666666666,0.8541666666666666,0.35964912280701755,0.00415202810603641
300.tiff,canine cutaneous mast cell tumor,3,100,99,99,6.971111929796432,6.967158210668223,0.015871066014790065,0.01580338655323592,98,72,12,14,0,180,108,0.4,0.7346938775510204,0.7346938775510204,0.5179856115107914,0.008525170134879493
300.tiff,canine cutaneous mast cell tumor,3,250,249,249,6.100425410985841,6.095875555484932,0.015871066014790065,0.015699483813687066,248,117,23,108,0,180,63,0.65,0.4717741935483871,0.4717741935483871,0.5467289719626168,0.02159545979411837
300.tiff,canine cutaneous mast cell tumor,3,500,499,495,5.509829193687341,5.508197874559343,0.015871066014790065,0.015531050208748055,494,132,35,327,1,180,48,0.7333333333333333,0.26720647773279355,0.2692307692307692,0.39169139465875374,0.04263404007894586
300.tiff,canine cutaneous mast cell tumor,3,1000,999,987,5.017392641908172,5.015825769955602,0.015871066014790065,0.015201372561435809,986,145,48,793,2,180,35,0.8055555555555556,0.14705882352941177,0.14908722109533468,0.24871355060034306,0.08444095029850379
300.tiff,canine cutaneous mast cell tumor,3,2500,2499,2456,4.410155530951072,4.410038720445611,0.015871066014790065,0.014271391414758779,2455,160,60,2235,6,180,20,0.8888888888888888,0.06517311608961303,0.06761710794297353,0.12144212523719164,0.20359678647765522
300.tiff,canine cutaneous mast cell tumor,3,5000,4999,4841,3.8443217022574,3.844149651315858,0.015871066014790065,0.012919428204091431,4840,166,73,4601,8,180,14,0.9222222222222223,0.03429752066115702,0.03595041322314049,0.06613545816733067,0.3799801816409929
300.tiff,canine cutaneous mast cell tumor,3,-1,21198,15477,1.0000949365874716,,0.015871066014790065,0.0086594706527124,15476,178,84,15214,21,180,2,0.9888888888888889,0.011501680020677177,0.012858619798397518,0.022738886050076648,0.9070420689711651
300.tiff,canine cutaneous mast cell tumor,4,10,9,9,10.186728566843058,10.109905992432415,0.015871066014790065,0.01586616900298793,8,8,0,0,0,180,172,0.044444444444444446,1.0,1.0,0.0851063829787234,0.0006960993866135994
300.tiff,canine cutaneous mast cell tumor,4,25,24,24,9.40130814224832,9.397756808170017,0.015871066014790065,0.01585568218871043,23,17,3,3,0,180,163,0.09444444444444444,0.7391304347826086,0.7391304347826086,0.16748768472906403,0.002006404114356845
300.tiff,canine cutaneous mast cell tumor,4,50,49,49,8.386531221053286,8.369023662676359,0.015871066014790065,0.015838224696538283,48,32,8,8,0,180,148,0.17777777777777778,0.6666666666666666,0.6666666666666666,0.2807017543859649,0.004209353937875177
300.tiff,canine cutaneous mast cell tumor,4,100,99,99,7.679914364022759,7.66331738232715,0.015871066014790065,0.01580338655323592,98,46,12,40,0,180,134,0.25555555555555554,0.46938775510204084,0.46938775510204084,0.3309352517985611,0.00859887477581505
300.tiff,canine cutaneous mast cell tumor,4,250,249,247,6.720058990139959,6.719281046476649,0.015871066014790065,0.01570086317447711,246,79,25,142,0,180,101,0.4388888888888889,0.32113821138211385,0.32113821138211385,0.37089201877934275,0.021480808130440836
300.tiff,canine cutaneous mast cell tumor,4,500,499,493,6.132382492430537,6.130876342485669,0.015871066014790065,0.015532409819787629,492,103,38,351,1,180,77,0.5722222222222222,0.20934959349593496,0.21138211382113822,0.30654761904761907,0.042846964597204135
300.tiff,canine cutaneous mast cell tumor,4,1000,999,970,5.473533501856405,5.471537204893068,0.015871066014790065,0.015212606488746781,969,133,48,788,4,180,47,0.7388888888888889,0.13725490196078433,0.14138286893704852,0.2315056570931245,0.08290953164795388
300.tiff,canine cutaneous mast cell tumor,4,2500,2499,2373,4.643490568818843,4.643289068656871,0.015871066014790065,0.014321853137182861,2372,156,61,2155,6,180,24,0.8666666666666667,0.0657672849915683,0.06829679595278246,0.12225705329153606,0.19624270119319626
300.tiff,canine cutaneous mast cell tumor,4,5000,4999,4603,4.0151089128619,4.015093183946304,0.015871066014790065,0.013046231659054344,4602,166,71,4365,7,180,14,0.9222222222222223,0.036071273359408955,0.037592351151673184,0.06942701798410708,0.3602928531066506
300.tiff,canine cutaneous mast cell tumor,4,-1,26135,15820,1.0006596880644556,,0.015871066014790065,0.008558314167821492,15819,179,84,15556,21,180,1,0.9944444444444445,0.011315506669195272,0.012643024211391365,0.022376398524907807,0.9109647937498464
301.tiff,canine cutaneous mast cell tumor,0,10,9,9,7.087496458910082,7.077818766339507,0.01905674438411583,0.01905005157118807,9,8,0,1,0,217,209,0.03686635944700461,0.8888888888888888,0.8888888888888888,0.07079646017699116,0.0007698040275491569
301.tiff,canine cutaneous mast cell tumor,0,25,24,24,6.713628832587916,6.709960467150195,0.01905674438411583,0.01903751099250765,24,20,3,1,0,217,197,0.09216589861751152,0.8333333333333334,0.8333333333333334,0.16597510373443983,0.0021046769689375884
301.tiff,canine cutaneous mast cell tumor,0,50,49,49,6.43828653407797,6.4328141408806925,0.01905674438411583,0.01901746895611339,48,37,5,6,0,217,180,0.17050691244239632,0.7708333333333334,0.7708333333333334,0.2792452830188679,0.0042011645333267815
301.tiff,canine cutaneous mast cell tumor,0,100,99,99,5.851304149053328,5.848932154099105,0.01905674438411583,0.01897580501904036,98,70,7,21,0,217,147,0.3225806451612903,0.7142857142857143,0.7142857142857143,0.4444444444444444,0.008353192639363191
