file_name,image_id,tumor_type,seed_index,seed_ann_id,mpp,pad_px,match_radius_px,nms_radius_px,n_gt_within_seed_hole,seed_pool_size,arm_tag,map_median,mad_scale,deep_floor,n_peaks_deep,n_pool,n_band_candidates_pool,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,25,25,11,2,0.21153846153846154
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,50,50,16,4,0.3076923076923077
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,75,75,23,5,0.4423076923076923
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,100,100,27,5,0.5192307692307693
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,150,150,31,10,0.5961538461538461
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,200,200,34,10,0.6538461538461539
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,250,250,37,11,0.7115384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,300,300,42,11,0.8076923076923077
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,400,400,43,11,0.8269230769230769
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,500,500,47,11,0.9038461538461539
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,750,750,49,13,0.9423076923076923
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,1000,1000,50,14,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,1500,1500,50,15,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,2000,2000,50,18,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,3000,3000,50,18,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,5000,5000,51,22,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,1.5,True,False,52,47,10123,0.6098,37,2,0.0,0.9807692307692307,87.0,290.0,443.0,945.0,,,chromatin_od,1.008632,10000,10000,51,36,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,10,10,2,1,0.038461538461538464
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,25,25,4,2,0.07692307692307693
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,50,50,10,2,0.19230769230769232
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,75,75,12,2,0.23076923076923078
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,100,100,13,3,0.25
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,150,150,19,5,0.36538461538461536
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,200,200,21,5,0.40384615384615385
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,250,250,24,5,0.46153846153846156
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,300,300,26,7,0.5
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,400,400,28,8,0.5384615384615384
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,500,500,33,8,0.6346153846153846
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,750,750,38,10,0.7307692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,1000,1000,41,12,0.7884615384615384
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,1500,1500,43,14,0.8269230769230769
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,2000,2000,45,18,0.8653846153846154
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,3000,3000,48,19,0.9230769230769231
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,5000,5000,51,23,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.346009,10000,9304,51,30,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,10,10,4,2,0.07692307692307693
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,25,25,11,2,0.21153846153846154
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,50,50,16,4,0.3076923076923077
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,75,75,23,5,0.4423076923076923
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,100,100,27,5,0.5192307692307693
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,150,150,31,10,0.5961538461538461
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,200,200,34,10,0.6538461538461539
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,250,250,37,11,0.7115384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,300,300,42,11,0.8076923076923077
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,400,400,43,11,0.8269230769230769
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,500,500,47,11,0.9038461538461539
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,750,750,49,13,0.9423076923076923
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,1000,1000,50,15,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,1500,1500,50,15,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,2000,2000,50,18,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,3000,3000,50,18,0.9615384615384616
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,5000,5000,51,22,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.0,True,False,52,47,9304,0.565,30,2,0.0,0.9807692307692307,87.0,289.0,441.0,940.0,,,chromatin_od,1.346009,10000,9304,51,30,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,10,10,2,1,0.038461538461538464
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,25,25,4,2,0.07692307692307693
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,50,50,10,2,0.19230769230769232
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,75,75,12,2,0.23076923076923078
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,100,100,13,3,0.25
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,150,150,19,5,0.36538461538461536
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,200,200,21,5,0.40384615384615385
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,250,250,24,5,0.46153846153846156
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,300,300,26,7,0.5
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,400,400,28,8,0.5384615384615384
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,500,500,33,8,0.6346153846153846
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,750,750,38,10,0.7307692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,1000,1000,41,12,0.7884615384615384
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,1500,1500,43,14,0.8269230769230769
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,2000,2000,45,18,0.8653846153846154
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,3000,3000,48,19,0.9230769230769231
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,5000,5000,51,23,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,tm_score@pad_on_dropband,score,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,280.0,1036.0,2920.0,3920.0,,,tm_score,1.683385,10000,8700,51,29,0.9807692307692307
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,87.0,288.0,439.0,937.0,,,chromatin_od,1.683385,10,10,4,2,0.07692307692307693
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,87.0,288.0,439.0,937.0,,,chromatin_od,1.683385,25,25,11,2,0.21153846153846154
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,87.0,288.0,439.0,937.0,,,chromatin_od,1.683385,50,50,16,4,0.3076923076923077
403.tiff,403,human neuroendocrine tumor,0,20334,0.22686,25,33.06,33.06,0,36,pad_on_dropband,-0.003498,0.674753,-1.015628,39647,17547,0,chromatin_od@pad_on_dropband,od,True,2.5,True,False,52,47,8700,0.533,29,2,0.0,0.9807692307692307,87.0,288.0,439.0,937.0,,,chromatin_od,1.683385,75,75,23,5,0.4423076923076923
