file_name,image_id,tumor_type,decision_grade,mpp,channel,base_size,n_angles,n_flips,n_seeds_delivered,seed_agreement_flagged,n_gt_mitotic_total,n_mitotic_crowded,geometric_ceiling,seed_index,seed_ann_id,seed_cx,seed_cy,n_matched_pool,map_median,mad_scale,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,method,pool_scope,generator,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,shipped_base_size,extract_floor,n_peaks,tie_frac,tail_arbitrary
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,tm_ccoeff_normed@matched,score,True,,False,False,13,19,7577,0.5992,18,2,0.0,1.0,30.222,905.0,2969.0,3511.0,4163.0,4163.0,4163.0,ccoeff_normed,matched,tm_ccoeff_normed,2000,2000,9,10,0.6923076923076923,,0.068571,17123.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,tm_ccoeff_normed@matched,score,True,,False,False,13,19,7577,0.5992,18,2,0.0,1.0,30.222,905.0,2969.0,3511.0,4163.0,4163.0,4163.0,ccoeff_normed,matched,tm_ccoeff_normed,5000,5000,13,17,1.0,,0.068571,17123.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,25,25,0,0,0.0,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,50,50,1,0,0.07692307692307693,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,100,100,2,1,0.15384615384615385,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,250,250,3,2,0.23076923076923078,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,500,500,5,7,0.38461538461538464,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,1000,1000,7,9,0.5384615384615384,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,2000,2000,8,15,0.6153846153846154,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,full,nucleus_blobs,5000,5000,13,19,1.0,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,25,25,8,4,0.6153846153846154,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,50,50,8,4,0.6153846153846154,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,100,100,10,6,0.7692307692307693,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,250,250,12,8,0.9230769230769231,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,500,500,12,10,0.9230769230769231,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,1000,1000,12,13,0.9230769230769231,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,2000,2000,13,15,1.0,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_od,od,False,,False,False,13,19,7577,0.5581,19,2,0.021249,1.0,30.222,16.0,165.0,245.0,1102.0,1102.0,1102.0,-,full,nucleus_blobs,5000,5000,13,19,1.0,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,25,25,0,0,0.0,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,50,50,1,0,0.07692307692307693,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,100,100,2,1,0.15384615384615385,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,250,250,3,2,0.23076923076923078,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,500,500,5,7,0.38461538461538464,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,1000,1000,7,9,0.5384615384615384,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,2000,2000,8,15,0.6153846153846154,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,blob_native@matched,score,False,,False,False,13,19,7577,0.5581,19,2,0.0,1.0,30.222,961.0,2795.0,2968.0,3630.0,3630.0,3630.0,-,matched,nucleus_blobs,5000,5000,13,19,1.0,,,,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,25,25,2,1,0.15384615384615385,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,50,50,3,2,0.23076923076923078,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,100,100,3,3,0.23076923076923078,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,250,250,7,3,0.5384615384615384,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,500,500,9,7,0.6923076923076923,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,1000,1000,12,9,0.9230769230769231,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,2000,2000,12,13,0.9230769230769231,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff,score,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,full,tm_ccoeff,5000,5000,13,19,1.0,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,25,25,8,4,0.6153846153846154,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,50,50,8,5,0.6153846153846154,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,100,100,9,7,0.6923076923076923,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,250,250,12,9,0.9230769230769231,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,500,500,12,10,0.9230769230769231,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,1000,1000,12,12,0.9230769230769231,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,2000,2000,13,15,1.0,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_od,od,False,,False,False,13,19,10297,0.7497,19,2,0.0,1.0,30.222,16.0,125.0,176.0,1246.0,1246.0,1246.0,ccoeff,full,tm_ccoeff,5000,5000,13,19,1.0,,0.296637,13352.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,25,25,2,1,0.15384615384615385,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,50,50,3,2,0.23076923076923078,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,100,100,3,3,0.23076923076923078,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,250,250,7,3,0.5384615384615384,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,500,500,9,7,0.6923076923076923,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,1000,1000,12,9,0.9230769230769231,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,2000,2000,12,13,0.9230769230769231,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff@matched,score,False,,False,False,13,19,7577,0.5901,19,2,0.0,1.0,30.222,150.0,847.0,909.0,2476.0,2476.0,2476.0,ccoeff,matched,tm_ccoeff,5000,5000,13,19,1.0,,0.296637,13352.0,0.0003,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,25,25,0,0,0.0,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,50,50,0,0,0.0,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,100,100,0,0,0.0,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,250,250,0,2,0.0,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,500,500,5,3,0.38461538461538464,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,1000,1000,6,5,0.46153846153846156,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,2000,2000,9,8,0.6923076923076923,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed,score,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,1064.0,3271.0,4024.0,6273.0,6273.0,6273.0,ccoeff_normed,full,tm_ccoeff_normed,5000,5000,12,15,0.9230769230769231,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed_od,od,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,16.0,169.0,1212.0,1257.0,1257.0,1257.0,ccoeff_normed,full,tm_ccoeff_normed,25,25,8,4,0.6153846153846154,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed_od,od,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,16.0,169.0,1212.0,1257.0,1257.0,1257.0,ccoeff_normed,full,tm_ccoeff_normed,50,50,8,5,0.6153846153846154,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed_od,od,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,16.0,169.0,1212.0,1257.0,1257.0,1257.0,ccoeff_normed,full,tm_ccoeff_normed,100,100,9,7,0.6923076923076923,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed_od,od,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,16.0,169.0,1212.0,1257.0,1257.0,1257.0,ccoeff_normed,full,tm_ccoeff_normed,250,250,11,9,0.8461538461538461,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed_od,od,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,16.0,169.0,1212.0,1257.0,1257.0,1257.0,ccoeff_normed,full,tm_ccoeff_normed,500,500,11,10,0.8461538461538461,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed_od,od,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,16.0,169.0,1212.0,1257.0,1257.0,1257.0,ccoeff_normed,full,tm_ccoeff_normed,1000,1000,11,13,0.8461538461538461,,0.068571,17123.0,0.0002,False
405.tiff,405,canine soft tissue sarcoma,False,0.2482,hematoxylin_od,51,1,1,5,False,14,0,1.0,2,20568,2997.0,2796.0,7577,-0.141572,0.876418,disc_ccoeff_normed_od,od,False,,False,False,13,19,12321,0.8443,19,2,0.0,1.0,30.222,16.0,169.0,1212.0,1257.0,1257.0,1257.0,ccoeff_normed,full,tm_ccoeff_normed,2000,2000,13,14,1.0,,0.068571,17123.0,0.0002,False
