file_name,seed_index,condition,my_mpp,nb_mpp,my_radius,nb_radius,my_tp_10,my_tp_20,my_tp_30,nb_tp_10,nb_tp_20,nb_tp_30,my_contested_10,my_contested_20,my_contested_30,my_n_gt_mitotic,nb_n_gt_mitotic,my_nearest_other,nb_nearest_other,seed_is_mitotic,seed_is_unanimous,seed_click_matches,seed_border_ok,tpl_patch_readable,my_offset,nb_offset,od_descending,od_nan,base_odd,base_le_51
353.tiff,0,gray_bbox,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,9,16,19,9,16,19,0,1,1,62,62,72.03,72.03,True,True,True,True,True,0.5,0.5,True,0,True,True
353.tiff,0,hem_bbox,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,9,16,19,9,16,19,0,1,1,62,62,72.03,72.03,True,True,True,True,True,0.707,0.707,True,0,True,True
353.tiff,1,default_51,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,9,14,18,9,14,18,0,1,1,62,62,76.58,76.58,True,True,True,True,True,0.0,0.0,True,0,True,True
353.tiff,1,gray_bbox,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,7,11,15,7,11,15,0,1,1,62,62,76.58,76.58,True,True,True,True,True,0.5,0.5,True,0,True,True
353.tiff,1,hem_bbox,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,7,11,15,7,11,15,0,1,1,62,62,76.58,76.58,True,True,True,True,True,0.5,0.5,True,0,True,True
353.tiff,2,default_51,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,9,16,19,9,16,19,0,1,1,62,62,76.58,76.58,True,True,True,True,True,0.0,0.0,True,0,True,True
353.tiff,2,gray_bbox,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,9,14,18,9,14,18,0,1,1,62,62,76.58,76.58,True,True,True,True,True,4.123,4.123,True,0,True,True
353.tiff,2,hem_bbox,0.22744367634943946,0.22744367634943946,32.9751968503937,32.9751968503937,9,14,18,9,14,18,0,1,1,62,62,76.58,76.58,True,True,True,True,True,4.61,4.61,True,0,True,True
364.tiff,0,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,5,5,5,5,5,5,4,4,4,22,22,502.23,502.23,True,True,True,True,True,0.0,0.0,True,0,True,True
364.tiff,0,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,4,4,4,4,4,4,3,3,3,22,22,502.23,502.23,True,True,True,True,True,8.062,8.062,True,0,True,True
364.tiff,0,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,5,5,5,5,5,5,4,4,4,22,22,502.23,502.23,True,True,True,True,True,7.649,7.649,True,0,True,True
364.tiff,1,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,6,6,6,6,6,6,5,5,5,22,22,655.46,655.46,True,True,True,True,True,0.0,0.0,True,0,True,True
364.tiff,1,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,5,6,7,5,6,7,4,5,6,22,22,655.46,655.46,True,True,True,True,True,0.707,0.707,True,0,True,True
364.tiff,1,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,4,5,5,4,5,5,4,5,5,22,22,655.46,655.46,True,True,True,True,True,0.5,0.5,True,0,True,True
364.tiff,2,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,5,5,5,5,5,5,4,4,4,22,22,69.29,69.29,True,True,True,True,True,0.0,0.0,True,0,True,True
364.tiff,2,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,5,5,5,5,5,5,4,4,4,22,22,69.29,69.29,True,True,True,True,True,6.0,6.0,True,0,True,True
364.tiff,2,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,2,2,2,2,2,2,1,1,1,22,22,69.29,69.29,True,True,True,True,True,4.123,4.123,True,0,True,True
400.tiff,0,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,9,17,25,9,17,25,0,0,0,103,103,170.66,170.66,True,True,True,True,True,0.0,0.0,True,0,True,True
400.tiff,0,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,8,15,20,8,15,20,0,0,0,103,103,170.66,170.66,True,True,True,True,True,2.5,2.5,True,0,True,True
400.tiff,0,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,8,14,18,8,14,18,0,0,0,103,103,170.66,170.66,True,True,True,True,True,3.041,3.041,True,0,True,True
400.tiff,1,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,9,17,27,9,17,27,0,0,0,103,103,209.44,209.44,True,True,True,True,True,0.0,0.0,True,0,True,True
400.tiff,1,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,9,17,26,9,17,26,0,0,0,103,103,209.44,209.44,True,True,True,True,True,2.5,2.5,True,0,True,True
400.tiff,1,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,9,17,25,9,17,25,0,0,0,103,103,209.44,209.44,True,True,True,True,True,3.202,3.202,True,0,True,True
400.tiff,2,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,9,17,27,9,17,27,0,0,0,103,103,312.06,312.06,True,True,True,True,True,0.0,0.0,True,0,True,True
400.tiff,2,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,9,17,27,9,17,27,0,0,0,103,103,312.06,312.06,True,True,True,True,True,0.707,0.707,True,0,True,True
400.tiff,2,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,9,17,24,9,17,24,0,0,0,103,103,312.06,312.06,True,True,True,True,True,1.414,1.414,True,0,True,True
401.tiff,0,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,7,9,10,7,9,10,2,2,3,18,18,346.0,346.0,True,True,True,True,True,0.0,0.0,True,0,True,True
401.tiff,0,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,7,7,6,7,7,2,3,3,18,18,346.0,346.0,True,True,True,True,True,0.0,0.0,True,0,True,True
401.tiff,0,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,7,7,6,7,7,2,3,3,18,18,346.0,346.0,True,True,True,True,True,0.5,0.5,True,0,True,True
401.tiff,1,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,7,8,8,7,8,8,2,2,2,18,18,97.42,97.42,True,True,True,True,True,0.0,0.0,True,0,True,True
401.tiff,1,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,7,8,6,7,8,2,2,2,18,18,97.42,97.42,True,True,True,True,True,2.55,2.55,True,0,True,True
401.tiff,1,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,7,8,6,7,8,2,2,2,18,18,97.42,97.42,True,True,True,True,True,0.0,0.0,True,0,True,True
401.tiff,2,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,7,9,10,7,9,10,2,2,3,18,18,160.43,160.43,True,True,True,True,True,0.0,0.0,True,0,True,True
401.tiff,2,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,5,7,7,5,7,7,2,3,3,18,18,160.43,160.43,True,True,True,True,True,1.414,1.414,True,0,True,True
401.tiff,2,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,5,6,6,5,6,6,1,2,2,18,18,160.43,160.43,True,True,True,True,True,0.5,0.5,True,0,True,True
402.tiff,0,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,8,14,19,8,14,19,3,4,5,104,104,295.06,295.06,True,True,True,True,True,0.0,0.0,True,0,True,True
402.tiff,0,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,7,12,15,7,12,15,2,3,5,104,104,295.06,295.06,True,True,True,True,True,1.803,1.803,True,0,True,True
402.tiff,0,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,7,11,15,7,11,15,3,4,6,104,104,295.06,295.06,True,True,True,True,True,2.0,2.0,True,0,True,True
402.tiff,1,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,7,13,19,7,13,19,1,2,4,104,104,236.76,236.76,True,True,True,True,True,0.0,0.0,True,0,True,True
402.tiff,1,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,7,14,19,7,14,19,2,3,4,104,104,236.76,236.76,True,True,True,True,True,7.0,7.0,True,0,True,True
402.tiff,1,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,7,14,19,7,14,19,2,3,5,104,104,236.76,236.76,True,True,True,True,True,4.528,4.528,True,0,True,True
402.tiff,2,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,8,14,17,8,14,17,3,3,3,104,104,48.01,48.01,True,True,True,True,True,0.0,0.0,True,0,True,True
402.tiff,2,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,7,12,16,7,12,16,2,3,4,104,104,48.01,48.01,True,True,True,True,True,2.915,2.915,True,0,True,True
402.tiff,2,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,6,10,14,6,10,14,3,3,5,104,104,48.01,48.01,True,True,True,True,True,2.828,2.828,True,0,True,True
403.tiff,0,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,5,10,14,5,10,14,1,2,3,52,52,346.8,346.8,True,True,True,True,True,0.0,0.0,True,0,True,True
403.tiff,0,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,5,10,14,5,10,14,1,2,3,52,52,346.8,346.8,True,True,True,True,True,2.0,2.0,True,0,True,True
403.tiff,0,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,4,7,10,4,7,10,0,1,2,52,52,346.8,346.8,True,True,True,True,True,4.924,4.924,True,0,True,True
403.tiff,1,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,5,7,12,5,7,12,2,2,3,52,52,60.03,60.03,True,True,True,True,True,0.0,0.0,True,0,True,True
403.tiff,1,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,5,9,13,5,9,13,1,2,2,52,52,60.03,60.03,True,True,True,True,True,5.0,5.0,True,0,True,True
403.tiff,1,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,9,12,6,9,12,1,1,1,52,52,60.03,60.03,True,True,True,True,True,2.5,2.5,True,0,True,True
403.tiff,2,default_51,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,13,15,6,13,15,1,2,2,52,52,57.08,57.08,True,True,True,True,True,0.0,0.0,True,0,True,True
403.tiff,2,gray_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,10,14,6,10,14,2,2,3,52,52,57.08,57.08,True,True,True,True,True,1.5,1.5,True,0,True,True
403.tiff,2,hem_bbox,0.22686065932495555,0.22686065932495555,33.059940944881895,33.059940944881895,6,9,13,6,9,13,2,2,3,52,52,57.08,57.08,True,True,True,True,True,1.5,1.5,True,0,True,True
404.tiff,0,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,4,8,11,4,8,11,0,0,0,60,60,185.42,185.42,True,True,True,True,True,0.0,0.0,True,0,True,True
404.tiff,0,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,4,8,11,4,8,11,0,0,0,60,60,185.42,185.42,True,True,True,True,True,0.5,0.5,True,0,True,True
404.tiff,0,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,4,7,11,4,7,11,0,0,0,60,60,185.42,185.42,True,True,True,True,True,1.803,1.803,True,0,True,True
404.tiff,1,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,4,7,9,4,7,9,0,0,1,60,60,364.3,364.3,True,True,True,True,True,0.0,0.0,True,0,True,True
404.tiff,1,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,3,6,9,3,6,9,0,0,0,60,60,364.3,364.3,True,True,True,True,True,6.021,6.021,True,0,True,True
404.tiff,1,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,3,6,8,3,6,8,0,0,2,60,60,364.3,364.3,True,True,True,True,True,2.236,2.236,True,0,True,True
404.tiff,2,default_51,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,5,8,12,5,8,12,0,0,1,60,60,159.03,159.03,True,True,True,True,True,0.0,0.0,True,0,True,True
404.tiff,2,gray_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,5,8,11,5,8,11,0,1,1,60,60,159.03,159.03,True,True,True,True,True,4.5,4.5,True,0,True,True
404.tiff,2,hem_bbox,0.22632094805310524,0.22632094805310524,33.13877952755905,33.13877952755905,4,8,12,4,8,12,0,0,1,60,60,159.03,159.03,True,True,True,True,True,6.185,6.185,True,0,True,True
410.tiff,0,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,5,5,5,5,5,5,1,1,1,16,16,607.07,607.07,True,True,True,True,True,0.0,0.0,True,0,True,True
410.tiff,0,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,3,3,3,3,3,3,1,1,1,16,16,607.07,607.07,True,True,True,True,True,8.139,8.139,True,0,True,True
410.tiff,0,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,2,2,2,2,2,1,1,1,16,16,607.07,607.07,True,True,True,True,True,3.202,3.202,True,0,True,True
410.tiff,1,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,3,3,3,3,3,3,1,1,1,16,16,390.62,390.62,True,True,True,True,True,0.0,0.0,True,0,True,True
410.tiff,1,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,3,3,3,3,3,3,1,1,1,16,16,390.62,390.62,True,True,True,True,True,3.64,3.64,True,0,True,True
410.tiff,1,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,2,2,2,2,2,1,1,1,16,16,390.62,390.62,True,True,True,True,True,3.202,3.202,True,0,True,True
410.tiff,2,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,5,5,2,5,5,1,1,1,16,16,717.52,717.52,True,True,True,True,True,0.0,0.0,True,0,True,True
410.tiff,2,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,3,3,2,3,3,1,1,1,16,16,717.52,717.52,True,True,True,True,True,1.118,1.118,True,0,True,True
410.tiff,2,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,3,3,2,3,3,1,1,1,16,16,717.52,717.52,True,True,True,True,True,0.5,0.5,True,0,True,True
425.tiff,0,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,15,15,9,15,15,5,6,6,16,16,1536.9,1536.9,True,True,True,True,True,0.0,0.0,True,0,True,True
425.tiff,0,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,15,15,9,15,15,5,6,6,16,16,1536.9,1536.9,True,True,True,True,True,1.5,1.5,True,0,True,True
425.tiff,0,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,15,16,9,15,16,4,6,6,16,16,1536.9,1536.9,True,True,True,True,True,6.0,6.0,True,0,True,True
425.tiff,1,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,12,12,9,12,12,5,6,6,16,16,351.39,351.39,True,True,True,True,True,0.0,0.0,True,0,True,True
425.tiff,1,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,12,12,9,12,12,5,6,6,16,16,351.39,351.39,True,True,True,True,True,1.5,1.5,True,0,True,True
425.tiff,1,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,12,12,9,12,12,5,6,6,16,16,351.39,351.39,True,True,True,True,True,2.062,2.062,True,0,True,True
425.tiff,2,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,15,15,9,15,15,5,6,6,16,16,750.56,750.56,True,True,True,True,True,0.0,0.0,True,0,True,True
425.tiff,2,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,14,15,9,14,15,5,6,6,16,16,750.56,750.56,True,True,True,True,True,1.5,1.5,True,0,True,True
425.tiff,2,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,10,14,14,10,14,14,5,6,6,16,16,750.56,750.56,True,True,True,True,True,2.236,2.236,True,0,True,True
435.tiff,0,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,6,7,10,6,7,10,0,0,1,52,52,450.14,450.14,True,True,True,True,True,0.0,0.0,True,0,True,True
435.tiff,0,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,6,7,10,6,7,10,0,0,1,52,52,450.14,450.14,True,True,True,True,True,0.0,0.0,True,0,True,True
435.tiff,0,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,4,7,10,4,7,10,0,1,2,52,52,450.14,450.14,True,True,True,True,True,1.414,1.414,True,0,True,True
435.tiff,1,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,6,10,12,6,10,12,0,0,1,52,52,378.65,378.65,True,True,True,True,True,0.0,0.0,True,0,True,True
435.tiff,1,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,8,11,7,8,11,0,0,2,52,52,378.65,378.65,True,True,True,True,True,2.236,2.236,True,0,True,True
435.tiff,1,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,8,10,7,8,10,0,1,2,52,52,378.65,378.65,True,True,True,True,True,2.062,2.062,True,0,True,True
435.tiff,2,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,6,8,10,6,8,10,0,0,0,52,52,296.71,296.71,True,True,True,True,True,0.0,0.0,True,0,True,True
435.tiff,2,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,6,8,10,6,8,10,0,0,0,52,52,296.71,296.71,True,True,True,True,True,1.0,1.0,True,0,True,True
435.tiff,2,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,5,9,2,5,9,0,1,2,52,52,296.71,296.71,True,True,True,True,True,7.0,7.0,True,0,True,True
459.tiff,0,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,17,26,9,17,26,1,1,1,130,130,130.92,130.92,True,True,True,True,True,0.0,0.0,True,0,True,True
459.tiff,0,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,17,25,9,17,25,1,1,1,130,130,130.92,130.92,True,True,True,True,True,0.707,0.707,True,0,True,True
459.tiff,0,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,17,25,9,17,25,1,1,1,130,130,130.92,130.92,True,True,True,True,True,1.0,1.0,True,0,True,True
459.tiff,1,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,18,28,9,18,28,1,1,1,130,130,191.69,191.69,True,True,True,True,True,0.0,0.0,True,0,True,True
459.tiff,1,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,10,19,29,10,19,29,1,1,1,130,130,191.69,191.69,True,True,True,True,True,2.236,2.236,True,0,True,True
459.tiff,1,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,18,28,9,18,28,1,1,1,130,130,191.69,191.69,True,True,True,True,True,1.414,1.414,True,0,True,True
459.tiff,2,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,10,17,25,10,17,25,1,1,1,130,130,129.99,129.99,True,True,True,True,True,0.0,0.0,True,0,True,True
459.tiff,2,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,10,17,23,10,17,23,1,1,1,130,130,129.99,129.99,True,True,True,True,True,0.707,0.707,True,0,True,True
459.tiff,2,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,10,14,17,10,14,17,1,1,1,130,130,129.99,129.99,True,True,True,True,True,0.707,0.707,True,0,True,True
460.tiff,0,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,16,17,7,16,17,1,2,2,35,35,498.52,498.52,True,True,True,True,True,0.0,0.0,True,0,True,True
460.tiff,0,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,16,17,7,16,17,1,2,2,35,35,498.52,498.52,True,True,True,True,True,4.472,4.472,True,0,True,True
460.tiff,0,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,14,15,7,14,15,1,2,2,35,35,498.52,498.52,True,True,True,True,True,3.905,3.905,True,0,True,True
460.tiff,1,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,8,15,17,8,15,17,1,2,2,35,35,44.82,44.82,True,True,True,True,True,0.0,0.0,True,0,True,True
460.tiff,1,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,8,12,15,8,12,15,1,2,3,35,35,44.82,44.82,True,True,True,True,True,4.743,4.743,True,0,True,True
460.tiff,1,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,4,5,6,4,5,6,0,0,0,35,35,44.82,44.82,True,True,True,True,True,3.536,3.536,True,0,True,True
460.tiff,2,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,18,19,9,18,19,1,2,2,35,35,202.41,202.41,True,True,True,True,True,0.0,0.0,True,0,True,True
460.tiff,2,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,9,18,19,9,18,19,1,2,2,35,35,202.41,202.41,True,True,True,True,True,1.0,1.0,True,0,True,True
460.tiff,2,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,5,6,6,5,6,6,1,1,1,35,35,202.41,202.41,True,True,True,True,True,3.354,3.354,True,0,True,True
462.tiff,0,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,0,2,3,0,2,3,0,0,1,14,14,245.98,245.98,True,True,True,True,True,0.0,0.0,True,0,True,True
462.tiff,0,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,1,2,3,1,2,3,0,0,1,14,14,245.98,245.98,True,True,True,True,True,3.0,3.0,True,0,True,True
462.tiff,0,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,1,2,3,1,2,3,0,0,1,14,14,245.98,245.98,True,True,True,True,True,0.707,0.707,True,0,True,True
462.tiff,1,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,2,3,2,2,3,0,0,1,14,14,187.32,187.32,True,True,True,True,True,0.0,0.0,True,0,True,True
462.tiff,1,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,2,3,2,2,3,0,0,1,14,14,187.32,187.32,True,True,True,True,True,0.5,0.5,True,0,True,True
462.tiff,1,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,2,3,2,2,3,0,0,1,14,14,187.32,187.32,True,True,True,True,True,0.5,0.5,True,0,True,True
462.tiff,2,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,1,3,3,1,3,3,0,0,0,14,14,356.2,356.2,True,True,True,True,True,0.0,0.0,True,0,True,True
462.tiff,2,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,3,3,2,3,3,0,0,0,14,14,356.2,356.2,True,True,True,True,True,2.915,2.915,True,0,True,True
462.tiff,2,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,2,3,3,2,3,3,0,0,0,14,14,356.2,356.2,True,True,True,True,True,3.808,3.808,True,0,True,True
499.tiff,0,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,15,20,7,15,20,0,0,0,61,61,561.54,561.54,True,True,True,True,True,0.0,0.0,True,0,True,True
499.tiff,0,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,8,14,20,8,14,20,0,0,0,61,61,561.54,561.54,True,True,True,True,True,2.0,2.0,True,0,True,True
499.tiff,0,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,8,15,20,8,15,20,0,0,0,61,61,561.54,561.54,True,True,True,True,True,1.581,1.581,True,0,True,True
499.tiff,1,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,8,15,21,8,15,21,0,0,0,61,61,129.51,129.51,True,True,True,True,True,0.0,0.0,True,0,True,True
499.tiff,1,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,14,20,7,14,20,0,0,0,61,61,129.51,129.51,True,True,True,True,True,3.606,3.606,True,0,True,True
499.tiff,1,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,6,12,20,6,12,20,0,0,0,61,61,129.51,129.51,True,True,True,True,True,0.0,0.0,True,0,True,True
499.tiff,2,default_51,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,7,14,19,7,14,19,0,0,0,61,61,203.04,203.04,True,True,True,True,True,0.0,0.0,True,0,True,True
499.tiff,2,gray_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,8,14,21,8,14,21,0,0,0,61,61,203.04,203.04,True,True,True,True,True,3.5,3.5,True,0,True,True
499.tiff,2,hem_bbox,0.24816562612969095,0.24816562612969095,30.221751968503938,30.221751968503938,8,15,22,8,15,22,0,0,0,61,61,203.04,203.04,True,True,True,True,True,4.272,4.272,True,0,True,True
509.tiff,0,default_51,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,6,10,2,6,10,0,0,0,17,17,289.88,289.88,True,True,True,True,True,0.0,0.0,True,0,True,True
509.tiff,0,gray_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,6,9,2,6,9,0,0,0,17,17,289.88,289.88,True,True,True,True,True,0.5,0.5,True,0,True,True
509.tiff,0,hem_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,7,9,2,7,9,0,0,0,17,17,289.88,289.88,True,True,True,True,True,2.5,2.5,True,0,True,True
509.tiff,1,default_51,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,1,5,9,1,5,9,0,0,0,17,17,1233.75,1233.75,True,True,True,True,True,0.0,0.0,True,0,True,True
509.tiff,1,gray_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,1,4,8,1,4,8,0,0,0,17,17,1233.75,1233.75,True,True,True,True,True,1.5,1.5,True,0,True,True
509.tiff,1,hem_bbox,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,1,4,8,1,4,8,0,0,0,17,17,1233.75,1233.75,True,True,True,True,True,1.5,1.5,True,0,True,True
509.tiff,2,default_51,0.2269051038257091,0.2269051038257091,33.05346540711098,33.05346540711098,2,5,7,2,5,7,0,0,0,17,17,778.33,778.33,True,True,True,True,True,0.0,0.0,True,0,True,True
