file_name,arm,metric,tumor_type,decision_grade,method,pool_scope,n_seeds,n_unreached,mean,sd,cv,min,median,max,iqr,worst
202.tiff,tm_ccorr@matched,recall_at_250,canine lung cancer,True,ccorr,matched,4,0,0.6333333333333333,0.11547005383792514,0.18232113763882918,0.4666666666666667,0.6666666666666666,0.7333333333333333,0.06666666666666665,0.4666666666666667
202.tiff,tm_ccorr_normed,read_100,canine lung cancer,True,ccorr_normed,full,4,1,7489.666666666667,4156.657350965236,0.5549856269925546,2789.0,9000.0,10680.0,3945.5,
202.tiff,tm_ccorr_normed,read_95,canine lung cancer,True,ccorr_normed,full,4,1,7489.666666666667,4156.657350965236,0.5549856269925546,2789.0,9000.0,10680.0,3945.5,
202.tiff,tm_ccorr_normed,read_50,canine lung cancer,True,ccorr_normed,full,4,0,2639.0,4541.106399693067,1.720767866499836,133.0,489.5,9444.0,2529.5,9444.0
202.tiff,tm_ccorr_normed,n_detections,canine lung cancer,True,ccorr_normed,full,4,0,14902.75,864.8176590087262,0.05803074325266989,13986.0,14879.0,15867.0,1199.25,15867.0
202.tiff,tm_ccorr_normed,full_list_recall,canine lung cancer,True,ccorr_normed,full,4,0,0.9833333333333334,0.033333333333333326,0.033898305084745756,0.9333333333333333,1.0,1.0,0.016666666666666607,0.9333333333333333
202.tiff,tm_ccorr_normed,recall_at_250,canine lung cancer,True,ccorr_normed,full,4,0,0.31666666666666665,0.2457038265277331,0.775906820613894,0.0,0.3333333333333333,0.6,0.14999999999999997,0.0
202.tiff,tm_ccorr_normed@matched,read_100,canine lung cancer,True,ccorr_normed,matched,4,3,2789.0,,,2789.0,2789.0,2789.0,0.0,
202.tiff,tm_ccorr_normed@matched,read_95,canine lung cancer,True,ccorr_normed,matched,4,3,2789.0,,,2789.0,2789.0,2789.0,0.0,
202.tiff,tm_ccorr_normed@matched,read_50,canine lung cancer,True,ccorr_normed,matched,4,1,370.6666666666667,245.87462929983917,0.6633308344420121,133.0,355.0,624.0,245.5,
202.tiff,tm_ccorr_normed@matched,n_detections,canine lung cancer,True,ccorr_normed,matched,4,0,8364.25,964.5501110189489,0.11531818286384898,7313.0,8313.5,9517.0,1180.25,9517.0
202.tiff,tm_ccorr_normed@matched,full_list_recall,canine lung cancer,True,ccorr_normed,matched,4,0,0.8333333333333333,0.24645636680909816,0.2957476401709178,0.4666666666666667,0.9333333333333333,1.0,0.1333333333333333,0.4666666666666667
202.tiff,tm_ccorr_normed@matched,recall_at_250,canine lung cancer,True,ccorr_normed,matched,4,0,0.31666666666666665,0.2457038265277331,0.775906820613894,0.0,0.3333333333333333,0.6,0.14999999999999997,0.0
202.tiff,tm_ccorr_normed_od,read_100,canine lung cancer,True,ccorr_normed,full,4,1,5096.666666666667,464.02837556913835,0.09104546283240124,4707.0,4973.0,5610.0,451.5,
202.tiff,tm_ccorr_normed_od,read_95,canine lung cancer,True,ccorr_normed,full,4,1,5096.666666666667,464.02837556913835,0.09104546283240124,4707.0,4973.0,5610.0,451.5,
202.tiff,tm_ccorr_normed_od,read_50,canine lung cancer,True,ccorr_normed,full,4,0,17.25,3.304037933599835,0.19153843093332376,13.0,17.5,21.0,2.75,21.0
202.tiff,tm_ccorr_normed_od,n_detections,canine lung cancer,True,ccorr_normed,full,4,0,14902.75,864.8176590087262,0.05803074325266989,13986.0,14879.0,15867.0,1199.25,15867.0
202.tiff,tm_ccorr_normed_od,full_list_recall,canine lung cancer,True,ccorr_normed,full,4,0,0.9833333333333334,0.033333333333333326,0.033898305084745756,0.9333333333333333,1.0,1.0,0.016666666666666607,0.9333333333333333
202.tiff,tm_ccorr_normed_od,recall_at_250,canine lung cancer,True,ccorr_normed,full,4,0,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.8666666666666667
202.tiff,tm_ccorr_od,read_100,canine lung cancer,True,ccorr,full,4,1,4127.0,547.7618095486395,0.13272638951990295,3546.0,4201.0,4634.0,544.0,
202.tiff,tm_ccorr_od,read_95,canine lung cancer,True,ccorr,full,4,1,4127.0,547.7618095486395,0.13272638951990295,3546.0,4201.0,4634.0,544.0,
202.tiff,tm_ccorr_od,read_50,canine lung cancer,True,ccorr,full,4,0,21.0,3.366501646120693,0.16030960219622348,16.0,22.5,23.0,2.5,23.0
202.tiff,tm_ccorr_od,n_detections,canine lung cancer,True,ccorr,full,4,0,8950.5,486.7418891637196,0.054381530547312394,8633.0,8746.5,9676.0,281.0,9676.0
202.tiff,tm_ccorr_od,full_list_recall,canine lung cancer,True,ccorr,full,4,0,0.9833333333333334,0.033333333333333326,0.033898305084745756,0.9333333333333333,1.0,1.0,0.016666666666666607,0.9333333333333333
202.tiff,tm_ccorr_od,recall_at_250,canine lung cancer,True,ccorr,full,4,0,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.8666666666666667
202.tiff,tm_sqdiff,read_100,canine lung cancer,True,sqdiff,full,4,2,9017.0,1023.8906191581208,0.11355113886637692,8293.0,9017.0,9741.0,724.0,
202.tiff,tm_sqdiff,read_95,canine lung cancer,True,sqdiff,full,4,2,9017.0,1023.8906191581208,0.11355113886637692,8293.0,9017.0,9741.0,724.0,
202.tiff,tm_sqdiff,read_50,canine lung cancer,True,sqdiff,full,4,1,1332.6666666666667,1263.8122223389569,0.9483333334209281,538.0,670.0,2790.0,1126.0,
202.tiff,tm_sqdiff,n_detections,canine lung cancer,True,sqdiff,full,4,0,14252.25,1508.4763560184383,0.10584127811527572,13119.0,13725.5,16439.0,1310.75,16439.0
202.tiff,tm_sqdiff,full_list_recall,canine lung cancer,True,sqdiff,full,4,0,0.7333333333333333,0.3771236166328253,0.5142594772265799,0.2,0.8666666666666667,1.0,0.4,0.2
202.tiff,tm_sqdiff,recall_at_250,canine lung cancer,True,sqdiff,full,4,0,0.23333333333333334,0.17638342073763935,0.7559289460184544,0.0,0.26666666666666666,0.4,0.19999999999999996,0.0
202.tiff,tm_sqdiff@matched,read_100,canine lung cancer,True,sqdiff,matched,4,4,,,,,,,,
202.tiff,tm_sqdiff@matched,read_95,canine lung cancer,True,sqdiff,matched,4,4,,,,,,,,
202.tiff,tm_sqdiff@matched,read_50,canine lung cancer,True,sqdiff,matched,4,1,1332.6666666666667,1263.8122223389569,0.9483333334209281,538.0,670.0,2790.0,1126.0,
202.tiff,tm_sqdiff@matched,n_detections,canine lung cancer,True,sqdiff,matched,4,0,8364.25,964.5501110189489,0.11531818286384898,7313.0,8313.5,9517.0,1180.25,9517.0
202.tiff,tm_sqdiff@matched,full_list_recall,canine lung cancer,True,sqdiff,matched,4,0,0.6333333333333333,0.39440531887330776,0.6227452403262754,0.06666666666666667,0.7666666666666666,0.9333333333333333,0.3666666666666667,0.06666666666666667
202.tiff,tm_sqdiff@matched,recall_at_250,canine lung cancer,True,sqdiff,matched,4,0,0.23333333333333334,0.17638342073763935,0.7559289460184544,0.0,0.26666666666666666,0.4,0.19999999999999996,0.0
202.tiff,tm_sqdiff_normed,read_100,canine lung cancer,True,sqdiff_normed,full,4,3,1862.0,,,1862.0,1862.0,1862.0,0.0,
202.tiff,tm_sqdiff_normed,read_95,canine lung cancer,True,sqdiff_normed,full,4,3,1862.0,,,1862.0,1862.0,1862.0,0.0,
202.tiff,tm_sqdiff_normed,read_50,canine lung cancer,True,sqdiff_normed,full,4,1,78.0,35.0,0.44871794871794873,38.0,93.0,103.0,32.5,
202.tiff,tm_sqdiff_normed,n_detections,canine lung cancer,True,sqdiff_normed,full,4,0,9623.25,2916.9671892795322,0.30311663827496244,7313.0,8705.5,13769.0,2831.25,13769.0
202.tiff,tm_sqdiff_normed,full_list_recall,canine lung cancer,True,sqdiff_normed,full,4,0,0.8333333333333333,0.24645636680909816,0.2957476401709178,0.4666666666666667,0.9333333333333333,1.0,0.1333333333333333,0.4666666666666667
202.tiff,tm_sqdiff_normed,recall_at_250,canine lung cancer,True,sqdiff_normed,full,4,0,0.5166666666666666,0.35433819375782166,0.6858158588861065,0.0,0.6333333333333333,0.8,0.25,0.0
202.tiff,tm_sqdiff_normed@matched,read_100,canine lung cancer,True,sqdiff_normed,matched,4,3,1862.0,,,1862.0,1862.0,1862.0,0.0,
202.tiff,tm_sqdiff_normed@matched,read_95,canine lung cancer,True,sqdiff_normed,matched,4,3,1862.0,,,1862.0,1862.0,1862.0,0.0,
202.tiff,tm_sqdiff_normed@matched,read_50,canine lung cancer,True,sqdiff_normed,matched,4,1,78.0,35.0,0.44871794871794873,38.0,93.0,103.0,32.5,
202.tiff,tm_sqdiff_normed@matched,n_detections,canine lung cancer,True,sqdiff_normed,matched,4,0,8364.25,964.5501110189489,0.11531818286384898,7313.0,8313.5,9517.0,1180.25,9517.0
202.tiff,tm_sqdiff_normed@matched,full_list_recall,canine lung cancer,True,sqdiff_normed,matched,4,0,0.7833333333333334,0.34587516480607516,0.44154276358222355,0.26666666666666666,0.9333333333333333,1.0,0.18333333333333335,0.26666666666666666
202.tiff,tm_sqdiff_normed@matched,recall_at_250,canine lung cancer,True,sqdiff_normed,matched,4,0,0.5166666666666666,0.35433819375782166,0.6858158588861065,0.0,0.6333333333333333,0.8,0.25,0.0
202.tiff,tm_sqdiff_normed_od,read_100,canine lung cancer,True,sqdiff_normed,full,4,3,4620.0,,,4620.0,4620.0,4620.0,0.0,
202.tiff,tm_sqdiff_normed_od,read_95,canine lung cancer,True,sqdiff_normed,full,4,3,4620.0,,,4620.0,4620.0,4620.0,0.0,
202.tiff,tm_sqdiff_normed_od,read_50,canine lung cancer,True,sqdiff_normed,full,4,1,16.666666666666668,4.509249752822894,0.27055498516937365,12.0,17.0,21.0,4.5,
202.tiff,tm_sqdiff_normed_od,n_detections,canine lung cancer,True,sqdiff_normed,full,4,0,9623.25,2916.9671892795322,0.30311663827496244,7313.0,8705.5,13769.0,2831.25,13769.0
202.tiff,tm_sqdiff_normed_od,full_list_recall,canine lung cancer,True,sqdiff_normed,full,4,0,0.8333333333333333,0.24645636680909816,0.2957476401709178,0.4666666666666667,0.9333333333333333,1.0,0.1333333333333333,0.4666666666666667
202.tiff,tm_sqdiff_normed_od,recall_at_250,canine lung cancer,True,sqdiff_normed,full,4,0,0.7333333333333333,0.2666666666666667,0.36363636363636376,0.3333333333333333,0.8666666666666667,0.8666666666666667,0.1333333333333333,0.3333333333333333
202.tiff,tm_sqdiff_od,read_100,canine lung cancer,True,sqdiff,full,4,2,5122.0,83.43860018001261,0.016290238223352717,5063.0,5122.0,5181.0,59.0,
202.tiff,tm_sqdiff_od,read_95,canine lung cancer,True,sqdiff,full,4,2,5122.0,83.43860018001261,0.016290238223352717,5063.0,5122.0,5181.0,59.0,
202.tiff,tm_sqdiff_od,read_50,canine lung cancer,True,sqdiff,full,4,1,42.0,45.902069670114,1.092906420717,15.0,16.0,95.0,40.0,
202.tiff,tm_sqdiff_od,n_detections,canine lung cancer,True,sqdiff,full,4,0,14252.25,1508.4763560184383,0.10584127811527572,13119.0,13725.5,16439.0,1310.75,16439.0
202.tiff,tm_sqdiff_od,full_list_recall,canine lung cancer,True,sqdiff,full,4,0,0.7333333333333333,0.3771236166328253,0.5142594772265799,0.2,0.8666666666666667,1.0,0.4,0.2
202.tiff,tm_sqdiff_od,recall_at_250,canine lung cancer,True,sqdiff,full,4,0,0.5833333333333334,0.40870164794998937,0.7006313964856961,0.0,0.7333333333333334,0.8666666666666667,0.41666666666666674,0.0
245.tiff,blob_native,read_100,canine lymphosarcoma,True,-,full,5,0,17473.0,0.0,0.0,17473.0,17473.0,17473.0,0.0,17473.0
245.tiff,blob_native,read_95,canine lymphosarcoma,True,-,full,5,0,13481.0,0.0,0.0,13481.0,13481.0,13481.0,0.0,13481.0
245.tiff,blob_native,read_50,canine lymphosarcoma,True,-,full,5,0,932.8,27.280029325497434,0.0292453144570084,884.0,945.0,945.0,0.0,945.0
245.tiff,blob_native,n_detections,canine lymphosarcoma,True,-,full,5,0,34910.0,0.0,0.0,34910.0,34910.0,34910.0,0.0,34910.0
245.tiff,blob_native,full_list_recall,canine lymphosarcoma,True,-,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
245.tiff,blob_native,recall_at_250,canine lymphosarcoma,True,-,full,5,0,0.24719101123595505,0.0,0.0,0.24719101123595505,0.24719101123595505,0.24719101123595505,0.0,0.24719101123595505
245.tiff,blob_native@matched,read_100,canine lymphosarcoma,True,-,matched,5,5,,,,,,,,
245.tiff,blob_native@matched,read_95,canine lymphosarcoma,True,-,matched,5,5,,,,,,,,
245.tiff,blob_native@matched,read_50,canine lymphosarcoma,True,-,matched,5,0,932.8,27.280029325497434,0.0292453144570084,884.0,945.0,945.0,0.0,945.0
245.tiff,blob_native@matched,n_detections,canine lymphosarcoma,True,-,matched,5,0,12314.2,194.86841714346633,0.01582469158722989,12178.0,12197.0,12629.0,193.0,12629.0
245.tiff,blob_native@matched,full_list_recall,canine lymphosarcoma,True,-,matched,5,0,0.9325842696629213,0.0,0.0,0.9325842696629213,0.9325842696629213,0.9325842696629213,0.0,0.9325842696629213
245.tiff,blob_native@matched,recall_at_250,canine lymphosarcoma,True,-,matched,5,0,0.24719101123595505,0.0,0.0,0.24719101123595505,0.24719101123595505,0.24719101123595505,0.0,0.24719101123595505
245.tiff,blob_od,read_100,canine lymphosarcoma,True,-,full,5,0,22845.0,0.0,0.0,22845.0,22845.0,22845.0,0.0,22845.0
245.tiff,blob_od,read_95,canine lymphosarcoma,True,-,full,5,0,15458.0,0.0,0.0,15458.0,15458.0,15458.0,0.0,15458.0
245.tiff,blob_od,read_50,canine lymphosarcoma,True,-,full,5,0,743.2,1.0954451150103324,0.0014739573668061522,742.0,744.0,744.0,2.0,744.0
245.tiff,blob_od,n_detections,canine lymphosarcoma,True,-,full,5,0,34910.0,0.0,0.0,34910.0,34910.0,34910.0,0.0,34910.0
245.tiff,blob_od,full_list_recall,canine lymphosarcoma,True,-,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
245.tiff,blob_od,recall_at_250,canine lymphosarcoma,True,-,full,5,0,0.25617977528089886,0.005024871859550101,0.019614631381577152,0.24719101123595505,0.25842696629213485,0.25842696629213485,0.0,0.24719101123595505
245.tiff,disc_ccoeff,read_100,canine lymphosarcoma,True,ccoeff,full,5,5,,,,,,,,
245.tiff,disc_ccoeff,read_95,canine lymphosarcoma,True,ccoeff,full,5,0,11958.2,135.95293303198721,0.01136901314846609,11715.0,12019.0,12019.0,0.0,12019.0
245.tiff,disc_ccoeff,read_50,canine lymphosarcoma,True,ccoeff,full,5,0,3603.2,33.988233257996804,0.009432791201708705,3588.0,3588.0,3664.0,0.0,3664.0
245.tiff,disc_ccoeff,n_detections,canine lymphosarcoma,True,ccoeff,full,5,0,15956.0,0.0,0.0,15956.0,15956.0,15956.0,0.0,15956.0
245.tiff,disc_ccoeff,full_list_recall,canine lymphosarcoma,True,ccoeff,full,5,0,0.9887640449438202,0.0,0.0,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.0,0.9887640449438202
245.tiff,disc_ccoeff,recall_at_250,canine lymphosarcoma,True,ccoeff,full,5,0,0.0449438202247191,0.0,0.0,0.0449438202247191,0.0449438202247191,0.0449438202247191,0.0,0.0449438202247191
245.tiff,disc_ccoeff@matched,read_100,canine lymphosarcoma,True,ccoeff,matched,5,5,,,,,,,,
245.tiff,disc_ccoeff@matched,read_95,canine lymphosarcoma,True,ccoeff,matched,5,0,11958.2,135.95293303198721,0.01136901314846609,11715.0,12019.0,12019.0,0.0,12019.0
245.tiff,disc_ccoeff@matched,read_50,canine lymphosarcoma,True,ccoeff,matched,5,0,3603.2,33.988233257996804,0.009432791201708705,3588.0,3588.0,3664.0,0.0,3664.0
245.tiff,disc_ccoeff@matched,n_detections,canine lymphosarcoma,True,ccoeff,matched,5,0,12314.2,194.86841714346633,0.01582469158722989,12178.0,12197.0,12629.0,193.0,12629.0
245.tiff,disc_ccoeff@matched,full_list_recall,canine lymphosarcoma,True,ccoeff,matched,5,0,0.9595505617977528,0.010049743719100154,0.0104733863114744,0.9550561797752809,0.9550561797752809,0.9775280898876404,0.0,0.9550561797752809
245.tiff,disc_ccoeff@matched,recall_at_250,canine lymphosarcoma,True,ccoeff,matched,5,0,0.0449438202247191,0.0,0.0,0.0449438202247191,0.0449438202247191,0.0449438202247191,0.0,0.0449438202247191
245.tiff,disc_ccoeff_normed,read_100,canine lymphosarcoma,True,ccoeff_normed,full,5,5,,,,,,,,
245.tiff,disc_ccoeff_normed,read_95,canine lymphosarcoma,True,ccoeff_normed,full,5,0,14561.0,333.17412864746865,0.02288126699041746,13965.0,14710.0,14710.0,0.0,14710.0
245.tiff,disc_ccoeff_normed,read_50,canine lymphosarcoma,True,ccoeff_normed,full,5,0,7257.0,0.0,0.0,7257.0,7257.0,7257.0,0.0,7257.0
245.tiff,disc_ccoeff_normed,n_detections,canine lymphosarcoma,True,ccoeff_normed,full,5,0,15997.0,0.0,0.0,15997.0,15997.0,15997.0,0.0,15997.0
245.tiff,disc_ccoeff_normed,full_list_recall,canine lymphosarcoma,True,ccoeff_normed,full,5,0,0.9685393258426966,0.005024871859550052,0.005188092755219891,0.9662921348314607,0.9662921348314607,0.9775280898876404,0.0,0.9662921348314607
245.tiff,disc_ccoeff_normed,recall_at_250,canine lymphosarcoma,True,ccoeff_normed,full,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
245.tiff,disc_ccoeff_normed@matched,read_100,canine lymphosarcoma,True,ccoeff_normed,matched,5,5,,,,,,,,
245.tiff,disc_ccoeff_normed@matched,read_95,canine lymphosarcoma,True,ccoeff_normed,matched,5,5,,,,,,,,
245.tiff,disc_ccoeff_normed@matched,read_50,canine lymphosarcoma,True,ccoeff_normed,matched,5,0,7257.0,0.0,0.0,7257.0,7257.0,7257.0,0.0,7257.0
245.tiff,disc_ccoeff_normed@matched,n_detections,canine lymphosarcoma,True,ccoeff_normed,matched,5,0,12314.2,194.86841714346633,0.01582469158722989,12178.0,12197.0,12629.0,193.0,12629.0
245.tiff,disc_ccoeff_normed@matched,full_list_recall,canine lymphosarcoma,True,ccoeff_normed,matched,5,0,0.8808988764044944,0.006154186039383843,0.0069862571110352305,0.8764044943820225,0.8764044943820225,0.8876404494382022,0.011235955056179692,0.8764044943820225
245.tiff,disc_ccoeff_normed@matched,recall_at_250,canine lymphosarcoma,True,ccoeff_normed,matched,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
245.tiff,disc_ccoeff_normed_od,read_100,canine lymphosarcoma,True,ccoeff_normed,full,5,5,,,,,,,,
245.tiff,disc_ccoeff_normed_od,read_95,canine lymphosarcoma,True,ccoeff_normed,full,5,0,8856.0,181.12150617748296,0.020451841257620028,8532.0,8937.0,8937.0,0.0,8937.0
245.tiff,disc_ccoeff_normed_od,read_50,canine lymphosarcoma,True,ccoeff_normed,full,5,0,525.8,1.6431676725154984,0.003125081157313615,524.0,527.0,527.0,3.0,527.0
245.tiff,disc_ccoeff_normed_od,n_detections,canine lymphosarcoma,True,ccoeff_normed,full,5,0,15997.0,0.0,0.0,15997.0,15997.0,15997.0,0.0,15997.0
245.tiff,disc_ccoeff_normed_od,full_list_recall,canine lymphosarcoma,True,ccoeff_normed,full,5,0,0.9685393258426966,0.005024871859550052,0.005188092755219891,0.9662921348314607,0.9662921348314607,0.9775280898876404,0.0,0.9662921348314607
245.tiff,disc_ccoeff_normed_od,recall_at_250,canine lymphosarcoma,True,ccoeff_normed,full,5,0,0.36629213483146067,0.006154186039383905,0.01680130544494379,0.3595505617977528,0.3707865168539326,0.3707865168539326,0.011235955056179803,0.3595505617977528
245.tiff,disc_ccoeff_od,read_100,canine lymphosarcoma,True,ccoeff,full,5,5,,,,,,,,
245.tiff,disc_ccoeff_od,read_95,canine lymphosarcoma,True,ccoeff,full,5,0,8777.0,0.0,0.0,8777.0,8777.0,8777.0,0.0,8777.0
245.tiff,disc_ccoeff_od,read_50,canine lymphosarcoma,True,ccoeff,full,5,0,574.6,3.286335345030997,0.005719344491874342,571.0,577.0,577.0,6.0,577.0
245.tiff,disc_ccoeff_od,n_detections,canine lymphosarcoma,True,ccoeff,full,5,0,15956.0,0.0,0.0,15956.0,15956.0,15956.0,0.0,15956.0
245.tiff,disc_ccoeff_od,full_list_recall,canine lymphosarcoma,True,ccoeff,full,5,0,0.9887640449438202,0.0,0.0,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.0,0.9887640449438202
245.tiff,disc_ccoeff_od,recall_at_250,canine lymphosarcoma,True,ccoeff,full,5,0,0.3101123595505618,0.006154186039383874,0.01984502019946249,0.30337078651685395,0.3146067415730337,0.3146067415730337,0.011235955056179747,0.30337078651685395
245.tiff,disc_ccorr,read_100,canine lymphosarcoma,True,ccorr,full,5,5,,,,,,,,
245.tiff,disc_ccorr,read_95,canine lymphosarcoma,True,ccorr,full,5,5,,,,,,,,
245.tiff,disc_ccorr,read_50,canine lymphosarcoma,True,ccorr,full,5,0,3518.4,150.0759807564155,0.042654610265011224,3354.0,3628.0,3628.0,274.0,3628.0
245.tiff,disc_ccorr,n_detections,canine lymphosarcoma,True,ccorr,full,5,0,8590.0,0.0,0.0,8590.0,8590.0,8590.0,0.0,8590.0
245.tiff,disc_ccorr,full_list_recall,canine lymphosarcoma,True,ccorr,full,5,0,0.842696629213483,1.2412670766236366e-16,1.472970264260049e-16,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.0,0.8426966292134831
245.tiff,disc_ccorr,recall_at_250,canine lymphosarcoma,True,ccorr,full,5,0,0.05393258426966292,0.005024871859550088,0.09316949906249122,0.0449438202247191,0.056179775280898875,0.056179775280898875,0.0,0.0449438202247191
245.tiff,disc_ccorr@matched,read_100,canine lymphosarcoma,True,ccorr,matched,5,5,,,,,,,,
245.tiff,disc_ccorr@matched,read_95,canine lymphosarcoma,True,ccorr,matched,5,5,,,,,,,,
245.tiff,disc_ccorr@matched,read_50,canine lymphosarcoma,True,ccorr,matched,5,0,3518.4,150.0759807564155,0.042654610265011224,3354.0,3628.0,3628.0,274.0,3628.0
245.tiff,disc_ccorr@matched,n_detections,canine lymphosarcoma,True,ccorr,matched,5,0,8590.0,0.0,0.0,8590.0,8590.0,8590.0,0.0,8590.0
245.tiff,disc_ccorr@matched,full_list_recall,canine lymphosarcoma,True,ccorr,matched,5,0,0.842696629213483,1.2412670766236366e-16,1.472970264260049e-16,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.0,0.8426966292134831
245.tiff,disc_ccorr@matched,recall_at_250,canine lymphosarcoma,True,ccorr,matched,5,0,0.05393258426966292,0.005024871859550088,0.09316949906249122,0.0449438202247191,0.056179775280898875,0.056179775280898875,0.0,0.0449438202247191
245.tiff,disc_ccorr_normed,read_100,canine lymphosarcoma,True,ccorr_normed,full,5,5,,,,,,,,
245.tiff,disc_ccorr_normed,read_95,canine lymphosarcoma,True,ccorr_normed,full,5,5,,,,,,,,
245.tiff,disc_ccorr_normed,read_50,canine lymphosarcoma,True,ccorr_normed,full,5,0,10869.2,50.93819784798045,0.004686471667462227,10832.0,10832.0,10925.0,93.0,10925.0
245.tiff,disc_ccorr_normed,n_detections,canine lymphosarcoma,True,ccorr_normed,full,5,0,12349.0,0.0,0.0,12349.0,12349.0,12349.0,0.0,12349.0
245.tiff,disc_ccorr_normed,full_list_recall,canine lymphosarcoma,True,ccorr_normed,full,5,0,0.6224719101123595,0.006154186039383904,0.009886688763631182,0.6179775280898876,0.6179775280898876,0.6292134831460674,0.011235955056179803,0.6179775280898876
245.tiff,disc_ccorr_normed,recall_at_250,canine lymphosarcoma,True,ccorr_normed,full,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
245.tiff,disc_ccorr_normed@matched,read_100,canine lymphosarcoma,True,ccorr_normed,matched,5,5,,,,,,,,
245.tiff,disc_ccorr_normed@matched,read_95,canine lymphosarcoma,True,ccorr_normed,matched,5,5,,,,,,,,
245.tiff,disc_ccorr_normed@matched,read_50,canine lymphosarcoma,True,ccorr_normed,matched,5,0,10869.2,50.93819784798045,0.004686471667462227,10832.0,10832.0,10925.0,93.0,10925.0
245.tiff,disc_ccorr_normed@matched,n_detections,canine lymphosarcoma,True,ccorr_normed,matched,5,0,12252.0,88.80315309717331,0.007248053631829359,12178.0,12197.0,12349.0,162.0,12349.0
245.tiff,disc_ccorr_normed@matched,full_list_recall,canine lymphosarcoma,True,ccorr_normed,matched,5,0,0.6112359550561797,0.01704016953719448,0.02787821854430715,0.5955056179775281,0.6067415730337079,0.6292134831460674,0.0337078651685393,0.5955056179775281
245.tiff,disc_ccorr_normed@matched,recall_at_250,canine lymphosarcoma,True,ccorr_normed,matched,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
245.tiff,disc_ccorr_normed_od,read_100,canine lymphosarcoma,True,ccorr_normed,full,5,5,,,,,,,,
245.tiff,disc_ccorr_normed_od,read_95,canine lymphosarcoma,True,ccorr_normed,full,5,5,,,,,,,,
245.tiff,disc_ccorr_normed_od,read_50,canine lymphosarcoma,True,ccorr_normed,full,5,0,2826.8,44.913249715423625,0.015888371910083354,2794.0,2794.0,2876.0,82.0,2876.0
245.tiff,disc_ccorr_normed_od,n_detections,canine lymphosarcoma,True,ccorr_normed,full,5,0,12349.0,0.0,0.0,12349.0,12349.0,12349.0,0.0,12349.0
245.tiff,disc_ccorr_normed_od,full_list_recall,canine lymphosarcoma,True,ccorr_normed,full,5,0,0.6224719101123595,0.006154186039383904,0.009886688763631182,0.6179775280898876,0.6179775280898876,0.6292134831460674,0.011235955056179803,0.6179775280898876
245.tiff,disc_ccorr_normed_od,recall_at_250,canine lymphosarcoma,True,ccorr_normed,full,5,0,0.25617977528089886,0.005024871859550101,0.019614631381577152,0.24719101123595505,0.25842696629213485,0.25842696629213485,0.0,0.24719101123595505
245.tiff,disc_ccorr_od,read_100,canine lymphosarcoma,True,ccorr,full,5,5,,,,,,,,
245.tiff,disc_ccorr_od,read_95,canine lymphosarcoma,True,ccorr,full,5,5,,,,,,,,
245.tiff,disc_ccorr_od,read_50,canine lymphosarcoma,True,ccorr,full,5,0,425.8,9.859006035092989,0.023154077113886774,415.0,433.0,433.0,18.0,433.0
245.tiff,disc_ccorr_od,n_detections,canine lymphosarcoma,True,ccorr,full,5,0,8590.0,0.0,0.0,8590.0,8590.0,8590.0,0.0,8590.0
245.tiff,disc_ccorr_od,full_list_recall,canine lymphosarcoma,True,ccorr,full,5,0,0.842696629213483,1.2412670766236366e-16,1.472970264260049e-16,0.8426966292134831,0.8426966292134831,0.8426966292134831,0.0,0.8426966292134831
245.tiff,disc_ccorr_od,recall_at_250,canine lymphosarcoma,True,ccorr,full,5,0,0.298876404494382,0.006154186039383905,0.020591073590419832,0.29213483146067415,0.30337078651685395,0.30337078651685395,0.011235955056179803,0.29213483146067415
245.tiff,disc_sqdiff,read_100,canine lymphosarcoma,True,sqdiff,full,5,5,,,,,,,,
245.tiff,disc_sqdiff,read_95,canine lymphosarcoma,True,sqdiff,full,5,5,,,,,,,,
245.tiff,disc_sqdiff,read_50,canine lymphosarcoma,True,sqdiff,full,5,0,6475.4,170.34171538410666,0.026305975751939135,6351.0,6351.0,6662.0,311.0,6662.0
245.tiff,disc_sqdiff,n_detections,canine lymphosarcoma,True,sqdiff,full,5,0,9895.0,0.0,0.0,9895.0,9895.0,9895.0,0.0,9895.0
245.tiff,disc_sqdiff,full_list_recall,canine lymphosarcoma,True,sqdiff,full,5,0,0.7685393258426967,0.006154186039383904,0.008007639729607711,0.7640449438202247,0.7640449438202247,0.7752808988764045,0.011235955056179803,0.7640449438202247
