check,label,n,n_items,passed,note,max_abs_diff,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_dropped,atol,caps,min_distance,radius,n_direct,n_filtered,used_radius,expected_radius,mpp,n_cells,n_rois,max_abs_recall_diff,max_abs_ndet_diff
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,12514.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,12514.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,8434.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,8434.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,4798.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,4798.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,17807.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,17807.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,17192.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,17192.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,15579.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,15579.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,12463.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,12463.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,8424.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,8424.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,4807.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,4807.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,18272.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,18272.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,17613.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,17613.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,15927.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,15927.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,12713.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,12713.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,8580.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,8580.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,4873.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,4873.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
gt_within_seed_hole,301.tiff/si3,,0.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,301.tiff/si3/pad_off,30609645.0,30609645.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,301.tiff/si3/pad_on,31171245.0,31171245.0,True,,,,,,,,,,,,,,,,,,,,
dropband_subset,301.tiff/si3,18048.0,17575.0,True,,,,,,,473.0,,,,,,,,,,,,,
od_nan,301.tiff/si3/pad_off,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,301.tiff/si3/pad_off/deep_pool,,33453.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si3/pad_off,17730.0,,True,,,,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
od_nan,301.tiff/si3/pad_on_dropband,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,301.tiff/si3/pad_on_dropband/deep_pool,,34064.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si3/pad_on_dropband,17576.0,,True,,,,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
od_nan,301.tiff/si3/pad_on,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,301.tiff/si3/pad_on/deep_pool,,34064.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si3/pad_on,18049.0,,True,,,,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
no_cap,301.tiff/tm_score@pad_off,,17503.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,17503.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,16868.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,16868.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,15211.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,15211.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,11856.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,11856.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,7639.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,7639.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,4146.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,4146.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,17370.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,17370.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,16754.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,16754.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,15125.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,15125.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,11804.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,11804.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,7623.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,7623.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,4146.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,4146.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,17825.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,17825.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,17162.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,17162.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,15466.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,15466.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,12053.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,12053.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,7771.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,7771.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,4222.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,4222.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
gt_within_seed_hole,301.tiff/si4,,0.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,301.tiff/si4/pad_off,30609645.0,30609645.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,301.tiff/si4/pad_on,31171245.0,31171245.0,True,,,,,,,,,,,,,,,,,,,,
dropband_subset,301.tiff/si4,17751.0,17267.0,True,,,,,,,484.0,,,,,,,,,,,,,
od_nan,301.tiff/si4/pad_off,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,301.tiff/si4/pad_off/deep_pool,,27453.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si4/pad_off,17428.0,,True,,,,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
od_nan,301.tiff/si4/pad_on_dropband,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,301.tiff/si4/pad_on_dropband/deep_pool,,27966.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si4/pad_on_dropband,17268.0,,True,,,,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
od_nan,301.tiff/si4/pad_on,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,301.tiff/si4/pad_on/deep_pool,,27966.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,301.tiff/si4/pad_on,17752.0,,True,,,,,,,,,,29.614185789921695,29.609055118110238,,,,,,,,,
no_cap,301.tiff/tm_score@pad_off,,16783.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,16783.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,16097.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,16097.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,14889.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,14889.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,12635.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,12635.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,9117.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,9117.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_off,,5188.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_off,,5188.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,16647.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,16647.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,15976.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,15976.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,14795.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,14795.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,12573.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,12573.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,9079.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,9079.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on_dropband,,5183.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on_dropband,,5183.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,17101.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,17101.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,16399.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,16399.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/tm_score@pad_on,,15160.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,301.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,29.609055118110238,29.609055118110238,0.2533008895448562,,,,
no_cap,301.tiff/chromatin_od@pad_on,,15160.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
