file_name,image_id,tumor_type,mpp,seed_ann_id,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,130,90,16899,0.9365,89,2,0.0,1.0,116.0,935.0,4927.0,7812.0,12520.0,15579.0,chromatin_od,0.45987,100,100,60,11,0.46153846153846156
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,130,90,16899,0.9365,89,2,0.0,1.0,116.0,935.0,4927.0,7812.0,12520.0,15579.0,chromatin_od,0.45987,250,250,85,34,0.6538461538461539
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,130,90,16899,0.9365,89,2,0.0,1.0,116.0,935.0,4927.0,7812.0,12520.0,15579.0,chromatin_od,0.45987,500,500,95,46,0.7307692307692307
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,130,90,16899,0.9365,89,2,0.0,1.0,116.0,935.0,4927.0,7812.0,12520.0,15579.0,chromatin_od,0.45987,1000,1000,104,61,0.8
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,130,90,16899,0.9365,89,2,0.0,1.0,116.0,935.0,4927.0,7812.0,12520.0,15579.0,chromatin_od,0.45987,2000,2000,112,72,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,130,90,16899,0.9365,89,2,0.0,1.0,116.0,935.0,4927.0,7812.0,12520.0,15579.0,chromatin_od,0.45987,5000,5000,117,81,0.9
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,500,500,94,31,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,130.0,1317.0,3755.0,7437.0,10590.0,13039.0,tm_score,1.08029,5000,5000,121,68,0.9307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,25,25,20,2,0.15384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,50,50,40,5,0.3076923076923077
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,100,100,60,11,0.46153846153846156
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,250,250,85,34,0.6538461538461539
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,500,500,95,46,0.7307692307692307
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,1000,1000,104,61,0.8
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,2000,2000,112,72,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,130,90,15216,0.8961,89,2,0.0,1.0,116.0,930.0,4855.0,9418.0,14370.0,14619.0,chromatin_od,1.08029,5000,5000,117,81,0.9
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,500,500,94,31,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,130.0,1317.0,3755.0,7437.0,10590.0,,tm_score,1.70072,5000,5000,121,68,0.9307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,25,25,20,2,0.15384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,50,50,40,5,0.3076923076923077
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,100,100,60,11,0.46153846153846156
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,250,250,85,35,0.6538461538461539
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,500,500,95,46,0.7307692307692307
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,1000,1000,104,61,0.8
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,2000,2000,112,72,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,130,90,13030,0.8296,88,2,0.0,0.9923076923076923,116.0,912.0,4645.0,8983.0,12816.0,,chromatin_od,1.70072,5000,5000,117,81,0.9
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,500,500,94,31,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,130.0,1317.0,3755.0,7437.0,,,tm_score,2.32115,5000,5000,121,68,0.9307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,25,25,20,2,0.15384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,50,50,40,5,0.3076923076923077
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,100,100,60,11,0.46153846153846156
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,250,250,85,35,0.6538461538461539
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,500,500,96,47,0.7384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,1000,1000,104,62,0.8
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,2000,2000,112,72,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,130,90,9981,0.7012,85,2,0.0,0.9769230769230769,114.0,856.0,4190.0,7661.0,,,chromatin_od,2.32115,5000,5000,118,82,0.9076923076923077
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,500,500,94,31,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,130.0,1317.0,3755.0,,,,tm_score,2.94157,5000,5000,121,68,0.9307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,25,25,20,2,0.15384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,50,50,40,5,0.3076923076923077
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,100,100,60,11,0.46153846153846156
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,250,250,86,36,0.6615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,500,500,99,49,0.7615384615384615
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,1000,1000,107,61,0.823076923076923
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,2000,2000,112,69,0.8615384615384616
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,130,90,6424,0.4954,76,2,0.0,0.9307692307692308,113.0,757.0,3784.0,,,,chromatin_od,2.94157,5000,5000,119,76,0.9153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,25,25,23,1,0.17692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,50,50,41,3,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,100,100,59,11,0.45384615384615384
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,250,250,75,23,0.5769230769230769
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,500,500,94,31,0.7230769230769231
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,1000,1000,100,44,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,2000,2000,109,52,0.8384615384615385
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,tm_score,score,True,3.0,True,False,130,90,3482,0.2851,59,2,0.0,0.8846153846153846,130.0,1317.0,,,,,tm_score,3.562,5000,3482,115,59,0.8846153846153846
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,25,25,21,2,0.16153846153846155
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,50,50,41,5,0.3153846153846154
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,100,100,61,13,0.46923076923076923
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,250,250,89,36,0.6846153846153846
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,500,500,100,47,0.7692307692307693
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,1000,1000,108,56,0.8307692307692308
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,2000,2000,111,57,0.8538461538461538
459.tiff,459,canine soft tissue sarcoma,0.2482,22441,-0.16056,1.24085,-2.02184,18829,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,130,90,3482,0.2851,59,1,0.0,0.8846153846153846,109.0,618.0,,,,,chromatin_od,3.562,5000,3482,115,59,0.8846153846153846
094.tiff,94,human breast cancer,0.2298,2512,-0.01059,0.11832,-0.18806,28982,25,21.754,32.63,tm_score,score,True,-1.0,True,False,81,102,28977,0.9964,102,2,0.0,1.0,89.0,486.0,914.0,1723.0,3183.0,3183.0,tm_score,-0.12891,25,25,16,8,0.19753086419753085
094.tiff,94,human breast cancer,0.2298,2512,-0.01059,0.11832,-0.18806,28982,25,21.754,32.63,tm_score,score,True,-1.0,True,False,81,102,28977,0.9964,102,2,0.0,1.0,89.0,486.0,914.0,1723.0,3183.0,3183.0,tm_score,-0.12891,50,50,32,15,0.3950617283950617
094.tiff,94,human breast cancer,0.2298,2512,-0.01059,0.11832,-0.18806,28982,25,21.754,32.63,tm_score,score,True,-1.0,True,False,81,102,28977,0.9964,102,2,0.0,1.0,89.0,486.0,914.0,1723.0,3183.0,3183.0,tm_score,-0.12891,100,100,45,23,0.5555555555555556
