file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,precision_at_budget
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,49,15848,0.9379,49,3,0.0,1.0,30.222,68.0,92.0,118.0,394.0,394.0,394.0,10,10,4,1,0.23529411764705882,0.4
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,49,15848,0.9379,49,3,0.0,1.0,30.222,68.0,92.0,118.0,394.0,394.0,394.0,20,20,4,4,0.23529411764705882,0.2
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,49,15848,0.9379,49,3,0.0,1.0,30.222,68.0,92.0,118.0,394.0,394.0,394.0,30,30,5,5,0.29411764705882354,0.16666666666666666
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,49,15848,0.9379,49,3,0.0,1.0,30.222,68.0,92.0,118.0,394.0,394.0,394.0,50,50,8,9,0.47058823529411764,0.16
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,41.0,90.0,122.0,347.0,347.0,347.0,10,10,4,1,0.23529411764705882,0.4
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,41.0,90.0,122.0,347.0,347.0,347.0,20,20,7,3,0.4117647058823529,0.35
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,41.0,90.0,122.0,347.0,347.0,347.0,30,30,8,6,0.47058823529411764,0.26666666666666666
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,41.0,90.0,122.0,347.0,347.0,347.0,50,50,9,10,0.5294117647058824,0.18
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,61.0,368.0,684.0,1463.0,1463.0,1463.0,10,10,3,2,0.17647058823529413,0.3
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,61.0,368.0,684.0,1463.0,1463.0,1463.0,20,20,5,2,0.29411764705882354,0.25
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,61.0,368.0,684.0,1463.0,1463.0,1463.0,30,30,8,3,0.47058823529411764,0.26666666666666666
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,61.0,368.0,684.0,1463.0,1463.0,1463.0,50,50,8,4,0.47058823529411764,0.16
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,16.0,204.0,1010.0,2533.0,2533.0,2533.0,10,10,5,1,0.29411764705882354,0.5
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,16.0,204.0,1010.0,2533.0,2533.0,2533.0,20,20,9,1,0.5294117647058824,0.45
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,16.0,204.0,1010.0,2533.0,2533.0,2533.0,30,30,10,2,0.5882352941176471,0.3333333333333333
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,16.0,204.0,1010.0,2533.0,2533.0,2533.0,50,50,10,2,0.5882352941176471,0.2
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od31,od31,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,13.0,170.0,202.0,413.0,413.0,413.0,10,10,7,0,0.4117647058823529,0.7
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od31,od31,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,13.0,170.0,202.0,413.0,413.0,413.0,20,20,10,0,0.5882352941176471,0.5
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od31,od31,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,13.0,170.0,202.0,413.0,413.0,413.0,30,30,11,2,0.6470588235294118,0.36666666666666664
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od31,od31,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,13.0,170.0,202.0,413.0,413.0,413.0,50,50,12,4,0.7058823529411765,0.24
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,47.0,212.0,342.0,448.0,448.0,448.0,10,10,2,0,0.11764705882352941,0.2
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,47.0,212.0,342.0,448.0,448.0,448.0,20,20,4,1,0.23529411764705882,0.2
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,47.0,212.0,342.0,448.0,448.0,448.0,30,30,6,2,0.35294117647058826,0.2
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,47.0,212.0,342.0,448.0,448.0,448.0,50,50,10,4,0.5882352941176471,0.2
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,15.0,92.0,135.0,328.0,328.0,328.0,10,10,7,0,0.4117647058823529,0.7
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,15.0,92.0,135.0,328.0,328.0,328.0,20,20,10,2,0.5882352941176471,0.5
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,15.0,92.0,135.0,328.0,328.0,328.0,30,30,12,2,0.7058823529411765,0.4
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,15.0,92.0,135.0,328.0,328.0,328.0,50,50,12,4,0.7058823529411765,0.24
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,11.0,160.0,288.0,1396.0,1396.0,1396.0,10,10,8,1,0.47058823529411764,0.8
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,11.0,160.0,288.0,1396.0,1396.0,1396.0,20,20,10,1,0.5882352941176471,0.5
233.tiff,canine lung cancer,233,5761,25,-0.01397,0.1566,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,23,17449,0.9608,23,2,0.0,1.0,30.222,11.0,160.0,288.0,1396.0,1396.0,1396.0,30,30,10,2,0.5882352941176471,0.3333333333333333
