check,severity,file_name,seed_index,condition,passed,detail
fill_algebra,halt,499.tiff,0,ALL,True,m_kept=0.0881077 m_out=0.0121158 delta_m=0.075992 max|fill - expected|=0
fill_algebra,halt,499.tiff,1,ALL,True,m_kept=0.0874202 m_out=0.0148884 delta_m=0.0725318 max|fill - expected|=0
fill_algebra,halt,499.tiff,2,ALL,True,m_kept=0.071337 m_out=0.0137183 delta_m=0.0576187 max|fill - expected|=0
fill_algebra,halt,013.tiff,0,ALL,True,m_kept=0.0928284 m_out=0.0161579 delta_m=0.0766705 max|fill - expected|=0
fill_algebra,halt,013.tiff,1,ALL,True,m_kept=0.150047 m_out=0.0254104 delta_m=0.124636 max|fill - expected|=0
fill_algebra,halt,013.tiff,2,ALL,True,m_kept=0.0892181 m_out=0.0206812 delta_m=0.0685369 max|fill - expected|=0
fill_algebra,halt,094.tiff,0,ALL,True,m_kept=0.0634709 m_out=0.0176361 delta_m=0.0458348 max|fill - expected|=0
fill_algebra,halt,094.tiff,1,ALL,True,m_kept=0.0566209 m_out=0.0177446 delta_m=0.0388763 max|fill - expected|=0
fill_algebra,halt,094.tiff,2,ALL,True,m_kept=0.0614697 m_out=0.022192 delta_m=0.0392777 max|fill - expected|=0
fill_algebra,halt,007.tiff,0,ALL,True,m_kept=0.080743 m_out=0.0374541 delta_m=0.043289 max|fill - expected|=0
fill_algebra,halt,007.tiff,1,ALL,True,m_kept=0.0752442 m_out=0.0245485 delta_m=0.0506957 max|fill - expected|=0
fill_algebra,halt,007.tiff,2,ALL,True,m_kept=0.0990193 m_out=0.0279223 delta_m=0.071097 max|fill - expected|=0
fill_algebra,halt,072.tiff,0,ALL,True,m_kept=0.0681678 m_out=0.0168746 delta_m=0.0512932 max|fill - expected|=0
fill_algebra,halt,072.tiff,1,ALL,True,m_kept=0.0677891 m_out=0.0146083 delta_m=0.0531807 max|fill - expected|=0
fill_algebra,halt,072.tiff,2,ALL,True,m_kept=0.0666934 m_out=0.0157892 delta_m=0.0509042 max|fill - expected|=0
fill_algebra,halt,100.tiff,0,ALL,True,m_kept=0.0621974 m_out=0.0109654 delta_m=0.051232 max|fill - expected|=0
fill_algebra,halt,100.tiff,1,ALL,True,m_kept=0.0696628 m_out=0.00634692 delta_m=0.0633159 max|fill - expected|=0
fill_algebra,halt,100.tiff,2,ALL,True,m_kept=0.0572284 m_out=0.0079567 delta_m=0.0492717 max|fill - expected|=0
fill_algebra,halt,123.tiff,0,ALL,True,m_kept=0.0812123 m_out=0.0162697 delta_m=0.0649426 max|fill - expected|=0
fill_algebra,halt,123.tiff,1,ALL,True,m_kept=0.0797758 m_out=0.0104049 delta_m=0.0693709 max|fill - expected|=0
fill_algebra,halt,123.tiff,2,ALL,True,m_kept=0.0966402 m_out=0.00960851 delta_m=0.0870316 max|fill - expected|=0
fill_algebra,halt,128.tiff,0,ALL,True,m_kept=0.0525602 m_out=0.00440683 delta_m=0.0481534 max|fill - expected|=0
fill_algebra,halt,128.tiff,1,ALL,True,m_kept=0.0360789 m_out=0.00777668 delta_m=0.0283022 max|fill - expected|=0
fill_algebra,halt,128.tiff,2,ALL,True,m_kept=0.12562 m_out=0.00914756 delta_m=0.116473 max|fill - expected|=0
fill_algebra,halt,529.tiff,0,ALL,True,m_kept=0.103392 m_out=0.0357625 delta_m=0.0676299 max|fill - expected|=0
fill_algebra,halt,529.tiff,1,ALL,True,m_kept=0.0989618 m_out=0.03232 delta_m=0.0666418 max|fill - expected|=0
fill_algebra,halt,529.tiff,2,ALL,True,m_kept=0.106822 m_out=0.0390128 delta_m=0.0678092 max|fill - expected|=0
fill_algebra,halt,548.tiff,0,ALL,True,m_kept=0.22054 m_out=0.0693855 delta_m=0.151155 max|fill - expected|=0
fill_algebra,halt,548.tiff,1,ALL,True,m_kept=0.165811 m_out=0.0581989 delta_m=0.107612 max|fill - expected|=0
fill_algebra,halt,548.tiff,2,ALL,True,m_kept=0.22396 m_out=0.0688452 delta_m=0.155115 max|fill - expected|=0
fill_algebra,halt,509.tiff,0,ALL,True,m_kept=0.0641358 m_out=0.0263877 delta_m=0.0377481 max|fill - expected|=0
fill_algebra,halt,509.tiff,1,ALL,True,m_kept=0.0679608 m_out=0.0249733 delta_m=0.0429875 max|fill - expected|=0
fill_algebra,halt,509.tiff,2,ALL,True,m_kept=0.0754794 m_out=0.0261275 delta_m=0.0493518 max|fill - expected|=0
fill_algebra,halt,524.tiff,0,ALL,True,m_kept=0.106006 m_out=0.0314962 delta_m=0.07451 max|fill - expected|=0
fill_algebra,halt,524.tiff,1,ALL,True,m_kept=0.111816 m_out=0.0440555 delta_m=0.0677608 max|fill - expected|=0
fill_algebra,halt,524.tiff,2,ALL,True,m_kept=0.141136 m_out=0.043968 delta_m=0.0971679 max|fill - expected|=0
fill_algebra,halt,527.tiff,0,ALL,True,m_kept=0.180785 m_out=0.0639956 delta_m=0.116789 max|fill - expected|=0
fill_algebra,halt,527.tiff,1,ALL,True,m_kept=0.147329 m_out=0.0535049 delta_m=0.093824 max|fill - expected|=0
fill_algebra,halt,527.tiff,2,ALL,True,m_kept=0.181129 m_out=0.0626106 delta_m=0.118518 max|fill - expected|=0
fill_algebra,halt,546.tiff,0,ALL,True,m_kept=0.0720944 m_out=0.0217015 delta_m=0.0503928 max|fill - expected|=0
fill_algebra,halt,546.tiff,1,ALL,True,m_kept=0.105136 m_out=0.024903 delta_m=0.0802327 max|fill - expected|=0
fill_algebra,halt,546.tiff,2,ALL,True,m_kept=0.095344 m_out=0.0311021 delta_m=0.0642418 max|fill - expected|=0
fill_algebra,halt,549.tiff,0,ALL,True,m_kept=0.149013 m_out=0.0449507 delta_m=0.104063 max|fill - expected|=0
fill_algebra,halt,549.tiff,1,ALL,True,m_kept=0.15876 m_out=0.0409422 delta_m=0.117818 max|fill - expected|=0
fill_algebra,halt,549.tiff,2,ALL,True,m_kept=0.112367 m_out=0.0322823 delta_m=0.0800842 max|fill - expected|=0
fill_algebra,halt,402.tiff,0,ALL,True,m_kept=0.268451 m_out=0.105616 delta_m=0.162835 max|fill - expected|=0
fill_algebra,halt,402.tiff,1,ALL,True,m_kept=0.257395 m_out=0.107094 delta_m=0.150301 max|fill - expected|=0
fill_algebra,halt,402.tiff,2,ALL,True,m_kept=0.198863 m_out=0.0639442 delta_m=0.134919 max|fill - expected|=0
fill_algebra,halt,403.tiff,0,ALL,True,m_kept=0.206841 m_out=0.0858204 delta_m=0.121021 max|fill - expected|=0
fill_algebra,halt,403.tiff,1,ALL,True,m_kept=0.156668 m_out=0.0802973 delta_m=0.0763704 max|fill - expected|=0
fill_algebra,halt,403.tiff,2,ALL,True,m_kept=0.128289 m_out=0.042639 delta_m=0.0856498 max|fill - expected|=0
fill_algebra,halt,353.tiff,0,ALL,True,m_kept=0.0893713 m_out=0.0254072 delta_m=0.0639642 max|fill - expected|=0
fill_algebra,halt,353.tiff,1,ALL,True,m_kept=0.148292 m_out=0.0252788 delta_m=0.123013 max|fill - expected|=0
fill_algebra,halt,353.tiff,2,ALL,True,m_kept=0.137325 m_out=0.025758 delta_m=0.111567 max|fill - expected|=0
fill_algebra,halt,364.tiff,0,ALL,True,m_kept=0.0721538 m_out=0.0251495 delta_m=0.0470043 max|fill - expected|=0
fill_algebra,halt,364.tiff,1,ALL,True,m_kept=0.101194 m_out=0.021169 delta_m=0.0800251 max|fill - expected|=0
fill_algebra,halt,364.tiff,2,ALL,True,m_kept=0.0703403 m_out=0.0232548 delta_m=0.0470855 max|fill - expected|=0
fill_algebra,halt,400.tiff,0,ALL,True,m_kept=0.140378 m_out=0.0359226 delta_m=0.104455 max|fill - expected|=0
fill_algebra,halt,400.tiff,1,ALL,True,m_kept=0.15317 m_out=0.0373943 delta_m=0.115776 max|fill - expected|=0
fill_algebra,halt,400.tiff,2,ALL,True,m_kept=0.12217 m_out=0.0445413 delta_m=0.0776283 max|fill - expected|=0
fill_algebra,halt,401.tiff,0,ALL,True,m_kept=0.109703 m_out=0.0271582 delta_m=0.0825446 max|fill - expected|=0
fill_algebra,halt,401.tiff,1,ALL,True,m_kept=0.127431 m_out=0.0256146 delta_m=0.101817 max|fill - expected|=0
fill_algebra,halt,401.tiff,2,ALL,True,m_kept=0.0969567 m_out=0.021755 delta_m=0.0752017 max|fill - expected|=0
fill_algebra,halt,404.tiff,0,ALL,True,m_kept=0.130991 m_out=0.0499935 delta_m=0.0809975 max|fill - expected|=0
fill_algebra,halt,404.tiff,1,ALL,True,m_kept=0.162891 m_out=0.0548255 delta_m=0.108065 max|fill - expected|=0
fill_algebra,halt,404.tiff,2,ALL,True,m_kept=0.114518 m_out=0.0298492 delta_m=0.0846692 max|fill - expected|=0
mass_to_shape_monotone_in_alpha,halt,300.tiff,0,ALL,True,-2.28 < 0 < 2.28 < 4.55
mass_to_shape_monotone_in_alpha,halt,300.tiff,1,ALL,True,-1.32 < 0 < 1.32 < 2.64
mass_to_shape_monotone_in_alpha,halt,300.tiff,2,ALL,True,-2.11 < 0 < 2.11 < 4.21
mass_to_shape_monotone_in_alpha,halt,301.tiff,0,ALL,True,-0.928 < 0 < 0.928 < 1.86
mass_to_shape_monotone_in_alpha,halt,301.tiff,1,ALL,True,-1.37 < 0 < 1.37 < 2.74
mass_to_shape_monotone_in_alpha,halt,301.tiff,2,ALL,True,-0.956 < 0 < 0.956 < 1.91
mass_to_shape_monotone_in_alpha,halt,322.tiff,0,ALL,True,-1.4 < 0 < 1.4 < 2.8
mass_to_shape_monotone_in_alpha,halt,322.tiff,1,ALL,True,-1.76 < 0 < 1.76 < 3.51
mass_to_shape_monotone_in_alpha,halt,322.tiff,2,ALL,True,-2.51 < 0 < 2.51 < 5.01
mass_to_shape_monotone_in_alpha,halt,337.tiff,0,ALL,True,-2.1 < 0 < 2.1 < 4.21
mass_to_shape_monotone_in_alpha,halt,337.tiff,1,ALL,True,-1.62 < 0 < 1.62 < 3.25
mass_to_shape_monotone_in_alpha,halt,337.tiff,2,ALL,True,-1.35 < 0 < 1.35 < 2.7
mass_to_shape_monotone_in_alpha,halt,339.tiff,0,ALL,True,-1.15 < 0 < 1.15 < 2.29
mass_to_shape_monotone_in_alpha,halt,339.tiff,1,ALL,True,-1.29 < 0 < 1.29 < 2.57
mass_to_shape_monotone_in_alpha,halt,339.tiff,2,ALL,True,-2.49 < 0 < 2.49 < 4.98
mass_to_shape_monotone_in_alpha,halt,343.tiff,0,ALL,True,-1.39 < 0 < 1.39 < 2.78
mass_to_shape_monotone_in_alpha,halt,343.tiff,1,ALL,True,-1.05 < 0 < 1.05 < 2.1
mass_to_shape_monotone_in_alpha,halt,343.tiff,2,ALL,True,-2.13 < 0 < 2.13 < 4.25
mass_to_shape_monotone_in_alpha,halt,344.tiff,0,ALL,True,-1.7 < 0 < 1.7 < 3.41
mass_to_shape_monotone_in_alpha,halt,344.tiff,1,ALL,True,-1.84 < 0 < 1.84 < 3.68
mass_to_shape_monotone_in_alpha,halt,344.tiff,2,ALL,True,-1.67 < 0 < 1.67 < 3.34
mass_to_shape_monotone_in_alpha,halt,201.tiff,0,ALL,True,-1.16 < 0 < 1.16 < 2.33
mass_to_shape_monotone_in_alpha,halt,201.tiff,1,ALL,True,-1.09 < 0 < 1.09 < 2.17
mass_to_shape_monotone_in_alpha,halt,201.tiff,2,ALL,True,-1.39 < 0 < 1.39 < 2.78
mass_to_shape_monotone_in_alpha,halt,233.tiff,0,ALL,True,-1.94 < 0 < 1.94 < 3.88
mass_to_shape_monotone_in_alpha,halt,233.tiff,1,ALL,True,-2.08 < 0 < 2.08 < 4.16
mass_to_shape_monotone_in_alpha,halt,233.tiff,2,ALL,True,-1.56 < 0 < 1.56 < 3.12
mass_to_shape_monotone_in_alpha,halt,211.tiff,0,ALL,True,-1.99 < 0 < 1.99 < 3.97
mass_to_shape_monotone_in_alpha,halt,211.tiff,1,ALL,True,-1.53 < 0 < 1.53 < 3.06
mass_to_shape_monotone_in_alpha,halt,211.tiff,2,ALL,True,-1.58 < 0 < 1.58 < 3.16
mass_to_shape_monotone_in_alpha,halt,220.tiff,0,ALL,True,-1.46 < 0 < 1.46 < 2.93
mass_to_shape_monotone_in_alpha,halt,220.tiff,1,ALL,True,-0.984 < 0 < 0.984 < 1.97
mass_to_shape_monotone_in_alpha,halt,220.tiff,2,ALL,True,-1.76 < 0 < 1.76 < 3.51
mass_to_shape_monotone_in_alpha,halt,230.tiff,0,ALL,True,-1.54 < 0 < 1.54 < 3.08
mass_to_shape_monotone_in_alpha,halt,230.tiff,1,ALL,True,-2.04 < 0 < 2.04 < 4.08
mass_to_shape_monotone_in_alpha,halt,230.tiff,2,ALL,True,-1.22 < 0 < 1.22 < 2.44
mass_to_shape_monotone_in_alpha,halt,235.tiff,0,ALL,True,-1.12 < 0 < 1.12 < 2.25
mass_to_shape_monotone_in_alpha,halt,235.tiff,1,ALL,True,-1.24 < 0 < 1.24 < 2.49
mass_to_shape_monotone_in_alpha,halt,235.tiff,2,ALL,True,-1.8 < 0 < 1.8 < 3.6
mass_to_shape_monotone_in_alpha,halt,242.tiff,0,ALL,True,-1.29 < 0 < 1.29 < 2.59
mass_to_shape_monotone_in_alpha,halt,242.tiff,1,ALL,True,-1.4 < 0 < 1.4 < 2.79
mass_to_shape_monotone_in_alpha,halt,242.tiff,2,ALL,True,-0.837 < 0 < 0.837 < 1.67
mass_to_shape_monotone_in_alpha,halt,245.tiff,0,ALL,True,-0.826 < 0 < 0.826 < 1.65
mass_to_shape_monotone_in_alpha,halt,245.tiff,1,ALL,True,-0.58 < 0 < 0.58 < 1.16
mass_to_shape_monotone_in_alpha,halt,245.tiff,2,ALL,True,-0.912 < 0 < 0.912 < 1.82
mass_to_shape_monotone_in_alpha,halt,246.tiff,0,ALL,True,-1.4 < 0 < 1.4 < 2.8
mass_to_shape_monotone_in_alpha,halt,246.tiff,1,ALL,True,-1.11 < 0 < 1.11 < 2.22
mass_to_shape_monotone_in_alpha,halt,246.tiff,2,ALL,True,-1.44 < 0 < 1.44 < 2.88
mass_to_shape_monotone_in_alpha,halt,249.tiff,0,ALL,True,-1.9 < 0 < 1.9 < 3.8
mass_to_shape_monotone_in_alpha,halt,249.tiff,1,ALL,True,-1.11 < 0 < 1.11 < 2.22
mass_to_shape_monotone_in_alpha,halt,249.tiff,2,ALL,True,-1.74 < 0 < 1.74 < 3.49
mass_to_shape_monotone_in_alpha,halt,284.tiff,0,ALL,True,-2.09 < 0 < 2.09 < 4.17
mass_to_shape_monotone_in_alpha,halt,284.tiff,1,ALL,True,-1.75 < 0 < 1.75 < 3.49
mass_to_shape_monotone_in_alpha,halt,284.tiff,2,ALL,True,-1.49 < 0 < 1.49 < 2.97
mass_to_shape_monotone_in_alpha,halt,289.tiff,0,ALL,True,-0.726 < 0 < 0.726 < 1.45
mass_to_shape_monotone_in_alpha,halt,289.tiff,1,ALL,True,-1.04 < 0 < 1.04 < 2.09
mass_to_shape_monotone_in_alpha,halt,289.tiff,2,ALL,True,-1.18 < 0 < 1.18 < 2.35
mass_to_shape_monotone_in_alpha,halt,291.tiff,0,ALL,True,-0.831 < 0 < 0.831 < 1.66
mass_to_shape_monotone_in_alpha,halt,291.tiff,1,ALL,True,-0.967 < 0 < 0.967 < 1.93
mass_to_shape_monotone_in_alpha,halt,291.tiff,2,ALL,True,-1.6 < 0 < 1.6 < 3.19
mass_to_shape_monotone_in_alpha,halt,293.tiff,0,ALL,True,-1.65 < 0 < 1.65 < 3.3
mass_to_shape_monotone_in_alpha,halt,293.tiff,1,ALL,True,-1.41 < 0 < 1.41 < 2.82
mass_to_shape_monotone_in_alpha,halt,293.tiff,2,ALL,True,-1.5 < 0 < 1.5 < 3.01
mass_to_shape_monotone_in_alpha,halt,459.tiff,0,ALL,True,-1.78 < 0 < 1.78 < 3.55
mass_to_shape_monotone_in_alpha,halt,459.tiff,1,ALL,True,-1.32 < 0 < 1.32 < 2.64
mass_to_shape_monotone_in_alpha,halt,459.tiff,2,ALL,True,-1.35 < 0 < 1.35 < 2.7
mass_to_shape_monotone_in_alpha,halt,460.tiff,0,ALL,True,-1.55 < 0 < 1.55 < 3.09
mass_to_shape_monotone_in_alpha,halt,460.tiff,1,ALL,True,-1.92 < 0 < 1.92 < 3.84
mass_to_shape_monotone_in_alpha,halt,460.tiff,2,ALL,True,-1.68 < 0 < 1.68 < 3.37
mass_to_shape_monotone_in_alpha,halt,410.tiff,0,ALL,True,-0.961 < 0 < 0.961 < 1.92
mass_to_shape_monotone_in_alpha,halt,410.tiff,1,ALL,True,-1.02 < 0 < 1.02 < 2.05
mass_to_shape_monotone_in_alpha,halt,410.tiff,2,ALL,True,-1.17 < 0 < 1.17 < 2.34
mass_to_shape_monotone_in_alpha,halt,425.tiff,0,ALL,True,-1.54 < 0 < 1.54 < 3.08
mass_to_shape_monotone_in_alpha,halt,425.tiff,1,ALL,True,-1.19 < 0 < 1.19 < 2.38
mass_to_shape_monotone_in_alpha,halt,425.tiff,2,ALL,True,-1.2 < 0 < 1.2 < 2.41
mass_to_shape_monotone_in_alpha,halt,435.tiff,0,ALL,True,-1.39 < 0 < 1.39 < 2.78
mass_to_shape_monotone_in_alpha,halt,435.tiff,1,ALL,True,-1.28 < 0 < 1.28 < 2.57
mass_to_shape_monotone_in_alpha,halt,435.tiff,2,ALL,True,-1.29 < 0 < 1.29 < 2.59
mass_to_shape_monotone_in_alpha,halt,462.tiff,0,ALL,True,-1.61 < 0 < 1.61 < 3.21
mass_to_shape_monotone_in_alpha,halt,462.tiff,1,ALL,True,-1.2 < 0 < 1.2 < 2.4
mass_to_shape_monotone_in_alpha,halt,462.tiff,2,ALL,True,-1.71 < 0 < 1.71 < 3.42
mass_to_shape_monotone_in_alpha,halt,499.tiff,0,ALL,True,-2.06 < 0 < 2.06 < 4.11
mass_to_shape_monotone_in_alpha,halt,499.tiff,1,ALL,True,-2.15 < 0 < 2.15 < 4.31
mass_to_shape_monotone_in_alpha,halt,499.tiff,2,ALL,True,-1.3 < 0 < 1.3 < 2.6
mass_to_shape_monotone_in_alpha,halt,013.tiff,0,ALL,True,-1.51 < 0 < 1.51 < 3.02
mass_to_shape_monotone_in_alpha,halt,013.tiff,1,ALL,True,-2.42 < 0 < 2.42 < 4.83
mass_to_shape_monotone_in_alpha,halt,013.tiff,2,ALL,True,-1.24 < 0 < 1.24 < 2.47
mass_to_shape_monotone_in_alpha,halt,094.tiff,0,ALL,True,-1.69 < 0 < 1.69 < 3.38
mass_to_shape_monotone_in_alpha,halt,094.tiff,1,ALL,True,-1.4 < 0 < 1.4 < 2.8
mass_to_shape_monotone_in_alpha,halt,094.tiff,2,ALL,True,-1.33 < 0 < 1.33 < 2.66
mass_to_shape_monotone_in_alpha,halt,007.tiff,0,ALL,True,-1.14 < 0 < 1.14 < 2.27
mass_to_shape_monotone_in_alpha,halt,007.tiff,1,ALL,True,-1.2 < 0 < 1.2 < 2.4
mass_to_shape_monotone_in_alpha,halt,007.tiff,2,ALL,True,-1.91 < 0 < 1.91 < 3.83
mass_to_shape_monotone_in_alpha,halt,072.tiff,0,ALL,True,-1.71 < 0 < 1.71 < 3.42
mass_to_shape_monotone_in_alpha,halt,072.tiff,1,ALL,True,-1.53 < 0 < 1.53 < 3.06
mass_to_shape_monotone_in_alpha,halt,072.tiff,2,ALL,True,-1.87 < 0 < 1.87 < 3.74
mass_to_shape_monotone_in_alpha,halt,100.tiff,0,ALL,True,-1.23 < 0 < 1.23 < 2.47
mass_to_shape_monotone_in_alpha,halt,100.tiff,1,ALL,True,-1.75 < 0 < 1.75 < 3.51
mass_to_shape_monotone_in_alpha,halt,100.tiff,2,ALL,True,-2.03 < 0 < 2.03 < 4.05
mass_to_shape_monotone_in_alpha,halt,123.tiff,0,ALL,True,-1.23 < 0 < 1.23 < 2.47
mass_to_shape_monotone_in_alpha,halt,123.tiff,1,ALL,True,-1.49 < 0 < 1.49 < 2.98
mass_to_shape_monotone_in_alpha,halt,123.tiff,2,ALL,True,-1.85 < 0 < 1.85 < 3.7
mass_to_shape_monotone_in_alpha,halt,128.tiff,0,ALL,True,-1.07 < 0 < 1.07 < 2.14
mass_to_shape_monotone_in_alpha,halt,128.tiff,1,ALL,True,-0.983 < 0 < 0.983 < 1.97
mass_to_shape_monotone_in_alpha,halt,128.tiff,2,ALL,True,-3.28 < 0 < 3.28 < 6.56
mass_to_shape_monotone_in_alpha,halt,529.tiff,0,ALL,True,-1.31 < 0 < 1.31 < 2.63
mass_to_shape_monotone_in_alpha,halt,529.tiff,1,ALL,True,-1.78 < 0 < 1.78 < 3.55
mass_to_shape_monotone_in_alpha,halt,529.tiff,2,ALL,True,-1.5 < 0 < 1.5 < 3.01
mass_to_shape_monotone_in_alpha,halt,548.tiff,0,ALL,True,-1.84 < 0 < 1.84 < 3.68
mass_to_shape_monotone_in_alpha,halt,548.tiff,1,ALL,True,-1.77 < 0 < 1.77 < 3.55
mass_to_shape_monotone_in_alpha,halt,548.tiff,2,ALL,True,-1.9 < 0 < 1.9 < 3.8
mass_to_shape_monotone_in_alpha,halt,509.tiff,0,ALL,True,-1.12 < 0 < 1.12 < 2.24
mass_to_shape_monotone_in_alpha,halt,509.tiff,1,ALL,True,-1.56 < 0 < 1.56 < 3.12
mass_to_shape_monotone_in_alpha,halt,509.tiff,2,ALL,True,-1.16 < 0 < 1.16 < 2.32
mass_to_shape_monotone_in_alpha,halt,524.tiff,0,ALL,True,-1.38 < 0 < 1.38 < 2.77
mass_to_shape_monotone_in_alpha,halt,524.tiff,1,ALL,True,-1.49 < 0 < 1.49 < 2.98
mass_to_shape_monotone_in_alpha,halt,524.tiff,2,ALL,True,-1.72 < 0 < 1.72 < 3.43
mass_to_shape_monotone_in_alpha,halt,527.tiff,0,ALL,True,-1.65 < 0 < 1.65 < 3.29
mass_to_shape_monotone_in_alpha,halt,527.tiff,1,ALL,True,-1.37 < 0 < 1.37 < 2.75
mass_to_shape_monotone_in_alpha,halt,527.tiff,2,ALL,True,-1.35 < 0 < 1.35 < 2.71
mass_to_shape_monotone_in_alpha,halt,546.tiff,0,ALL,True,-2.02 < 0 < 2.02 < 4.05
mass_to_shape_monotone_in_alpha,halt,546.tiff,1,ALL,True,-1.8 < 0 < 1.8 < 3.61
mass_to_shape_monotone_in_alpha,halt,546.tiff,2,ALL,True,-1.53 < 0 < 1.53 < 3.07
mass_to_shape_monotone_in_alpha,halt,549.tiff,0,ALL,True,-1.47 < 0 < 1.47 < 2.95
mass_to_shape_monotone_in_alpha,halt,549.tiff,1,ALL,True,-2.29 < 0 < 2.29 < 4.59
mass_to_shape_monotone_in_alpha,halt,549.tiff,2,ALL,True,-1.13 < 0 < 1.13 < 2.26
mass_to_shape_monotone_in_alpha,halt,402.tiff,0,ALL,True,-1.76 < 0 < 1.76 < 3.52
mass_to_shape_monotone_in_alpha,halt,402.tiff,1,ALL,True,-1.9 < 0 < 1.9 < 3.81
mass_to_shape_monotone_in_alpha,halt,402.tiff,2,ALL,True,-1.73 < 0 < 1.73 < 3.46
mass_to_shape_monotone_in_alpha,halt,403.tiff,0,ALL,True,-1.53 < 0 < 1.53 < 3.05
mass_to_shape_monotone_in_alpha,halt,403.tiff,1,ALL,True,-0.992 < 0 < 0.992 < 1.98
mass_to_shape_monotone_in_alpha,halt,403.tiff,2,ALL,True,-1.25 < 0 < 1.25 < 2.51
mass_to_shape_monotone_in_alpha,halt,353.tiff,0,ALL,True,-1.06 < 0 < 1.06 < 2.13
mass_to_shape_monotone_in_alpha,halt,353.tiff,1,ALL,True,-1.78 < 0 < 1.78 < 3.56
mass_to_shape_monotone_in_alpha,halt,353.tiff,2,ALL,True,-1.69 < 0 < 1.69 < 3.38
mass_to_shape_monotone_in_alpha,halt,364.tiff,0,ALL,True,-1.18 < 0 < 1.18 < 2.35
mass_to_shape_monotone_in_alpha,halt,364.tiff,1,ALL,True,-2.32 < 0 < 2.32 < 4.64
mass_to_shape_monotone_in_alpha,halt,364.tiff,2,ALL,True,-1.34 < 0 < 1.34 < 2.68
mass_to_shape_monotone_in_alpha,halt,400.tiff,0,ALL,True,-1.22 < 0 < 1.22 < 2.45
mass_to_shape_monotone_in_alpha,halt,400.tiff,1,ALL,True,-2.3 < 0 < 2.3 < 4.6
mass_to_shape_monotone_in_alpha,halt,400.tiff,2,ALL,True,-1.71 < 0 < 1.71 < 3.42
mass_to_shape_monotone_in_alpha,halt,401.tiff,0,ALL,True,-2.11 < 0 < 2.11 < 4.22
mass_to_shape_monotone_in_alpha,halt,401.tiff,1,ALL,True,-1.7 < 0 < 1.7 < 3.41
mass_to_shape_monotone_in_alpha,halt,401.tiff,2,ALL,True,-1.3 < 0 < 1.3 < 2.59
mass_to_shape_monotone_in_alpha,halt,404.tiff,0,ALL,True,-1.09 < 0 < 1.09 < 2.17
mass_to_shape_monotone_in_alpha,halt,404.tiff,1,ALL,True,-1.29 < 0 < 1.29 < 2.57
mass_to_shape_monotone_in_alpha,halt,404.tiff,2,ALL,True,-1.13 < 0 < 1.13 < 2.26
ring_share_at_most_half,halt,300.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,300.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,300.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,301.tiff,0,ALL,True,max ring share=0.4826
ring_share_at_most_half,halt,301.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,301.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,322.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,322.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,322.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,337.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,337.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,337.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,339.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,339.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,339.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,343.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,343.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,343.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,344.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,344.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,344.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,201.tiff,0,ALL,True,max ring share=0.4964
ring_share_at_most_half,halt,201.tiff,1,ALL,True,max ring share=0.4988
ring_share_at_most_half,halt,201.tiff,2,ALL,True,max ring share=0.4991
ring_share_at_most_half,halt,233.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,233.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,233.tiff,2,ALL,True,max ring share=0.4999
ring_share_at_most_half,halt,211.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,211.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,211.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,220.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,220.tiff,1,ALL,True,max ring share=0.4877
ring_share_at_most_half,halt,220.tiff,2,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,230.tiff,0,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,230.tiff,1,ALL,True,max ring share=0.5000
ring_share_at_most_half,halt,230.tiff,2,ALL,True,max ring share=0.4973
