file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,z_at_rank,precision_at_budget
300.tiff,canine cutaneous mast cell tumor,300,14581,45,-0.02576,0.15795,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,180,85,18111,0.9715,84,2,0.0,0.9944444444444445,29.609,4288.0,7702.0,10102.0,11662.0,15168.0,,20,20,3,0,0.016666666666666666,4.4768656525434825,0.15
300.tiff,canine cutaneous mast cell tumor,300,14581,45,-0.02576,0.15795,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,180,85,18111,0.9715,84,2,0.0,0.9944444444444445,29.609,4288.0,7702.0,10102.0,11662.0,15168.0,,30,30,3,0,0.016666666666666666,4.439001923706717,0.1
300.tiff,canine cutaneous mast cell tumor,300,14581,45,-0.02576,0.15795,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,180,85,18111,0.9715,84,2,0.0,0.9944444444444445,29.609,4288.0,7702.0,10102.0,11662.0,15168.0,,50,50,3,0,0.016666666666666666,4.368468422159013,0.06
301.tiff,canine cutaneous mast cell tumor,301,14969,41,-0.00972,0.17026,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17843,0.961,106,2,0.0,0.9631336405529954,29.609,5946.0,10287.0,13058.0,15371.0,,,10,10,0,0,0.0,3.8191852700928837,0.0
301.tiff,canine cutaneous mast cell tumor,301,14969,41,-0.00972,0.17026,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17843,0.961,106,2,0.0,0.9631336405529954,29.609,5946.0,10287.0,13058.0,15371.0,,,20,20,0,1,0.0,3.690397238179025,0.0
301.tiff,canine cutaneous mast cell tumor,301,14969,41,-0.00972,0.17026,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17843,0.961,106,2,0.0,0.9631336405529954,29.609,5946.0,10287.0,13058.0,15371.0,,,30,30,0,1,0.0,3.661993405960291,0.0
301.tiff,canine cutaneous mast cell tumor,301,14969,41,-0.00972,0.17026,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,217,109,17843,0.961,106,2,0.0,0.9631336405529954,29.609,5946.0,10287.0,13058.0,15371.0,,,50,50,0,1,0.0,3.6026651263433065,0.0
402.tiff,human neuroendocrine tumor,402,20254,29,-0.01458,0.20887,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17731,0.9651,79,2,0.0,0.9807692307692307,33.139,717.0,3364.0,6903.0,8385.0,,,10,10,3,4,0.028846153846153848,3.81864919793999,0.3
402.tiff,human neuroendocrine tumor,402,20254,29,-0.01458,0.20887,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17731,0.9651,79,2,0.0,0.9807692307692307,33.139,717.0,3364.0,6903.0,8385.0,,,20,20,5,4,0.04807692307692308,3.7357851557246677,0.25
402.tiff,human neuroendocrine tumor,402,20254,29,-0.01458,0.20887,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17731,0.9651,79,2,0.0,0.9807692307692307,33.139,717.0,3364.0,6903.0,8385.0,,,30,30,7,6,0.0673076923076923,3.6422517349115107,0.23333333333333334
402.tiff,human neuroendocrine tumor,402,20254,29,-0.01458,0.20887,0.22632094805310524,tm_score_deep_floor,score,True,-1.5,True,False,104,79,17731,0.9651,79,2,0.0,0.9807692307692307,33.139,717.0,3364.0,6903.0,8385.0,,,50,50,13,7,0.125,3.595932911252265,0.26
403.tiff,human neuroendocrine tumor,403,20356,51,-0.01486,0.17183,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,16270,0.9352,41,2,0.0,1.0,33.06,1378.0,4158.0,5151.0,6240.0,9616.0,9616.0,10,10,1,0,0.019230769230769232,4.525005478679637,0.1
403.tiff,human neuroendocrine tumor,403,20356,51,-0.01486,0.17183,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,16270,0.9352,41,2,0.0,1.0,33.06,1378.0,4158.0,5151.0,6240.0,9616.0,9616.0,20,20,1,0,0.019230769230769232,4.459624509011493,0.05
403.tiff,human neuroendocrine tumor,403,20356,51,-0.01486,0.17183,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,16270,0.9352,41,2,0.0,1.0,33.06,1378.0,4158.0,5151.0,6240.0,9616.0,9616.0,30,30,2,0,0.038461538461538464,4.409526050931093,0.06666666666666667
403.tiff,human neuroendocrine tumor,403,20356,51,-0.01486,0.17183,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,16270,0.9352,41,2,0.0,1.0,33.06,1378.0,4158.0,5151.0,6240.0,9616.0,9616.0,50,50,2,0,0.038461538461538464,4.338499036478488,0.04
459.tiff,canine soft tissue sarcoma,459,22441,33,-0.02139,0.20655,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,18087,0.9668,90,2,0.0,1.0,30.222,2584.0,6455.0,8501.0,9391.0,12849.0,13323.0,10,10,2,0,0.015384615384615385,3.8212697591408724,0.2
459.tiff,canine soft tissue sarcoma,459,22441,33,-0.02139,0.20655,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,18087,0.9668,90,2,0.0,1.0,30.222,2584.0,6455.0,8501.0,9391.0,12849.0,13323.0,20,20,2,0,0.015384615384615385,3.727667955127236,0.1
459.tiff,canine soft tissue sarcoma,459,22441,33,-0.02139,0.20655,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,18087,0.9668,90,2,0.0,1.0,30.222,2584.0,6455.0,8501.0,9391.0,12849.0,13323.0,30,30,2,1,0.015384615384615385,3.6794663503486205,0.06666666666666667
459.tiff,canine soft tissue sarcoma,459,22441,33,-0.02139,0.20655,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,18087,0.9668,90,2,0.0,1.0,30.222,2584.0,6455.0,8501.0,9391.0,12849.0,13323.0,50,50,4,3,0.03076923076923077,3.6323621647379376,0.08
460.tiff,canine soft tissue sarcoma,460,22577,47,-0.03469,0.19249,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,15890,0.9387,40,2,0.0,1.0,30.222,1187.0,3804.0,5484.0,7460.0,8008.0,8008.0,10,10,0,0,0.0,4.014967333918979,0.0
460.tiff,canine soft tissue sarcoma,460,22577,47,-0.03469,0.19249,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,15890,0.9387,40,2,0.0,1.0,30.222,1187.0,3804.0,5484.0,7460.0,8008.0,8008.0,20,20,0,0,0.0,3.948314331703012,0.0
460.tiff,canine soft tissue sarcoma,460,22577,47,-0.03469,0.19249,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,15890,0.9387,40,2,0.0,1.0,30.222,1187.0,3804.0,5484.0,7460.0,8008.0,8008.0,30,30,1,1,0.02857142857142857,3.917968559047205,0.03333333333333333
460.tiff,canine soft tissue sarcoma,460,22577,47,-0.03469,0.19249,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,15890,0.9387,40,2,0.0,1.0,30.222,1187.0,3804.0,5484.0,7460.0,8008.0,8008.0,50,50,4,2,0.11428571428571428,3.8521039356634885,0.08
529.tiff,human melanoma,529,24918,37,-0.0407,0.19545,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,16788,0.9485,25,2,0.0,1.0,33.064,2880.0,4622.0,5175.0,6217.0,6217.0,6217.0,10,10,0,0,0.0,4.061410368317467,0.0
529.tiff,human melanoma,529,24918,37,-0.0407,0.19545,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,16788,0.9485,25,2,0.0,1.0,33.064,2880.0,4622.0,5175.0,6217.0,6217.0,6217.0,20,20,0,0,0.0,4.019542006962644,0.0
529.tiff,human melanoma,529,24918,37,-0.0407,0.19545,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,16788,0.9485,25,2,0.0,1.0,33.064,2880.0,4622.0,5175.0,6217.0,6217.0,6217.0,30,30,0,0,0.0,3.986556236317934,0.0
529.tiff,human melanoma,529,24918,37,-0.0407,0.19545,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,16788,0.9485,25,2,0.0,1.0,33.064,2880.0,4622.0,5175.0,6217.0,6217.0,6217.0,50,50,0,1,0.0,3.927059925864087,0.0
548.tiff,human melanoma,548,25804,29,-0.03257,0.24573,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,18053,0.9662,116,2,0.0,0.9915966386554622,32.975,1605.0,5245.0,9081.0,11529.0,17272.0,,10,10,2,0,0.008403361344537815,3.6785017440753247,0.2
548.tiff,human melanoma,548,25804,29,-0.03257,0.24573,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,18053,0.9662,116,2,0.0,0.9915966386554622,32.975,1605.0,5245.0,9081.0,11529.0,17272.0,,20,20,2,2,0.008403361344537815,3.604533479223635,0.1
548.tiff,human melanoma,548,25804,29,-0.03257,0.24573,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,18053,0.9662,116,2,0.0,0.9915966386554622,32.975,1605.0,5245.0,9081.0,11529.0,17272.0,,30,30,2,2,0.008403361344537815,3.5748193627812848,0.06666666666666667
548.tiff,human melanoma,548,25804,29,-0.03257,0.24573,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,18053,0.9662,116,2,0.0,0.9915966386554622,32.975,1605.0,5245.0,9081.0,11529.0,17272.0,,50,50,5,3,0.02100840336134454,3.526938695989146,0.1
