file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,z_at_rank,precision_at_budget
245.tiff,canine lymphosarcoma,245,6274,47,0.26998,0.15005,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,89,70,19191,0.9819,66,2,0.0,1.0,30.222,1598.0,6083.0,8883.0,10235.0,13601.0,13601.0,30,30,2,1,0.02247191011235955,6.1009578816512215,0.06666666666666667
245.tiff,canine lymphosarcoma,245,6274,47,0.26998,0.15005,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,89,70,19191,0.9819,66,2,0.0,1.0,30.222,1598.0,6083.0,8883.0,10235.0,13601.0,13601.0,50,50,3,2,0.033707865168539325,5.869277239081693,0.06
246.tiff,canine lymphosarcoma,246,6548,41,0.13293,0.15407,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,115,123,17573,0.9555,122,2,0.0,1.0,30.222,90.0,313.0,485.0,746.0,1265.0,1473.0,10,10,10,0,0.08695652173913043,11.729919860384884,1.0
246.tiff,canine lymphosarcoma,246,6548,41,0.13293,0.15407,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,115,123,17573,0.9555,122,2,0.0,1.0,30.222,90.0,313.0,485.0,746.0,1265.0,1473.0,20,20,19,1,0.16521739130434782,10.69370340153391,0.95
246.tiff,canine lymphosarcoma,246,6548,41,0.13293,0.15407,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,115,123,17573,0.9555,122,2,0.0,1.0,30.222,90.0,313.0,485.0,746.0,1265.0,1473.0,30,30,29,1,0.25217391304347825,9.967543041033704,0.9666666666666667
246.tiff,canine lymphosarcoma,246,6548,41,0.13293,0.15407,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,115,123,17573,0.9555,122,2,0.0,1.0,30.222,90.0,313.0,485.0,746.0,1265.0,1473.0,50,50,42,2,0.3652173913043478,8.918592044098604,0.84
300.tiff,canine cutaneous mast cell tumor,300,14581,45,0.22028,0.3931,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,180,85,17792,0.9655,85,2,0.0,1.0,29.609,219.0,1449.0,3028.0,4142.0,9474.0,11087.0,10,10,8,1,0.044444444444444446,8.032009114503783,0.8
300.tiff,canine cutaneous mast cell tumor,300,14581,45,0.22028,0.3931,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,180,85,17792,0.9655,85,2,0.0,1.0,29.609,219.0,1449.0,3028.0,4142.0,9474.0,11087.0,20,20,14,3,0.07777777777777778,7.289249430925383,0.7
300.tiff,canine cutaneous mast cell tumor,300,14581,45,0.22028,0.3931,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,180,85,17792,0.9655,85,2,0.0,1.0,29.609,219.0,1449.0,3028.0,4142.0,9474.0,11087.0,30,30,23,3,0.12777777777777777,7.12422265540793,0.7666666666666667
300.tiff,canine cutaneous mast cell tumor,300,14581,45,0.22028,0.3931,0.2533008895448562,tm_score_deep_floor,score,True,-1.5,True,False,180,85,17792,0.9655,85,2,0.0,1.0,29.609,219.0,1449.0,3028.0,4142.0,9474.0,11087.0,50,50,36,5,0.2,6.775010100606589,0.72
