file_name,seed_index,tumor_type,z,recall,mitoses_lost,n_kept,coverage_frac,cut_vs_z1_pct
300.tiff,1,canine cutaneous mast cell tumor,3.2,0.95,9,4182,0.3006002833533974,83.27133085323413
300.tiff,1,canine cutaneous mast cell tumor,3.3,0.9333333333333333,12,3648,0.2656233365272011,85.40741629665187
300.tiff,1,canine cutaneous mast cell tumor,3.4,0.9277777777777778,13,3200,0.23510142577533188,87.19948797951918
300.tiff,1,canine cutaneous mast cell tumor,3.5,0.8944444444444445,19,2799,0.2088052477704346,88.80355214208568
300.tiff,1,canine cutaneous mast cell tumor,3.6,0.8722222222222222,23,2452,0.18514605803012063,90.19160766430657
300.tiff,1,canine cutaneous mast cell tumor,3.7,0.8611111111111112,25,2130,0.16215021005822666,91.47965918636746
300.tiff,1,canine cutaneous mast cell tumor,3.8,0.8444444444444444,28,1834,0.14066940192778582,92.66370654826193
300.tiff,1,canine cutaneous mast cell tumor,3.9,0.8166666666666667,33,1563,0.12082647470702405,93.7477499099964
300.tiff,1,canine cutaneous mast cell tumor,4.0,0.7722222222222223,41,1337,0.1042347410919752,94.65178607144286
300.tiff,1,canine cutaneous mast cell tumor,4.1,0.7444444444444445,46,1159,0.09087782227354249,95.3638145525821
300.tiff,1,canine cutaneous mast cell tumor,4.2,0.7333333333333333,48,1003,0.07886396580104661,95.98783951358054
300.tiff,1,canine cutaneous mast cell tumor,4.3,0.6888888888888889,56,868,0.0686435889246493,96.52786111444458
300.tiff,1,canine cutaneous mast cell tumor,4.4,0.6444444444444445,64,746,0.05919301607580113,97.0158806352254
300.tiff,1,canine cutaneous mast cell tumor,4.5,0.6055555555555555,71,643,0.0510773161683414,97.42789711588463
300.tiff,1,canine cutaneous mast cell tumor,4.6,0.5611111111111111,79,537,0.04324824542007551,97.85191407656306
300.tiff,1,canine cutaneous mast cell tumor,4.7,0.5277777777777778,85,469,0.038129867577328454,98.12392495699828
300.tiff,1,canine cutaneous mast cell tumor,4.8,0.4722222222222222,95,390,0.03194686714329001,98.4399375975039
300.tiff,1,canine cutaneous mast cell tumor,4.9,0.46111111111111114,97,333,0.027475452259866185,98.66794671786872
300.tiff,1,canine cutaneous mast cell tumor,5.0,0.40555555555555556,107,279,0.023233340703797428,98.88395535821432
300.tiff,1,canine cutaneous mast cell tumor,5.1,0.37777777777777777,112,239,0.02012136697540722,99.04396175847033
300.tiff,1,canine cutaneous mast cell tumor,5.2,0.35555555555555557,116,213,0.017934795960985676,99.14796591863674
300.tiff,1,canine cutaneous mast cell tumor,5.3,0.3333333333333333,120,187,0.01564995209198339,99.25197007880315
300.tiff,1,canine cutaneous mast cell tumor,5.4,0.3111111111111111,124,157,0.01330778239114234,99.37197487899516
300.tiff,1,canine cutaneous mast cell tumor,5.5,0.2722222222222222,131,129,0.01085915043117215,99.48397935917437
300.tiff,1,canine cutaneous mast cell tumor,5.6,0.25,135,106,0.008893693339557281,99.57598303932157
300.tiff,1,canine cutaneous mast cell tumor,5.7,0.21666666666666667,141,89,0.007501494566330082,99.64398575943038
300.tiff,1,canine cutaneous mast cell tumor,5.8,0.19444444444444445,145,76,0.006461440188683881,99.69598783951358
300.tiff,1,canine cutaneous mast cell tumor,5.9,0.18333333333333332,147,72,0.006133864006748069,99.71198847953919
300.tiff,1,canine cutaneous mast cell tumor,6.0,0.16111111111111112,151,60,0.005224840101876193,99.75999039961599
300.tiff,1,canine cutaneous mast cell tumor,6.1,0.13333333333333333,156,47,0.0041356492969396195,99.81199247969919
300.tiff,1,canine cutaneous mast cell tumor,6.2,0.1111111111111111,160,38,0.003316708842100091,99.84799391975679
300.tiff,1,canine cutaneous mast cell tumor,6.3,0.09444444444444444,163,33,0.002890859805583536,99.86799471978878
300.tiff,1,canine cutaneous mast cell tumor,6.4,0.08333333333333333,165,21,0.001834426618840544,99.9159966398656
300.tiff,1,canine cutaneous mast cell tumor,6.5,0.07222222222222222,167,18,0.0015805550778402902,99.9279971198848
300.tiff,1,canine cutaneous mast cell tumor,6.6,0.06111111111111111,169,16,0.0014167669868723845,99.93599743989759
300.tiff,1,canine cutaneous mast cell tumor,6.7,0.05555555555555555,170,15,0.001318494132291641,99.93999759990399
300.tiff,1,canine cutaneous mast cell tumor,6.8,0.05,171,14,0.001228410682259293,99.9439977599104
300.tiff,1,canine cutaneous mast cell tumor,6.9,0.03888888888888889,173,10,0.0008844556912266909,99.959998399936
300.tiff,1,canine cutaneous mast cell tumor,7.0,0.03333333333333333,174,7,0.0006223947456780417,99.9719988799552
300.tiff,1,canine cutaneous mast cell tumor,7.1,0.027777777777777776,175,6,0.0005405007001940889,99.9759990399616
300.tiff,1,canine cutaneous mast cell tumor,7.2,0.027777777777777776,175,6,0.0005405007001940889,99.9759990399616
300.tiff,1,canine cutaneous mast cell tumor,7.3,0.022222222222222223,176,5,0.000458606654710136,99.97999919996799
300.tiff,1,canine cutaneous mast cell tumor,7.4,0.022222222222222223,176,4,0.0003603338001293926,99.98399935997439
300.tiff,1,canine cutaneous mast cell tumor,7.5,0.016666666666666666,177,3,0.00028662915919383503,99.9879995199808
300.tiff,1,canine cutaneous mast cell tumor,7.6,0.011111111111111112,178,2,0.00018835630461309157,99.9919996799872
300.tiff,1,canine cutaneous mast cell tumor,7.7,0.005555555555555556,179,1,9.827285458074343e-05,99.9959998399936
300.tiff,1,canine cutaneous mast cell tumor,7.8,0.005555555555555556,179,1,9.827285458074343e-05,99.9959998399936
300.tiff,1,canine cutaneous mast cell tumor,7.9,0.005555555555555556,179,1,9.827285458074343e-05,99.9959998399936
300.tiff,1,canine cutaneous mast cell tumor,8.0,0.005555555555555556,179,1,9.827285458074343e-05,99.9959998399936
300.tiff,1,canine cutaneous mast cell tumor,8.1,0.005555555555555556,179,1,9.827285458074343e-05,99.9959998399936
300.tiff,1,canine cutaneous mast cell tumor,8.2,0.005555555555555556,179,1,9.827285458074343e-05,99.9959998399936
300.tiff,1,canine cutaneous mast cell tumor,8.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,8.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,8.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,8.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,8.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,8.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,8.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.0,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.1,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.2,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,9.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.0,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.1,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.2,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,10.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.0,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.1,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.2,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,11.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.0,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.1,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.2,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,12.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.0,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.1,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.2,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,13.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.0,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.1,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.2,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,14.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.0,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.1,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.2,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.3,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.4,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.5,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.6,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.7,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.8,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,15.9,0.0,180,0,0.0,100.0
300.tiff,1,canine cutaneous mast cell tumor,16.0,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,1.0,1.0,0,18702,0.942010826392813,0.0
300.tiff,2,canine cutaneous mast cell tumor,1.1,1.0,0,18285,0.9345584682537733,2.2297080526146984
300.tiff,2,canine cutaneous mast cell tumor,1.2,1.0,0,17928,0.9277694518831536,4.138594802694895
300.tiff,2,canine cutaneous mast cell tumor,1.3,1.0,0,17555,0.9211769812216953,6.133033900117635
300.tiff,2,canine cutaneous mast cell tumor,1.4,1.0,0,17172,0.9131349859551712,8.180943214629455
300.tiff,2,canine cutaneous mast cell tumor,1.5,1.0,0,16813,0.9053959986569377,10.100524008127476
300.tiff,2,canine cutaneous mast cell tumor,1.6,1.0,0,16410,0.8955605237943149,12.255373756817455
300.tiff,2,canine cutaneous mast cell tumor,1.7,1.0,0,16006,0.8855694502452727,14.415570527216337
300.tiff,2,canine cutaneous mast cell tumor,1.8,1.0,0,15604,0.8752753687279398,16.565073254197415
300.tiff,2,canine cutaneous mast cell tumor,1.9,1.0,0,15182,0.8639412328329608,18.821516415356644
300.tiff,2,canine cutaneous mast cell tumor,2.0,1.0,0,14777,0.8523122783742394,20.98706020746445
300.tiff,2,canine cutaneous mast cell tumor,2.1,1.0,0,14307,0.8380790932691284,23.500160410651272
300.tiff,2,canine cutaneous mast cell tumor,2.2,1.0,0,13888,0.8254100844327609,25.740562506683773
300.tiff,2,canine cutaneous mast cell tumor,2.3,1.0,0,13372,0.8081304408356469,28.49962570848038
300.tiff,2,canine cutaneous mast cell tumor,2.4,1.0,0,12902,0.7918662834025338,31.012725911667204
300.tiff,2,canine cutaneous mast cell tumor,2.5,1.0,0,12419,0.7749224053919039,33.595337397069834
300.tiff,2,canine cutaneous mast cell tumor,2.6,1.0,0,11912,0.7549975841256582,36.306277403486256
300.tiff,2,canine cutaneous mast cell tumor,2.7,1.0,0,11395,0.7345732091819603,39.07068762699176
300.tiff,2,canine cutaneous mast cell tumor,2.8,0.9888888888888889,2,10853,0.7129941281969387,41.96877339321997
300.tiff,2,canine cutaneous mast cell tumor,2.9,0.9833333333333333,3,10311,0.6894659689293992,44.86685915944819
300.tiff,2,canine cutaneous mast cell tumor,3.0,0.9777777777777777,4,9767,0.6638495115020187,47.77563896909422
300.tiff,2,canine cutaneous mast cell tumor,3.1,0.9777777777777777,4,9143,0.6328771834999877,51.1121805154529
300.tiff,2,canine cutaneous mast cell tumor,3.2,0.9777777777777777,4,8562,0.6028138794028286,54.21880012832852
300.tiff,2,canine cutaneous mast cell tumor,3.3,0.9555555555555556,8,7980,0.571579490455249,57.330766762913065
300.tiff,2,canine cutaneous mast cell tumor,3.4,0.9555555555555556,8,7408,0.5394852140300879,60.38926318040851
300.tiff,2,canine cutaneous mast cell tumor,3.5,0.9555555555555556,8,6841,0.5061461481135706,63.421024489359425
300.tiff,2,canine cutaneous mast cell tumor,3.6,0.95,9,6259,0.4705140489235028,66.53299112394396
300.tiff,2,canine cutaneous mast cell tumor,3.7,0.9444444444444444,10,5703,0.4348246239015961,69.50593519409689
300.tiff,2,canine cutaneous mast cell tumor,3.8,0.9333333333333333,12,5167,0.3990369260251087,72.37193883007164
300.tiff,2,canine cutaneous mast cell tumor,3.9,0.9222222222222223,14,4653,0.3639535169397833,75.12030798845043
300.tiff,2,canine cutaneous mast cell tumor,4.0,0.9222222222222223,14,4145,0.32858347869526405,77.83659501657577
300.tiff,2,canine cutaneous mast cell tumor,4.1,0.9166666666666666,15,3657,0.29399962328739077,80.44594161052294
300.tiff,2,canine cutaneous mast cell tumor,4.2,0.9,18,3248,0.2636578794355862,82.63287348946638
300.tiff,2,canine cutaneous mast cell tumor,4.3,0.8944444444444445,19,2843,0.23305407463823305,84.79841728157416
300.tiff,2,canine cutaneous mast cell tumor,4.4,0.8888888888888888,20,2505,0.20652040390143234,86.60571061918512
300.tiff,2,canine cutaneous mast cell tumor,4.5,0.8666666666666667,24,2177,0.18063369612395483,88.35953373970699
300.tiff,2,canine cutaneous mast cell tumor,4.6,0.8611111111111112,25,1852,0.15522197381028424,90.09731579510213
300.tiff,2,canine cutaneous mast cell tumor,4.7,0.8388888888888889,29,1588,0.13383943853442415,91.50892952625388
300.tiff,2,canine cutaneous mast cell tumor,4.8,0.8277777777777777,31,1353,0.114299519281953,92.7654796278473
300.tiff,2,canine cutaneous mast cell tumor,4.9,0.8166666666666667,33,1183,0.10050856202245535,93.67447331836168
300.tiff,2,canine cutaneous mast cell tumor,5.0,0.8055555555555556,35,1019,0.08690596106757077,94.5513848786226
300.tiff,2,canine cutaneous mast cell tumor,5.1,0.7944444444444444,37,877,0.07494943042691365,95.31066196128756
300.tiff,2,canine cutaneous mast cell tumor,5.2,0.7888888888888889,38,768,0.06562988805083983,95.89348732755855
300.tiff,2,canine cutaneous mast cell tumor,5.3,0.7833333333333333,39,657,0.05641680793389513,96.48700673724736
300.tiff,2,canine cutaneous mast cell tumor,5.4,0.7666666666666667,42,578,0.04974244322695297,96.9094214522511
300.tiff,2,canine cutaneous mast cell tumor,5.5,0.7333333333333333,48,502,0.04328919244281748,97.3157951021281
300.tiff,2,canine cutaneous mast cell tumor,5.6,0.7222222222222222,50,430,0.03722084367245657,97.70078066516949
300.tiff,2,canine cutaneous mast cell tumor,5.7,0.7111111111111111,52,379,0.032724860575387565,97.97347877232382
300.tiff,2,canine cutaneous mast cell tumor,5.8,0.7,54,337,0.029113333169545244,98.19805368409796
300.tiff,2,canine cutaneous mast cell tumor,5.9,0.6888888888888889,56,299,0.025878518372929104,98.40124050903647
300.tiff,2,canine cutaneous mast cell tumor,6.0,0.6777777777777778,58,276,0.023978576517701397,98.52422200834135
300.tiff,2,canine cutaneous mast cell tumor,6.1,0.65,63,248,0.02159545979411837,98.67393861619078
300.tiff,2,canine cutaneous mast cell tumor,6.2,0.6388888888888888,65,223,0.019466214611535596,98.80761415891348
300.tiff,2,canine cutaneous mast cell tumor,6.3,0.5944444444444444,73,195,0.017083097887952568,98.95733076676291
300.tiff,2,canine cutaneous mast cell tumor,6.4,0.5611111111111111,79,177,0.015510732214660672,99.05357715752326
300.tiff,2,canine cutaneous mast cell tumor,6.5,0.5333333333333333,84,159,0.013930177136820382,99.1498235482836
300.tiff,2,canine cutaneous mast cell tumor,6.6,0.5055555555555555,89,143,0.012521599554496393,99.23537589562613
300.tiff,2,canine cutaneous mast cell tumor,6.7,0.4777777777777778,94,124,0.010834582217526964,99.33696930809539
300.tiff,2,canine cutaneous mast cell tumor,6.8,0.45555555555555555,98,117,0.010244945090042503,99.37439846005775
300.tiff,2,canine cutaneous mast cell tumor,6.9,0.4388888888888889,101,108,0.009450572848848161,99.42252165543792
300.tiff,2,canine cutaneous mast cell tumor,7.0,0.3888888888888889,110,95,0.008230351571137263,99.49203293765373
300.tiff,2,canine cutaneous mast cell tumor,7.1,0.36666666666666664,114,84,0.007272191238975014,99.55085017645172
300.tiff,2,canine cutaneous mast cell tumor,7.2,0.3333333333333333,120,75,0.006469629593232276,99.59897337183189
300.tiff,2,canine cutaneous mast cell tumor,7.3,0.3055555555555556,125,67,0.005773530206618677,99.64174954550316
300.tiff,2,canine cutaneous mast cell tumor,7.4,0.2722222222222222,131,61,0.005314923551908541,99.6738316757566
300.tiff,2,canine cutaneous mast cell tumor,7.5,0.25555555555555554,134,55,0.004766233447166057,99.70591380601005
300.tiff,2,canine cutaneous mast cell tumor,7.6,0.25,135,53,0.0045860665471013605,99.71660784942787
300.tiff,2,canine cutaneous mast cell tumor,7.7,0.22777777777777777,139,48,0.00415202810603641,99.74334295797242
300.tiff,2,canine cutaneous mast cell tumor,7.8,0.20555555555555555,143,43,0.003775315496810227,99.77007806651696
300.tiff,2,canine cutaneous mast cell tumor,7.9,0.18888888888888888,146,40,0.0035132545512615776,99.78611913164367
300.tiff,2,canine cutaneous mast cell tumor,8.0,0.17777777777777778,148,37,0.0032511936057129285,99.8021601967704
300.tiff,2,canine cutaneous mast cell tumor,8.1,0.14444444444444443,154,30,0.002604230646389701,99.83958934873276
300.tiff,2,canine cutaneous mast cell tumor,8.2,0.1388888888888889,155,29,0.0025059577918089574,99.84493637044166
300.tiff,2,canine cutaneous mast cell tumor,8.3,0.1111111111111111,160,24,0.0020719193507440074,99.8716714789862
300.tiff,2,canine cutaneous mast cell tumor,8.4,0.10555555555555556,161,21,0.001801669000646963,99.88771254411293
300.tiff,2,canine cutaneous mast cell tumor,8.5,0.08333333333333333,165,17,0.0014659034141627561,99.90910063094857
300.tiff,2,canine cutaneous mast cell tumor,8.6,0.06666666666666667,168,13,0.0011301378276785494,99.9304887177842
300.tiff,2,canine cutaneous mast cell tumor,8.7,0.06111111111111111,169,12,0.0010400543776462013,99.9358357394931
300.tiff,2,canine cutaneous mast cell tumor,8.8,0.044444444444444446,172,9,0.0008025616457427381,99.95187680461981
300.tiff,2,canine cutaneous mast cell tumor,8.9,0.044444444444444446,172,9,0.0008025616457427381,99.95187680461981
300.tiff,2,canine cutaneous mast cell tumor,9.0,0.03888888888888889,173,8,0.0007042887911619946,99.95722382632873
300.tiff,2,canine cutaneous mast cell tumor,9.1,0.03333333333333333,174,7,0.0006223947456780417,99.96257084803764
300.tiff,2,canine cutaneous mast cell tumor,9.2,0.022222222222222223,176,5,0.00044222784561334547,99.97326489145546
300.tiff,2,canine cutaneous mast cell tumor,9.3,0.022222222222222223,176,4,0.000343954991032602,99.97861191316437
300.tiff,2,canine cutaneous mast cell tumor,9.4,0.011111111111111112,178,2,0.000171977495516301,99.98930595658219
300.tiff,2,canine cutaneous mast cell tumor,9.5,0.005555555555555556,179,1,9.827285458074343e-05,99.99465297829109
300.tiff,2,canine cutaneous mast cell tumor,9.6,0.005555555555555556,179,1,9.827285458074343e-05,99.99465297829109
300.tiff,2,canine cutaneous mast cell tumor,9.7,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,9.8,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,9.9,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.0,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.1,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.2,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.3,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.4,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.5,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.6,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.7,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.8,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,10.9,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.0,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.1,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.2,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.3,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.4,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.5,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.6,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.7,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.8,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,11.9,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.0,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.1,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.2,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.3,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.4,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.5,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.6,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.7,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.8,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,12.9,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.0,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.1,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.2,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.3,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.4,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.5,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.6,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.7,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.8,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,13.9,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.0,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.1,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.2,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.3,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.4,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.5,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.6,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.7,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.8,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,14.9,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.0,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.1,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.2,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.3,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.4,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.5,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.6,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.7,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.8,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,15.9,0.0,180,0,0.0,100.0
300.tiff,2,canine cutaneous mast cell tumor,16.0,0.0,180,0,0.0,100.0
