file_name,image_id,tumor_type,mpp,seed_ann_id,map_median,mad_scale,deep_floor,n_pool,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.27796,250,250,12,28,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.27796,500,500,14,35,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.27796,1000,1000,15,38,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.27796,2000,2000,15,44,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.27796,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,25,25,9,5,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,50,50,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,100,100,14,25,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,250,250,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,500,500,16,40,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,1000,1000,17,43,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,0.5,True,False,17,49,14330,0.8929,49,2,0.0,1.0,30.222,25.0,96.0,138.0,653.0,653.0,653.0,chromatin_od,0.27796,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,50,50,9,7,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,100,100,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,250,250,12,28,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,500,500,14,35,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,1000,1000,15,38,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,2000,2000,15,44,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.5842,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,25,25,9,5,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,50,50,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,100,100,14,25,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,250,250,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,500,500,16,40,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,1000,1000,17,43,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.0,True,False,17,49,12740,0.8378,49,2,0.0,1.0,30.222,25.0,96.0,138.0,652.0,652.0,652.0,chromatin_od,0.5842,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,50,50,9,7,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,100,100,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,250,250,12,28,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,500,500,14,35,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,1000,1000,15,38,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,2000,2000,15,44,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,0.89044,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,25,25,9,6,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,50,50,11,12,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,100,100,14,25,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,250,250,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,500,500,16,40,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,1000,1000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,1.5,True,False,17,49,10496,0.7384,49,2,0.0,1.0,30.222,24.0,95.0,136.0,645.0,645.0,645.0,chromatin_od,0.89044,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,50,50,9,7,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,100,100,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,250,250,12,28,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,500,500,14,35,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,1000,1000,15,38,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,2000,2000,15,44,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.0,True,False,17,49,7819,0.59,49,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.19668,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,25,25,9,6,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,50,50,11,12,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,100,100,14,25,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,250,250,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,500,500,16,40,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,1000,1000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.0,True,False,17,49,7819,0.59,49,2,0.0,1.0,30.222,24.0,94.0,134.0,633.0,633.0,633.0,chromatin_od,1.19668,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,50,50,9,7,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,100,100,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,250,250,12,28,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,500,500,14,35,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,1000,1000,15,38,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,2000,2000,15,44,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,2.5,True,False,17,49,5228,0.4178,48,1,0.0,1.0,30.222,44.0,265.0,2669.0,3539.0,3539.0,3539.0,tm_score,1.50291,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,25,25,9,6,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,50,50,11,12,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,100,100,14,25,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,250,250,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,500,500,16,40,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,1000,1000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,2000,2000,17,46,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,2.5,True,False,17,49,5228,0.4178,48,2,0.0,1.0,30.222,23.0,92.0,131.0,606.0,606.0,606.0,chromatin_od,1.50291,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,50,50,9,7,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,100,100,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,250,250,12,28,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,500,500,14,35,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,1000,1000,15,38,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,2000,2000,15,44,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,tm_score,score,True,3.0,True,False,17,49,3070,0.2556,48,1,0.0,0.9411764705882353,30.222,44.0,265.0,2669.0,,,,tm_score,1.80915,5000,3070,16,48,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,25,25,9,6,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,50,50,11,12,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,100,100,14,25,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,250,250,15,35,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,500,500,15,41,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,1000,1000,16,45,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,2000,2000,16,47,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02828,0.61248,-0.94699,15549,chromatin_od,od,True,3.0,True,False,17,49,3070,0.2556,48,2,0.0,0.9411764705882353,30.222,23.0,100.0,545.0,,,,chromatin_od,1.80915,5000,3070,16,48,0.9411764705882353
246.tiff,246,canine lymphosarcoma,0.2482,6548,-0.00565,0.19351,-0.29591,17397,tm_score,score,True,-1.0,True,False,115,123,17397,0.9505,121,2,0.0,1.0,30.222,142.0,825.0,1684.0,2591.0,7322.0,16288.0,tm_score,-0.19916,25,25,20,1,0.17391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,6548,-0.00565,0.19351,-0.29591,17397,tm_score,score,True,-1.0,True,False,115,123,17397,0.9505,121,2,0.0,1.0,30.222,142.0,825.0,1684.0,2591.0,7322.0,16288.0,tm_score,-0.19916,50,50,29,6,0.25217391304347825
246.tiff,246,canine lymphosarcoma,0.2482,6548,-0.00565,0.19351,-0.29591,17397,tm_score,score,True,-1.0,True,False,115,123,17397,0.9505,121,2,0.0,1.0,30.222,142.0,825.0,1684.0,2591.0,7322.0,16288.0,tm_score,-0.19916,100,100,48,13,0.41739130434782606
