rank_key,subset,domain,file_name,pair,K,delta_tp_s0,delta_tp_s1,delta_tp_s2,delta_tp_sum
tm_score,testing_35,canine cutaneous mast cell tumor,344.tiff,fill_alpha_0 - fill_alpha_1,20,-9,-8,-10,-27
tm_score,testing_35,canine cutaneous mast cell tumor,344.tiff,fill_alpha_0 - fill_alpha_1,30,-11,-12,-14,-37
tm_score,original_14,canine lung cancer,201.tiff,fill_alpha_0 - fill_alpha_1,10,-2,-2,-2,-6
tm_score,original_14,canine lung cancer,201.tiff,fill_alpha_0 - fill_alpha_1,20,-2,-1,-1,-4
tm_score,original_14,canine lung cancer,201.tiff,fill_alpha_0 - fill_alpha_1,30,-3,-2,1,-4
tm_score,original_14,canine lung cancer,233.tiff,fill_alpha_0 - fill_alpha_1,10,-4,0,-1,-5
tm_score,original_14,canine lung cancer,233.tiff,fill_alpha_0 - fill_alpha_1,20,-4,-1,0,-5
tm_score,original_14,canine lung cancer,233.tiff,fill_alpha_0 - fill_alpha_1,30,-3,-1,0,-4
tm_score,testing_35,canine lung cancer,211.tiff,fill_alpha_0 - fill_alpha_1,10,0,0,0,0
tm_score,testing_35,canine lung cancer,211.tiff,fill_alpha_0 - fill_alpha_1,20,0,0,0,0
tm_score,testing_35,canine lung cancer,211.tiff,fill_alpha_0 - fill_alpha_1,30,0,-1,0,-1
tm_score,testing_35,canine lung cancer,220.tiff,fill_alpha_0 - fill_alpha_1,10,-1,-1,-3,-5
tm_score,testing_35,canine lung cancer,220.tiff,fill_alpha_0 - fill_alpha_1,20,-1,0,-5,-6
tm_score,testing_35,canine lung cancer,220.tiff,fill_alpha_0 - fill_alpha_1,30,-3,-4,-8,-15
tm_score,testing_35,canine lung cancer,230.tiff,fill_alpha_0 - fill_alpha_1,10,1,1,0,2
tm_score,testing_35,canine lung cancer,230.tiff,fill_alpha_0 - fill_alpha_1,20,2,0,-1,1
tm_score,testing_35,canine lung cancer,230.tiff,fill_alpha_0 - fill_alpha_1,30,3,2,-2,3
tm_score,testing_35,canine lung cancer,235.tiff,fill_alpha_0 - fill_alpha_1,10,-2,1,-2,-3
tm_score,testing_35,canine lung cancer,235.tiff,fill_alpha_0 - fill_alpha_1,20,-3,-3,-2,-8
tm_score,testing_35,canine lung cancer,235.tiff,fill_alpha_0 - fill_alpha_1,30,-2,-2,-2,-6
tm_score,testing_35,canine lung cancer,242.tiff,fill_alpha_0 - fill_alpha_1,10,0,0,0,0
tm_score,testing_35,canine lung cancer,242.tiff,fill_alpha_0 - fill_alpha_1,20,1,-1,0,0
tm_score,testing_35,canine lung cancer,242.tiff,fill_alpha_0 - fill_alpha_1,30,2,0,0,2
tm_score,original_14,canine lymphosarcoma,245.tiff,fill_alpha_0 - fill_alpha_1,10,1,0,0,1
tm_score,original_14,canine lymphosarcoma,245.tiff,fill_alpha_0 - fill_alpha_1,20,-1,0,-2,-3
tm_score,original_14,canine lymphosarcoma,245.tiff,fill_alpha_0 - fill_alpha_1,30,-2,0,-3,-5
tm_score,original_14,canine lymphosarcoma,246.tiff,fill_alpha_0 - fill_alpha_1,10,-3,-5,0,-8
tm_score,original_14,canine lymphosarcoma,246.tiff,fill_alpha_0 - fill_alpha_1,20,-5,-9,-2,-16
tm_score,original_14,canine lymphosarcoma,246.tiff,fill_alpha_0 - fill_alpha_1,30,-10,-10,-7,-27
tm_score,testing_35,canine lymphosarcoma,249.tiff,fill_alpha_0 - fill_alpha_1,10,-5,0,1,-4
tm_score,testing_35,canine lymphosarcoma,249.tiff,fill_alpha_0 - fill_alpha_1,20,-6,-3,-2,-11
tm_score,testing_35,canine lymphosarcoma,249.tiff,fill_alpha_0 - fill_alpha_1,30,-6,-2,-6,-14
tm_score,testing_35,canine lymphosarcoma,284.tiff,fill_alpha_0 - fill_alpha_1,10,0,-2,-1,-3
tm_score,testing_35,canine lymphosarcoma,284.tiff,fill_alpha_0 - fill_alpha_1,20,-3,-1,-2,-6
tm_score,testing_35,canine lymphosarcoma,284.tiff,fill_alpha_0 - fill_alpha_1,30,-7,-5,-4,-16
tm_score,testing_35,canine lymphosarcoma,289.tiff,fill_alpha_0 - fill_alpha_1,10,1,0,0,1
tm_score,testing_35,canine lymphosarcoma,289.tiff,fill_alpha_0 - fill_alpha_1,20,1,0,1,2
tm_score,testing_35,canine lymphosarcoma,289.tiff,fill_alpha_0 - fill_alpha_1,30,1,0,1,2
tm_score,testing_35,canine lymphosarcoma,291.tiff,fill_alpha_0 - fill_alpha_1,10,-6,-5,-2,-13
tm_score,testing_35,canine lymphosarcoma,291.tiff,fill_alpha_0 - fill_alpha_1,20,-9,-10,-8,-27
tm_score,testing_35,canine lymphosarcoma,291.tiff,fill_alpha_0 - fill_alpha_1,30,-11,-9,-7,-27
tm_score,testing_35,canine lymphosarcoma,293.tiff,fill_alpha_0 - fill_alpha_1,10,3,0,1,4
tm_score,testing_35,canine lymphosarcoma,293.tiff,fill_alpha_0 - fill_alpha_1,20,-2,-1,-1,-4
tm_score,testing_35,canine lymphosarcoma,293.tiff,fill_alpha_0 - fill_alpha_1,30,-5,-2,-3,-10
tm_score,original_14,canine soft tissue sarcoma,459.tiff,fill_alpha_0 - fill_alpha_1,10,-6,-1,-7,-14
tm_score,original_14,canine soft tissue sarcoma,459.tiff,fill_alpha_0 - fill_alpha_1,20,-10,-2,-11,-23
tm_score,original_14,canine soft tissue sarcoma,459.tiff,fill_alpha_0 - fill_alpha_1,30,-11,-7,-16,-34
tm_score,original_14,canine soft tissue sarcoma,460.tiff,fill_alpha_0 - fill_alpha_1,10,-6,-3,-6,-15
tm_score,original_14,canine soft tissue sarcoma,460.tiff,fill_alpha_0 - fill_alpha_1,20,-9,-6,-11,-26
tm_score,original_14,canine soft tissue sarcoma,460.tiff,fill_alpha_0 - fill_alpha_1,30,-7,-10,-15,-32
tm_score,testing_35,canine soft tissue sarcoma,410.tiff,fill_alpha_0 - fill_alpha_1,10,-1,0,-1,-2
tm_score,testing_35,canine soft tissue sarcoma,410.tiff,fill_alpha_0 - fill_alpha_1,20,-1,0,-1,-2
tm_score,testing_35,canine soft tissue sarcoma,410.tiff,fill_alpha_0 - fill_alpha_1,30,-1,-1,-1,-3
tm_score,testing_35,canine soft tissue sarcoma,425.tiff,fill_alpha_0 - fill_alpha_1,10,0,0,-4,-4
tm_score,testing_35,canine soft tissue sarcoma,425.tiff,fill_alpha_0 - fill_alpha_1,20,3,1,-6,-2
tm_score,testing_35,canine soft tissue sarcoma,425.tiff,fill_alpha_0 - fill_alpha_1,30,1,2,-5,-2
tm_score,testing_35,canine soft tissue sarcoma,435.tiff,fill_alpha_0 - fill_alpha_1,10,-4,-2,0,-6
tm_score,testing_35,canine soft tissue sarcoma,435.tiff,fill_alpha_0 - fill_alpha_1,20,-3,-3,0,-6
tm_score,testing_35,canine soft tissue sarcoma,435.tiff,fill_alpha_0 - fill_alpha_1,30,-6,-6,-3,-15
tm_score,testing_35,canine soft tissue sarcoma,462.tiff,fill_alpha_0 - fill_alpha_1,10,0,0,-2,-2
tm_score,testing_35,canine soft tissue sarcoma,462.tiff,fill_alpha_0 - fill_alpha_1,20,0,0,-2,-2
tm_score,testing_35,canine soft tissue sarcoma,462.tiff,fill_alpha_0 - fill_alpha_1,30,0,-1,-3,-4
tm_score,testing_35,canine soft tissue sarcoma,499.tiff,fill_alpha_0 - fill_alpha_1,10,1,1,1,3
tm_score,testing_35,canine soft tissue sarcoma,499.tiff,fill_alpha_0 - fill_alpha_1,20,-3,-1,-4,-8
tm_score,testing_35,canine soft tissue sarcoma,499.tiff,fill_alpha_0 - fill_alpha_1,30,-4,-2,-3,-9
tm_score,original_14,human breast cancer,013.tiff,fill_alpha_0 - fill_alpha_1,10,0,-2,-2,-4
tm_score,original_14,human breast cancer,013.tiff,fill_alpha_0 - fill_alpha_1,20,-1,-4,-2,-7
tm_score,original_14,human breast cancer,013.tiff,fill_alpha_0 - fill_alpha_1,30,0,-4,0,-4
tm_score,original_14,human breast cancer,094.tiff,fill_alpha_0 - fill_alpha_1,10,-2,-1,-2,-5
tm_score,original_14,human breast cancer,094.tiff,fill_alpha_0 - fill_alpha_1,20,-5,-3,-3,-11
tm_score,original_14,human breast cancer,094.tiff,fill_alpha_0 - fill_alpha_1,30,-9,-5,-2,-16
tm_score,testing_35,human breast cancer,007.tiff,fill_alpha_0 - fill_alpha_1,10,-2,-2,2,-2
tm_score,testing_35,human breast cancer,007.tiff,fill_alpha_0 - fill_alpha_1,20,-3,-2,1,-4
tm_score,testing_35,human breast cancer,007.tiff,fill_alpha_0 - fill_alpha_1,30,-2,-2,-1,-5
tm_score,testing_35,human breast cancer,072.tiff,fill_alpha_0 - fill_alpha_1,10,-3,-1,-1,-5
tm_score,testing_35,human breast cancer,072.tiff,fill_alpha_0 - fill_alpha_1,20,-5,-5,-2,-12
tm_score,testing_35,human breast cancer,072.tiff,fill_alpha_0 - fill_alpha_1,30,-8,-6,-4,-18
tm_score,testing_35,human breast cancer,100.tiff,fill_alpha_0 - fill_alpha_1,10,1,-2,-3,-4
tm_score,testing_35,human breast cancer,100.tiff,fill_alpha_0 - fill_alpha_1,20,-2,-3,-3,-8
tm_score,testing_35,human breast cancer,100.tiff,fill_alpha_0 - fill_alpha_1,30,-6,-2,-3,-11
tm_score,testing_35,human breast cancer,123.tiff,fill_alpha_0 - fill_alpha_1,10,-2,-2,-1,-5
tm_score,testing_35,human breast cancer,123.tiff,fill_alpha_0 - fill_alpha_1,20,-5,-4,-5,-14
tm_score,testing_35,human breast cancer,123.tiff,fill_alpha_0 - fill_alpha_1,30,-4,-5,-3,-12
tm_score,testing_35,human breast cancer,128.tiff,fill_alpha_0 - fill_alpha_1,10,0,-1,-4,-5
tm_score,testing_35,human breast cancer,128.tiff,fill_alpha_0 - fill_alpha_1,20,-1,-1,-3,-5
tm_score,testing_35,human breast cancer,128.tiff,fill_alpha_0 - fill_alpha_1,30,-2,-4,-2,-8
tm_score,original_14,human melanoma,529.tiff,fill_alpha_0 - fill_alpha_1,10,-2,-5,-3,-10
tm_score,original_14,human melanoma,529.tiff,fill_alpha_0 - fill_alpha_1,20,-3,-6,-6,-15
tm_score,original_14,human melanoma,529.tiff,fill_alpha_0 - fill_alpha_1,30,-4,-6,-9,-19
tm_score,original_14,human melanoma,548.tiff,fill_alpha_0 - fill_alpha_1,10,-4,-2,-2,-8
tm_score,original_14,human melanoma,548.tiff,fill_alpha_0 - fill_alpha_1,20,-9,-1,-7,-17
tm_score,original_14,human melanoma,548.tiff,fill_alpha_0 - fill_alpha_1,30,-10,-4,-11,-25
tm_score,testing_35,human melanoma,509.tiff,fill_alpha_0 - fill_alpha_1,10,0,-2,-1,-3
tm_score,testing_35,human melanoma,509.tiff,fill_alpha_0 - fill_alpha_1,20,1,-1,0,0
tm_score,testing_35,human melanoma,509.tiff,fill_alpha_0 - fill_alpha_1,30,0,0,-2,-2
tm_score,testing_35,human melanoma,524.tiff,fill_alpha_0 - fill_alpha_1,10,0,0,-2,-2
tm_score,testing_35,human melanoma,524.tiff,fill_alpha_0 - fill_alpha_1,20,-1,1,-1,-1
tm_score,testing_35,human melanoma,524.tiff,fill_alpha_0 - fill_alpha_1,30,-1,1,0,0
tm_score,testing_35,human melanoma,527.tiff,fill_alpha_0 - fill_alpha_1,10,0,-1,-1,-2
tm_score,testing_35,human melanoma,527.tiff,fill_alpha_0 - fill_alpha_1,20,-1,-3,2,-2
tm_score,testing_35,human melanoma,527.tiff,fill_alpha_0 - fill_alpha_1,30,-1,-3,2,-2
tm_score,testing_35,human melanoma,546.tiff,fill_alpha_0 - fill_alpha_1,10,0,-3,0,-3
tm_score,testing_35,human melanoma,546.tiff,fill_alpha_0 - fill_alpha_1,20,0,-2,0,-2
tm_score,testing_35,human melanoma,546.tiff,fill_alpha_0 - fill_alpha_1,30,-1,-2,-2,-5
tm_score,testing_35,human melanoma,549.tiff,fill_alpha_0 - fill_alpha_1,10,-2,1,-4,-5
tm_score,testing_35,human melanoma,549.tiff,fill_alpha_0 - fill_alpha_1,20,0,1,-6,-5
tm_score,testing_35,human melanoma,549.tiff,fill_alpha_0 - fill_alpha_1,30,-2,-1,-3,-6
tm_score,original_14,human neuroendocrine tumor,402.tiff,fill_alpha_0 - fill_alpha_1,10,-4,-2,-3,-9
tm_score,original_14,human neuroendocrine tumor,402.tiff,fill_alpha_0 - fill_alpha_1,20,-6,-1,-6,-13
tm_score,original_14,human neuroendocrine tumor,402.tiff,fill_alpha_0 - fill_alpha_1,30,-8,-2,-7,-17
tm_score,original_14,human neuroendocrine tumor,403.tiff,fill_alpha_0 - fill_alpha_1,10,-1,1,-1,-1
tm_score,original_14,human neuroendocrine tumor,403.tiff,fill_alpha_0 - fill_alpha_1,20,-2,-2,0,-4
tm_score,original_14,human neuroendocrine tumor,403.tiff,fill_alpha_0 - fill_alpha_1,30,-1,-2,-1,-4
tm_score,testing_35,human neuroendocrine tumor,353.tiff,fill_alpha_0 - fill_alpha_1,10,-1,2,-2,-1
tm_score,testing_35,human neuroendocrine tumor,353.tiff,fill_alpha_0 - fill_alpha_1,20,0,1,-3,-2
tm_score,testing_35,human neuroendocrine tumor,353.tiff,fill_alpha_0 - fill_alpha_1,30,1,-2,-4,-5
tm_score,testing_35,human neuroendocrine tumor,364.tiff,fill_alpha_0 - fill_alpha_1,10,-1,-3,-1,-5
tm_score,testing_35,human neuroendocrine tumor,364.tiff,fill_alpha_0 - fill_alpha_1,20,0,-2,-2,-4
tm_score,testing_35,human neuroendocrine tumor,364.tiff,fill_alpha_0 - fill_alpha_1,30,1,-2,-2,-3
tm_score,testing_35,human neuroendocrine tumor,400.tiff,fill_alpha_0 - fill_alpha_1,10,-2,-1,-1,-4
tm_score,testing_35,human neuroendocrine tumor,400.tiff,fill_alpha_0 - fill_alpha_1,20,0,-1,0,-1
tm_score,testing_35,human neuroendocrine tumor,400.tiff,fill_alpha_0 - fill_alpha_1,30,-4,-2,-1,-7
tm_score,testing_35,human neuroendocrine tumor,401.tiff,fill_alpha_0 - fill_alpha_1,10,-4,-1,-4,-9
tm_score,testing_35,human neuroendocrine tumor,401.tiff,fill_alpha_0 - fill_alpha_1,20,-6,-1,-6,-13
tm_score,testing_35,human neuroendocrine tumor,401.tiff,fill_alpha_0 - fill_alpha_1,30,-5,-3,-5,-13
tm_score,testing_35,human neuroendocrine tumor,404.tiff,fill_alpha_0 - fill_alpha_1,10,0,-1,0,-1
tm_score,testing_35,human neuroendocrine tumor,404.tiff,fill_alpha_0 - fill_alpha_1,20,1,-2,-1,-2
tm_score,testing_35,human neuroendocrine tumor,404.tiff,fill_alpha_0 - fill_alpha_1,30,-4,-3,-4,-11
tm_score,original_14,canine cutaneous mast cell tumor,300.tiff,mass_only - default_51,10,0,0,-1,-1
tm_score,original_14,canine cutaneous mast cell tumor,300.tiff,mass_only - default_51,20,1,2,-2,1
tm_score,original_14,canine cutaneous mast cell tumor,300.tiff,mass_only - default_51,30,-1,2,-1,0
tm_score,original_14,canine cutaneous mast cell tumor,301.tiff,mass_only - default_51,10,-5,-5,5,-5
tm_score,original_14,canine cutaneous mast cell tumor,301.tiff,mass_only - default_51,20,-11,-6,9,-8
tm_score,original_14,canine cutaneous mast cell tumor,301.tiff,mass_only - default_51,30,-13,-8,12,-9
tm_score,testing_35,canine cutaneous mast cell tumor,322.tiff,mass_only - default_51,10,-1,0,-1,-2
tm_score,testing_35,canine cutaneous mast cell tumor,322.tiff,mass_only - default_51,20,-1,0,-1,-2
tm_score,testing_35,canine cutaneous mast cell tumor,322.tiff,mass_only - default_51,30,0,-2,-1,-3
tm_score,testing_35,canine cutaneous mast cell tumor,337.tiff,mass_only - default_51,10,3,0,-2,1
tm_score,testing_35,canine cutaneous mast cell tumor,337.tiff,mass_only - default_51,20,1,-1,-2,-2
tm_score,testing_35,canine cutaneous mast cell tumor,337.tiff,mass_only - default_51,30,0,-3,-1,-4
tm_score,testing_35,canine cutaneous mast cell tumor,339.tiff,mass_only - default_51,10,2,-2,0,0
tm_score,testing_35,canine cutaneous mast cell tumor,339.tiff,mass_only - default_51,20,-2,-1,-1,-4
tm_score,testing_35,canine cutaneous mast cell tumor,339.tiff,mass_only - default_51,30,-2,-1,1,-2
tm_score,testing_35,canine cutaneous mast cell tumor,343.tiff,mass_only - default_51,10,-1,1,0,0
tm_score,testing_35,canine cutaneous mast cell tumor,343.tiff,mass_only - default_51,20,1,-2,-4,-5
tm_score,testing_35,canine cutaneous mast cell tumor,343.tiff,mass_only - default_51,30,2,-4,-2,-4
tm_score,testing_35,canine cutaneous mast cell tumor,344.tiff,mass_only - default_51,10,-2,0,0,-2
tm_score,testing_35,canine cutaneous mast cell tumor,344.tiff,mass_only - default_51,20,1,1,0,2
tm_score,testing_35,canine cutaneous mast cell tumor,344.tiff,mass_only - default_51,30,0,-2,-2,-4
tm_score,original_14,canine lung cancer,201.tiff,mass_only - default_51,10,1,-2,2,1
tm_score,original_14,canine lung cancer,201.tiff,mass_only - default_51,20,0,0,1,1
tm_score,original_14,canine lung cancer,201.tiff,mass_only - default_51,30,-1,1,0,0
tm_score,original_14,canine lung cancer,233.tiff,mass_only - default_51,10,-1,-4,-3,-8
tm_score,original_14,canine lung cancer,233.tiff,mass_only - default_51,20,-1,-5,-4,-10
tm_score,original_14,canine lung cancer,233.tiff,mass_only - default_51,30,-1,-4,-3,-8
tm_score,testing_35,canine lung cancer,211.tiff,mass_only - default_51,10,1,0,1,2
tm_score,testing_35,canine lung cancer,211.tiff,mass_only - default_51,20,1,1,1,3
tm_score,testing_35,canine lung cancer,211.tiff,mass_only - default_51,30,1,1,1,3
tm_score,testing_35,canine lung cancer,220.tiff,mass_only - default_51,10,-2,0,-1,-3
tm_score,testing_35,canine lung cancer,220.tiff,mass_only - default_51,20,-4,-1,0,-5
tm_score,testing_35,canine lung cancer,220.tiff,mass_only - default_51,30,-5,-3,-1,-9
tm_score,testing_35,canine lung cancer,230.tiff,mass_only - default_51,10,-5,-1,-4,-10
tm_score,testing_35,canine lung cancer,230.tiff,mass_only - default_51,20,-7,-2,-5,-14
tm_score,testing_35,canine lung cancer,230.tiff,mass_only - default_51,30,-8,-3,-4,-15
tm_score,testing_35,canine lung cancer,235.tiff,mass_only - default_51,10,1,2,2,5
tm_score,testing_35,canine lung cancer,235.tiff,mass_only - default_51,20,-1,2,3,4
tm_score,testing_35,canine lung cancer,235.tiff,mass_only - default_51,30,0,3,4,7
tm_score,testing_35,canine lung cancer,242.tiff,mass_only - default_51,10,0,1,0,1
tm_score,testing_35,canine lung cancer,242.tiff,mass_only - default_51,20,1,-1,0,0
tm_score,testing_35,canine lung cancer,242.tiff,mass_only - default_51,30,1,-1,0,0
tm_score,original_14,canine lymphosarcoma,245.tiff,mass_only - default_51,10,-1,0,1,0
tm_score,original_14,canine lymphosarcoma,245.tiff,mass_only - default_51,20,-1,0,3,2
tm_score,original_14,canine lymphosarcoma,245.tiff,mass_only - default_51,30,-2,0,3,1
tm_score,original_14,canine lymphosarcoma,246.tiff,mass_only - default_51,10,0,2,0,2
tm_score,original_14,canine lymphosarcoma,246.tiff,mass_only - default_51,20,2,5,-1,6
tm_score,original_14,canine lymphosarcoma,246.tiff,mass_only - default_51,30,2,7,-2,7
tm_score,testing_35,canine lymphosarcoma,249.tiff,mass_only - default_51,10,1,-1,1,1
tm_score,testing_35,canine lymphosarcoma,249.tiff,mass_only - default_51,20,-2,-3,0,-5
tm_score,testing_35,canine lymphosarcoma,249.tiff,mass_only - default_51,30,-4,-4,-3,-11
tm_score,testing_35,canine lymphosarcoma,284.tiff,mass_only - default_51,10,2,1,-2,1
tm_score,testing_35,canine lymphosarcoma,284.tiff,mass_only - default_51,20,3,1,0,4
tm_score,testing_35,canine lymphosarcoma,284.tiff,mass_only - default_51,30,5,2,-1,6
tm_score,testing_35,canine lymphosarcoma,289.tiff,mass_only - default_51,10,-3,-3,-3,-9
tm_score,testing_35,canine lymphosarcoma,289.tiff,mass_only - default_51,20,-1,-3,-4,-8
tm_score,testing_35,canine lymphosarcoma,289.tiff,mass_only - default_51,30,-1,-3,-4,-8
tm_score,testing_35,canine lymphosarcoma,291.tiff,mass_only - default_51,10,2,-2,0,0
tm_score,testing_35,canine lymphosarcoma,291.tiff,mass_only - default_51,20,3,-2,-3,-2
tm_score,testing_35,canine lymphosarcoma,291.tiff,mass_only - default_51,30,3,-1,0,2
tm_score,testing_35,canine lymphosarcoma,293.tiff,mass_only - default_51,10,-3,-6,-1,-10
tm_score,testing_35,canine lymphosarcoma,293.tiff,mass_only - default_51,20,1,-8,-2,-9
tm_score,testing_35,canine lymphosarcoma,293.tiff,mass_only - default_51,30,2,-9,0,-7
tm_score,original_14,canine soft tissue sarcoma,459.tiff,mass_only - default_51,10,1,0,1,2
tm_score,original_14,canine soft tissue sarcoma,459.tiff,mass_only - default_51,20,1,-2,2,1
tm_score,original_14,canine soft tissue sarcoma,459.tiff,mass_only - default_51,30,3,-4,2,1
tm_score,original_14,canine soft tissue sarcoma,460.tiff,mass_only - default_51,10,0,1,0,1
tm_score,original_14,canine soft tissue sarcoma,460.tiff,mass_only - default_51,20,2,0,-1,1
tm_score,original_14,canine soft tissue sarcoma,460.tiff,mass_only - default_51,30,-1,-3,0,-4
tm_score,testing_35,canine soft tissue sarcoma,410.tiff,mass_only - default_51,10,-1,2,3,4
tm_score,testing_35,canine soft tissue sarcoma,410.tiff,mass_only - default_51,20,-2,3,2,3
tm_score,testing_35,canine soft tissue sarcoma,410.tiff,mass_only - default_51,30,-2,4,0,2
tm_score,testing_35,canine soft tissue sarcoma,425.tiff,mass_only - default_51,10,-3,-3,0,-6
tm_score,testing_35,canine soft tissue sarcoma,425.tiff,mass_only - default_51,20,-3,-3,-3,-9
tm_score,testing_35,canine soft tissue sarcoma,425.tiff,mass_only - default_51,30,-2,-4,-3,-9
tm_score,testing_35,canine soft tissue sarcoma,435.tiff,mass_only - default_51,10,-1,-1,2,0
tm_score,testing_35,canine soft tissue sarcoma,435.tiff,mass_only - default_51,20,0,-1,3,2
tm_score,testing_35,canine soft tissue sarcoma,435.tiff,mass_only - default_51,30,1,-4,1,-2
tm_score,testing_35,canine soft tissue sarcoma,462.tiff,mass_only - default_51,10,0,-1,0,-1
tm_score,testing_35,canine soft tissue sarcoma,462.tiff,mass_only - default_51,20,-1,-1,0,-2
tm_score,testing_35,canine soft tissue sarcoma,462.tiff,mass_only - default_51,30,-2,-2,2,-2
tm_score,testing_35,canine soft tissue sarcoma,499.tiff,mass_only - default_51,10,1,-2,0,-1
tm_score,testing_35,canine soft tissue sarcoma,499.tiff,mass_only - default_51,20,0,-1,-4,-5
tm_score,testing_35,canine soft tissue sarcoma,499.tiff,mass_only - default_51,30,0,0,-2,-2
tm_score,original_14,human breast cancer,013.tiff,mass_only - default_51,10,-1,0,-1,-2
tm_score,original_14,human breast cancer,013.tiff,mass_only - default_51,20,-1,2,0,1
tm_score,original_14,human breast cancer,013.tiff,mass_only - default_51,30,0,2,0,2
tm_score,original_14,human breast cancer,094.tiff,mass_only - default_51,10,2,1,1,4
tm_score,original_14,human breast cancer,094.tiff,mass_only - default_51,20,2,1,1,4
tm_score,original_14,human breast cancer,094.tiff,mass_only - default_51,30,3,2,4,9
tm_score,testing_35,human breast cancer,007.tiff,mass_only - default_51,10,0,0,1,1
tm_score,testing_35,human breast cancer,007.tiff,mass_only - default_51,20,3,2,-2,3
tm_score,testing_35,human breast cancer,007.tiff,mass_only - default_51,30,2,3,-3,2
tm_score,testing_35,human breast cancer,072.tiff,mass_only - default_51,10,1,-1,-1,-1
tm_score,testing_35,human breast cancer,072.tiff,mass_only - default_51,20,4,1,-5,0
tm_score,testing_35,human breast cancer,072.tiff,mass_only - default_51,30,4,3,-4,3
tm_score,testing_35,human breast cancer,100.tiff,mass_only - default_51,10,-1,0,1,0
tm_score,testing_35,human breast cancer,100.tiff,mass_only - default_51,20,4,0,1,5
tm_score,testing_35,human breast cancer,100.tiff,mass_only - default_51,30,2,-1,2,3
tm_score,testing_35,human breast cancer,123.tiff,mass_only - default_51,10,1,2,-1,2
tm_score,testing_35,human breast cancer,123.tiff,mass_only - default_51,20,1,3,-2,2
tm_score,testing_35,human breast cancer,123.tiff,mass_only - default_51,30,4,5,-1,8
tm_score,testing_35,human breast cancer,128.tiff,mass_only - default_51,10,3,4,0,7
tm_score,testing_35,human breast cancer,128.tiff,mass_only - default_51,20,3,7,1,11
tm_score,testing_35,human breast cancer,128.tiff,mass_only - default_51,30,2,8,0,10
tm_score,original_14,human melanoma,529.tiff,mass_only - default_51,10,2,-3,-1,-2
tm_score,original_14,human melanoma,529.tiff,mass_only - default_51,20,1,0,-1,0
tm_score,original_14,human melanoma,529.tiff,mass_only - default_51,30,0,0,1,1
tm_score,original_14,human melanoma,548.tiff,mass_only - default_51,10,0,-1,1,0
tm_score,original_14,human melanoma,548.tiff,mass_only - default_51,20,1,1,0,2
tm_score,original_14,human melanoma,548.tiff,mass_only - default_51,30,3,2,1,6
tm_score,testing_35,human melanoma,509.tiff,mass_only - default_51,10,2,-1,1,2
tm_score,testing_35,human melanoma,509.tiff,mass_only - default_51,20,1,0,3,4
tm_score,testing_35,human melanoma,509.tiff,mass_only - default_51,30,0,-2,-1,-3
tm_score,testing_35,human melanoma,524.tiff,mass_only - default_51,10,2,1,1,4
tm_score,testing_35,human melanoma,524.tiff,mass_only - default_51,20,1,0,1,2
tm_score,testing_35,human melanoma,524.tiff,mass_only - default_51,30,0,0,1,1
tm_score,testing_35,human melanoma,527.tiff,mass_only - default_51,10,1,1,0,2
tm_score,testing_35,human melanoma,527.tiff,mass_only - default_51,20,1,0,2,3
tm_score,testing_35,human melanoma,527.tiff,mass_only - default_51,30,2,-1,2,3
tm_score,testing_35,human melanoma,546.tiff,mass_only - default_51,10,0,1,1,2
tm_score,testing_35,human melanoma,546.tiff,mass_only - default_51,20,1,1,1,3
tm_score,testing_35,human melanoma,546.tiff,mass_only - default_51,30,1,1,-1,1
tm_score,testing_35,human melanoma,549.tiff,mass_only - default_51,10,-3,-1,-3,-7
tm_score,testing_35,human melanoma,549.tiff,mass_only - default_51,20,-2,0,-5,-7
tm_score,testing_35,human melanoma,549.tiff,mass_only - default_51,30,-3,-2,-3,-8
tm_score,original_14,human neuroendocrine tumor,402.tiff,mass_only - default_51,10,2,-1,-1,0
tm_score,original_14,human neuroendocrine tumor,402.tiff,mass_only - default_51,20,1,-2,1,0
tm_score,original_14,human neuroendocrine tumor,402.tiff,mass_only - default_51,30,5,-6,0,-1
tm_score,original_14,human neuroendocrine tumor,403.tiff,mass_only - default_51,10,1,1,3,5
tm_score,original_14,human neuroendocrine tumor,403.tiff,mass_only - default_51,20,0,1,2,3
tm_score,original_14,human neuroendocrine tumor,403.tiff,mass_only - default_51,30,0,2,2,4
tm_score,testing_35,human neuroendocrine tumor,353.tiff,mass_only - default_51,10,-3,0,0,-3
tm_score,testing_35,human neuroendocrine tumor,353.tiff,mass_only - default_51,20,-8,0,-1,-9
tm_score,testing_35,human neuroendocrine tumor,353.tiff,mass_only - default_51,30,-9,-1,-3,-13
tm_score,testing_35,human neuroendocrine tumor,364.tiff,mass_only - default_51,10,-1,1,0,0
tm_score,testing_35,human neuroendocrine tumor,364.tiff,mass_only - default_51,20,-1,1,-1,-1
tm_score,testing_35,human neuroendocrine tumor,364.tiff,mass_only - default_51,30,0,0,-2,-2
tm_score,testing_35,human neuroendocrine tumor,400.tiff,mass_only - default_51,10,-1,-1,-1,-3
tm_score,testing_35,human neuroendocrine tumor,400.tiff,mass_only - default_51,20,2,0,-1,1
tm_score,testing_35,human neuroendocrine tumor,400.tiff,mass_only - default_51,30,2,3,0,5
