file_name,seed_index,pass_name,n_clicks,statistic,contrast,auc,ci_lo,ci_hi,n_pos,n_neg
301.tiff,4,3click,3,cos_rawpixel_ccoeff,tp_vs_unannotated,0.7747,0.7377,0.8116,215,20045
301.tiff,4,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.6351,0.5731,0.6971,215,107
301.tiff,4,3click,3,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.6907,0.6511,0.7303,215,20045
301.tiff,4,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.6577,0.5971,0.7183,215,107
301.tiff,4,3click,3,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7588,0.7211,0.7964,215,20045
246.tiff,0,1click,1,chromatin,tp_vs_lookalike,0.7672,0.7055,0.8289,109,123
246.tiff,0,1click,1,chromatin,tp_vs_unannotated,0.9618,0.9366,0.987,109,20380
246.tiff,0,1click,1,blob_native,tp_vs_lookalike,0.7418,0.678,0.8056,111,123
246.tiff,0,1click,1,blob_native,tp_vs_unannotated,0.9717,0.9501,0.9934,111,20824
246.tiff,0,1click,1,cos_fcos_midogpp_r18,tp_vs_lookalike,0.9637,0.9384,0.9889,111,123
246.tiff,0,1click,1,cos_fcos_midogpp_r18,tp_vs_unannotated,0.999,0.9947,1.0032,111,20824
246.tiff,0,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.964,0.9388,0.9891,111,123
246.tiff,0,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.999,0.9948,1.0032,111,20824
246.tiff,0,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9655,0.9409,0.9901,111,123
246.tiff,0,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.999,0.9948,1.0032,111,20824
246.tiff,0,1click,1,cos_kaiko_vits16,tp_vs_lookalike,0.5471,0.4731,0.621,111,123
246.tiff,0,1click,1,cos_kaiko_vits16,tp_vs_unannotated,0.6043,0.5483,0.6602,111,20824
246.tiff,0,1click,1,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.5677,0.4941,0.6413,111,123
246.tiff,0,1click,1,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.6342,0.5782,0.6901,111,20824
246.tiff,0,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5693,0.4958,0.6429,111,123
246.tiff,0,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.6339,0.578,0.6898,111,20824
246.tiff,0,1click,1,cos_lunit_dino_vits16,tp_vs_lookalike,0.5453,0.4713,0.6193,111,123
246.tiff,0,1click,1,cos_lunit_dino_vits16,tp_vs_unannotated,0.5951,0.5392,0.651,111,20824
246.tiff,0,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.563,0.4894,0.6367,111,123
246.tiff,0,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.6209,0.565,0.6769,111,20824
246.tiff,0,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.5521,0.4782,0.626,111,123
246.tiff,0,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.6067,0.5508,0.6627,111,20824
246.tiff,0,1click,1,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.5821,0.5089,0.6553,111,123
246.tiff,0,1click,1,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.704,0.6494,0.7587,111,20824
246.tiff,0,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.6091,0.5368,0.6814,111,123
246.tiff,0,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.778,0.7268,0.8292,111,20824
246.tiff,0,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6176,0.5456,0.6896,111,123
246.tiff,0,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.7841,0.7333,0.8349,111,20824
246.tiff,0,1click,1,cos_resnet18_in1k,tp_vs_lookalike,0.5009,0.4267,0.5751,111,123
246.tiff,0,1click,1,cos_resnet18_in1k,tp_vs_unannotated,0.5585,0.503,0.6139,111,20824
246.tiff,0,1click,1,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.488,0.4138,0.5622,111,123
246.tiff,0,1click,1,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.5952,0.5393,0.6511,111,20824
246.tiff,0,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.5009,0.4267,0.5751,111,123
246.tiff,0,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.5963,0.5404,0.6522,111,20824
246.tiff,0,1click,1,cos_resnet18_in1k_16um,tp_vs_lookalike,0.6167,0.5447,0.6887,111,123
246.tiff,0,1click,1,cos_resnet18_in1k_16um,tp_vs_unannotated,0.6165,0.5605,0.6724,111,20824
246.tiff,0,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.6415,0.5706,0.7125,111,123
246.tiff,0,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.6822,0.6269,0.7374,111,20824
246.tiff,0,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.6336,0.5623,0.7049,111,123
246.tiff,0,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.7193,0.6651,0.7734,111,20824
246.tiff,0,1click,1,cos_rawpixel_ccoeff,tp_vs_lookalike,0.6769,0.608,0.7458,111,123
246.tiff,0,1click,1,cos_rawpixel_ccoeff,tp_vs_unannotated,0.7345,0.681,0.788,111,20824
246.tiff,0,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.6574,0.5874,0.7275,111,123
246.tiff,0,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.6747,0.6193,0.7302,111,20824
246.tiff,0,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.658,0.5879,0.728,111,123
246.tiff,0,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7069,0.6523,0.7614,111,20824
246.tiff,1,1click,1,chromatin,tp_vs_lookalike,0.7671,0.7054,0.8288,109,123
246.tiff,1,1click,1,chromatin,tp_vs_unannotated,0.9618,0.9366,0.987,109,20380
246.tiff,1,1click,1,blob_native,tp_vs_lookalike,0.7403,0.6763,0.8042,111,123
246.tiff,1,1click,1,blob_native,tp_vs_unannotated,0.9717,0.95,0.9933,111,20824
246.tiff,1,1click,1,cos_fcos_midogpp_r18,tp_vs_lookalike,0.9648,0.94,0.9897,111,123
246.tiff,1,1click,1,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9989,0.9946,1.0032,111,20824
246.tiff,1,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.965,0.9402,0.9898,111,123
246.tiff,1,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9989,0.9946,1.0032,111,20824
246.tiff,1,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9654,0.9407,0.99,111,123
246.tiff,1,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9988,0.9943,1.0033,111,20824
246.tiff,1,1click,1,cos_kaiko_vits16,tp_vs_lookalike,0.5461,0.4721,0.6201,111,123
246.tiff,1,1click,1,cos_kaiko_vits16,tp_vs_unannotated,0.5894,0.5336,0.6453,111,20824
246.tiff,1,1click,1,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.5532,0.4794,0.6271,111,123
246.tiff,1,1click,1,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.6177,0.5617,0.6736,111,20824
246.tiff,1,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5506,0.4767,0.6245,111,123
246.tiff,1,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.6117,0.5557,0.6676,111,20824
246.tiff,1,1click,1,cos_lunit_dino_vits16,tp_vs_lookalike,0.5286,0.4544,0.6028,111,123
246.tiff,1,1click,1,cos_lunit_dino_vits16,tp_vs_unannotated,0.5444,0.4892,0.5995,111,20824
246.tiff,1,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.5574,0.4836,0.6312,111,123
246.tiff,1,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.5953,0.5394,0.6512,111,20824
246.tiff,1,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.5539,0.4801,0.6278,111,123
246.tiff,1,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.5903,0.5344,0.6461,111,20824
246.tiff,1,1click,1,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.6286,0.5571,0.7001,111,123
246.tiff,1,1click,1,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.7575,0.7051,0.8099,111,20824
246.tiff,1,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.651,0.5806,0.7214,111,123
246.tiff,1,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.8155,0.7671,0.8639,111,20824
246.tiff,1,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6508,0.5804,0.7213,111,123
246.tiff,1,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.7975,0.7477,0.8474,111,20824
246.tiff,1,1click,1,cos_resnet18_in1k,tp_vs_lookalike,0.5151,0.4408,0.5893,111,123
246.tiff,1,1click,1,cos_resnet18_in1k,tp_vs_unannotated,0.5344,0.4795,0.5893,111,20824
246.tiff,1,1click,1,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5071,0.4329,0.5814,111,123
246.tiff,1,1click,1,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.5382,0.4832,0.5932,111,20824
246.tiff,1,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.4945,0.4203,0.5688,111,123
246.tiff,1,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.5371,0.4822,0.5921,111,20824
246.tiff,1,1click,1,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5563,0.4825,0.6301,111,123
246.tiff,1,1click,1,cos_resnet18_in1k_16um,tp_vs_unannotated,0.6386,0.5827,0.6945,111,20824
246.tiff,1,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.5792,0.5059,0.6525,111,123
246.tiff,1,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.7039,0.6493,0.7586,111,20824
246.tiff,1,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.6038,0.5313,0.6763,111,123
246.tiff,1,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.7162,0.662,0.7705,111,20824
246.tiff,1,1click,1,cos_rawpixel_ccoeff,tp_vs_lookalike,0.6325,0.5611,0.7038,111,123
246.tiff,1,1click,1,cos_rawpixel_ccoeff,tp_vs_unannotated,0.7591,0.7068,0.8114,111,20824
246.tiff,1,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.6068,0.5343,0.6792,111,123
246.tiff,1,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.6984,0.6435,0.7532,111,20824
246.tiff,1,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.6064,0.534,0.6788,111,123
246.tiff,1,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7345,0.6809,0.788,111,20824
246.tiff,2,1click,1,chromatin,tp_vs_lookalike,0.7704,0.7091,0.8318,109,123
246.tiff,2,1click,1,chromatin,tp_vs_unannotated,0.9621,0.937,0.9872,109,20380
246.tiff,2,1click,1,blob_native,tp_vs_lookalike,0.7457,0.6823,0.8091,111,123
246.tiff,2,1click,1,blob_native,tp_vs_unannotated,0.972,0.9505,0.9936,111,20824
246.tiff,2,1click,1,cos_fcos_midogpp_r18,tp_vs_lookalike,0.8846,0.8398,0.9293,111,123
246.tiff,2,1click,1,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9989,0.9947,1.0032,111,20824
246.tiff,2,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.8852,0.8405,0.9298,111,123
246.tiff,2,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9989,0.9947,1.0032,111,20824
246.tiff,2,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.8849,0.8402,0.9295,111,123
246.tiff,2,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9988,0.9943,1.0033,111,20824
246.tiff,2,1click,1,cos_kaiko_vits16,tp_vs_lookalike,0.4681,0.3941,0.5421,111,123
246.tiff,2,1click,1,cos_kaiko_vits16,tp_vs_unannotated,0.4626,0.4103,0.5149,111,20824
246.tiff,2,1click,1,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.4799,0.4058,0.554,111,123
246.tiff,2,1click,1,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.4751,0.4222,0.528,111,20824
246.tiff,2,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.4653,0.3914,0.5392,111,123
246.tiff,2,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.4624,0.4101,0.5147,111,20824
246.tiff,2,1click,1,cos_lunit_dino_vits16,tp_vs_lookalike,0.4926,0.4184,0.5668,111,123
246.tiff,2,1click,1,cos_lunit_dino_vits16,tp_vs_unannotated,0.4697,0.417,0.5223,111,20824
246.tiff,2,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.5197,0.4455,0.5939,111,123
246.tiff,2,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.5129,0.4586,0.5672,111,20824
246.tiff,2,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.4688,0.3948,0.5427,111,123
246.tiff,2,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.4417,0.3904,0.493,111,20824
246.tiff,2,1click,1,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.4862,0.412,0.5604,111,123
246.tiff,2,1click,1,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.4143,0.3645,0.464,111,20824
246.tiff,2,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.5772,0.5038,0.6505,111,123
246.tiff,2,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.5825,0.5267,0.6383,111,20824
246.tiff,2,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6241,0.5524,0.6958,111,123
246.tiff,2,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.5967,0.5408,0.6526,111,20824
246.tiff,2,1click,1,cos_resnet18_in1k,tp_vs_lookalike,0.5203,0.446,0.5945,111,123
246.tiff,2,1click,1,cos_resnet18_in1k,tp_vs_unannotated,0.5269,0.4722,0.5816,111,20824
246.tiff,2,1click,1,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5016,0.4274,0.5759,111,123
246.tiff,2,1click,1,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.5434,0.4882,0.5985,111,20824
246.tiff,2,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.4763,0.4022,0.5504,111,123
246.tiff,2,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.5513,0.496,0.6066,111,20824
246.tiff,2,1click,1,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5576,0.4838,0.6314,111,123
246.tiff,2,1click,1,cos_resnet18_in1k_16um,tp_vs_unannotated,0.4023,0.3533,0.4513,111,20824
246.tiff,2,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.5621,0.4885,0.6358,111,123
246.tiff,2,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.4701,0.4174,0.5227,111,20824
246.tiff,2,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.5613,0.4876,0.635,111,123
246.tiff,2,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.4714,0.4187,0.5241,111,20824
246.tiff,2,1click,1,cos_rawpixel_ccoeff,tp_vs_lookalike,0.5523,0.4785,0.6262,111,123
246.tiff,2,1click,1,cos_rawpixel_ccoeff,tp_vs_unannotated,0.694,0.639,0.7489,111,20824
246.tiff,2,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.4932,0.419,0.5674,111,123
246.tiff,2,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.5881,0.5323,0.644,111,20824
246.tiff,2,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.6213,0.5495,0.6932,111,123
246.tiff,2,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.562,0.5065,0.6175,111,20824
246.tiff,3,1click,1,chromatin,tp_vs_lookalike,0.7667,0.7049,0.8284,109,123
246.tiff,3,1click,1,chromatin,tp_vs_unannotated,0.9618,0.9366,0.987,109,20380
246.tiff,3,1click,1,blob_native,tp_vs_lookalike,0.7417,0.6779,0.8055,111,123
246.tiff,3,1click,1,blob_native,tp_vs_unannotated,0.9717,0.9501,0.9934,111,20824
246.tiff,3,1click,1,cos_fcos_midogpp_r18,tp_vs_lookalike,0.7745,0.714,0.835,111,123
246.tiff,3,1click,1,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9956,0.9869,1.0043,111,20824
246.tiff,3,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.8089,0.7525,0.8653,111,123
246.tiff,3,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9979,0.9918,1.0039,111,20824
246.tiff,3,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.8529,0.8027,0.903,111,123
246.tiff,3,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9987,0.9939,1.0034,111,20824
246.tiff,3,1click,1,cos_kaiko_vits16,tp_vs_lookalike,0.5712,0.4977,0.6447,111,123
246.tiff,3,1click,1,cos_kaiko_vits16,tp_vs_unannotated,0.5853,0.5295,0.6412,111,20824
246.tiff,3,1click,1,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.598,0.5252,0.6707,111,123
246.tiff,3,1click,1,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.617,0.561,0.673,111,20824
246.tiff,3,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.6023,0.5297,0.6749,111,123
246.tiff,3,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.5914,0.5355,0.6472,111,20824
246.tiff,3,1click,1,cos_lunit_dino_vits16,tp_vs_lookalike,0.5537,0.4799,0.6276,111,123
246.tiff,3,1click,1,cos_lunit_dino_vits16,tp_vs_unannotated,0.5661,0.5105,0.6217,111,20824
246.tiff,3,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.5772,0.5039,0.6506,111,123
246.tiff,3,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.5966,0.5407,0.6526,111,20824
246.tiff,3,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.5746,0.5012,0.648,111,123
246.tiff,3,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.5996,0.5437,0.6555,111,20824
246.tiff,3,1click,1,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.5676,0.4941,0.6412,111,123
246.tiff,3,1click,1,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.6905,0.6355,0.7456,111,20824
246.tiff,3,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.5951,0.5223,0.6679,111,123
246.tiff,3,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.772,0.7204,0.8235,111,20824
246.tiff,3,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6263,0.5547,0.6979,111,123
246.tiff,3,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.7991,0.7493,0.8488,111,20824
246.tiff,3,1click,1,cos_resnet18_in1k,tp_vs_lookalike,0.5743,0.5009,0.6477,111,123
246.tiff,3,1click,1,cos_resnet18_in1k,tp_vs_unannotated,0.607,0.5511,0.663,111,20824
246.tiff,3,1click,1,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5578,0.4841,0.6316,111,123
246.tiff,3,1click,1,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.6158,0.5599,0.6718,111,20824
246.tiff,3,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.5298,0.4557,0.604,111,123
246.tiff,3,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.5775,0.5218,0.6332,111,20824
246.tiff,3,1click,1,cos_resnet18_in1k_16um,tp_vs_lookalike,0.5922,0.5193,0.6651,111,123
246.tiff,3,1click,1,cos_resnet18_in1k_16um,tp_vs_unannotated,0.6852,0.63,0.7403,111,20824
246.tiff,3,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.6214,0.5496,0.6932,111,123
246.tiff,3,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.7716,0.72,0.8232,111,20824
246.tiff,3,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.5884,0.5154,0.6615,111,123
246.tiff,3,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.7388,0.6855,0.7922,111,20824
246.tiff,3,1click,1,cos_rawpixel_ccoeff,tp_vs_lookalike,0.6322,0.5609,0.7036,111,123
246.tiff,3,1click,1,cos_rawpixel_ccoeff,tp_vs_unannotated,0.7964,0.7464,0.8463,111,20824
246.tiff,3,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_lookalike,0.6109,0.5386,0.6831,111,123
246.tiff,3,1click,1,cos_rawpixel_ccoeff_cl2n,tp_vs_unannotated,0.7607,0.7085,0.813,111,20824
246.tiff,3,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_lookalike,0.5997,0.5271,0.6724,111,123
246.tiff,3,1click,1,cos_rawpixel_ccoeff_cl2n_snap,tp_vs_unannotated,0.7249,0.671,0.7788,111,20824
246.tiff,4,1click,1,chromatin,tp_vs_lookalike,0.7697,0.7083,0.8312,109,123
246.tiff,4,1click,1,chromatin,tp_vs_unannotated,0.962,0.9369,0.9872,109,20380
246.tiff,4,1click,1,blob_native,tp_vs_lookalike,0.7417,0.6779,0.8055,111,123
246.tiff,4,1click,1,blob_native,tp_vs_unannotated,0.9717,0.9501,0.9934,111,20824
246.tiff,4,1click,1,cos_fcos_midogpp_r18,tp_vs_lookalike,0.9503,0.9207,0.9798,111,123
246.tiff,4,1click,1,cos_fcos_midogpp_r18,tp_vs_unannotated,0.9992,0.9955,1.0029,111,20824
246.tiff,4,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_lookalike,0.9498,0.9202,0.9795,111,123
246.tiff,4,1click,1,cos_fcos_midogpp_r18_cl2n,tp_vs_unannotated,0.9992,0.9955,1.0029,111,20824
246.tiff,4,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_lookalike,0.9531,0.9244,0.9818,111,123
246.tiff,4,1click,1,cos_fcos_midogpp_r18_cl2n_snap,tp_vs_unannotated,0.9992,0.9954,1.003,111,20824
246.tiff,4,1click,1,cos_kaiko_vits16,tp_vs_lookalike,0.5465,0.4725,0.6204,111,123
246.tiff,4,1click,1,cos_kaiko_vits16,tp_vs_unannotated,0.5213,0.4668,0.5758,111,20824
246.tiff,4,1click,1,cos_kaiko_vits16_cl2n,tp_vs_lookalike,0.566,0.4924,0.6396,111,123
246.tiff,4,1click,1,cos_kaiko_vits16_cl2n,tp_vs_unannotated,0.5484,0.4931,0.6036,111,20824
246.tiff,4,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_lookalike,0.5593,0.4855,0.633,111,123
246.tiff,4,1click,1,cos_kaiko_vits16_cl2n_snap,tp_vs_unannotated,0.5384,0.4834,0.5934,111,20824
246.tiff,4,1click,1,cos_lunit_dino_vits16,tp_vs_lookalike,0.5482,0.4743,0.6222,111,123
246.tiff,4,1click,1,cos_lunit_dino_vits16,tp_vs_unannotated,0.5588,0.5034,0.6143,111,20824
246.tiff,4,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_lookalike,0.6022,0.5296,0.6748,111,123
246.tiff,4,1click,1,cos_lunit_dino_vits16_cl2n,tp_vs_unannotated,0.6296,0.5737,0.6856,111,20824
246.tiff,4,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_lookalike,0.6065,0.534,0.6789,111,123
246.tiff,4,1click,1,cos_lunit_dino_vits16_cl2n_snap,tp_vs_unannotated,0.6242,0.5682,0.6801,111,20824
246.tiff,4,1click,1,cos_lunit_dino_vits16_16um,tp_vs_lookalike,0.5392,0.4652,0.6133,111,123
246.tiff,4,1click,1,cos_lunit_dino_vits16_16um,tp_vs_unannotated,0.6444,0.5885,0.7002,111,20824
246.tiff,4,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_lookalike,0.5903,0.5174,0.6633,111,123
246.tiff,4,1click,1,cos_lunit_dino_vits16_16um_cl2n,tp_vs_unannotated,0.7421,0.6889,0.7953,111,20824
246.tiff,4,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_lookalike,0.6195,0.5476,0.6914,111,123
246.tiff,4,1click,1,cos_lunit_dino_vits16_16um_cl2n_snap,tp_vs_unannotated,0.771,0.7194,0.8227,111,20824
246.tiff,4,1click,1,cos_resnet18_in1k,tp_vs_lookalike,0.5558,0.482,0.6296,111,123
246.tiff,4,1click,1,cos_resnet18_in1k,tp_vs_unannotated,0.4566,0.4046,0.5086,111,20824
246.tiff,4,1click,1,cos_resnet18_in1k_cl2n,tp_vs_lookalike,0.5712,0.4977,0.6447,111,123
246.tiff,4,1click,1,cos_resnet18_in1k_cl2n,tp_vs_unannotated,0.4482,0.3965,0.4998,111,20824
246.tiff,4,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_lookalike,0.5592,0.4855,0.633,111,123
246.tiff,4,1click,1,cos_resnet18_in1k_cl2n_snap,tp_vs_unannotated,0.444,0.3926,0.4955,111,20824
246.tiff,4,1click,1,cos_resnet18_in1k_16um,tp_vs_lookalike,0.561,0.4873,0.6348,111,123
246.tiff,4,1click,1,cos_resnet18_in1k_16um,tp_vs_unannotated,0.5269,0.4722,0.5816,111,20824
246.tiff,4,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_lookalike,0.5863,0.5132,0.6594,111,123
246.tiff,4,1click,1,cos_resnet18_in1k_16um_cl2n,tp_vs_unannotated,0.6293,0.5734,0.6853,111,20824
246.tiff,4,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_lookalike,0.5796,0.5063,0.6529,111,123
246.tiff,4,1click,1,cos_resnet18_in1k_16um_cl2n_snap,tp_vs_unannotated,0.6391,0.5832,0.695,111,20824
246.tiff,4,1click,1,cos_rawpixel_ccoeff,tp_vs_lookalike,0.6349,0.5636,0.7061,111,123
