subset,domain,file_name,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,margin_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_self_hits,n_near_click,near_click_detail,od_nan,od_descending,t_run_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
original_14,canine soft tissue sarcoma,459.tiff,459,0,default_51,22441,1845.0,4003.0,0.24816562612969095,30.221751968503938,4,130,f5ab6ec231e15425c89188b52c1081706745efb5,100,99,1,0,,0,True,8.399,9,17,26,30.0,0.9,0.85,0.8666666666666667
original_14,canine soft tissue sarcoma,459.tiff,459,0,hem_rect_fill,22441,1845.0,4003.0,0.24816562612969095,30.221751968503938,4,130,72907d5ea53485c3327309dcb384e2cc2d1848d0,100,98,1,0,,0,True,5.493,9,18,27,30.0,0.9,0.9,0.9
original_14,canine soft tissue sarcoma,459.tiff,459,0,hem_rect_fill_1um,22441,1845.0,4003.0,0.24816562612969095,30.221751968503938,4,130,81c85f928f4ef5f715ecc09f5cebdac28d563825,100,99,1,0,,0,True,7.163,9,18,27,,0.9,0.9,0.9
original_14,canine soft tissue sarcoma,459.tiff,459,1,default_51,22446,2798.0,4372.0,0.24816562612969095,30.221751968503938,4,130,4ab6383fd9ce91054d42ab25bc38152d53a6ae25,100,99,1,0,,0,True,12.284,9,18,28,30.0,0.9,0.9,0.9333333333333333
original_14,canine soft tissue sarcoma,459.tiff,459,1,hem_rect_fill,22446,2798.0,4372.0,0.24816562612969095,30.221751968503938,4,130,59d191e37fb56975d2ca7721e22320397b08256d,100,99,1,0,,0,True,12.008,9,18,28,30.0,0.9,0.9,0.9333333333333333
original_14,canine soft tissue sarcoma,459.tiff,459,1,hem_rect_fill_1um,22446,2798.0,4372.0,0.24816562612969095,30.221751968503938,4,130,8534e33b93783320129e91e0f25b1f1d8e9852ce,100,99,1,0,,0,True,11.164,9,18,28,,0.9,0.9,0.9333333333333333
original_14,canine soft tissue sarcoma,459.tiff,459,2,default_51,22306,494.0,427.0,0.24816562612969095,30.221751968503938,4,130,6a49286d9a4f6a062eca15e0a3c7377e27637641,100,99,1,0,,0,True,6.893,10,17,25,30.0,1.0,0.85,0.8333333333333334
original_14,canine soft tissue sarcoma,459.tiff,459,2,hem_rect_fill,22306,494.0,427.0,0.24816562612969095,30.221751968503938,4,130,0e90b5f8fa3c3be2496a054ad700f16457822c03,100,99,1,0,,0,True,9.417,10,17,26,30.0,1.0,0.85,0.8666666666666667
original_14,canine soft tissue sarcoma,459.tiff,459,2,hem_rect_fill_1um,22306,494.0,427.0,0.24816562612969095,30.221751968503938,4,130,2d0674a6d2f5cc34bc6a1829a2dae1dc8db7298b,100,99,1,0,,0,True,10.605,10,18,27,,1.0,0.9,0.9
original_14,canine soft tissue sarcoma,460.tiff,460,0,default_51,22577,5152.0,3999.0,0.24816562612969095,30.221751968503938,4,35,b5e5b23e32b8930f7ef5d5160b7cbf836bc6ff6c,100,99,1,0,,0,True,24.646,7,16,17,30.0,0.7,0.8,0.5666666666666667
original_14,canine soft tissue sarcoma,460.tiff,460,0,hem_rect_fill,22577,5152.0,3999.0,0.24816562612969095,30.221751968503938,4,35,68b5f729624e66073453e45adb463587ab729bf1,100,99,1,0,,0,True,6.874,7,16,18,30.0,0.7,0.8,0.6
original_14,canine soft tissue sarcoma,460.tiff,460,0,hem_rect_fill_1um,22577,5152.0,3999.0,0.24816562612969095,30.221751968503938,4,35,770e29b3104a10fe77c75cd86a468470599e3bbe,100,99,1,0,,0,True,5.824,7,15,16,,0.7,0.75,0.5333333333333333
original_14,canine soft tissue sarcoma,460.tiff,460,1,default_51,22538,2385.0,1437.0,0.24816562612969095,30.221751968503938,4,35,ae0d3ea2bb571e7d2e8a2fee811ed72d0bb588b1,100,99,1,0,,0,True,8.649,8,15,17,30.0,0.8,0.75,0.5666666666666667
original_14,canine soft tissue sarcoma,460.tiff,460,1,hem_rect_fill,22538,2385.0,1437.0,0.24816562612969095,30.221751968503938,4,35,bb2172bf93fe8c9359f08f8f4d164dbc9c309015,100,97,1,0,,0,True,7.525,9,15,16,30.0,0.9,0.75,0.5333333333333333
original_14,canine soft tissue sarcoma,460.tiff,460,1,hem_rect_fill_1um,22538,2385.0,1437.0,0.24816562612969095,30.221751968503938,4,35,76c6cda73b8ebe06564164c7f6ccbc3eba386bf1,100,98,1,0,,0,True,5.912,9,16,18,,0.9,0.8,0.6
original_14,canine soft tissue sarcoma,460.tiff,460,2,default_51,22552,4868.0,2589.0,0.24816562612969095,30.221751968503938,4,35,a1a26abe06ac1d8f1b16354e8a46096f6b145da9,100,99,1,0,,0,True,6.599,9,18,19,30.0,0.9,0.9,0.6333333333333333
original_14,canine soft tissue sarcoma,460.tiff,460,2,hem_rect_fill,22552,4868.0,2589.0,0.24816562612969095,30.221751968503938,4,35,220d5b95f41452b36c61ae4fee4481a22cdb6e84,100,99,1,0,,0,True,6.519,9,17,18,30.0,0.9,0.85,0.6
original_14,canine soft tissue sarcoma,460.tiff,460,2,hem_rect_fill_1um,22552,4868.0,2589.0,0.24816562612969095,30.221751968503938,4,35,4da21a840d4bcccfddf7055eb2e2e0c2a5174f9f,100,99,1,0,,0,True,8.339,9,18,19,,0.9,0.9,0.6333333333333333
testing_35,canine soft tissue sarcoma,410.tiff,410,0,default_51,20699,3470.0,4831.0,0.24816562612969095,30.221751968503938,4,16,35a58ce6b59d5513bb3a7e2e5aa8facd5a7ecc14,100,89,1,0,,0,True,7.179,5,5,5,30.0,0.5,0.25,0.16666666666666666
testing_35,canine soft tissue sarcoma,410.tiff,410,0,hem_rect_fill,20699,3470.0,4831.0,0.24816562612969095,30.221751968503938,4,16,84fb8de7257618f68f899f8137c0c4b0ade8bf1f,100,99,0,0,,0,True,4.913,3,4,4,30.0,0.3,0.2,0.13333333333333333
testing_35,canine soft tissue sarcoma,410.tiff,410,0,hem_rect_fill_1um,20699,3470.0,4831.0,0.24816562612969095,30.221751968503938,4,16,d7b514ea056988c814d24690807a6a732dad2407,100,99,1,0,,0,True,5.256,4,4,4,,0.4,0.2,0.13333333333333333
testing_35,canine soft tissue sarcoma,410.tiff,410,1,default_51,20687,2892.0,635.0,0.24816562612969095,30.221751968503938,4,16,017a0924c66257ba76e6a1fe150aa5e0e1847613,100,99,1,0,,0,True,8.428,3,3,3,30.0,0.3,0.15,0.1
testing_35,canine soft tissue sarcoma,410.tiff,410,1,hem_rect_fill,20687,2892.0,635.0,0.24816562612969095,30.221751968503938,4,16,d5e2df4748107f6a1909f53c742bc74fdc8ee7f5,100,98,1,0,,0,True,5.631,4,5,5,30.0,0.4,0.25,0.16666666666666666
testing_35,canine soft tissue sarcoma,410.tiff,410,1,hem_rect_fill_1um,20687,2892.0,635.0,0.24816562612969095,30.221751968503938,4,16,04bf2cbde2738aa7a3f4ddd1ce048a0a8fa4ae8e,100,99,1,0,,0,True,8.957,4,4,4,,0.4,0.2,0.13333333333333333
testing_35,canine soft tissue sarcoma,410.tiff,410,2,default_51,20694,2894.0,2616.0,0.24816562612969095,30.221751968503938,4,16,0ad2449d1671ac772dcc71317b6fcbedd758a69d,100,99,1,0,,0,True,7.144,2,5,5,30.0,0.2,0.25,0.16666666666666666
testing_35,canine soft tissue sarcoma,410.tiff,410,2,hem_rect_fill,20694,2894.0,2616.0,0.24816562612969095,30.221751968503938,4,16,f692de413ef4ce08b017a7f8d8c5263d1095ab95,100,99,1,0,,0,True,9.376,2,5,5,30.0,0.2,0.25,0.16666666666666666
testing_35,canine soft tissue sarcoma,410.tiff,410,2,hem_rect_fill_1um,20694,2894.0,2616.0,0.24816562612969095,30.221751968503938,4,16,d911fcea2bf449ea250627b7e1f0e0283e27ff16,100,99,1,0,,0,True,10.103,2,5,5,,0.2,0.25,0.16666666666666666
testing_35,canine soft tissue sarcoma,425.tiff,425,0,default_51,21116,4612.0,559.0,0.24816562612969095,30.221751968503938,4,16,b25fa2dfab07c3e0831d6caf4a45686fc4a78578,100,99,1,0,,0,True,11.716,9,15,15,30.0,0.9,0.75,0.5
testing_35,canine soft tissue sarcoma,425.tiff,425,0,hem_rect_fill,21116,4612.0,559.0,0.24816562612969095,30.221751968503938,4,16,f87be5561f0e395d80e50b39972181731d274262,100,99,1,0,,0,True,9.068,9,15,15,30.0,0.9,0.75,0.5
testing_35,canine soft tissue sarcoma,425.tiff,425,0,hem_rect_fill_1um,21116,4612.0,559.0,0.24816562612969095,30.221751968503938,4,16,5c5b0675b9d3fb353d73f98afe31ff1d1fe71eaf,100,99,1,0,,0,True,9.126,9,15,15,,0.9,0.75,0.5
testing_35,canine soft tissue sarcoma,425.tiff,425,1,default_51,21113,2166.0,544.0,0.24816562612969095,30.221751968503938,4,16,b07d4d0976f2f1d00d1e7c179f1b76d6e4199fa7,100,96,1,0,,0,True,8.488,9,12,12,30.0,0.9,0.6,0.4
testing_35,canine soft tissue sarcoma,425.tiff,425,1,hem_rect_fill,21113,2166.0,544.0,0.24816562612969095,30.221751968503938,4,16,b87143db3eea5186e01245a4c45792ab227d4eae,100,96,1,0,,0,True,6.831,9,12,12,30.0,0.9,0.6,0.4
testing_35,canine soft tissue sarcoma,425.tiff,425,1,hem_rect_fill_1um,21113,2166.0,544.0,0.24816562612969095,30.221751968503938,4,16,6949c0f458bbba2b08ee69e85c0096b18e846683,100,96,1,0,,0,True,6.615,9,12,12,,0.9,0.6,0.4
testing_35,canine soft tissue sarcoma,425.tiff,425,2,default_51,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,4,16,ed60f94cefc8ef4c2899b649b8c5557ddb7cf23b,100,98,1,0,,0,True,5.947,9,15,15,30.0,0.9,0.75,0.5
testing_35,canine soft tissue sarcoma,425.tiff,425,2,hem_rect_fill,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,4,16,10391b4aee7a0067654041dc7c05819deda8d66e,100,99,1,0,,0,True,5.23,9,14,14,30.0,0.9,0.7,0.4666666666666667
testing_35,canine soft tissue sarcoma,425.tiff,425,2,hem_rect_fill_1um,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,4,16,eb7be9ace1e7b3d3327f6832df284fe30dd8d034,100,99,1,0,,0,True,4.243,9,14,14,,0.9,0.7,0.4666666666666667
testing_35,canine soft tissue sarcoma,435.tiff,435,0,default_51,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,4,52,e310cfde12ef25bc8c60885948ad438bd13d494f,100,96,1,0,,0,True,5.934,6,7,10,30.0,0.6,0.35,0.3333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,0,hem_rect_fill,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,4,52,14eae69661b680f4ad0e61504f67a21281d0ac84,100,99,1,0,,0,True,4.547,6,9,12,30.0,0.6,0.45,0.4
testing_35,canine soft tissue sarcoma,435.tiff,435,0,hem_rect_fill_1um,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,4,52,6c1a639b6d59c7dcd59fed922a2dbfe88b371119,100,99,1,0,,0,True,4.076,6,9,12,,0.6,0.45,0.4
testing_35,canine soft tissue sarcoma,435.tiff,435,1,default_51,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,4,52,69b1310d18cf15abc88921ea1eac48b629b7a306,100,98,1,0,,0,True,3.891,6,10,12,30.0,0.6,0.5,0.4
testing_35,canine soft tissue sarcoma,435.tiff,435,1,hem_rect_fill,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,4,52,bc01cfde667ef2511121ef1021034150a913e456,100,98,1,0,,0,True,3.538,6,8,11,30.0,0.6,0.4,0.36666666666666664
testing_35,canine soft tissue sarcoma,435.tiff,435,1,hem_rect_fill_1um,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,4,52,06b3872f03b36a07ebdc3a7a9a6e0b4600c1a579,100,98,1,0,,0,True,3.768,6,8,11,,0.6,0.4,0.36666666666666664
testing_35,canine soft tissue sarcoma,435.tiff,435,2,default_51,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,4,52,939cbca1d509d014455a9fb1c204fbd390cd460f,100,98,1,0,,0,True,3.999,6,8,10,30.0,0.6,0.4,0.3333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,2,hem_rect_fill,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,4,52,12c147e5d63052d1846fab07148c4bb869778a50,100,99,1,0,,0,True,3.487,5,8,10,30.0,0.5,0.4,0.3333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,2,hem_rect_fill_1um,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,4,52,7fe679e2e446846a904978dad40a096e7a078ded,100,99,1,0,,0,True,3.948,5,8,10,,0.5,0.4,0.3333333333333333
testing_35,canine soft tissue sarcoma,462.tiff,462,0,default_51,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,4,14,dff8edc30198c6b8599200252b1c16f084bde9a9,100,99,1,0,,0,True,4.352,0,2,3,30.0,0.0,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,0,hem_rect_fill,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,4,14,d6a5bb20937a7f663a6fe96a085e3dd582fe6951,100,99,1,0,,0,True,4.002,0,2,3,30.0,0.0,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,0,hem_rect_fill_1um,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,4,14,9a2b91e82120f9eb327a628aa3dae0dd4d72b4b6,100,99,1,0,,0,True,4.581,0,2,3,,0.0,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,1,default_51,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,4,14,00de1d0f508570ee85e967662cbbffd42683a3a6,100,99,1,0,,0,True,4.612,2,2,3,30.0,0.2,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,1,hem_rect_fill,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,4,14,cb714c4d61bf5d415d37a148fbffee76ed2344e6,100,99,1,0,,0,True,4.863,2,3,3,30.0,0.2,0.15,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,1,hem_rect_fill_1um,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,4,14,df66c893951c8505976e4fa68da23853c99246f7,100,99,1,0,,0,True,4.611,2,2,3,,0.2,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,2,default_51,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,4,14,da79407ef16aec0e64e58f99ffb2242bc000a95a,100,99,1,0,,0,True,4.991,1,3,3,30.0,0.1,0.15,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,2,hem_rect_fill,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,4,14,e9d56543d03327b92db4e3a85031835eae8dc533,100,98,1,0,,0,True,4.319,1,3,3,30.0,0.1,0.15,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,2,hem_rect_fill_1um,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,4,14,02ccd4c67af93911df002732f8bc13c0dac2a85f,100,99,1,0,,0,True,4.776,1,3,3,,0.1,0.15,0.1
testing_35,canine soft tissue sarcoma,499.tiff,499,0,default_51,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,4,61,af549fafac463371d3abd7d4fc8f23aaef8a38f6,100,98,1,0,,0,True,5.383,7,15,20,30.0,0.7,0.75,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,0,hem_rect_fill,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,4,61,bad244a32930ef6d3138cc3135e24bd6bc947cc3,100,98,1,0,,0,True,4.415,7,15,20,30.0,0.7,0.75,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,0,hem_rect_fill_1um,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,4,61,2fe3085ad6c72179a800dfb609c2c9284a02470f,100,98,1,0,,0,True,3.764,7,15,20,,0.7,0.75,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,1,default_51,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,4,61,877d4eb538d82d434198e196958b0332a9d782ad,100,97,1,0,,0,True,3.829,8,15,21,30.0,0.8,0.75,0.7
testing_35,canine soft tissue sarcoma,499.tiff,499,1,hem_rect_fill,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,4,61,b404be825f7c070fe65d63b26ab0a4d314428c75,100,98,1,0,,0,True,4.069,7,14,20,30.0,0.7,0.7,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,1,hem_rect_fill_1um,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,4,61,f88e485558d5902cdb4dc123cbbbfdc9b0ab8700,100,98,1,0,,0,True,4.238,7,15,21,,0.7,0.75,0.7
testing_35,canine soft tissue sarcoma,499.tiff,499,2,default_51,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,4,61,0afc707bb385607e95662882c91403932c7e95ba,100,95,1,0,,0,True,4.293,7,14,19,30.0,0.7,0.7,0.6333333333333333
testing_35,canine soft tissue sarcoma,499.tiff,499,2,hem_rect_fill,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,4,61,6e65ab9c8bc3f6a86571f02d67fc6c5813e707c1,100,95,1,0,,0,True,4.019,8,13,20,30.0,0.8,0.65,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,2,hem_rect_fill_1um,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,4,61,2c78e8b49f623acbec260dfb8388540952dd964a,100,96,1,0,,0,True,4.746,8,14,20,,0.8,0.7,0.6666666666666666
original_14,human breast cancer,013.tiff,13,0,default_51,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,4,17,db81825e885b427bc19553a36def347eada9241c,100,99,1,0,,0,True,6.987,6,8,9,30.0,0.6,0.4,0.3
original_14,human breast cancer,013.tiff,13,0,hem_rect_fill,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,4,17,fcf27cddc84421bf5376001eab41acb0d98dacd4,100,99,1,0,,0,True,7.04,6,8,9,30.0,0.6,0.4,0.3
original_14,human breast cancer,013.tiff,13,0,hem_rect_fill_1um,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,4,17,b6d555ef1fecf1cbfb18267f29de0d84c2f542ee,100,99,1,0,,0,True,10.55,6,8,9,,0.6,0.4,0.3
original_14,human breast cancer,013.tiff,13,1,default_51,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,4,17,0d1c070ff8283ee8df14ecdcbd5514d0b2c916ef,100,99,1,0,,0,True,8.794,5,8,9,30.0,0.5,0.4,0.3
original_14,human breast cancer,013.tiff,13,1,hem_rect_fill,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,4,17,ffa3e5f9a44ea6f4b1c7a5f72d209b0f1504f5b0,100,99,1,0,,0,True,7.373,5,8,9,30.0,0.5,0.4,0.3
original_14,human breast cancer,013.tiff,13,1,hem_rect_fill_1um,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,4,17,d336f98947567dc8938cec5bf0907fdc61d64781,100,99,1,0,,0,True,7.342,5,8,9,,0.5,0.4,0.3
original_14,human breast cancer,013.tiff,13,2,default_51,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,4,17,f3d5302d7dc776e2b200e74a1cbbaecfe1525195,100,98,1,0,,0,True,6.644,6,9,9,30.0,0.6,0.45,0.3
original_14,human breast cancer,013.tiff,13,2,hem_rect_fill,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,4,17,f5d6b6158cd0b6d44bdcc03b1ae0c3184b53cfc9,100,98,1,0,,0,True,5.856,6,9,9,30.0,0.6,0.45,0.3
original_14,human breast cancer,013.tiff,13,2,hem_rect_fill_1um,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,4,17,5e4e33e8bb399ae0a009b8cb49edc98fbf53dc3d,100,98,1,0,,0,True,4.611,6,9,9,,0.6,0.45,0.3
original_14,human breast cancer,094.tiff,94,0,default_51,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,81,affed4fe7b20ef79f56dcef662866d0f25556425,100,99,1,0,,0,True,4.68,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,hem_rect_fill,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,81,904fecef1f58ebce7f84167837b0a0e8ca9c37ec,100,99,1,0,,0,True,4.403,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,hem_rect_fill_1um,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,81,facf9dc57415ee17e8dac65d1231c0fcdf210f85,100,99,1,0,,0,True,3.257,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,1,default_51,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,81,311eeb61caa583248b30ba66270b849d1703f084,100,99,1,0,,0,True,3.507,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,1,hem_rect_fill,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,81,61d81562a7e994948b9464d5773874c56424a8b0,100,99,1,0,,0,True,3.584,5,15,20,30.0,0.5,0.75,0.6666666666666666
original_14,human breast cancer,094.tiff,94,1,hem_rect_fill_1um,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,81,3e9d1c4727707b3456d79ae9071e7d20e5caa5e7,100,99,1,0,,0,True,3.235,5,15,20,,0.5,0.75,0.6666666666666666
original_14,human breast cancer,094.tiff,94,2,default_51,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,81,f6538e7c0e6f7cd42a5cf3bd2aaf8f6c7bda05c1,100,95,1,0,,0,True,3.267,5,14,20,30.0,0.5,0.7,0.6666666666666666
original_14,human breast cancer,094.tiff,94,2,hem_rect_fill,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,81,f720aab1ea32310686861dfccb06775b502a5565,100,99,1,0,,0,True,2.832,5,14,21,30.0,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,2,hem_rect_fill_1um,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,81,c1832d4d644277521ac7013705b3ceab73aec1d0,100,99,1,0,,0,True,2.694,5,14,21,,0.5,0.7,0.7
testing_35,human breast cancer,007.tiff,7,0,default_51,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,21,36ba49d6cfaf2e01df08f2bc46300c21662594d7,100,98,1,0,,0,True,3.556,6,7,8,30.0,0.6,0.35,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,0,hem_rect_fill,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,21,ebb53905d1857e156ae3276bcd3d29b02d52f90f,100,98,1,0,,0,True,3.514,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,0,hem_rect_fill_1um,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,21,20334d9d886adf1fd963a644250150734fa6e795,100,98,1,0,,0,True,3.373,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,1,default_51,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,21,61c23b7b762ac2ec869da27b3ea1639692a9c23f,100,99,1,0,,0,True,3.467,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,1,hem_rect_fill,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,21,c6d6bfaafd5f19c963c0aeb17ba665600067c498,100,98,1,0,,0,True,3.302,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,1,hem_rect_fill_1um,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,21,3a3a38310e5e9b783f77d3e87ed4b9db08266b22,100,98,1,0,,0,True,3.099,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,2,default_51,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,21,2a62478d69d93e5e776b82e42b90424d4729baa5,100,99,1,0,,0,True,3.256,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,2,hem_rect_fill,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,21,b088fa1817549969629598fa85de7af5f9e97c81,100,99,1,0,,0,True,2.767,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,2,hem_rect_fill_1um,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,21,ea5168e58b3c9051d2150366cd83d86c4b61ea90,100,98,1,0,,0,True,2.672,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,072.tiff,72,0,default_51,1812,6090.0,1925.0,0.22984761284250915,32.63031496062992,4,48,95a2e49eb9717b67a88aab858ff94ab9938b595f,100,99,1,0,,0,True,2.874,6,12,18,30.0,0.6,0.6,0.6
testing_35,human breast cancer,072.tiff,72,0,hem_rect_fill,1812,6090.0,1925.0,0.22984761284250915,32.63031496062992,4,48,82af8633f73ed86383d2ee72a07467d67cdf7e71,100,99,1,0,,0,True,3.15,6,12,19,30.0,0.6,0.6,0.6333333333333333
testing_35,human breast cancer,072.tiff,72,0,hem_rect_fill_1um,1812,6090.0,1925.0,0.22984761284250915,32.63031496062992,4,48,601a1d92fe5417c4f1d13cd2a8295ef1bca400a8,100,99,1,0,,0,True,3.1,6,12,18,,0.6,0.6,0.6
testing_35,human breast cancer,072.tiff,72,1,default_51,1844,6589.0,1848.0,0.22984761284250915,32.63031496062992,4,48,29e669757700f2eb35cf23501ddf85255009fc33,100,98,1,0,,0,True,3.218,6,11,14,30.0,0.6,0.55,0.4666666666666667
testing_35,human breast cancer,072.tiff,72,1,hem_rect_fill,1844,6589.0,1848.0,0.22984761284250915,32.63031496062992,4,48,cdccab00cbd2569213c368f648edddb37344f64a,100,98,1,0,,0,True,3.235,6,11,13,30.0,0.6,0.55,0.43333333333333335
testing_35,human breast cancer,072.tiff,72,1,hem_rect_fill_1um,1844,6589.0,1848.0,0.22984761284250915,32.63031496062992,4,48,4effc92202cc93b2ec47a777e1458c252cbccb57,100,98,1,0,,0,True,3.229,6,11,13,,0.6,0.55,0.43333333333333335
testing_35,human breast cancer,072.tiff,72,2,default_51,1813,6139.0,2316.0,0.22984761284250915,32.63031496062992,4,48,3ed5eaa63291cebe5697ec555ade862e5a152e4b,100,99,1,0,,0,True,3.192,6,12,16,30.0,0.6,0.6,0.5333333333333333
testing_35,human breast cancer,072.tiff,72,2,hem_rect_fill,1813,6139.0,2316.0,0.22984761284250915,32.63031496062992,4,48,3cf85aef6d6d08927fd082d066c845c64f2dadf2,100,99,1,0,,0,True,2.864,6,12,16,30.0,0.6,0.6,0.5333333333333333
testing_35,human breast cancer,072.tiff,72,2,hem_rect_fill_1um,1813,6139.0,2316.0,0.22984761284250915,32.63031496062992,4,48,6510838351aa3d7b2938f6c685fe0e67db985e11,100,99,1,0,,0,True,2.879,6,12,16,,0.6,0.6,0.5333333333333333
testing_35,human breast cancer,100.tiff,100,0,default_51,2794,6818.0,3237.0,0.22984761284250915,32.63031496062992,4,43,8351822a490d55efef1a1a746065b45b8bcf194a,100,97,1,0,,0,True,3.197,9,17,21,30.0,0.9,0.85,0.7
testing_35,human breast cancer,100.tiff,100,0,hem_rect_fill,2794,6818.0,3237.0,0.22984761284250915,32.63031496062992,4,43,983306f5d1266f85ec71b4c5427570437fbe3c55,100,97,1,0,,0,True,2.955,9,18,22,30.0,0.9,0.9,0.7333333333333333
testing_35,human breast cancer,100.tiff,100,0,hem_rect_fill_1um,2794,6818.0,3237.0,0.22984761284250915,32.63031496062992,4,43,2e284e09df2d2d82ed4360c0ab03ebffe74f56ee,100,98,1,0,,0,True,3.216,9,18,23,,0.9,0.9,0.7666666666666667
