file_name,image_id,tumor_type,seed_index,seed_ann_id,arm_tag,arm,axis,z,roi_h,roi_w,pad_px,match_radius_px,map_median,mad_scale,deep_floor,z_cut,n_peaks_deep,n_pool,n_detections,n_gt_mitotic,n_found,n_gained_vs_pad_off,n_lost_vs_pad_off,n_gained_in_band,n_lost_in_band,gained_ann_ids,gained_edge_dists_px,lost_ann_ids,lost_edge_dists_px,n_band_candidates_pool,n_band_candidates_h,n_within_match_radius,n_dup_fp,dup_fp_frac,band_in_top50,margin_tp_density_k50,band_in_top250,margin_tp_density_k250,band_in_top1000,margin_tp_density_k1000,interior_lost_prenms,interior_gained_prenms,interior_lost_total_h,interior_lost_dilation_h,interior_lost_postnms_z
403.tiff,403,human neuroendocrine tumor,0,20334,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.06,-0.003554,0.686379,-1.033123,0.682825,38933,17700,11383,52,52,0,0,0,0,,,,,0,0,163,70,0.00615,0,5,0,2,0,0,297,11,65,50,15
403.tiff,403,human neuroendocrine tumor,0,20334,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.06,-0.003498,0.674753,-1.015628,0.671255,39647,17547,11380,52,51,0,1,0,1,,,20384,22.0,0,0,163,71,0.006239,0,5,0,2,0,0,297,11,65,50,15
403.tiff,403,human neuroendocrine tumor,0,20334,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.06,-0.003498,0.674753,-1.015628,0.671255,39647,18007,11579,52,52,0,0,0,0,,,,,460,199,164,71,0.006132,0,5,2,2,11,0,297,11,65,50,15
403.tiff,403,human neuroendocrine tumor,1,20345,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.06,-0.003825,0.432072,-0.651934,0.428247,44294,17997,11467,52,52,0,0,0,0,,,,,0,0,117,24,0.002093,0,7,0,1,0,2,308,17,67,48,19
403.tiff,403,human neuroendocrine tumor,1,20345,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.06,-0.003782,0.424916,-0.641156,0.421133,45163,17852,11452,52,52,0,0,0,0,,,,,0,0,117,24,0.002096,0,7,0,1,0,2,308,17,67,48,19
403.tiff,403,human neuroendocrine tumor,1,20345,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.06,-0.003782,0.424916,-0.641156,0.421133,45163,18307,11653,52,52,0,0,0,0,,,,,455,201,117,24,0.00206,0,7,3,1,9,2,308,17,67,48,19
403.tiff,403,human neuroendocrine tumor,1,20345,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.06,-0.003825,0.432072,-0.651934,0.428247,44294,17997,11467,52,52,0,0,0,0,,,,,0,0,117,24,0.002093,0,7,0,0,0,0,308,17,67,48,19
403.tiff,403,human neuroendocrine tumor,1,20345,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.06,-0.003782,0.424916,-0.641156,0.421133,45163,17852,11452,52,52,0,0,0,0,,,,,0,0,117,24,0.002096,0,7,0,0,0,0,308,17,67,48,19
403.tiff,403,human neuroendocrine tumor,1,20345,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.06,-0.003782,0.424916,-0.641156,0.421133,45163,18307,11653,52,52,0,0,0,0,,,,,455,201,117,24,0.00206,0,7,2,0,11,0,308,17,67,48,19
403.tiff,403,human neuroendocrine tumor,2,20356,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.06,-0.007715,0.706344,-1.067232,0.698629,34957,16133,9628,52,52,0,0,0,0,,,,,0,0,99,12,0.001246,0,8,0,1,0,0,299,6,63,49,14
403.tiff,403,human neuroendocrine tumor,2,20356,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.06,-0.007539,0.694273,-1.048949,0.686733,35600,15982,9629,52,52,0,0,0,0,,,,,0,0,99,12,0.001246,0,8,0,1,0,0,299,6,63,49,14
403.tiff,403,human neuroendocrine tumor,2,20356,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.06,-0.007539,0.694273,-1.048949,0.686733,35600,16411,9787,52,52,0,0,0,0,,,,,429,158,99,12,0.001226,0,8,1,1,7,0,299,6,63,49,14
403.tiff,403,human neuroendocrine tumor,2,20356,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.06,-0.007715,0.706344,-1.067232,0.698629,34957,16133,9628,52,52,0,0,0,0,,,,,0,0,99,12,0.001246,0,8,0,1,0,0,299,6,63,49,14
403.tiff,403,human neuroendocrine tumor,2,20356,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.06,-0.007539,0.694273,-1.048949,0.686733,35600,15982,9629,52,52,0,0,0,0,,,,,0,0,99,12,0.001246,0,8,0,1,0,0,299,6,63,49,14
403.tiff,403,human neuroendocrine tumor,2,20356,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.06,-0.007539,0.694273,-1.048949,0.686733,35600,16411,9787,52,52,0,0,0,0,,,,,429,158,99,12,0.001226,0,8,2,1,8,0,299,6,63,49,14
403.tiff,403,human neuroendocrine tumor,3,20354,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.06,-0.009617,0.948267,-1.432018,0.93865,31993,15838,9124,52,52,0,0,0,0,,,,,0,0,103,16,0.001754,0,8,0,1,0,0,265,10,59,51,8
403.tiff,403,human neuroendocrine tumor,3,20354,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.06,-0.009471,0.932671,-1.408478,0.9232,32591,15690,9127,52,52,0,0,0,0,,,,,0,0,103,16,0.001753,0,8,0,1,0,0,265,10,59,51,8
403.tiff,403,human neuroendocrine tumor,3,20354,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.06,-0.009471,0.932671,-1.408478,0.9232,32591,16127,9283,52,52,0,0,0,0,,,,,437,156,103,16,0.001724,1,8,5,1,10,0,265,10,59,51,8
403.tiff,403,human neuroendocrine tumor,3,20354,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.06,-0.009617,0.948267,-1.432018,0.93865,31993,15838,9124,52,52,0,0,0,0,,,,,0,0,103,16,0.001754,0,10,0,1,0,0,265,10,59,51,8
403.tiff,403,human neuroendocrine tumor,3,20354,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.06,-0.009471,0.932671,-1.408478,0.9232,32591,15690,9127,52,52,0,0,0,0,,,,,0,0,103,16,0.001753,0,10,0,1,0,0,265,10,59,51,8
403.tiff,403,human neuroendocrine tumor,3,20354,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.06,-0.009471,0.932671,-1.408478,0.9232,32591,16127,9283,52,52,0,0,0,0,,,,,437,156,103,16,0.001724,0,10,2,1,11,0,265,10,59,51,8
403.tiff,403,human neuroendocrine tumor,4,20333,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.06,-0.005252,0.513277,-0.775167,0.508024,40350,16431,9834,52,52,0,0,0,0,,,,,0,0,111,23,0.002339,0,8,0,2,0,0,310,9,52,42,10
403.tiff,403,human neuroendocrine tumor,4,20333,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.06,-0.005164,0.504729,-0.762257,0.499565,41107,16280,9844,52,52,0,0,0,0,,,,,0,0,111,23,0.002336,0,8,0,2,0,0,310,9,52,42,10
403.tiff,403,human neuroendocrine tumor,4,20333,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.06,-0.005164,0.504729,-0.762257,0.499565,41107,16709,10005,52,52,0,0,0,0,,,,,429,161,112,24,0.002399,0,8,1,2,2,0,310,9,52,42,10
403.tiff,403,human neuroendocrine tumor,4,20333,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.06,-0.005252,0.513277,-0.775167,0.508024,40350,16431,9834,52,52,0,0,0,0,,,,,0,0,111,22,0.002237,0,6,0,1,0,0,310,9,52,42,10
403.tiff,403,human neuroendocrine tumor,4,20333,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.06,-0.005164,0.504729,-0.762257,0.499565,41107,16280,9844,52,52,0,0,0,0,,,,,0,0,111,22,0.002235,0,6,0,1,0,0,310,9,52,42,10
403.tiff,403,human neuroendocrine tumor,4,20333,pad_on,chromatin_od@pad_on,chromatin_od,1.0,5412,7215,25,33.06,-0.005164,0.504729,-0.762257,0.499565,41107,16709,10005,52,52,0,0,0,0,,,,,429,161,112,23,0.002299,0,6,2,1,10,0,310,9,52,42,10
459.tiff,459,canine soft tissue sarcoma,0,22441,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.15976,1.242866,-2.024059,1.083105,20855,15445,13071,130,130,0,0,0,0,,,,,0,0,229,11,0.000842,0,18,0,1,0,0,228,1,99,91,8
459.tiff,459,canine soft tissue sarcoma,0,22441,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.160562,1.240854,-2.021843,1.080292,21269,15283,12982,130,130,0,0,0,0,,,,,0,0,229,11,0.000847,0,18,0,1,0,0,228,1,99,91,8
459.tiff,459,canine soft tissue sarcoma,0,22441,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.160562,1.240854,-2.021843,1.080292,21269,15755,13331,130,130,0,0,0,0,,,,,472,349,229,11,0.000825,0,18,5,1,22,0,228,1,99,91,8
459.tiff,459,canine soft tissue sarcoma,0,22441,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.15976,1.242866,-2.024059,1.083105,20855,15445,13071,130,130,0,0,0,0,,,,,0,0,229,11,0.000842,0,21,0,2,0,1,228,1,99,91,8
459.tiff,459,canine soft tissue sarcoma,0,22441,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.160562,1.240854,-2.021843,1.080292,21269,15283,12982,130,130,0,0,0,0,,,,,0,0,229,11,0.000847,0,21,0,2,0,1,228,1,99,91,8
459.tiff,459,canine soft tissue sarcoma,0,22441,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.160562,1.240854,-2.021843,1.080292,21269,15755,13331,130,130,0,0,0,0,,,,,472,349,229,11,0.000825,1,21,8,2,40,1,228,1,99,91,8
459.tiff,459,canine soft tissue sarcoma,1,22446,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.137593,1.206939,-1.948002,1.069346,20777,14870,12502,130,130,0,0,0,0,,,,,0,0,221,5,0.0004,0,16,0,3,0,0,230,0,98,92,6
459.tiff,459,canine soft tissue sarcoma,1,22446,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.138438,1.20533,-1.946432,1.066892,21183,14708,12415,130,130,0,0,0,0,,,,,0,0,221,5,0.000403,0,16,0,3,0,0,230,0,98,92,6
459.tiff,459,canine soft tissue sarcoma,1,22446,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.138438,1.20533,-1.946432,1.066892,21183,15172,12760,130,130,0,0,0,0,,,,,464,345,221,5,0.000392,0,16,5,3,23,0,230,0,98,92,6
459.tiff,459,canine soft tissue sarcoma,1,22446,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.137593,1.206939,-1.948002,1.069346,20777,14870,12502,130,130,0,0,0,0,,,,,0,0,221,5,0.0004,0,21,0,2,0,1,230,0,98,92,6
459.tiff,459,canine soft tissue sarcoma,1,22446,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.138438,1.20533,-1.946432,1.066892,21183,14708,12415,130,130,0,0,0,0,,,,,0,0,221,5,0.000403,0,21,0,2,0,1,230,0,98,92,6
459.tiff,459,canine soft tissue sarcoma,1,22446,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.138438,1.20533,-1.946432,1.066892,21183,15172,12760,130,130,0,0,0,0,,,,,464,345,221,5,0.000392,1,21,6,2,44,1,230,0,98,92,6
459.tiff,459,canine soft tissue sarcoma,2,22306,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.147907,1.099845,-1.797675,0.951937,21942,15434,13301,130,130,0,0,0,0,,,,,0,0,230,11,0.000827,0,17,0,1,0,0,233,0,105,94,11
459.tiff,459,canine soft tissue sarcoma,2,22306,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.148522,1.098508,-1.796284,0.949986,22372,15269,13206,130,130,0,0,0,0,,,,,0,0,230,11,0.000833,0,17,0,1,0,0,233,0,105,94,11
459.tiff,459,canine soft tissue sarcoma,2,22306,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.148522,1.098508,-1.796284,0.949986,22372,15728,13561,130,130,0,0,0,0,,,,,459,355,230,11,0.000811,0,17,3,1,19,0,233,0,105,94,11
459.tiff,459,canine soft tissue sarcoma,2,22306,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.147907,1.099845,-1.797675,0.951937,21942,15434,13301,130,130,0,0,0,0,,,,,0,0,230,11,0.000827,0,20,0,1,0,0,233,0,105,94,11
459.tiff,459,canine soft tissue sarcoma,2,22306,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.148522,1.098508,-1.796284,0.949986,22372,15269,13206,130,130,0,0,0,0,,,,,0,0,230,11,0.000833,0,20,0,1,0,0,233,0,105,94,11
459.tiff,459,canine soft tissue sarcoma,2,22306,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.148522,1.098508,-1.796284,0.949986,22372,15728,13561,130,130,0,0,0,0,,,,,459,355,230,11,0.000811,1,20,7,1,43,0,233,0,105,94,11
459.tiff,459,canine soft tissue sarcoma,3,22371,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.141662,1.211832,-1.959411,1.07017,21529,15571,13193,130,130,0,0,0,0,,,,,0,0,224,8,0.000606,0,17,0,1,0,0,239,0,96,88,8
459.tiff,459,canine soft tissue sarcoma,3,22371,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.142232,1.210112,-1.9574,1.06788,21944,15412,13103,130,130,0,0,0,0,,,,,0,0,224,8,0.000611,0,17,0,1,0,0,239,0,96,88,8
459.tiff,459,canine soft tissue sarcoma,3,22371,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.142232,1.210112,-1.9574,1.06788,21944,15882,13446,130,130,0,0,0,0,,,,,470,343,224,8,0.000595,0,17,3,1,19,0,239,0,96,88,8
459.tiff,459,canine soft tissue sarcoma,3,22371,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.141662,1.211832,-1.959411,1.07017,21529,15571,13193,130,130,0,0,0,0,,,,,0,0,224,8,0.000606,0,20,0,2,0,1,239,0,96,88,8
459.tiff,459,canine soft tissue sarcoma,3,22371,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.142232,1.210112,-1.9574,1.06788,21944,15412,13103,130,130,0,0,0,0,,,,,0,0,224,8,0.000611,0,20,0,2,0,1,239,0,96,88,8
459.tiff,459,canine soft tissue sarcoma,3,22371,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.142232,1.210112,-1.9574,1.06788,21944,15882,13446,130,130,0,0,0,0,,,,,470,343,224,8,0.000595,0,20,7,2,45,1,239,0,96,88,8
459.tiff,459,canine soft tissue sarcoma,4,22305,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.152114,1.284394,-2.078705,1.13228,20957,15424,13012,130,129,0,0,0,0,,,,,0,0,223,8,0.000615,0,17,0,1,0,1,230,2,98,85,13
459.tiff,459,canine soft tissue sarcoma,4,22305,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.152663,1.283064,-2.077258,1.130401,21349,15264,12926,130,129,0,0,0,0,,,,,0,0,223,8,0.000619,0,17,0,1,0,1,230,2,98,85,13
459.tiff,459,canine soft tissue sarcoma,4,22305,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.152663,1.283064,-2.077258,1.130401,21349,15735,13271,130,129,0,0,0,0,,,,,471,345,223,8,0.000603,0,17,3,1,16,1,230,2,98,85,13
459.tiff,459,canine soft tissue sarcoma,4,22305,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.152114,1.284394,-2.078705,1.13228,20957,15424,13012,130,129,0,0,0,0,,,,,0,0,223,8,0.000615,0,22,0,2,0,1,230,2,98,85,13
459.tiff,459,canine soft tissue sarcoma,4,22305,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.152663,1.283064,-2.077258,1.130401,21349,15264,12926,130,129,0,0,0,0,,,,,0,0,223,8,0.000619,0,22,0,2,0,1,230,2,98,85,13
459.tiff,459,canine soft tissue sarcoma,4,22305,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.152663,1.283064,-2.077258,1.130401,21349,15735,13271,130,129,0,0,0,0,,,,,471,345,223,8,0.000603,1,22,8,2,42,1,230,2,98,85,13
460.tiff,460,canine soft tissue sarcoma,0,22577,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.205728,1.204635,-2.012681,0.998907,20917,14468,10689,35,35,0,0,0,0,,,,,0,0,77,2,0.000187,0,5,0,0,0,0,247,0,103,93,10
460.tiff,460,canine soft tissue sarcoma,0,22577,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.204809,1.20283,-2.009053,0.998021,21324,14306,10598,35,35,0,0,0,0,,,,,0,0,77,2,0.000189,0,5,0,0,0,0,247,0,103,93,10
460.tiff,460,canine soft tissue sarcoma,0,22577,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.204809,1.20283,-2.009053,0.998021,21324,14761,10899,35,35,0,0,0,0,,,,,455,301,77,2,0.000184,1,5,13,0,29,0,247,0,103,93,10
460.tiff,460,canine soft tissue sarcoma,0,22577,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.205728,1.204635,-2.012681,0.998907,20917,14468,10689,35,35,0,0,0,0,,,,,0,0,77,2,0.000187,0,6,0,1,0,0,247,0,103,93,10
460.tiff,460,canine soft tissue sarcoma,0,22577,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.204809,1.20283,-2.009053,0.998021,21324,14306,10598,35,35,0,0,0,0,,,,,0,0,77,2,0.000189,0,6,0,1,0,0,247,0,103,93,10
460.tiff,460,canine soft tissue sarcoma,0,22577,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.204809,1.20283,-2.009053,0.998021,21324,14761,10899,35,35,0,0,0,0,,,,,455,301,77,2,0.000184,1,6,16,1,39,0,247,0,103,93,10
460.tiff,460,canine soft tissue sarcoma,1,22538,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.142496,0.586305,-1.021954,0.443809,27325,16531,13180,35,35,0,0,0,0,,,,,0,0,82,7,0.000531,0,8,0,0,0,0,265,1,121,101,20
460.tiff,460,canine soft tissue sarcoma,1,22538,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.141813,0.585503,-1.020066,0.44369,27884,16354,13069,35,35,0,0,0,0,,,,,0,0,82,7,0.000536,0,8,0,0,0,0,265,1,121,101,20
460.tiff,460,canine soft tissue sarcoma,1,22538,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.141813,0.585503,-1.020066,0.44369,27884,16816,13416,35,35,0,0,0,0,,,,,462,347,82,7,0.000522,1,8,5,0,14,0,265,1,121,101,20
460.tiff,460,canine soft tissue sarcoma,1,22538,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.142496,0.586305,-1.021954,0.443809,27325,16531,13180,35,35,0,0,0,0,,,,,0,0,82,7,0.000531,0,6,0,1,0,0,265,1,121,101,20
460.tiff,460,canine soft tissue sarcoma,1,22538,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.141813,0.585503,-1.020066,0.44369,27884,16354,13069,35,35,0,0,0,0,,,,,0,0,82,7,0.000536,0,6,0,1,0,0,265,1,121,101,20
460.tiff,460,canine soft tissue sarcoma,1,22538,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.141813,0.585503,-1.020066,0.44369,27884,16816,13416,35,35,0,0,0,0,,,,,462,347,82,7,0.000522,0,6,15,1,40,0,265,1,121,101,20
460.tiff,460,canine soft tissue sarcoma,2,22552,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.261451,1.160482,-2.002175,0.899031,20622,14868,10916,35,35,0,0,0,0,,,,,0,0,77,3,0.000275,0,2,0,0,0,0,240,0,94,89,5
460.tiff,460,canine soft tissue sarcoma,2,22552,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.260393,1.158752,-1.99852,0.898359,21027,14699,10825,35,35,0,0,0,0,,,,,0,0,77,3,0.000277,0,2,0,0,0,0,240,0,94,89,5
460.tiff,460,canine soft tissue sarcoma,2,22552,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.260393,1.158752,-1.99852,0.898359,21027,15141,11127,35,35,0,0,0,0,,,,,442,302,77,3,0.00027,0,2,4,0,12,0,240,0,94,89,5
460.tiff,460,canine soft tissue sarcoma,2,22552,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.261451,1.160482,-2.002175,0.899031,20622,14868,10916,35,35,0,0,0,0,,,,,0,0,77,3,0.000275,0,6,0,1,0,1,240,0,94,89,5
460.tiff,460,canine soft tissue sarcoma,2,22552,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.260393,1.158752,-1.99852,0.898359,21027,14699,10825,35,35,0,0,0,0,,,,,0,0,77,3,0.000277,0,6,0,1,0,1,240,0,94,89,5
460.tiff,460,canine soft tissue sarcoma,2,22552,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.260393,1.158752,-1.99852,0.898359,21027,15141,11127,35,35,0,0,0,0,,,,,442,302,77,3,0.00027,1,6,15,1,39,1,240,0,94,89,5
460.tiff,460,canine soft tissue sarcoma,3,22537,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.219072,1.010037,-1.734127,0.790965,21391,14843,10917,35,35,0,0,0,0,,,,,0,0,78,3,0.000275,0,4,0,0,0,0,235,0,116,104,12
460.tiff,460,canine soft tissue sarcoma,3,22537,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.218384,1.008527,-1.731175,0.790143,21825,14671,10812,35,35,0,0,0,0,,,,,0,0,78,3,0.000277,0,4,0,0,0,0,235,0,116,104,12
460.tiff,460,canine soft tissue sarcoma,3,22537,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.218384,1.008527,-1.731175,0.790143,21825,15109,11110,35,35,0,0,0,0,,,,,438,298,78,3,0.00027,0,4,2,0,20,0,235,0,116,104,12
460.tiff,460,canine soft tissue sarcoma,3,22537,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.219072,1.010037,-1.734127,0.790965,21391,14843,10917,35,35,0,0,0,0,,,,,0,0,78,3,0.000275,0,6,0,0,0,0,235,0,116,104,12
460.tiff,460,canine soft tissue sarcoma,3,22537,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.218384,1.008527,-1.731175,0.790143,21825,14671,10812,35,35,0,0,0,0,,,,,0,0,78,3,0.000277,0,6,0,0,0,0,235,0,116,104,12
460.tiff,460,canine soft tissue sarcoma,3,22537,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.218384,1.008527,-1.731175,0.790143,21825,15109,11110,35,35,0,0,0,0,,,,,438,298,78,3,0.00027,1,6,13,0,39,0,235,0,116,104,12
460.tiff,460,canine soft tissue sarcoma,4,22568,pad_off,tm_score@pad_off,tm_score,1.0,4933,6577,25,30.222,-0.184229,0.852832,-1.463477,0.668603,21989,14786,11284,35,35,0,0,0,0,,,,,0,0,78,3,0.000266,0,3,0,1,0,0,259,0,122,107,15
460.tiff,460,canine soft tissue sarcoma,4,22568,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,4933,6577,25,30.222,-0.183403,0.851943,-1.461317,0.66854,22432,14597,11170,35,35,0,0,0,0,,,,,0,0,78,3,0.000269,0,3,0,1,0,0,259,0,122,107,15
460.tiff,460,canine soft tissue sarcoma,4,22568,pad_on,tm_score@pad_on,tm_score,1.0,4933,6577,25,30.222,-0.183403,0.851943,-1.461317,0.66854,22432,15037,11493,35,35,0,0,0,0,,,,,440,323,78,3,0.000261,3,3,10,1,28,0,259,0,122,107,15
460.tiff,460,canine soft tissue sarcoma,4,22568,pad_off,chromatin_od@pad_off,chromatin_od,1.0,4933,6577,25,30.222,-0.184229,0.852832,-1.463477,0.668603,21989,14786,11284,35,35,0,0,0,0,,,,,0,0,78,3,0.000266,0,5,0,1,0,0,259,0,122,107,15
460.tiff,460,canine soft tissue sarcoma,4,22568,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,4933,6577,25,30.222,-0.183403,0.851943,-1.461317,0.66854,22432,14597,11170,35,35,0,0,0,0,,,,,0,0,78,3,0.000269,0,5,0,1,0,0,259,0,122,107,15
460.tiff,460,canine soft tissue sarcoma,4,22568,pad_on,chromatin_od@pad_on,chromatin_od,1.0,4933,6577,25,30.222,-0.183403,0.851943,-1.461317,0.66854,22432,15037,11493,35,35,0,0,0,0,,,,,440,323,78,3,0.000261,1,5,13,1,39,0,259,0,122,107,15
529.tiff,529,human melanoma,0,24918,pad_off,tm_score@pad_off,tm_score,1.0,5412,7215,25,33.064,-0.109371,0.544389,-0.925955,0.435018,20222,14100,10202,19,19,0,0,0,0,,,,,0,0,48,4,0.000392,0,1,0,1,0,0,268,1,89,85,4
529.tiff,529,human melanoma,0,24918,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1.0,5412,7215,25,33.064,-0.108429,0.543609,-0.923844,0.43518,20595,13932,10118,19,19,0,0,0,0,,,,,0,0,48,4,0.000395,0,1,0,1,0,0,268,1,89,85,4
529.tiff,529,human melanoma,0,24918,pad_on,tm_score@pad_on,tm_score,1.0,5412,7215,25,33.064,-0.108429,0.543609,-0.923844,0.43518,20595,14367,10375,19,19,0,0,0,0,,,,,435,257,48,4,0.000386,1,1,6,1,23,0,268,1,89,85,4
529.tiff,529,human melanoma,0,24918,pad_off,chromatin_od@pad_off,chromatin_od,1.0,5412,7215,25,33.064,-0.109371,0.544389,-0.925955,0.435018,20222,14100,10202,19,19,0,0,0,0,,,,,0,0,48,4,0.000392,0,1,0,0,0,0,268,1,89,85,4
529.tiff,529,human melanoma,0,24918,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1.0,5412,7215,25,33.064,-0.108429,0.543609,-0.923844,0.43518,20595,13932,10118,19,19,0,0,0,0,,,,,0,0,48,4,0.000395,0,1,0,0,0,0,268,1,89,85,4
