file_name,tumor_type,seed_index,z,n_at_z
548.tiff,human melanoma,1,1.05,17871
548.tiff,human melanoma,1,1.1,17554
548.tiff,human melanoma,1,1.15,17228
548.tiff,human melanoma,1,1.2,16922
548.tiff,human melanoma,1,1.25,16614
548.tiff,human melanoma,1,1.3,16322
548.tiff,human melanoma,1,1.35,16049
548.tiff,human melanoma,1,1.4,15721
548.tiff,human melanoma,1,1.45,15457
548.tiff,human melanoma,1,1.5,15115
548.tiff,human melanoma,1,1.55,14822
548.tiff,human melanoma,1,1.6,14532
548.tiff,human melanoma,1,1.65,14232
548.tiff,human melanoma,1,1.7,13937
548.tiff,human melanoma,1,1.75,13648
548.tiff,human melanoma,1,1.8,13310
548.tiff,human melanoma,1,1.85,12999
548.tiff,human melanoma,1,1.9,12702
548.tiff,human melanoma,1,1.95,12371
548.tiff,human melanoma,1,2.0,12076
548.tiff,human melanoma,1,2.05,11737
548.tiff,human melanoma,1,2.1,11425
548.tiff,human melanoma,1,2.15,11115
548.tiff,human melanoma,1,2.2,10824
548.tiff,human melanoma,1,2.25,10513
548.tiff,human melanoma,1,2.3,10181
548.tiff,human melanoma,1,2.35,9854
548.tiff,human melanoma,1,2.4,9542
548.tiff,human melanoma,1,2.45,9215
548.tiff,human melanoma,1,2.5,8896
548.tiff,human melanoma,1,2.55,8620
548.tiff,human melanoma,1,2.6,8336
548.tiff,human melanoma,1,2.65,8039
548.tiff,human melanoma,1,2.7,7761
548.tiff,human melanoma,1,2.75,7451
548.tiff,human melanoma,1,2.8,7171
548.tiff,human melanoma,1,2.85,6865
548.tiff,human melanoma,1,2.9,6576
548.tiff,human melanoma,1,2.95,6303
548.tiff,human melanoma,1,3.0,6034
548.tiff,human melanoma,1,3.05,5803
548.tiff,human melanoma,1,3.1,5553
548.tiff,human melanoma,1,3.15,5297
548.tiff,human melanoma,1,3.2,5050
548.tiff,human melanoma,1,3.25,4821
548.tiff,human melanoma,1,3.3,4593
548.tiff,human melanoma,1,3.35,4383
548.tiff,human melanoma,1,3.4,4159
548.tiff,human melanoma,1,3.45,3924
548.tiff,human melanoma,1,3.5,3745
548.tiff,human melanoma,1,3.55,3560
548.tiff,human melanoma,1,3.6,3393
548.tiff,human melanoma,1,3.65,3219
548.tiff,human melanoma,1,3.7,3047
548.tiff,human melanoma,1,3.75,2894
548.tiff,human melanoma,1,3.8,2765
548.tiff,human melanoma,1,3.85,2637
548.tiff,human melanoma,1,3.9,2522
548.tiff,human melanoma,1,3.95,2380
548.tiff,human melanoma,1,4.0,2268
548.tiff,human melanoma,1,4.05,2154
548.tiff,human melanoma,1,4.1,2063
548.tiff,human melanoma,1,4.15,1984
548.tiff,human melanoma,1,4.2,1890
548.tiff,human melanoma,1,4.25,1807
548.tiff,human melanoma,1,4.3,1722
548.tiff,human melanoma,1,4.35,1654
548.tiff,human melanoma,1,4.4,1587
548.tiff,human melanoma,1,4.45,1520
548.tiff,human melanoma,1,4.5,1447
548.tiff,human melanoma,1,4.55,1378
548.tiff,human melanoma,1,4.6,1323
548.tiff,human melanoma,1,4.65,1272
548.tiff,human melanoma,1,4.7,1225
548.tiff,human melanoma,1,4.75,1165
548.tiff,human melanoma,1,4.8,1119
548.tiff,human melanoma,1,4.85,1071
548.tiff,human melanoma,1,4.9,1030
548.tiff,human melanoma,1,4.95,991
548.tiff,human melanoma,1,5.0,950
548.tiff,human melanoma,1,5.05,919
548.tiff,human melanoma,1,5.1,872
548.tiff,human melanoma,1,5.15,838
548.tiff,human melanoma,1,5.2,808
548.tiff,human melanoma,1,5.25,776
548.tiff,human melanoma,1,5.3,754
548.tiff,human melanoma,1,5.35,734
548.tiff,human melanoma,1,5.4,709
548.tiff,human melanoma,1,5.45,681
548.tiff,human melanoma,1,5.5,659
548.tiff,human melanoma,1,5.55,635
548.tiff,human melanoma,1,5.6,616
548.tiff,human melanoma,1,5.65,592
548.tiff,human melanoma,1,5.7,577
548.tiff,human melanoma,1,5.75,564
548.tiff,human melanoma,1,5.8,549
548.tiff,human melanoma,1,5.85,531
548.tiff,human melanoma,1,5.9,518
548.tiff,human melanoma,1,5.95,498
548.tiff,human melanoma,1,6.0,479
548.tiff,human melanoma,2,0.0,26433
548.tiff,human melanoma,2,0.05,26270
548.tiff,human melanoma,2,0.1,26086
548.tiff,human melanoma,2,0.15,25865
548.tiff,human melanoma,2,0.2,25622
548.tiff,human melanoma,2,0.25,25365
548.tiff,human melanoma,2,0.3,25039
548.tiff,human melanoma,2,0.35,24714
548.tiff,human melanoma,2,0.4,24363
548.tiff,human melanoma,2,0.45,24006
548.tiff,human melanoma,2,0.5,23586
548.tiff,human melanoma,2,0.55,23167
548.tiff,human melanoma,2,0.6,22726
548.tiff,human melanoma,2,0.65,22283
548.tiff,human melanoma,2,0.7,21894
548.tiff,human melanoma,2,0.75,21455
548.tiff,human melanoma,2,0.8,21022
548.tiff,human melanoma,2,0.85,20645
548.tiff,human melanoma,2,0.9,20281
548.tiff,human melanoma,2,0.95,19910
548.tiff,human melanoma,2,1.0,19544
548.tiff,human melanoma,2,1.05,19196
548.tiff,human melanoma,2,1.1,18827
548.tiff,human melanoma,2,1.15,18546
548.tiff,human melanoma,2,1.2,18220
548.tiff,human melanoma,2,1.25,17914
548.tiff,human melanoma,2,1.3,17617
548.tiff,human melanoma,2,1.35,17340
548.tiff,human melanoma,2,1.4,17062
548.tiff,human melanoma,2,1.45,16782
548.tiff,human melanoma,2,1.5,16528
548.tiff,human melanoma,2,1.55,16234
548.tiff,human melanoma,2,1.6,15960
548.tiff,human melanoma,2,1.65,15671
548.tiff,human melanoma,2,1.7,15375
548.tiff,human melanoma,2,1.75,15115
548.tiff,human melanoma,2,1.8,14846
548.tiff,human melanoma,2,1.85,14537
548.tiff,human melanoma,2,1.9,14232
548.tiff,human melanoma,2,1.95,13919
548.tiff,human melanoma,2,2.0,13622
548.tiff,human melanoma,2,2.05,13318
548.tiff,human melanoma,2,2.1,13034
548.tiff,human melanoma,2,2.15,12731
548.tiff,human melanoma,2,2.2,12438
548.tiff,human melanoma,2,2.25,12118
548.tiff,human melanoma,2,2.3,11813
548.tiff,human melanoma,2,2.35,11517
548.tiff,human melanoma,2,2.4,11246
548.tiff,human melanoma,2,2.45,10929
548.tiff,human melanoma,2,2.5,10641
548.tiff,human melanoma,2,2.55,10341
548.tiff,human melanoma,2,2.6,10064
548.tiff,human melanoma,2,2.65,9792
548.tiff,human melanoma,2,2.7,9507
548.tiff,human melanoma,2,2.75,9192
548.tiff,human melanoma,2,2.8,8902
548.tiff,human melanoma,2,2.85,8562
548.tiff,human melanoma,2,2.9,8274
548.tiff,human melanoma,2,2.95,7993
548.tiff,human melanoma,2,3.0,7701
548.tiff,human melanoma,2,3.05,7416
548.tiff,human melanoma,2,3.1,7126
548.tiff,human melanoma,2,3.15,6830
548.tiff,human melanoma,2,3.2,6571
548.tiff,human melanoma,2,3.25,6307
548.tiff,human melanoma,2,3.3,6030
548.tiff,human melanoma,2,3.35,5773
548.tiff,human melanoma,2,3.4,5520
548.tiff,human melanoma,2,3.45,5283
548.tiff,human melanoma,2,3.5,5058
548.tiff,human melanoma,2,3.55,4854
548.tiff,human melanoma,2,3.6,4620
548.tiff,human melanoma,2,3.65,4388
548.tiff,human melanoma,2,3.7,4189
548.tiff,human melanoma,2,3.75,3989
548.tiff,human melanoma,2,3.8,3813
548.tiff,human melanoma,2,3.85,3630
548.tiff,human melanoma,2,3.9,3469
548.tiff,human melanoma,2,3.95,3317
548.tiff,human melanoma,2,4.0,3158
548.tiff,human melanoma,2,4.05,3023
548.tiff,human melanoma,2,4.1,2882
548.tiff,human melanoma,2,4.15,2754
548.tiff,human melanoma,2,4.2,2627
548.tiff,human melanoma,2,4.25,2499
548.tiff,human melanoma,2,4.3,2388
548.tiff,human melanoma,2,4.35,2279
548.tiff,human melanoma,2,4.4,2177
548.tiff,human melanoma,2,4.45,2075
548.tiff,human melanoma,2,4.5,1975
548.tiff,human melanoma,2,4.55,1892
548.tiff,human melanoma,2,4.6,1811
548.tiff,human melanoma,2,4.65,1726
548.tiff,human melanoma,2,4.7,1629
548.tiff,human melanoma,2,4.75,1553
548.tiff,human melanoma,2,4.8,1506
548.tiff,human melanoma,2,4.85,1440
548.tiff,human melanoma,2,4.9,1386
548.tiff,human melanoma,2,4.95,1335
548.tiff,human melanoma,2,5.0,1270
548.tiff,human melanoma,2,5.05,1228
548.tiff,human melanoma,2,5.1,1183
548.tiff,human melanoma,2,5.15,1129
548.tiff,human melanoma,2,5.2,1090
548.tiff,human melanoma,2,5.25,1054
548.tiff,human melanoma,2,5.3,1013
548.tiff,human melanoma,2,5.35,974
548.tiff,human melanoma,2,5.4,946
548.tiff,human melanoma,2,5.45,905
548.tiff,human melanoma,2,5.5,876
548.tiff,human melanoma,2,5.55,843
548.tiff,human melanoma,2,5.6,816
548.tiff,human melanoma,2,5.65,789
548.tiff,human melanoma,2,5.7,765
548.tiff,human melanoma,2,5.75,739
548.tiff,human melanoma,2,5.8,712
548.tiff,human melanoma,2,5.85,700
548.tiff,human melanoma,2,5.9,682
548.tiff,human melanoma,2,5.95,659
548.tiff,human melanoma,2,6.0,636
548.tiff,human melanoma,3,0.0,26291
548.tiff,human melanoma,3,0.05,26142
548.tiff,human melanoma,3,0.1,25988
548.tiff,human melanoma,3,0.15,25774
548.tiff,human melanoma,3,0.2,25554
548.tiff,human melanoma,3,0.25,25317
548.tiff,human melanoma,3,0.3,25030
548.tiff,human melanoma,3,0.35,24680
548.tiff,human melanoma,3,0.4,24309
548.tiff,human melanoma,3,0.45,23950
548.tiff,human melanoma,3,0.5,23562
548.tiff,human melanoma,3,0.55,23170
548.tiff,human melanoma,3,0.6,22740
548.tiff,human melanoma,3,0.65,22302
548.tiff,human melanoma,3,0.7,21900
548.tiff,human melanoma,3,0.75,21484
548.tiff,human melanoma,3,0.8,21058
548.tiff,human melanoma,3,0.85,20677
548.tiff,human melanoma,3,0.9,20275
548.tiff,human melanoma,3,0.95,19901
548.tiff,human melanoma,3,1.0,19568
548.tiff,human melanoma,3,1.05,19185
548.tiff,human melanoma,3,1.1,18829
548.tiff,human melanoma,3,1.15,18508
548.tiff,human melanoma,3,1.2,18173
548.tiff,human melanoma,3,1.25,17844
548.tiff,human melanoma,3,1.3,17543
548.tiff,human melanoma,3,1.35,17220
548.tiff,human melanoma,3,1.4,16884
548.tiff,human melanoma,3,1.45,16559
548.tiff,human melanoma,3,1.5,16262
548.tiff,human melanoma,3,1.55,15912
548.tiff,human melanoma,3,1.6,15613
548.tiff,human melanoma,3,1.65,15294
548.tiff,human melanoma,3,1.7,15001
548.tiff,human melanoma,3,1.75,14676
548.tiff,human melanoma,3,1.8,14333
548.tiff,human melanoma,3,1.85,14016
548.tiff,human melanoma,3,1.9,13687
548.tiff,human melanoma,3,1.95,13369
548.tiff,human melanoma,3,2.0,13027
548.tiff,human melanoma,3,2.05,12704
548.tiff,human melanoma,3,2.1,12377
548.tiff,human melanoma,3,2.15,12062
548.tiff,human melanoma,3,2.2,11741
548.tiff,human melanoma,3,2.25,11414
548.tiff,human melanoma,3,2.3,11111
548.tiff,human melanoma,3,2.35,10782
548.tiff,human melanoma,3,2.4,10492
548.tiff,human melanoma,3,2.45,10185
548.tiff,human melanoma,3,2.5,9818
548.tiff,human melanoma,3,2.55,9486
548.tiff,human melanoma,3,2.6,9161
548.tiff,human melanoma,3,2.65,8866
548.tiff,human melanoma,3,2.7,8509
548.tiff,human melanoma,3,2.75,8167
548.tiff,human melanoma,3,2.8,7861
548.tiff,human melanoma,3,2.85,7544
548.tiff,human melanoma,3,2.9,7243
548.tiff,human melanoma,3,2.95,6956
548.tiff,human melanoma,3,3.0,6650
548.tiff,human melanoma,3,3.05,6370
548.tiff,human melanoma,3,3.1,6065
548.tiff,human melanoma,3,3.15,5807
548.tiff,human melanoma,3,3.2,5552
548.tiff,human melanoma,3,3.25,5276
548.tiff,human melanoma,3,3.3,5012
548.tiff,human melanoma,3,3.35,4766
548.tiff,human melanoma,3,3.4,4557
548.tiff,human melanoma,3,3.45,4337
548.tiff,human melanoma,3,3.5,4124
548.tiff,human melanoma,3,3.55,3920
548.tiff,human melanoma,3,3.6,3713
548.tiff,human melanoma,3,3.65,3536
548.tiff,human melanoma,3,3.7,3385
548.tiff,human melanoma,3,3.75,3214
548.tiff,human melanoma,3,3.8,3065
548.tiff,human melanoma,3,3.85,2880
548.tiff,human melanoma,3,3.9,2729
548.tiff,human melanoma,3,3.95,2561
548.tiff,human melanoma,3,4.0,2441
548.tiff,human melanoma,3,4.05,2324
548.tiff,human melanoma,3,4.1,2206
548.tiff,human melanoma,3,4.15,2107
548.tiff,human melanoma,3,4.2,2006
548.tiff,human melanoma,3,4.25,1906
548.tiff,human melanoma,3,4.3,1818
548.tiff,human melanoma,3,4.35,1735
548.tiff,human melanoma,3,4.4,1656
548.tiff,human melanoma,3,4.45,1570
548.tiff,human melanoma,3,4.5,1507
548.tiff,human melanoma,3,4.55,1453
548.tiff,human melanoma,3,4.6,1382
548.tiff,human melanoma,3,4.65,1317
548.tiff,human melanoma,3,4.7,1256
548.tiff,human melanoma,3,4.75,1208
548.tiff,human melanoma,3,4.8,1154
548.tiff,human melanoma,3,4.85,1104
548.tiff,human melanoma,3,4.9,1066
548.tiff,human melanoma,3,4.95,1030
548.tiff,human melanoma,3,5.0,997
548.tiff,human melanoma,3,5.05,961
548.tiff,human melanoma,3,5.1,926
548.tiff,human melanoma,3,5.15,883
548.tiff,human melanoma,3,5.2,850
548.tiff,human melanoma,3,5.25,821
548.tiff,human melanoma,3,5.3,799
548.tiff,human melanoma,3,5.35,779
548.tiff,human melanoma,3,5.4,750
548.tiff,human melanoma,3,5.45,730
548.tiff,human melanoma,3,5.5,712
548.tiff,human melanoma,3,5.55,690
548.tiff,human melanoma,3,5.6,668
548.tiff,human melanoma,3,5.65,645
548.tiff,human melanoma,3,5.7,632
548.tiff,human melanoma,3,5.75,622
548.tiff,human melanoma,3,5.8,613
548.tiff,human melanoma,3,5.85,601
548.tiff,human melanoma,3,5.9,587
548.tiff,human melanoma,3,5.95,570
548.tiff,human melanoma,3,6.0,556
548.tiff,human melanoma,4,0.0,28861
548.tiff,human melanoma,4,0.05,28726
548.tiff,human melanoma,4,0.1,28559
548.tiff,human melanoma,4,0.15,28390
548.tiff,human melanoma,4,0.2,28194
548.tiff,human melanoma,4,0.25,27946
548.tiff,human melanoma,4,0.3,27659
548.tiff,human melanoma,4,0.35,27333
548.tiff,human melanoma,4,0.4,26974
548.tiff,human melanoma,4,0.45,26601
548.tiff,human melanoma,4,0.5,26206
548.tiff,human melanoma,4,0.55,25776
548.tiff,human melanoma,4,0.6,25334
548.tiff,human melanoma,4,0.65,24877
548.tiff,human melanoma,4,0.7,24462
548.tiff,human melanoma,4,0.75,23983
548.tiff,human melanoma,4,0.8,23554
548.tiff,human melanoma,4,0.85,23127
548.tiff,human melanoma,4,0.9,22679
548.tiff,human melanoma,4,0.95,22246
548.tiff,human melanoma,4,1.0,21824
548.tiff,human melanoma,4,1.05,21433
548.tiff,human melanoma,4,1.1,21036
548.tiff,human melanoma,4,1.15,20599
548.tiff,human melanoma,4,1.2,20218
548.tiff,human melanoma,4,1.25,19812
548.tiff,human melanoma,4,1.3,19396
548.tiff,human melanoma,4,1.35,19048
548.tiff,human melanoma,4,1.4,18665
548.tiff,human melanoma,4,1.45,18300
548.tiff,human melanoma,4,1.5,17957
548.tiff,human melanoma,4,1.55,17584
548.tiff,human melanoma,4,1.6,17221
548.tiff,human melanoma,4,1.65,16873
548.tiff,human melanoma,4,1.7,16514
548.tiff,human melanoma,4,1.75,16154
548.tiff,human melanoma,4,1.8,15810
548.tiff,human melanoma,4,1.85,15465
548.tiff,human melanoma,4,1.9,15108
548.tiff,human melanoma,4,1.95,14753
548.tiff,human melanoma,4,2.0,14390
548.tiff,human melanoma,4,2.05,14069
548.tiff,human melanoma,4,2.1,13726
548.tiff,human melanoma,4,2.15,13406
548.tiff,human melanoma,4,2.2,13067
548.tiff,human melanoma,4,2.25,12733
548.tiff,human melanoma,4,2.3,12414
548.tiff,human melanoma,4,2.35,12083
548.tiff,human melanoma,4,2.4,11732
548.tiff,human melanoma,4,2.45,11371
548.tiff,human melanoma,4,2.5,10998
548.tiff,human melanoma,4,2.55,10636
548.tiff,human melanoma,4,2.6,10285
548.tiff,human melanoma,4,2.65,9909
548.tiff,human melanoma,4,2.7,9547
548.tiff,human melanoma,4,2.75,9216
548.tiff,human melanoma,4,2.8,8848
548.tiff,human melanoma,4,2.85,8513
548.tiff,human melanoma,4,2.9,8172
548.tiff,human melanoma,4,2.95,7869
548.tiff,human melanoma,4,3.0,7562
548.tiff,human melanoma,4,3.05,7244
548.tiff,human melanoma,4,3.1,6930
548.tiff,human melanoma,4,3.15,6612
548.tiff,human melanoma,4,3.2,6319
548.tiff,human melanoma,4,3.25,6045
548.tiff,human melanoma,4,3.3,5784
548.tiff,human melanoma,4,3.35,5520
548.tiff,human melanoma,4,3.4,5287
548.tiff,human melanoma,4,3.45,5045
548.tiff,human melanoma,4,3.5,4794
548.tiff,human melanoma,4,3.55,4549
548.tiff,human melanoma,4,3.6,4322
548.tiff,human melanoma,4,3.65,4113
548.tiff,human melanoma,4,3.7,3944
548.tiff,human melanoma,4,3.75,3756
548.tiff,human melanoma,4,3.8,3573
548.tiff,human melanoma,4,3.85,3415
548.tiff,human melanoma,4,3.9,3231
548.tiff,human melanoma,4,3.95,3070
548.tiff,human melanoma,4,4.0,2927
548.tiff,human melanoma,4,4.05,2794
548.tiff,human melanoma,4,4.1,2662
548.tiff,human melanoma,4,4.15,2545
548.tiff,human melanoma,4,4.2,2427
548.tiff,human melanoma,4,4.25,2307
548.tiff,human melanoma,4,4.3,2206
548.tiff,human melanoma,4,4.35,2114
548.tiff,human melanoma,4,4.4,2033
548.tiff,human melanoma,4,4.45,1941
548.tiff,human melanoma,4,4.5,1850
548.tiff,human melanoma,4,4.55,1772
548.tiff,human melanoma,4,4.6,1695
548.tiff,human melanoma,4,4.65,1632
548.tiff,human melanoma,4,4.7,1548
548.tiff,human melanoma,4,4.75,1492
548.tiff,human melanoma,4,4.8,1444
548.tiff,human melanoma,4,4.85,1389
548.tiff,human melanoma,4,4.9,1340
548.tiff,human melanoma,4,4.95,1287
548.tiff,human melanoma,4,5.0,1237
548.tiff,human melanoma,4,5.05,1183
548.tiff,human melanoma,4,5.1,1138
548.tiff,human melanoma,4,5.15,1094
548.tiff,human melanoma,4,5.2,1052
548.tiff,human melanoma,4,5.25,1013
548.tiff,human melanoma,4,5.3,985
548.tiff,human melanoma,4,5.35,950
548.tiff,human melanoma,4,5.4,916
548.tiff,human melanoma,4,5.45,898
548.tiff,human melanoma,4,5.5,878
548.tiff,human melanoma,4,5.55,850
548.tiff,human melanoma,4,5.6,828
548.tiff,human melanoma,4,5.65,802
548.tiff,human melanoma,4,5.7,780
548.tiff,human melanoma,4,5.75,756
548.tiff,human melanoma,4,5.8,738
548.tiff,human melanoma,4,5.85,720
548.tiff,human melanoma,4,5.9,706
548.tiff,human melanoma,4,5.95,684
548.tiff,human melanoma,4,6.0,671
402.tiff,human neuroendocrine tumor,0,0.0,32110
402.tiff,human neuroendocrine tumor,0,0.05,32014
402.tiff,human neuroendocrine tumor,0,0.1,31852
402.tiff,human neuroendocrine tumor,0,0.15,31721
402.tiff,human neuroendocrine tumor,0,0.2,31543
402.tiff,human neuroendocrine tumor,0,0.25,31348
402.tiff,human neuroendocrine tumor,0,0.3,31131
402.tiff,human neuroendocrine tumor,0,0.35,30875
402.tiff,human neuroendocrine tumor,0,0.4,30645
402.tiff,human neuroendocrine tumor,0,0.45,30386
402.tiff,human neuroendocrine tumor,0,0.5,30129
402.tiff,human neuroendocrine tumor,0,0.55,29867
402.tiff,human neuroendocrine tumor,0,0.6,29585
402.tiff,human neuroendocrine tumor,0,0.65,29305
402.tiff,human neuroendocrine tumor,0,0.7,29050
402.tiff,human neuroendocrine tumor,0,0.75,28783
402.tiff,human neuroendocrine tumor,0,0.8,28483
402.tiff,human neuroendocrine tumor,0,0.85,28198
402.tiff,human neuroendocrine tumor,0,0.9,27894
402.tiff,human neuroendocrine tumor,0,0.95,27571
402.tiff,human neuroendocrine tumor,0,1.0,27280
402.tiff,human neuroendocrine tumor,0,1.05,26928
402.tiff,human neuroendocrine tumor,0,1.1,26547
402.tiff,human neuroendocrine tumor,0,1.15,26196
402.tiff,human neuroendocrine tumor,0,1.2,25764
402.tiff,human neuroendocrine tumor,0,1.25,25379
402.tiff,human neuroendocrine tumor,0,1.3,24928
402.tiff,human neuroendocrine tumor,0,1.35,24435
402.tiff,human neuroendocrine tumor,0,1.4,23951
402.tiff,human neuroendocrine tumor,0,1.45,23426
402.tiff,human neuroendocrine tumor,0,1.5,22878
402.tiff,human neuroendocrine tumor,0,1.55,22367
402.tiff,human neuroendocrine tumor,0,1.6,21828
402.tiff,human neuroendocrine tumor,0,1.65,21228
402.tiff,human neuroendocrine tumor,0,1.7,20650
402.tiff,human neuroendocrine tumor,0,1.75,20045
402.tiff,human neuroendocrine tumor,0,1.8,19419
402.tiff,human neuroendocrine tumor,0,1.85,18816
402.tiff,human neuroendocrine tumor,0,1.9,18196
402.tiff,human neuroendocrine tumor,0,1.95,17607
402.tiff,human neuroendocrine tumor,0,2.0,16994
402.tiff,human neuroendocrine tumor,0,2.05,16350
402.tiff,human neuroendocrine tumor,0,2.1,15706
402.tiff,human neuroendocrine tumor,0,2.15,15127
402.tiff,human neuroendocrine tumor,0,2.2,14487
402.tiff,human neuroendocrine tumor,0,2.25,13907
402.tiff,human neuroendocrine tumor,0,2.3,13288
402.tiff,human neuroendocrine tumor,0,2.35,12729
402.tiff,human neuroendocrine tumor,0,2.4,12156
402.tiff,human neuroendocrine tumor,0,2.45,11600
402.tiff,human neuroendocrine tumor,0,2.5,11083
402.tiff,human neuroendocrine tumor,0,2.55,10578
402.tiff,human neuroendocrine tumor,0,2.6,10096
402.tiff,human neuroendocrine tumor,0,2.65,9641
402.tiff,human neuroendocrine tumor,0,2.7,9184
402.tiff,human neuroendocrine tumor,0,2.75,8749
402.tiff,human neuroendocrine tumor,0,2.8,8322
402.tiff,human neuroendocrine tumor,0,2.85,7898
402.tiff,human neuroendocrine tumor,0,2.9,7477
402.tiff,human neuroendocrine tumor,0,2.95,7101
402.tiff,human neuroendocrine tumor,0,3.0,6732
402.tiff,human neuroendocrine tumor,0,3.05,6349
402.tiff,human neuroendocrine tumor,0,3.1,6014
402.tiff,human neuroendocrine tumor,0,3.15,5681
402.tiff,human neuroendocrine tumor,0,3.2,5377
402.tiff,human neuroendocrine tumor,0,3.25,5084
402.tiff,human neuroendocrine tumor,0,3.3,4799
402.tiff,human neuroendocrine tumor,0,3.35,4533
402.tiff,human neuroendocrine tumor,0,3.4,4254
402.tiff,human neuroendocrine tumor,0,3.45,4036
402.tiff,human neuroendocrine tumor,0,3.5,3825
402.tiff,human neuroendocrine tumor,0,3.55,3617
402.tiff,human neuroendocrine tumor,0,3.6,3436
402.tiff,human neuroendocrine tumor,0,3.65,3230
402.tiff,human neuroendocrine tumor,0,3.7,3042
402.tiff,human neuroendocrine tumor,0,3.75,2886
402.tiff,human neuroendocrine tumor,0,3.8,2750
402.tiff,human neuroendocrine tumor,0,3.85,2629
402.tiff,human neuroendocrine tumor,0,3.9,2493
402.tiff,human neuroendocrine tumor,0,3.95,2364
402.tiff,human neuroendocrine tumor,0,4.0,2247
402.tiff,human neuroendocrine tumor,0,4.05,2137
402.tiff,human neuroendocrine tumor,0,4.1,2021
402.tiff,human neuroendocrine tumor,0,4.15,1921
402.tiff,human neuroendocrine tumor,0,4.2,1838
402.tiff,human neuroendocrine tumor,0,4.25,1728
402.tiff,human neuroendocrine tumor,0,4.3,1650
402.tiff,human neuroendocrine tumor,0,4.35,1576
402.tiff,human neuroendocrine tumor,0,4.4,1504
402.tiff,human neuroendocrine tumor,0,4.45,1435
402.tiff,human neuroendocrine tumor,0,4.5,1372
402.tiff,human neuroendocrine tumor,0,4.55,1312
402.tiff,human neuroendocrine tumor,0,4.6,1248
402.tiff,human neuroendocrine tumor,0,4.65,1192
402.tiff,human neuroendocrine tumor,0,4.7,1152
402.tiff,human neuroendocrine tumor,0,4.75,1095
402.tiff,human neuroendocrine tumor,0,4.8,1042
402.tiff,human neuroendocrine tumor,0,4.85,1001
402.tiff,human neuroendocrine tumor,0,4.9,974
402.tiff,human neuroendocrine tumor,0,4.95,939
402.tiff,human neuroendocrine tumor,0,5.0,900
402.tiff,human neuroendocrine tumor,0,5.05,851
402.tiff,human neuroendocrine tumor,0,5.1,816
402.tiff,human neuroendocrine tumor,0,5.15,781
402.tiff,human neuroendocrine tumor,0,5.2,755
402.tiff,human neuroendocrine tumor,0,5.25,721
402.tiff,human neuroendocrine tumor,0,5.3,696
402.tiff,human neuroendocrine tumor,0,5.35,666
402.tiff,human neuroendocrine tumor,0,5.4,644
402.tiff,human neuroendocrine tumor,0,5.45,617
402.tiff,human neuroendocrine tumor,0,5.5,601
402.tiff,human neuroendocrine tumor,0,5.55,581
402.tiff,human neuroendocrine tumor,0,5.6,554
402.tiff,human neuroendocrine tumor,0,5.65,535
402.tiff,human neuroendocrine tumor,0,5.7,513
402.tiff,human neuroendocrine tumor,0,5.75,492
402.tiff,human neuroendocrine tumor,0,5.8,479
402.tiff,human neuroendocrine tumor,0,5.85,460
402.tiff,human neuroendocrine tumor,0,5.9,443
402.tiff,human neuroendocrine tumor,0,5.95,429
402.tiff,human neuroendocrine tumor,0,6.0,419
402.tiff,human neuroendocrine tumor,1,0.0,20969
402.tiff,human neuroendocrine tumor,1,0.05,20907
402.tiff,human neuroendocrine tumor,1,0.1,20810
402.tiff,human neuroendocrine tumor,1,0.15,20702
402.tiff,human neuroendocrine tumor,1,0.2,20586
402.tiff,human neuroendocrine tumor,1,0.25,20476
402.tiff,human neuroendocrine tumor,1,0.3,20341
402.tiff,human neuroendocrine tumor,1,0.35,20186
402.tiff,human neuroendocrine tumor,1,0.4,20043
402.tiff,human neuroendocrine tumor,1,0.45,19867
402.tiff,human neuroendocrine tumor,1,0.5,19693
402.tiff,human neuroendocrine tumor,1,0.55,19498
402.tiff,human neuroendocrine tumor,1,0.6,19298
402.tiff,human neuroendocrine tumor,1,0.65,19111
402.tiff,human neuroendocrine tumor,1,0.7,18887
402.tiff,human neuroendocrine tumor,1,0.75,18665
402.tiff,human neuroendocrine tumor,1,0.8,18434
402.tiff,human neuroendocrine tumor,1,0.85,18133
402.tiff,human neuroendocrine tumor,1,0.9,17850
402.tiff,human neuroendocrine tumor,1,0.95,17571
402.tiff,human neuroendocrine tumor,1,1.0,17234
402.tiff,human neuroendocrine tumor,1,1.05,16876
402.tiff,human neuroendocrine tumor,1,1.1,16530
402.tiff,human neuroendocrine tumor,1,1.15,16166
402.tiff,human neuroendocrine tumor,1,1.2,15749
402.tiff,human neuroendocrine tumor,1,1.25,15377
402.tiff,human neuroendocrine tumor,1,1.3,14977
402.tiff,human neuroendocrine tumor,1,1.35,14521
402.tiff,human neuroendocrine tumor,1,1.4,14094
402.tiff,human neuroendocrine tumor,1,1.45,13646
402.tiff,human neuroendocrine tumor,1,1.5,13220
402.tiff,human neuroendocrine tumor,1,1.55,12738
402.tiff,human neuroendocrine tumor,1,1.6,12252
402.tiff,human neuroendocrine tumor,1,1.65,11768
402.tiff,human neuroendocrine tumor,1,1.7,11318
402.tiff,human neuroendocrine tumor,1,1.75,10813
402.tiff,human neuroendocrine tumor,1,1.8,10359
402.tiff,human neuroendocrine tumor,1,1.85,9889
402.tiff,human neuroendocrine tumor,1,1.9,9442
402.tiff,human neuroendocrine tumor,1,1.95,9014
