subset,domain,file_name,image_id,seed_index,condition,keep_region,rank_key,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,margin_px,is_recorded_seed,n_gt_mitotic,tpl_sha1,n_kept_px,n_filled_px,fill_value,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,rank_key_descending,t_search_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
original_14,human breast cancer,013.tiff,13,5,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,241,6033.0,722.0,0.22632094805310524,33.13877952755905,4,False,17,5a4951b2e6a911f61ec56f3c0a99f2c63d146d9c,811,1790,0.02672988921403885,100,True,100,2601,0,,0,True,1.589,6,8,10,,0.6,0.4,0.3333333333333333
original_14,human breast cancer,013.tiff,13,5,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,241,6033.0,722.0,0.22632094805310524,33.13877952755905,4,False,17,5a4951b2e6a911f61ec56f3c0a99f2c63d146d9c,811,1790,0.02672988921403885,100,True,100,2601,0,,0,True,1.589,5,5,7,,0.5,0.25,0.23333333333333334
original_14,human breast cancer,094.tiff,94,0,default_51,the whole window,chromatin_od,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,affed4fe7b20ef79f56dcef662866d0f25556425,2601,0,,100,True,100,2601,0,,0,True,1.966,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,default_51,the whole window,tm_score,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,affed4fe7b20ef79f56dcef662866d0f25556425,2601,0,,100,True,100,2601,0,,0,True,1.966,5,13,20,,0.5,0.65,0.6666666666666666
original_14,human breast cancer,094.tiff,94,0,hem_rect_fill,the Otsu rectangle,chromatin_od,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,904fecef1f58ebce7f84167837b0a0e8ca9c37ec,460,2141,0.017636068165302277,100,True,100,2601,0,,0,True,1.777,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,hem_rect_fill,the Otsu rectangle,tm_score,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,904fecef1f58ebce7f84167837b0a0e8ca9c37ec,460,2141,0.017636068165302277,100,True,100,2601,0,,0,True,1.777,6,14,22,,0.6,0.7,0.7333333333333333
original_14,human breast cancer,094.tiff,94,0,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,facf9dc57415ee17e8dac65d1231c0fcdf210f85,868,1733,0.018988914787769318,100,True,100,2601,0,,0,True,1.918,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,hem_rect_fill_1um,that rectangle + 1 um,tm_score,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,facf9dc57415ee17e8dac65d1231c0fcdf210f85,868,1733,0.018988914787769318,100,True,100,2601,0,,0,True,1.918,6,14,21,,0.6,0.7,0.7
original_14,human breast cancer,094.tiff,94,0,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,9f43d494fc75f29e6bee7aa8d56b4a95c137b78a,662,1939,0.01801970973610878,100,True,100,2601,0,,0,True,2.004,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,4,True,81,9f43d494fc75f29e6bee7aa8d56b4a95c137b78a,662,1939,0.01801970973610878,100,True,100,2601,0,,0,True,2.004,6,14,22,,0.6,0.7,0.7333333333333333
original_14,human breast cancer,094.tiff,94,1,default_51,the whole window,chromatin_od,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,311eeb61caa583248b30ba66270b849d1703f084,2601,0,,100,True,100,2601,0,,0,True,2.068,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,1,default_51,the whole window,tm_score,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,311eeb61caa583248b30ba66270b849d1703f084,2601,0,,100,True,100,2601,0,,0,True,2.068,6,14,21,,0.6,0.7,0.7
original_14,human breast cancer,094.tiff,94,1,hem_rect_fill,the Otsu rectangle,chromatin_od,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,61d81562a7e994948b9464d5773874c56424a8b0,506,2095,0.017744604498147964,100,True,100,2601,0,,0,True,2.063,5,15,20,30.0,0.5,0.75,0.6666666666666666
original_14,human breast cancer,094.tiff,94,1,hem_rect_fill,the Otsu rectangle,tm_score,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,61d81562a7e994948b9464d5773874c56424a8b0,506,2095,0.017744604498147964,100,True,100,2601,0,,0,True,2.063,6,14,20,,0.6,0.7,0.6666666666666666
original_14,human breast cancer,094.tiff,94,1,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,3e9d1c4727707b3456d79ae9071e7d20e5caa5e7,930,1671,0.01788800023496151,100,True,100,2601,0,,0,True,2.111,5,15,20,,0.5,0.75,0.6666666666666666
original_14,human breast cancer,094.tiff,94,1,hem_rect_fill_1um,that rectangle + 1 um,tm_score,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,3e9d1c4727707b3456d79ae9071e7d20e5caa5e7,930,1671,0.01788800023496151,100,True,100,2601,0,,0,True,2.111,6,13,20,,0.6,0.65,0.6666666666666666
original_14,human breast cancer,094.tiff,94,1,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,7eb9f5c46bbc9a329ae92a37703b5d89486a0f4f,611,1990,0.01725625805556774,100,True,100,2601,0,,0,True,2.099,5,15,20,,0.5,0.75,0.6666666666666666
original_14,human breast cancer,094.tiff,94,1,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,4,True,81,7eb9f5c46bbc9a329ae92a37703b5d89486a0f4f,611,1990,0.01725625805556774,100,True,100,2601,0,,0,True,2.099,6,13,20,,0.6,0.65,0.6666666666666666
original_14,human breast cancer,094.tiff,94,2,default_51,the whole window,chromatin_od,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,f6538e7c0e6f7cd42a5cf3bd2aaf8f6c7bda05c1,2601,0,,100,True,96,2601,0,,0,True,2.151,5,14,20,30.0,0.5,0.7,0.6666666666666666
original_14,human breast cancer,094.tiff,94,2,default_51,the whole window,tm_score,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,f6538e7c0e6f7cd42a5cf3bd2aaf8f6c7bda05c1,2601,0,,100,True,96,2601,0,,0,True,2.151,6,14,20,,0.6,0.7,0.6666666666666666
original_14,human breast cancer,094.tiff,94,2,hem_rect_fill,the Otsu rectangle,chromatin_od,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,f720aab1ea32310686861dfccb06775b502a5565,672,1929,0.022191988304257393,100,True,100,2601,0,,0,True,2.065,5,14,21,30.0,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,2,hem_rect_fill,the Otsu rectangle,tm_score,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,f720aab1ea32310686861dfccb06775b502a5565,672,1929,0.022191988304257393,100,True,100,2601,0,,0,True,2.065,7,15,22,,0.7,0.75,0.7333333333333333
original_14,human breast cancer,094.tiff,94,2,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,c1832d4d644277521ac7013705b3ceab73aec1d0,1160,1441,0.022134840488433838,100,True,100,2601,0,,0,True,1.986,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,2,hem_rect_fill_1um,that rectangle + 1 um,tm_score,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,c1832d4d644277521ac7013705b3ceab73aec1d0,1160,1441,0.022134840488433838,100,True,100,2601,0,,0,True,1.986,7,15,22,,0.7,0.75,0.7333333333333333
original_14,human breast cancer,094.tiff,94,2,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,04d0bbe1800d778ab24d462824593346f7d040a4,798,1803,0.021344445645809174,100,True,100,2601,0,,0,True,1.906,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,2,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,4,True,81,04d0bbe1800d778ab24d462824593346f7d040a4,798,1803,0.021344445645809174,100,True,100,2601,0,,0,True,1.906,7,16,22,,0.7,0.8,0.7333333333333333
original_14,human breast cancer,094.tiff,94,3,default_51,the whole window,chromatin_od,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,96a8c72625e259b0a3b636b6d428241d9439e52a,2601,0,,100,True,99,2601,0,,0,True,1.863,5,14,20,,0.5,0.7,0.6666666666666666
original_14,human breast cancer,094.tiff,94,3,default_51,the whole window,tm_score,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,96a8c72625e259b0a3b636b6d428241d9439e52a,2601,0,,100,True,99,2601,0,,0,True,1.863,6,14,22,,0.6,0.7,0.7333333333333333
original_14,human breast cancer,094.tiff,94,3,hem_rect_fill,the Otsu rectangle,chromatin_od,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,a69c01e6a03ca8b638503175bec063b0f844846b,952,1649,0.012421821244060993,100,True,100,2601,0,,0,True,1.996,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,3,hem_rect_fill,the Otsu rectangle,tm_score,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,a69c01e6a03ca8b638503175bec063b0f844846b,952,1649,0.012421821244060993,100,True,100,2601,0,,0,True,1.996,8,14,21,,0.8,0.7,0.7
original_14,human breast cancer,094.tiff,94,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,468afd67da0fafa7a5a078bab0a87143f14d9a91,1512,1089,0.013110323809087276,100,True,100,2601,0,,0,True,1.888,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,468afd67da0fafa7a5a078bab0a87143f14d9a91,1512,1089,0.013110323809087276,100,True,100,2601,0,,0,True,1.888,8,14,21,,0.8,0.7,0.7
original_14,human breast cancer,094.tiff,94,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,d39781707c9248cec89083b605b7bef108ee992f,1086,1515,0.012100518681108952,100,True,100,2601,0,,0,True,1.824,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,2612,289.0,4130.0,0.22984761284250915,32.63031496062992,4,False,81,d39781707c9248cec89083b605b7bef108ee992f,1086,1515,0.012100518681108952,100,True,100,2601,0,,0,True,1.824,8,14,21,,0.8,0.7,0.7
original_14,human breast cancer,094.tiff,94,4,default_51,the whole window,chromatin_od,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,86b506f9efcbe4c8915d7ff4ed879c778d47abbf,2601,0,,100,True,100,2601,0,,0,True,1.797,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,4,default_51,the whole window,tm_score,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,86b506f9efcbe4c8915d7ff4ed879c778d47abbf,2601,0,,100,True,100,2601,0,,0,True,1.797,7,14,22,,0.7,0.7,0.7333333333333333
original_14,human breast cancer,094.tiff,94,4,hem_rect_fill,the Otsu rectangle,chromatin_od,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,8f56cb55a2018f7b0b19801eb89a6ecc2382c520,588,2013,0.01672113500535488,100,True,100,2601,0,,0,True,1.793,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,4,hem_rect_fill,the Otsu rectangle,tm_score,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,8f56cb55a2018f7b0b19801eb89a6ecc2382c520,588,2013,0.01672113500535488,100,True,100,2601,0,,0,True,1.793,7,13,22,,0.7,0.65,0.7333333333333333
original_14,human breast cancer,094.tiff,94,4,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,4b6f453eeb3bd92bc04b7f42b435ec114b566cf1,1044,1557,0.017788304015994072,100,True,100,2601,0,,0,True,1.798,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,4,hem_rect_fill_1um,that rectangle + 1 um,tm_score,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,4b6f453eeb3bd92bc04b7f42b435ec114b566cf1,1044,1557,0.017788304015994072,100,True,100,2601,0,,0,True,1.798,7,14,22,,0.7,0.7,0.7333333333333333
original_14,human breast cancer,094.tiff,94,4,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,8ad9b9ed03dae96bcea6e07a1f2f1fdc62405c06,754,1847,0.016925981268286705,100,True,100,2601,0,,0,True,1.786,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,4,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,2493,4897.0,819.0,0.22984761284250915,32.63031496062992,4,False,81,8ad9b9ed03dae96bcea6e07a1f2f1fdc62405c06,754,1847,0.016925981268286705,100,True,100,2601,0,,0,True,1.786,7,14,22,,0.7,0.7,0.7333333333333333
original_14,human breast cancer,094.tiff,94,5,default_51,the whole window,chromatin_od,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,4e91db7cd9d3e632009b81b27b620442c65a1504,2601,0,,100,True,100,2601,0,,0,True,1.736,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,5,default_51,the whole window,tm_score,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,4e91db7cd9d3e632009b81b27b620442c65a1504,2601,0,,100,True,100,2601,0,,0,True,1.736,7,15,20,,0.7,0.75,0.6666666666666666
original_14,human breast cancer,094.tiff,94,5,hem_rect_fill,the Otsu rectangle,chromatin_od,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,8d4e04311aeb0a7316de50ea6f662a6403ccd251,484,2117,0.021163666620850563,100,True,100,2601,0,,0,True,1.752,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,5,hem_rect_fill,the Otsu rectangle,tm_score,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,8d4e04311aeb0a7316de50ea6f662a6403ccd251,484,2117,0.021163666620850563,100,True,100,2601,0,,0,True,1.752,7,17,21,,0.7,0.85,0.7
original_14,human breast cancer,094.tiff,94,5,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,43424ba89dd294781dbede6b7a69bfd43d8ae7be,900,1701,0.02150862105190754,100,True,100,2601,0,,0,True,1.734,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,5,hem_rect_fill_1um,that rectangle + 1 um,tm_score,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,43424ba89dd294781dbede6b7a69bfd43d8ae7be,900,1701,0.02150862105190754,100,True,100,2601,0,,0,True,1.734,7,17,21,,0.7,0.85,0.7
original_14,human breast cancer,094.tiff,94,5,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,cbd16299bfa708d23e42b52de2da24fde785d1fb,725,1876,0.021333469077944756,100,True,100,2601,0,,0,True,1.727,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,5,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,2577,6884.0,2795.0,0.22984761284250915,32.63031496062992,4,False,81,cbd16299bfa708d23e42b52de2da24fde785d1fb,725,1876,0.021333469077944756,100,True,100,2601,0,,0,True,1.727,7,17,21,,0.7,0.85,0.7
testing_35,human breast cancer,007.tiff,7,0,default_51,the whole window,chromatin_od,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,36ba49d6cfaf2e01df08f2bc46300c21662594d7,2601,0,,100,True,99,2601,0,,0,True,2.251,6,7,8,30.0,0.6,0.35,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,0,default_51,the whole window,tm_score,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,36ba49d6cfaf2e01df08f2bc46300c21662594d7,2601,0,,100,True,99,2601,0,,0,True,2.251,5,5,7,,0.5,0.25,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,0,hem_rect_fill,the Otsu rectangle,chromatin_od,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,ebb53905d1857e156ae3276bcd3d29b02d52f90f,780,1821,0.03745405003428459,100,True,99,2601,0,,0,True,2.105,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,0,hem_rect_fill,the Otsu rectangle,tm_score,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,ebb53905d1857e156ae3276bcd3d29b02d52f90f,780,1821,0.03745405003428459,100,True,99,2601,0,,0,True,2.105,5,7,8,,0.5,0.35,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,0,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,20334d9d886adf1fd963a644250150734fa6e795,1292,1309,0.035559721291065216,100,True,99,2601,0,,0,True,2.46,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,0,hem_rect_fill_1um,that rectangle + 1 um,tm_score,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,20334d9d886adf1fd963a644250150734fa6e795,1292,1309,0.035559721291065216,100,True,99,2601,0,,0,True,2.46,5,6,7,,0.5,0.3,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,0,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,acd1cf7a1f777432ef2d01182f02a7bb08704af6,858,1743,0.035773564130067825,100,True,99,2601,0,,0,True,2.511,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,0,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,4,True,21,acd1cf7a1f777432ef2d01182f02a7bb08704af6,858,1743,0.035773564130067825,100,True,99,2601,0,,0,True,2.511,5,7,8,,0.5,0.35,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,1,default_51,the whole window,chromatin_od,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,61c23b7b762ac2ec869da27b3ea1639692a9c23f,2601,0,,100,True,100,2601,0,,0,True,2.468,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,1,default_51,the whole window,tm_score,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,61c23b7b762ac2ec869da27b3ea1639692a9c23f,2601,0,,100,True,100,2601,0,,0,True,2.468,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,1,hem_rect_fill,the Otsu rectangle,chromatin_od,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,c6d6bfaafd5f19c963c0aeb17ba665600067c498,810,1791,0.024548452347517014,100,True,99,2601,0,,0,True,2.499,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,1,hem_rect_fill,the Otsu rectangle,tm_score,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,c6d6bfaafd5f19c963c0aeb17ba665600067c498,810,1791,0.024548452347517014,100,True,99,2601,0,,0,True,2.499,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,1,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,3a3a38310e5e9b783f77d3e87ed4b9db08266b22,1330,1271,0.02155553176999092,100,True,99,2601,0,,0,True,2.444,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,1,hem_rect_fill_1um,that rectangle + 1 um,tm_score,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,3a3a38310e5e9b783f77d3e87ed4b9db08266b22,1330,1271,0.02155553176999092,100,True,99,2601,0,,0,True,2.444,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,1,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,f4102d322b9e4bc0302f49f8f8d998c6e313bbf9,823,1778,0.024534154683351517,100,True,100,2601,0,,0,True,2.442,6,8,8,,0.6,0.4,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,1,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,134,6898.0,3323.0,0.22690727175272468,33.053149606299215,4,True,21,f4102d322b9e4bc0302f49f8f8d998c6e313bbf9,823,1778,0.024534154683351517,100,True,100,2601,0,,0,True,2.442,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,2,default_51,the whole window,chromatin_od,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,2a62478d69d93e5e776b82e42b90424d4729baa5,2601,0,,100,True,100,2601,0,,0,True,2.637,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,2,default_51,the whole window,tm_score,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,2a62478d69d93e5e776b82e42b90424d4729baa5,2601,0,,100,True,100,2601,0,,0,True,2.637,3,7,8,,0.3,0.35,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,2,hem_rect_fill,the Otsu rectangle,chromatin_od,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,b088fa1817549969629598fa85de7af5f9e97c81,1044,1557,0.027922306209802628,100,True,100,2601,0,,0,True,2.236,6,7,7,30.0,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,2,hem_rect_fill,the Otsu rectangle,tm_score,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,b088fa1817549969629598fa85de7af5f9e97c81,1044,1557,0.027922306209802628,100,True,100,2601,0,,0,True,2.236,3,6,8,,0.3,0.3,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,2,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,ea5168e58b3c9051d2150366cd83d86c4b61ea90,1591,1010,0.03122517466545105,100,True,99,2601,0,,0,True,2.176,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,2,hem_rect_fill_1um,that rectangle + 1 um,tm_score,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,ea5168e58b3c9051d2150366cd83d86c4b61ea90,1591,1010,0.03122517466545105,100,True,99,2601,0,,0,True,2.176,3,6,8,,0.3,0.3,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,2,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,ed3adefba726173c317f624580d0321e70c9cd80,1244,1357,0.027926981449127197,100,True,100,2601,0,,0,True,2.104,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,2,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,130,5593.0,3198.0,0.22690727175272468,33.053149606299215,4,True,21,ed3adefba726173c317f624580d0321e70c9cd80,1244,1357,0.027926981449127197,100,True,100,2601,0,,0,True,2.104,3,6,8,,0.3,0.3,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,3,default_51,the whole window,chromatin_od,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,1964cb46af3721db1544c72e3238af86c18cea03,2601,0,,100,True,100,2601,0,,0,True,2.067,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,3,default_51,the whole window,tm_score,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,1964cb46af3721db1544c72e3238af86c18cea03,2601,0,,100,True,100,2601,0,,0,True,2.067,3,4,4,,0.3,0.2,0.13333333333333333
testing_35,human breast cancer,007.tiff,7,3,hem_rect_fill,the Otsu rectangle,chromatin_od,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,bf7d8aa809ed237e625fef5895ad42babc42f05a,1034,1567,0.026645174250006676,100,True,100,2601,0,,0,True,2.052,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,3,hem_rect_fill,the Otsu rectangle,tm_score,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,bf7d8aa809ed237e625fef5895ad42babc42f05a,1034,1567,0.026645174250006676,100,True,100,2601,0,,0,True,2.052,3,4,4,,0.3,0.2,0.13333333333333333
testing_35,human breast cancer,007.tiff,7,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,d57ac3b5ebb515c83c978ffe4122ab58b71e5cf6,1530,1071,0.023696651682257652,100,True,100,2601,0,,0,True,2.032,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,d57ac3b5ebb515c83c978ffe4122ab58b71e5cf6,1530,1071,0.023696651682257652,100,True,100,2601,0,,0,True,2.032,3,4,5,,0.3,0.2,0.16666666666666666
testing_35,human breast cancer,007.tiff,7,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,50d575b1e78f1976aa7ff6e020a560a7c6a5ac38,1065,1536,0.023521501570940018,100,True,100,2601,0,,0,True,1.983,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,131,6993.0,3553.0,0.22690727175272468,33.053149606299215,4,False,21,50d575b1e78f1976aa7ff6e020a560a7c6a5ac38,1065,1536,0.023521501570940018,100,True,100,2601,0,,0,True,1.983,3,4,5,,0.3,0.2,0.16666666666666666
testing_35,human breast cancer,007.tiff,7,4,default_51,the whole window,chromatin_od,141,4001.0,5127.0,0.22690727175272468,33.053149606299215,4,False,21,0adbba6d12546ebe12de1783e4e8792e26728fa1,2601,0,,100,True,99,2601,0,,0,True,2.076,5,6,6,,0.5,0.3,0.2
testing_35,human breast cancer,007.tiff,7,4,default_51,the whole window,tm_score,141,4001.0,5127.0,0.22690727175272468,33.053149606299215,4,False,21,0adbba6d12546ebe12de1783e4e8792e26728fa1,2601,0,,100,True,99,2601,0,,0,True,2.076,6,7,7,,0.6,0.35,0.23333333333333334
