file_name,image_id,tumor_type,mpp,seed_index,seed_ann_id,n_retries,tightened_size,null_cell,area_ratio,arm_name,base_size,map_median,mad_scale,deep_floor,n_pool,pad_px,n_dup_fp,shortcut_ok,nms_radius_px,match_radius_px,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,123.0,549.0,1632.0,2350.0,,,tm_score,0.45687,100,100,49,15,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,123.0,549.0,1632.0,2350.0,,,tm_score,0.45687,250,250,75,33,0.6521739130434783
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,123.0,549.0,1632.0,2350.0,,,tm_score,0.45687,500,500,89,51,0.7739130434782608
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,123.0,549.0,1632.0,2350.0,,,tm_score,0.45687,1000,1000,99,69,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,123.0,549.0,1632.0,2350.0,,,tm_score,0.45687,2000,2000,106,93,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,123.0,549.0,1632.0,2350.0,,,tm_score,0.45687,5000,5000,111,111,0.9652173913043478
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,25,25,17,0,0.14782608695652175
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,50,50,27,4,0.23478260869565218
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,100,100,44,11,0.3826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,250,250,71,25,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,500,500,85,44,0.7391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,1000,1000,98,62,0.8521739130434782
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,2000,2000,109,88,0.9478260869565217
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,7128,0.4913,113,2,0.0,0.9739130434782609,159.0,734.0,1458.0,2608.0,,,chromatin_od,0.45687,5000,5000,112,112,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,25,25,23,0,0.2
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,50,50,36,5,0.3130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,100,100,49,15,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,250,250,75,33,0.6521739130434783
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,500,500,89,51,0.7739130434782608
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,1000,1000,99,69,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,2000,2000,106,93,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,3558,0.2688,106,1,0.0,0.9652173913043478,123.0,549.0,1632.0,2350.0,,,tm_score,0.54897,5000,3558,111,106,0.9652173913043478
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,25,25,18,0,0.1565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,50,50,28,4,0.24347826086956523
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,100,100,45,12,0.391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,250,250,75,27,0.6521739130434783
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,500,500,87,47,0.7565217391304347
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,1000,1000,101,72,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,2000,2000,109,99,0.9478260869565217
246.tiff,246,canine lymphosarcoma,0.2482,2,6484,0,47,False,0.8493,largest_cc,47,-0.00364,0.1842,-0.27994,29149,23,320,,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,3558,0.2688,106,2,0.0,0.9652173913043478,151.0,618.0,1123.0,2176.0,,,chromatin_od,0.54897,5000,3558,111,106,0.9652173913043478
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,25,25,23,2,0.2
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,50,50,36,4,0.3130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,100,100,52,13,0.45217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,250,250,71,26,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,500,500,83,47,0.7217391304347827
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,1000,1000,92,63,0.8
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,2000,2000,101,86,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.08103,5000,5000,112,105,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,50,50,29,3,0.25217391304347825
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,100,100,46,12,0.4
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,250,250,71,22,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,500,500,81,41,0.7043478260869566
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,1000,1000,93,60,0.808695652173913
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,2000,2000,105,74,0.9130434782608695
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,27562,0.997,123,2,0.0,1.0,151.0,925.0,1938.0,3296.0,7777.0,8708.0,chromatin_od,0.08103,5000,5000,112,105,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,25,25,23,2,0.2
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,50,50,36,4,0.3130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,100,100,52,13,0.45217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,250,250,71,26,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,500,500,83,47,0.7217391304347827
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,1000,1000,92,63,0.8
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,2000,2000,101,86,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.17276,5000,5000,112,105,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,50,50,29,3,0.25217391304347825
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,100,100,46,12,0.4
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,250,250,72,22,0.6260869565217392
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,500,500,81,41,0.7043478260869566
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,1000,1000,94,61,0.8173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,2000,2000,105,73,0.9130434782608695
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25478,0.9914,123,2,0.0,1.0,150.0,903.0,1887.0,3201.0,7494.0,8367.0,chromatin_od,0.17276,5000,5000,112,104,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,25,25,23,2,0.2
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,50,50,36,4,0.3130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,100,100,52,13,0.45217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,250,250,71,26,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,500,500,83,47,0.7217391304347827
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,1000,1000,92,63,0.8
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,2000,2000,101,86,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,125.0,905.0,2136.0,3605.0,6952.0,7065.0,tm_score,0.26448,5000,5000,112,105,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,50,50,29,3,0.25217391304347825
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,100,100,46,12,0.4
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,250,250,72,22,0.6260869565217392
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,500,500,82,41,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,1000,1000,96,61,0.8347826086956521
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,2000,2000,106,73,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,3,6520,0,51,True,1.0,base51,51,-0.01069,0.18345,-0.28587,28531,25,265,,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21645,0.9665,123,2,0.0,1.0,148.0,867.0,1801.0,3023.0,6938.0,7725.0,chromatin_od,0.26448,5000,5000,112,106,0.9739130434782609
