subset,domain,file_name,image_id,seed_index,condition,alpha,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,n_gt_mitotic,tpl_sha1,fill_value,ring_share,mass_to_shape,n_peaks,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,od_descending,t_run_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
testing_35,canine soft tissue sarcoma,425.tiff,425,1,fill_alpha_1,1.0,21113,2166.0,544.0,0.24816562612969095,30.221751968503938,16,b87143db3eea5186e01245a4c45792ab227d4eae,0.06248873099684715,0.13853115098580027,1.1898801499996092,100,97,2601,0,,0,True,4.54,9,12,12,,0.9,0.6,0.4
testing_35,canine soft tissue sarcoma,425.tiff,425,1,fill_alpha_2,2.0,21113,2166.0,544.0,0.24816562612969095,30.221751968503938,16,d4cb7a6d123d54f568467b9a4c13748e41e98aa2,-0.011789735406637192,0.24145507484512507,2.3797602999992185,100,97,2601,0,,0,True,3.983,9,12,12,,0.9,0.6,0.4
testing_35,canine soft tissue sarcoma,425.tiff,425,2,default_51,,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,16,ed60f94cefc8ef4c2899b649b8c5557ddb7cf23b,,,,100,99,2601,0,,0,True,3.805,9,15,15,30.0,0.9,0.75,0.5
testing_35,canine soft tissue sarcoma,425.tiff,425,2,fill_alpha_m1,-1.0,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,16,07d90bdab1e825146339b05d6545ba0dab3f8ee7,0.20231039822101593,0.3734044216919401,-1.2038145484204374,100,89,2601,0,,0,True,3.293,6,6,6,,0.6,0.3,0.2
testing_35,canine soft tissue sarcoma,425.tiff,425,2,fill_alpha_0,0.0,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,16,26dcb49944be7a40a788a9c0da83b0a735585229,0.13202059268951416,1.4218105277715725e-08,0.0,100,96,2601,0,,0,True,3.203,10,13,13,,1.0,0.65,0.43333333333333335
testing_35,canine soft tissue sarcoma,425.tiff,425,2,fill_alpha_1,1.0,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,16,10391b4aee7a0067654041dc7c05819deda8d66e,0.06173079088330269,0.38089350614249556,1.2038145484204374,100,100,2601,0,,0,True,3.319,9,14,14,,0.9,0.7,0.4666666666666667
testing_35,canine soft tissue sarcoma,425.tiff,425,2,fill_alpha_2,2.0,21120,2750.0,1080.0,0.24816562612969095,30.221751968503938,16,8b58169079ea5dbcb8b3f7c79f14554e33cb034d,-0.008559010922908783,0.48681803998166573,2.407629096840875,100,98,2601,0,,0,True,3.282,9,14,15,,0.9,0.7,0.5
testing_35,canine soft tissue sarcoma,435.tiff,435,0,default_51,,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,52,e310cfde12ef25bc8c60885948ad438bd13d494f,,,,100,97,2601,0,,0,True,5.161,6,7,10,30.0,0.6,0.35,0.3333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,0,fill_alpha_m1,-1.0,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,52,8c24b6767eea7930ed912afbcabc1ccdbbb149dc,0.2124784290790558,0.4315726082787363,-1.3922023310862128,100,98,2601,0,,0,True,4.651,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,0,fill_alpha_0,0.0,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,52,fa5a624bac5df187c05108e74c80386f7f07be3d,0.14109234511852264,5.399679870403192e-08,0.0,100,97,2601,0,,0,True,5.032,5,6,8,,0.5,0.3,0.26666666666666666
testing_35,canine soft tissue sarcoma,435.tiff,435,0,fill_alpha_1,1.0,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,52,14eae69661b680f4ad0e61504f67a21281d0ac84,0.0697062537074089,0.47439476317447304,1.3922023310862128,100,100,2601,0,,0,True,4.771,6,9,12,,0.6,0.45,0.4
testing_35,canine soft tissue sarcoma,435.tiff,435,0,fill_alpha_2,2.0,21400,2508.0,2704.0,0.24816562612969095,30.221751968503938,52,eaae61b721a5424f07392977ec907018582f6d67,-0.0016798408469185233,0.5,2.7844046621724257,100,100,2601,0,,0,True,4.865,6,10,12,,0.6,0.5,0.4
testing_35,canine soft tissue sarcoma,435.tiff,435,1,default_51,,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,52,69b1310d18cf15abc88921ea1eac48b629b7a306,,,,100,99,2601,0,,0,True,4.237,6,10,12,30.0,0.6,0.5,0.4
testing_35,canine soft tissue sarcoma,435.tiff,435,1,fill_alpha_m1,-1.0,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,52,40b0b34fbf94c3df6a829460fc31e094f507f73b,0.21866022050380707,0.45294271751779713,-1.2849094135752765,100,98,2601,0,,0,True,4.652,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,1,fill_alpha_0,0.0,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,52,6404de5a075c0952b2eb914c531096ff8192c9bb,0.1323838233947754,3.190263040693893e-08,0.0,100,100,2601,0,,0,True,4.886,5,7,9,,0.5,0.35,0.3
testing_35,canine soft tissue sarcoma,435.tiff,435,1,fill_alpha_1,1.0,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,52,bc01cfde667ef2511121ef1021034150a913e456,0.04610743001103401,0.4547966390724937,1.2849094135752765,100,99,2601,0,,0,True,4.504,6,8,11,,0.6,0.4,0.36666666666666664
testing_35,canine soft tissue sarcoma,435.tiff,435,1,fill_alpha_2,2.0,21385,1579.0,1891.0,0.24816562612969095,30.221751968503938,52,e40e70e58ce31fb71cc0f074c7a646114d45176c,-0.04016896337270737,0.4999999999999999,2.569818827150553,100,100,2601,0,,0,True,4.696,6,9,12,,0.6,0.45,0.4
testing_35,canine soft tissue sarcoma,435.tiff,435,2,default_51,,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,52,939cbca1d509d014455a9fb1c204fbd390cd460f,,,,100,99,2601,0,,0,True,4.399,6,8,10,30.0,0.6,0.4,0.3333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,2,fill_alpha_m1,-1.0,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,52,00fa79930528ea996b3800278c22c5e7d2c05426,0.2477993369102478,0.43800178501683545,-1.2933581472007811,100,97,2601,0,,0,True,4.154,0,0,0,,0.0,0.0,0.0
testing_35,canine soft tissue sarcoma,435.tiff,435,2,fill_alpha_0,0.0,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,52,2fb4a6e01909f0ee94adca54111f4da677724c35,0.16121666133403778,6.030719555926634e-09,0.0,100,100,2601,0,,0,True,4.385,3,4,8,,0.3,0.2,0.26666666666666666
testing_35,canine soft tissue sarcoma,435.tiff,435,2,fill_alpha_1,1.0,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,52,12c147e5d63052d1846fab07148c4bb869778a50,0.07463399320840836,0.4627726607175522,1.2933581472007811,100,100,2601,0,,0,True,4.277,5,8,10,,0.5,0.4,0.3333333333333333
testing_35,canine soft tissue sarcoma,435.tiff,435,2,fill_alpha_2,2.0,21359,1656.0,71.0,0.24816562612969095,30.221751968503938,52,a576d2318aebcfa1de608e4901ca358a8fb3b9c5,-0.011948676779866219,0.5000000000000001,2.5867162944015623,100,100,2601,0,,0,True,4.278,5,8,10,,0.5,0.4,0.3333333333333333
testing_35,canine soft tissue sarcoma,462.tiff,462,0,default_51,,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,14,dff8edc30198c6b8599200252b1c16f084bde9a9,,,,100,100,2601,0,,0,True,4.538,0,2,3,30.0,0.0,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,0,fill_alpha_m1,-1.0,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,14,b923fa139f1febf933b721cb05a0da4194957981,0.22501355409622192,0.4685088742746621,-1.6061243140080106,100,91,2601,0,,0,True,4.636,0,0,0,,0.0,0.0,0.0
testing_35,canine soft tissue sarcoma,462.tiff,462,0,fill_alpha_0,0.0,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,14,f2f8fd02936802d1cd260aa9516842c927f5c6cb,0.12434722483158112,3.746633156249117e-09,0.0,100,99,2601,0,,0,True,6.926,0,2,2,,0.0,0.1,0.06666666666666667
testing_35,canine soft tissue sarcoma,462.tiff,462,0,fill_alpha_1,1.0,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,14,d6a5bb20937a7f663a6fe96a085e3dd582fe6951,0.02368089184165001,0.4689396412817712,1.6061243140080106,100,100,2601,0,,0,True,7.658,0,2,3,,0.0,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,0,fill_alpha_2,2.0,22660,4205.0,369.0,0.24816562612969095,30.221751968503938,14,21dfff05e78bec65a278de10fbd14da874df2cde,-0.0769854411482811,0.5,3.212248628016021,100,100,2601,0,,0,True,8.89,0,2,2,,0.0,0.1,0.06666666666666667
testing_35,canine soft tissue sarcoma,462.tiff,462,1,default_51,,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,14,00de1d0f508570ee85e967662cbbffd42683a3a6,,,,100,100,2601,0,,0,True,8.507,2,2,3,30.0,0.2,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,1,fill_alpha_m1,-1.0,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,14,31c263c9aa1ec741d7f843ce1e0aeb9c0bc0a5be,0.17230835556983948,0.4332441568400271,-1.2021669632273726,100,91,2601,0,,0,True,8.572,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine soft tissue sarcoma,462.tiff,462,1,fill_alpha_0,0.0,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,14,988961621ef446ec9fb6e9615e96b3231cb8651d,0.09696947783231735,3.809825279583197e-08,0.0,100,98,2601,0,,0,True,7.186,2,2,2,,0.2,0.1,0.06666666666666667
testing_35,canine soft tissue sarcoma,462.tiff,462,1,fill_alpha_1,1.0,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,14,cb714c4d61bf5d415d37a148fbffee76ed2344e6,0.021630601957440376,0.45445338203970237,1.2021669632273726,100,100,2601,0,,0,True,6.593,2,3,3,,0.2,0.15,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,1,fill_alpha_2,2.0,22686,4752.0,2901.0,0.24816562612969095,30.221751968503938,14,6a3e236b5b676b37a982208ec8babdcb49c76bca,-0.0537082739174366,0.5000000000000001,2.404333926454745,100,100,2601,0,,0,True,6.185,1,2,3,,0.1,0.1,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,2,default_51,,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,14,da79407ef16aec0e64e58f99ffb2242bc000a95a,,,,100,100,2601,0,,0,True,4.77,1,3,3,30.0,0.1,0.15,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,2,fill_alpha_m1,-1.0,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,14,591a7bc82027bc1bf4c4a0d2c53508681df26926,0.22897934913635254,0.49590151147111905,-1.7112619050505564,100,94,2601,0,,0,True,4.004,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine soft tissue sarcoma,462.tiff,462,2,fill_alpha_0,0.0,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,14,ac3e57b2523036a6f9507024560f56736aefb4e5,0.12785744667053223,7.15752644560934e-08,0.0,100,97,2601,0,,0,True,3.491,1,1,2,,0.1,0.05,0.06666666666666667
testing_35,canine soft tissue sarcoma,462.tiff,462,2,fill_alpha_1,1.0,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,14,e9d56543d03327b92db4e3a85031835eae8dc533,0.026735538616776466,0.4945962621710756,1.7112619050505564,100,99,2601,0,,0,True,3.27,1,3,3,,0.1,0.15,0.1
testing_35,canine soft tissue sarcoma,462.tiff,462,2,fill_alpha_2,2.0,22672,3169.0,908.0,0.24816562612969095,30.221751968503938,14,bd3235d3517dd799b6e596e4207c323c23cf61b3,-0.074386365711689,0.5000000000000001,3.422523810101113,100,99,2601,0,,0,True,3.171,1,3,3,,0.1,0.15,0.1
testing_35,canine soft tissue sarcoma,499.tiff,499,0,default_51,,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,61,af549fafac463371d3abd7d4fc8f23aaef8a38f6,,,,100,98,2601,0,,0,True,2.961,7,15,20,30.0,0.7,0.75,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,0,fill_alpha_m1,-1.0,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,61,13dfd89ec7a41888fa7b0a4b763d53c81de3d856,0.16409970819950104,0.49410503528422345,-2.055507491164653,100,79,2601,0,,0,True,3.036,3,7,13,,0.3,0.35,0.43333333333333335
testing_35,canine soft tissue sarcoma,499.tiff,499,0,fill_alpha_0,0.0,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,61,99e9d6eaccafc564f14b1834edbaa3a196ee77c1,0.08810774236917496,8.419785992484582e-08,0.0,100,95,2601,0,,0,True,3.776,8,15,22,,0.8,0.75,0.7333333333333333
testing_35,canine soft tissue sarcoma,499.tiff,499,0,fill_alpha_1,1.0,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,61,bad244a32930ef6d3138cc3135e24bd6bc947cc3,0.01211577095091343,0.48869314317882295,2.055507491164653,100,99,2601,0,,0,True,3.812,7,15,20,,0.7,0.75,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,0,fill_alpha_2,2.0,23957,3641.0,2114.0,0.24816562612969095,30.221751968503938,61,ec667cbe9bf18fade2131d4b9167128adbfe5083,-0.0638761967420578,0.5000000000000001,4.111014982329306,100,99,2601,0,,0,True,4.487,7,15,20,,0.7,0.75,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,1,default_51,,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,61,877d4eb538d82d434198e196958b0332a9d782ad,,,,100,98,2601,0,,0,True,4.413,8,15,21,30.0,0.8,0.75,0.7
testing_35,canine soft tissue sarcoma,499.tiff,499,1,fill_alpha_m1,-1.0,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,61,484b277076b3596a04bdeb7470a300bd712eb6bd,0.1599520742893219,0.49801552049324527,-2.153808815225278,100,82,2601,0,,0,True,5.02,3,5,10,,0.3,0.25,0.3333333333333333
testing_35,canine soft tissue sarcoma,499.tiff,499,1,fill_alpha_0,0.0,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,61,e84454f95f13abe7e98c441fe315f026e9b9764b,0.08742022514343262,6.730877650485871e-08,0.0,100,92,2601,0,,0,True,4.722,7,13,20,,0.7,0.65,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,1,fill_alpha_1,1.0,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,61,b404be825f7c070fe65d63b26ab0a4d314428c75,0.014888375997543335,0.499673918420021,2.153808815225278,100,99,2601,0,,0,True,4.472,7,14,20,,0.7,0.7,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,1,fill_alpha_2,2.0,24000,6357.0,4423.0,0.24816562612969095,30.221751968503938,61,f901b06b3339392519d4e08bfc63800fdf91f1ba,-0.05764346942305565,0.5000000000000001,4.307617630450556,100,99,2601,0,,0,True,4.319,7,15,21,,0.7,0.75,0.7
testing_35,canine soft tissue sarcoma,499.tiff,499,2,default_51,,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,61,0afc707bb385607e95662882c91403932c7e95ba,,,,100,96,2601,0,,0,True,4.461,7,14,19,30.0,0.7,0.7,0.6333333333333333
testing_35,canine soft tissue sarcoma,499.tiff,499,2,fill_alpha_m1,-1.0,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,61,fad1f6157d19c62ebcf2b21284a49f11c91865e9,0.12895561754703522,0.4430961904012,-1.30019087526169,100,78,2601,0,,0,True,4.342,4,10,15,,0.4,0.5,0.5
testing_35,canine soft tissue sarcoma,499.tiff,499,2,fill_alpha_0,0.0,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,61,beaec355fdc7755e79870d5a30f20ee02888d106,0.07133696973323822,4.366065090512743e-08,0.0,100,91,2601,0,,0,True,3.9,8,14,21,,0.8,0.7,0.7
testing_35,canine soft tissue sarcoma,499.tiff,499,2,fill_alpha_1,1.0,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,61,6e65ab9c8bc3f6a86571f02d67fc6c5813e707c1,0.013718314468860626,0.45929196821538254,1.30019087526169,100,96,2601,0,,0,True,3.86,8,13,20,,0.8,0.65,0.6666666666666666
testing_35,canine soft tissue sarcoma,499.tiff,499,2,fill_alpha_2,2.0,23980,2547.0,3622.0,0.24816562612969095,30.221751968503938,61,f66b1e950d2ad5130fe1ecb56e78e83e6fab7793,-0.04390033707022667,0.5000000000000001,2.60038175052338,100,99,2601,0,,0,True,3.84,8,14,21,,0.8,0.7,0.7
original_14,human breast cancer,013.tiff,13,0,default_51,,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,17,db81825e885b427bc19553a36def347eada9241c,,,,100,100,2601,0,,0,True,8.21,6,8,9,30.0,0.6,0.4,0.3
original_14,human breast cancer,013.tiff,13,0,fill_alpha_m1,-1.0,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,17,6546dd3c1f3836de22fb3b6c725ab6e83ceeb5c5,0.16949889063835144,0.3792306474458907,-1.5098436626459428,100,87,2601,0,,0,True,9.77,3,5,7,,0.3,0.25,0.23333333333333334
original_14,human breast cancer,013.tiff,13,0,fill_alpha_0,0.0,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,17,389a2fb063f1a3a12d0dbec83b9221967a32544a,0.09282839298248291,2.952057926469259e-08,0.0,100,98,2601,0,,0,True,8.039,6,9,10,,0.6,0.45,0.3333333333333333
original_14,human breast cancer,013.tiff,13,0,fill_alpha_1,1.0,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,17,fcf27cddc84421bf5376001eab41acb0d98dacd4,0.016157900914549828,0.3582868677028,1.5098436626459428,100,100,2601,0,,0,True,7.785,6,8,9,,0.6,0.4,0.3
original_14,human breast cancer,013.tiff,13,0,fill_alpha_2,2.0,249,1710.0,2861.0,0.22632094805310524,33.13877952755905,17,87a68de2d525b5f10368b5d76bb0941b16cec5fb,-0.06051259487867355,0.47556166326774924,3.0196873252918857,100,99,2601,0,,0,True,6.515,6,8,9,,0.6,0.4,0.3
original_14,human breast cancer,013.tiff,13,1,default_51,,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,17,0d1c070ff8283ee8df14ecdcbd5514d0b2c916ef,,,,100,100,2601,0,,0,True,6.146,5,8,9,30.0,0.5,0.4,0.3
original_14,human breast cancer,013.tiff,13,1,fill_alpha_m1,-1.0,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,17,6b0120589b90f8b4f08b503db7920b4109126fda,0.2746831476688385,0.4999465717473323,-2.4173167458857168,100,96,2601,0,,0,True,6.668,3,5,6,,0.3,0.25,0.2
original_14,human breast cancer,013.tiff,13,1,fill_alpha_0,0.0,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,17,02820b6aa1b7bbcbea70381d64bf99d073deb7c9,0.15004679560661316,3.785369961589495e-08,0.0,100,98,2601,0,,0,True,5.398,4,5,7,,0.4,0.25,0.23333333333333334
original_14,human breast cancer,013.tiff,13,1,fill_alpha_1,1.0,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,17,ffa3e5f9a44ea6f4b1c7a5f72d209b0f1504f5b0,0.025410432368516922,0.48596861949654724,2.4173167458857168,100,100,2601,0,,0,True,5.367,5,8,9,,0.5,0.4,0.3
original_14,human breast cancer,013.tiff,13,1,fill_alpha_2,2.0,263,3727.0,5362.0,0.22632094805310524,33.13877952755905,17,0fa554c0287f33cd70a4bbd64ff65041e6c78b50,-0.09922593086957932,0.5,4.8346334917714335,100,99,2601,0,,0,True,4.467,5,8,9,,0.5,0.4,0.3
original_14,human breast cancer,013.tiff,13,2,default_51,,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,17,f3d5302d7dc776e2b200e74a1cbbaecfe1525195,,,,100,99,2601,0,,0,True,4.601,6,9,9,30.0,0.6,0.45,0.3
original_14,human breast cancer,013.tiff,13,2,fill_alpha_m1,-1.0,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,17,03c14f1b9286f05b6d19429a9385435bc848eba3,0.1577550172805786,0.4215551384543506,-1.2372048361372687,100,88,2601,0,,0,True,4.4,3,8,10,,0.3,0.4,0.3333333333333333
original_14,human breast cancer,013.tiff,13,2,fill_alpha_0,0.0,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,17,9d196488309cea46acfbaea57361d69fb4dee440,0.08921808749437332,1.8995768633108274e-08,0.0,100,94,2601,0,,0,True,4.397,5,9,10,,0.5,0.45,0.3333333333333333
original_14,human breast cancer,013.tiff,13,2,fill_alpha_1,1.0,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,17,f5d6b6158cd0b6d44bdcc03b1ae0c3184b53cfc9,0.020681163296103477,0.445818668705911,1.2372048361372687,100,99,2601,0,,0,True,4.051,6,9,9,,0.6,0.45,0.3
original_14,human breast cancer,013.tiff,13,2,fill_alpha_2,2.0,258,3064.0,3994.0,0.22632094805310524,33.13877952755905,17,9711a8ab177da65668b23c1f5593b862ca4f24af,-0.04785576090216637,0.5,2.4744096722745375,100,100,2601,0,,0,True,3.833,5,9,9,,0.5,0.45,0.3
original_14,human breast cancer,094.tiff,94,0,default_51,,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,81,affed4fe7b20ef79f56dcef662866d0f25556425,,,,100,100,2601,0,,0,True,5.375,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,fill_alpha_m1,-1.0,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,81,1763712a6a219105637a3648ec4152380a2fbddb,0.10930564254522324,0.47354516852747275,-1.689631075538976,100,91,2601,0,,0,True,4.294,5,5,5,,0.5,0.25,0.16666666666666666
original_14,human breast cancer,094.tiff,94,0,fill_alpha_0,0.0,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,81,583bd02e31d2594c0b5191570beea983f407c0e8,0.06347085535526276,5.2611323669065714e-08,0.0,100,98,2601,0,,0,True,5.337,5,12,20,,0.5,0.6,0.6666666666666666
original_14,human breast cancer,094.tiff,94,0,fill_alpha_1,1.0,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,81,904fecef1f58ebce7f84167837b0a0e8ca9c37ec,0.017636068165302277,0.47217321257535866,1.689631075538976,100,100,2601,0,,0,True,6.474,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,0,fill_alpha_2,2.0,2512,5560.0,1178.0,0.22984761284250915,32.63031496062992,81,b5520da31f4c91c268976ce35e730aa35e64b280,-0.028198720887303352,0.5,3.379262151077952,100,100,2601,0,,0,True,6.158,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,1,default_51,,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,81,311eeb61caa583248b30ba66270b849d1703f084,,,,100,100,2601,0,,0,True,5.605,5,15,21,30.0,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,1,fill_alpha_m1,-1.0,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,81,193e9269024c59f5f04af61af708db371e700f1f,0.0954972505569458,0.44957805591100064,-1.4020481239918943,100,96,2601,0,,0,True,5.229,5,6,7,,0.5,0.3,0.23333333333333334
original_14,human breast cancer,094.tiff,94,1,fill_alpha_0,0.0,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,81,a04cf7bba564a413f8b004e3c6595011daf80a2e,0.05662092566490173,5.0992411888093524e-08,0.0,100,98,2601,0,,0,True,6.989,5,14,19,,0.5,0.7,0.6333333333333333
original_14,human breast cancer,094.tiff,94,1,fill_alpha_1,1.0,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,81,61d81562a7e994948b9464d5773874c56424a8b0,0.017744604498147964,0.46673857417046727,1.4020481239918943,100,100,2601,0,,0,True,5.307,5,15,20,,0.5,0.75,0.6666666666666666
original_14,human breast cancer,094.tiff,94,1,fill_alpha_2,2.0,2536,4186.0,2213.0,0.22984761284250915,32.63031496062992,81,eba5010ed1a9e04748351cc3f9ecce22c8b4fcab,-0.021131718531250954,0.5,2.8040962479837885,100,100,2601,0,,0,True,5.747,5,15,21,,0.5,0.75,0.7
original_14,human breast cancer,094.tiff,94,2,default_51,,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,81,f6538e7c0e6f7cd42a5cf3bd2aaf8f6c7bda05c1,,,,100,96,2601,0,,0,True,5.411,5,14,20,30.0,0.5,0.7,0.6666666666666666
original_14,human breast cancer,094.tiff,94,2,fill_alpha_m1,-1.0,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,81,0b8b0357a078ec3e1fec5fec64b2069bf9edd7ef,0.1007474735379219,0.4325706807799334,-1.3315421017065585,100,91,2601,0,,0,True,5.33,5,5,5,,0.5,0.25,0.16666666666666666
original_14,human breast cancer,094.tiff,94,2,fill_alpha_0,0.0,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,81,e12eccabf5b124f0723d63090f2b3dcb92e12b0a,0.061469729989767075,2.688233847299508e-08,0.0,100,99,2601,0,,0,True,4.508,5,13,21,,0.5,0.65,0.7
original_14,human breast cancer,094.tiff,94,2,fill_alpha_1,1.0,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,81,f720aab1ea32310686861dfccb06775b502a5565,0.022191988304257393,0.4427762634746743,1.3315421017065585,100,100,2601,0,,0,True,3.665,5,14,21,,0.5,0.7,0.7
original_14,human breast cancer,094.tiff,94,2,fill_alpha_2,2.0,2494,5421.0,405.0,0.22984761284250915,32.63031496062992,81,d4949e925936e71683a17c146785d24ffa1800bd,-0.01708575338125229,0.49998260108283676,2.663084203413117,100,100,2601,0,,0,True,3.644,5,14,21,,0.5,0.7,0.7
testing_35,human breast cancer,007.tiff,7,0,default_51,,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,21,36ba49d6cfaf2e01df08f2bc46300c21662594d7,,,,100,99,2601,0,,0,True,3.296,6,7,8,30.0,0.6,0.35,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,0,fill_alpha_m1,-1.0,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,21,df1338013d10436faf527968f5259706d5b46bb0,0.12403196841478348,0.3901147576329662,-1.1350997275249943,100,86,2601,0,,0,True,3.08,4,4,4,,0.4,0.2,0.13333333333333333
testing_35,human breast cancer,007.tiff,7,0,fill_alpha_0,0.0,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,21,55fc574fe8d7dc649412b1836db7c2f33cf2f8f1,0.08074300736188889,4.475975710660248e-08,0.0,100,98,2601,0,,0,True,3.626,6,7,8,,0.6,0.35,0.26666666666666666
testing_35,human breast cancer,007.tiff,7,0,fill_alpha_1,1.0,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,21,ebb53905d1857e156ae3276bcd3d29b02d52f90f,0.03745405003428459,0.40904008875271797,1.1350997275249943,100,99,2601,0,,0,True,3.185,6,7,7,,0.6,0.35,0.23333333333333334
testing_35,human breast cancer,007.tiff,7,0,fill_alpha_2,2.0,135,2046.0,3969.0,0.22690727175272468,33.053149606299215,21,e3771da4445f8578a6cb3304a49b62920e4c7031,-0.005834906827658415,0.4963531187388271,2.2701994550499887,100,99,2601,0,,0,True,2.901,6,7,7,,0.6,0.35,0.23333333333333334
