file_name,tumor_type,seed_index,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,axis,cutoff_rule,z_used,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
201.tiff,canine lung cancer,3,tm_score@domain,score,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,42.0,703.0,2046.0,2180.0,2180.0,2180.0,tm_score,domain,2.99282,100,100,11,15,0.6470588235294118
201.tiff,canine lung cancer,3,tm_score@domain,score,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,42.0,703.0,2046.0,2180.0,2180.0,2180.0,tm_score,domain,2.99282,250,250,11,23,0.6470588235294118
201.tiff,canine lung cancer,3,tm_score@domain,score,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,42.0,703.0,2046.0,2180.0,2180.0,2180.0,tm_score,domain,2.99282,500,500,12,32,0.7058823529411765
201.tiff,canine lung cancer,3,tm_score@domain,score,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,42.0,703.0,2046.0,2180.0,2180.0,2180.0,tm_score,domain,2.99282,1000,1000,14,38,0.8235294117647058
201.tiff,canine lung cancer,3,tm_score@domain,score,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,42.0,703.0,2046.0,2180.0,2180.0,2180.0,tm_score,domain,2.99282,2000,2000,15,42,0.8823529411764706
201.tiff,canine lung cancer,3,tm_score@domain,score,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,42.0,703.0,2046.0,2180.0,2180.0,2180.0,tm_score,domain,2.99282,5000,3680,17,45,1.0
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,25,25,8,5,0.47058823529411764
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,50,50,10,12,0.5882352941176471
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,100,100,13,25,0.7647058823529411
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,250,250,15,34,0.8823529411764706
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,500,500,16,41,0.9411764705882353
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,1000,1000,17,43,1.0
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,2000,2000,17,43,1.0
201.tiff,canine lung cancer,3,chromatin_od@domain,od,True,2.99282,True,False,17,49,3680,0.2996,45,2,0.0,1.0,30.222,26.0,105.0,382.0,684.0,684.0,684.0,chromatin_od,domain,2.99282,5000,3680,17,45,1.0
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,25,25,3,5,0.17647058823529413
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,50,50,5,11,0.29411764705882354
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,100,100,6,15,0.35294117647058826
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,250,250,9,20,0.5294117647058824
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,500,500,11,24,0.6470588235294118
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,1000,1000,14,31,0.8235294117647058
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,2000,2000,16,38,0.9411764705882353
201.tiff,canine lung cancer,4,tm_score@current,score,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,current,1.0,5000,5000,17,46,1.0
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,25,25,9,5,0.5294117647058824
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,50,50,10,12,0.5882352941176471
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,100,100,14,24,0.8235294117647058
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,250,250,15,35,0.8823529411764706
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,500,500,16,40,0.9411764705882353
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,1000,1000,17,45,1.0
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,2000,2000,17,46,1.0
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,11508,0.7999,49,2,0.0,1.0,30.222,25.0,93.0,415.0,647.0,647.0,647.0,chromatin_od,current,1.0,5000,5000,17,48,1.0
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,25,25,3,5,0.17647058823529413
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,50,50,5,11,0.29411764705882354
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,100,100,6,15,0.35294117647058826
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,250,250,9,20,0.5294117647058824
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,500,500,11,24,0.6470588235294118
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,1000,1000,14,31,0.8235294117647058
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,2000,2000,16,38,0.9411764705882353
201.tiff,canine lung cancer,4,tm_score@global,score,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,global,0.43783,5000,5000,17,46,1.0
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,25,25,9,5,0.5294117647058824
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,50,50,10,12,0.5882352941176471
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,100,100,14,24,0.8235294117647058
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,250,250,15,35,0.8823529411764706
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,500,500,16,40,0.9411764705882353
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,1000,1000,17,45,1.0
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,2000,2000,17,46,1.0
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,0.43783,True,False,17,49,13305,0.8736,49,2,0.0,1.0,30.222,25.0,94.0,417.0,649.0,649.0,649.0,chromatin_od,global,0.43783,5000,5000,17,48,1.0
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,25,25,3,5,0.17647058823529413
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,50,50,5,11,0.29411764705882354
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,100,100,6,15,0.35294117647058826
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,250,250,9,20,0.5294117647058824
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,500,500,11,24,0.6470588235294118
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,1000,1000,14,31,0.8235294117647058
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,2000,2000,16,38,0.9411764705882353
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,199.0,916.0,1269.0,2220.0,2220.0,2220.0,tm_score,domain,2.99282,5000,2328,17,40,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,25,25,9,6,0.5294117647058824
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,50,50,10,14,0.5882352941176471
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,100,100,14,23,0.8235294117647058
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,250,250,15,33,0.8823529411764706
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,500,500,17,37,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,1000,1000,17,39,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,2000,2000,17,40,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2328,0.1957,40,1,0.0,1.0,30.222,24.0,84.0,307.0,470.0,470.0,470.0,chromatin_od,domain,2.99282,5000,2328,17,40,1.0
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,25,25,21,1,0.1826086956521739
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,50,50,32,5,0.2782608695652174
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,100,100,50,11,0.43478260869565216
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,250,250,73,32,0.6347826086956522
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,500,500,82,60,0.7130434782608696
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,1000,1000,99,81,0.8608695652173913
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,2000,2000,110,95,0.9565217391304348
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,current,1.0,5000,5000,114,114,0.991304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,25,25,23,0,0.2
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,50,50,32,4,0.2782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,100,100,53,15,0.4608695652173913
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,250,250,78,31,0.6782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,500,500,90,47,0.782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,1000,1000,101,67,0.8782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,2000,2000,108,86,0.9391304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,30.222,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,current,1.0,5000,5000,114,112,0.991304347826087
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,25,25,21,1,0.1826086956521739
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,50,50,32,5,0.2782608695652174
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,100,100,50,11,0.43478260869565216
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,250,250,73,32,0.6347826086956522
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,500,500,82,60,0.7130434782608696
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,1000,1000,99,81,0.8608695652173913
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,2000,2000,110,95,0.9565217391304348
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,global,0.43783,5000,5000,114,114,0.991304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,25,25,23,0,0.2
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,50,50,32,4,0.2782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,100,100,53,15,0.4608695652173913
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,250,250,78,31,0.6782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,500,500,90,47,0.782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,1000,1000,101,67,0.8782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,2000,2000,108,87,0.9391304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,0.43783,True,False,115,123,17580,0.9584,121,2,0.0,1.0,30.222,112.0,528.0,1216.0,2046.0,4726.0,10307.0,chromatin_od,global,0.43783,5000,5000,114,112,0.991304347826087
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,25,25,21,1,0.1826086956521739
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,50,50,32,5,0.2782608695652174
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,100,100,50,11,0.43478260869565216
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,250,250,73,32,0.6347826086956522
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,500,500,82,60,0.7130434782608696
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,1000,1000,99,81,0.8608695652173913
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,2000,2000,110,95,0.9565217391304348
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,domain,1.89154,5000,5000,114,114,0.991304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,25,25,23,0,0.2
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,50,50,32,4,0.2782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,100,100,53,15,0.4608695652173913
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,250,250,78,31,0.6782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,500,500,90,47,0.782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,1000,1000,101,70,0.8782608695652174
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,2000,2000,110,86,0.9565217391304348
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,12169,0.7885,119,2,0.0,1.0,30.222,112.0,514.0,1168.0,1926.0,4210.0,8346.0,chromatin_od,domain,1.89154,5000,5000,114,112,0.991304347826087
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,16653,0.9419,123,2,0.0,1.0,30.222,153.0,606.0,1865.0,4117.0,7016.0,12144.0,tm_score,current,1.0,25,25,19,4,0.16521739130434782
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,16653,0.9419,123,2,0.0,1.0,30.222,153.0,606.0,1865.0,4117.0,7016.0,12144.0,tm_score,current,1.0,50,50,31,5,0.26956521739130435
