file_name,tumor_type,image_id,condition,tighten_channel,base_size,tpl_cx,tpl_cy,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,precision_at_budget
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,20,20,18,1,0.08294930875576037,0.9
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,30,30,24,2,0.11059907834101383,0.8
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,50,50,37,4,0.17050691244239632,0.74
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,10,10,8,1,0.03686635944700461,0.8
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,20,20,18,1,0.08294930875576037,0.9
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,30,30,27,1,0.12442396313364056,0.9
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,50,50,41,4,0.1889400921658986,0.82
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,10,10,8,1,0.03686635944700461,0.8
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,20,20,18,1,0.08294930875576037,0.9
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,30,30,27,2,0.12442396313364056,0.9
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,50,50,41,4,0.1889400921658986,0.82
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,10,10,3,2,0.028846153846153848,0.3
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,20,20,7,3,0.0673076923076923,0.35
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,30,30,9,6,0.08653846153846154,0.3
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,50,50,18,10,0.17307692307692307,0.36
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,10,10,7,1,0.0673076923076923,0.7
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,20,20,11,2,0.10576923076923077,0.55
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,30,30,15,4,0.14423076923076922,0.5
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,50,50,27,6,0.25961538461538464,0.54
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,10,10,4,2,0.038461538461538464,0.4
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,20,20,11,3,0.10576923076923077,0.55
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,30,30,17,3,0.16346153846153846,0.5666666666666667
402.tiff,human neuroendocrine tumor,402,hem_bbox,hematoxylin_od,25,989.0,4915.0,-0.02423,0.53959,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,15,1,0.0,0.375,33.139,,,,,,,50,50,26,6,0.25,0.52
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,10,10,4,2,0.038461538461538464,0.4
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,20,20,9,4,0.08653846153846154,0.45
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,30,30,14,4,0.1346153846153846,0.4666666666666667
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,tm_score,score,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,50,50,22,9,0.21153846153846154,0.44
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,10,10,7,1,0.0673076923076923,0.7
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,20,20,12,2,0.11538461538461539,0.6
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,30,30,15,4,0.14423076923076922,0.5
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,chromatin_od,od51,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,50,50,25,6,0.2403846153846154,0.5
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,10,10,4,3,0.038461538461538464,0.4
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,20,20,9,5,0.08653846153846154,0.45
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,30,30,16,5,0.15384615384615385,0.5333333333333333
402.tiff,human neuroendocrine tumor,402,gray_bbox,gray_inverted,29,990.0,4915.5,-0.05754,0.87053,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,104,79,98,0.0086,17,1,0.0,0.38461538461538464,33.139,,,,,,,50,50,26,7,0.25,0.52
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,10,10,4,1,0.07692307692307693,0.4
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,20,20,5,1,0.09615384615384616,0.25
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,30,30,8,2,0.15384615384615385,0.26666666666666666
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,50,50,14,2,0.2692307692307692,0.28
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,10,10,4,1,0.07692307692307693,0.4
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,20,20,7,3,0.1346153846153846,0.35
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,30,30,10,3,0.19230769230769232,0.3333333333333333
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,50,50,13,4,0.25,0.26
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,10,10,6,1,0.11538461538461539,0.6
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,20,20,9,2,0.17307692307692307,0.45
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,30,30,11,3,0.21153846153846154,0.36666666666666664
403.tiff,human neuroendocrine tumor,403,hem_bbox,hematoxylin_od,31,2225.0,2974.5,-0.00152,0.284,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,95,0.0082,4,1,0.0,0.34615384615384615,33.06,,,,,,,50,50,12,4,0.23076923076923078,0.24
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,10,10,5,1,0.09615384615384616,0.5
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,20,20,7,1,0.1346153846153846,0.35
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,30,30,8,2,0.15384615384615385,0.26666666666666666
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,tm_score,score,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,50,50,15,2,0.28846153846153844,0.3
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,10,10,5,1,0.09615384615384616,0.5
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,20,20,10,2,0.19230769230769232,0.5
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,30,30,14,2,0.2692307692307692,0.4666666666666667
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,chromatin_od,od51,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,50,50,17,3,0.3269230769230769,0.34
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,10,10,6,1,0.11538461538461539,0.6
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,20,20,12,1,0.23076923076923078,0.6
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,30,30,14,1,0.2692307692307692,0.4666666666666667
403.tiff,human neuroendocrine tumor,403,gray_bbox,gray_inverted,51,2227.0,2968.0,-0.0071,0.71813,0.22686065932495555,od_contrast,od_contrast,True,-1.5,True,False,52,47,98,0.0086,3,1,0.0,0.40384615384615385,33.06,,,,,,,50,50,18,2,0.34615384615384615,0.36
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,10,10,4,3,0.03076923076923077,0.4
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,20,20,9,3,0.06923076923076923,0.45
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,30,30,15,6,0.11538461538461539,0.5
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,50,50,23,9,0.17692307692307693,0.46
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,10,10,9,1,0.06923076923076923,0.9
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,20,20,17,2,0.13076923076923078,0.85
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,30,30,25,4,0.19230769230769232,0.8333333333333334
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,50,50,31,8,0.23846153846153847,0.62
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,10,10,7,2,0.05384615384615385,0.7
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,20,20,15,4,0.11538461538461539,0.75
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,30,30,21,5,0.16153846153846155,0.7
459.tiff,canine soft tissue sarcoma,459,hem_bbox,hematoxylin_od,31,1845.0,4002.0,-0.0274,0.41457,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0084,12,1,0.0,0.26153846153846155,30.222,,,,,,,50,50,31,8,0.23846153846153847,0.62
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,10,10,6,3,0.046153846153846156,0.6
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,20,20,11,4,0.08461538461538462,0.55
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,30,30,19,4,0.14615384615384616,0.6333333333333333
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,tm_score,score,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,50,50,26,10,0.2,0.52
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,10,10,9,1,0.06923076923076923,0.9
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,20,20,17,2,0.13076923076923078,0.85
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,30,30,25,4,0.19230769230769232,0.8333333333333334
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,50,50,35,7,0.2692307692307692,0.7
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,10,10,7,2,0.05384615384615385,0.7
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,20,20,15,4,0.11538461538461539,0.75
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,30,30,20,6,0.15384615384615385,0.6666666666666666
459.tiff,canine soft tissue sarcoma,459,gray_bbox,gray_inverted,33,1844.5,4002.5,-0.04479,0.53097,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,130,90,99,0.0085,12,1,0.0,0.33076923076923076,30.222,,,,,,,50,50,34,9,0.26153846153846155,0.68
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,10,10,7,1,0.2,0.7
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,20,20,9,2,0.2571428571428571,0.45
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,30,30,11,5,0.3142857142857143,0.36666666666666664
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,tm_score,score,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,50,50,13,6,0.37142857142857144,0.26
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,10,10,7,1,0.2,0.7
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,20,20,14,2,0.4,0.7
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,30,30,15,5,0.42857142857142855,0.5
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,50,50,16,6,0.45714285714285713,0.32
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,10,10,8,0,0.22857142857142856,0.8
460.tiff,canine soft tissue sarcoma,460,hem_bbox,hematoxylin_od,41,5149.0,3996.5,-0.11669,0.86849,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,35,40,99,0.0089,7,1,0.0,0.45714285714285713,30.222,,,,,,,20,20,11,2,0.3142857142857143,0.55
