file_name,image_id,tumor_type,seed_index,seed_ann_id,mpp,map_median,mad_scale,deep_floor,n_peaks_deep,pad_px,match_radius_px,n_gt_within_seed_hole,nms_radius_um,nms_radius_tag,nms_radius_px,n_pool,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,150,150,58,16,0.5043478260869565
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,200,200,65,21,0.5652173913043478
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,250,250,70,26,0.6086956521739131
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,300,300,77,34,0.6695652173913044
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,400,400,84,46,0.7304347826086957
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,500,500,89,54,0.7739130434782608
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,750,750,94,73,0.8173913043478261
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,1000,1000,99,80,0.8608695652173913
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,1500,1500,103,93,0.8956521739130435
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,2000,2000,107,96,0.9304347826086956
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,3000,3000,110,105,0.9565217391304348
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,5000,5000,114,111,0.991304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,0.5,True,False,115,123,25908,0.9949,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.09795,10000,10000,115,117,1.0
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,10,10,10,0,0.08695652173913043
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,25,25,20,0,0.17391304347826086
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,50,50,30,3,0.2608695652173913
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,75,75,38,5,0.33043478260869563
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,100,100,45,11,0.391304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,150,150,54,16,0.46956521739130436
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,200,200,62,21,0.5391304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,250,250,70,25,0.6086956521739131
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,300,300,73,28,0.6347826086956522
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,400,400,78,37,0.6782608695652174
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,500,500,82,42,0.7130434782608696
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,750,750,90,48,0.782608695652174
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,1000,1000,93,56,0.808695652173913
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,1500,1500,101,69,0.8782608695652174
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,2000,2000,104,80,0.9043478260869565
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,3000,3000,108,87,0.9391304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,5000,5000,112,104,0.9739130434782609
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,0.5,True,False,115,123,25908,0.9949,123,3,0.0,1.0,165.0,864.0,1996.0,3281.0,6569.0,12232.0,chromatin_od,0.09795,10000,10000,114,116,0.991304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,10,10,10,0,0.08695652173913043
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,50,50,35,6,0.30434782608695654
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,75,75,46,9,0.4
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,100,100,50,11,0.43478260869565216
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,150,150,58,16,0.5043478260869565
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,200,200,65,21,0.5652173913043478
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,250,250,70,26,0.6086956521739131
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,300,300,77,34,0.6695652173913044
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,400,400,84,46,0.7304347826086957
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,500,500,89,54,0.7739130434782608
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,750,750,94,73,0.8173913043478261
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,1000,1000,99,80,0.8608695652173913
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,1500,1500,103,93,0.8956521739130435
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,2000,2000,107,96,0.9304347826086956
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,3000,3000,110,105,0.9565217391304348
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,5000,5000,114,111,0.991304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.0,True,False,115,123,24199,0.9878,123,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.20159,10000,10000,115,117,1.0
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,10,10,10,0,0.08695652173913043
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,25,25,20,0,0.17391304347826086
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,50,50,30,3,0.2608695652173913
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,75,75,38,5,0.33043478260869563
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,100,100,45,11,0.391304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,150,150,54,17,0.46956521739130436
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,200,200,62,22,0.5391304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,250,250,69,26,0.6
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,300,300,73,29,0.6347826086956522
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,400,400,78,37,0.6782608695652174
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,500,500,83,42,0.7217391304347827
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,750,750,90,49,0.782608695652174
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,1000,1000,94,55,0.8173913043478261
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,1500,1500,101,69,0.8782608695652174
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,2000,2000,104,81,0.9043478260869565
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,3000,3000,108,89,0.9391304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,5000,5000,112,106,0.9739130434782609
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,chromatin_od@r5.9,od,True,1.0,True,False,115,123,24199,0.9878,123,3,0.0,1.0,164.0,850.0,1964.0,3218.0,6398.0,11812.0,chromatin_od,0.20159,10000,10000,114,116,0.991304347826087
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,10,10,10,0,0.08695652173913043
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,50,50,35,6,0.30434782608695654
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,75,75,46,9,0.4
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,100,100,50,11,0.43478260869565216
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,150,150,58,16,0.5043478260869565
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,200,200,65,21,0.5652173913043478
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,250,250,70,26,0.6086956521739131
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,300,300,77,34,0.6695652173913044
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,400,400,84,46,0.7304347826086957
246.tiff,246,canine lymphosarcoma,4,6587,0.24817,-0.00568,0.20727,-0.31659,46159,25,30.222,0,5.9,r5.9,23.774,26476,tm_score@r5.9,score,True,1.5,True,False,115,123,20490,0.9515,122,2,0.0,1.0,150.0,588.0,1697.0,2517.0,4491.0,9850.0,tm_score,0.30523,500,500,89,54,0.7739130434782608
