file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,precision_at_budget
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_falloff,od_falloff,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,148.0,307.0,328.0,1279.0,1279.0,1279.0,10,10,1,0,0.058823529411764705,0.1
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_falloff,od_falloff,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,148.0,307.0,328.0,1279.0,1279.0,1279.0,20,20,3,0,0.17647058823529413,0.15
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_falloff,od_falloff,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,148.0,307.0,328.0,1279.0,1279.0,1279.0,30,30,4,0,0.23529411764705882,0.13333333333333333
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_falloff,od_falloff,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,148.0,307.0,328.0,1279.0,1279.0,1279.0,50,50,5,2,0.29411764705882354,0.1
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,43.0,125.0,270.0,315.0,315.0,315.0,10,10,3,1,0.17647058823529413,0.3
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,43.0,125.0,270.0,315.0,315.0,315.0,20,20,6,1,0.35294117647058826,0.3
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,43.0,125.0,270.0,315.0,315.0,315.0,30,30,6,2,0.35294117647058826,0.2
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,mask_od_mean,mask_od_mean,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,43.0,125.0,270.0,315.0,315.0,315.0,50,50,10,3,0.5882352941176471,0.2
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,32.0,96.0,142.0,166.0,166.0,166.0,10,10,4,2,0.23529411764705882,0.4
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,32.0,96.0,142.0,166.0,166.0,166.0,20,20,6,2,0.35294117647058826,0.3
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,32.0,96.0,142.0,166.0,166.0,166.0,30,30,8,2,0.47058823529411764,0.26666666666666666
013.tiff,human breast cancer,13,254,31,-0.0048,0.12818,0.22632094805310524,od_contrast,od_contrast,True,-1.5,True,False,17,15,17200,0.9535,15,2,0.0,1.0,33.139,32.0,96.0,142.0,166.0,166.0,166.0,50,50,12,4,0.7058823529411765,0.24
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,tm_score,score,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,135.0,809.0,1115.0,1351.0,3305.0,3305.0,10,10,5,4,0.06172839506172839,0.5
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,tm_score,score,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,135.0,809.0,1115.0,1351.0,3305.0,3305.0,20,20,10,8,0.12345679012345678,0.5
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,tm_score,score,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,135.0,809.0,1115.0,1351.0,3305.0,3305.0,30,30,16,10,0.19753086419753085,0.5333333333333333
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,tm_score,score,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,135.0,809.0,1115.0,1351.0,3305.0,3305.0,50,50,25,12,0.30864197530864196,0.5
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,chromatin_od,od51,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,74.0,402.0,631.0,908.0,4918.0,4918.0,10,10,5,5,0.06172839506172839,0.5
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,chromatin_od,od51,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,74.0,402.0,631.0,908.0,4918.0,4918.0,20,20,15,5,0.18518518518518517,0.75
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,chromatin_od,od51,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,74.0,402.0,631.0,908.0,4918.0,4918.0,30,30,20,9,0.24691358024691357,0.6666666666666666
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,chromatin_od,od51,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,74.0,402.0,631.0,908.0,4918.0,4918.0,50,50,32,15,0.3950617283950617,0.64
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,od31,od31,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,65.0,235.0,686.0,1087.0,3021.0,3021.0,10,10,5,5,0.06172839506172839,0.5
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,od31,od31,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,65.0,235.0,686.0,1087.0,3021.0,3021.0,20,20,13,6,0.16049382716049382,0.65
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,od31,od31,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,65.0,235.0,686.0,1087.0,3021.0,3021.0,30,30,20,9,0.24691358024691357,0.6666666666666666
094.tiff,human breast cancer,94,2512,25,-0.00324,0.05053,0.22984761284250915,od31,od31,True,-1.5,True,False,81,102,18410,0.9725,102,2,0.0,1.0,32.63,65.0,235.0,686.0,1087.0,3021.0,3021.0,50,50,33,15,0.4074074074074074,0.66
